_lr_multiplier,_MeanReward,_mean_act,_Episode,_max_adv,Beta,NewPolicyLoss,_mean_obs,_max_obs,BaselineLoss,_max_discrew,_min_obs,_std_obs,CriticLoss,_std_discrew,_std_adv,PolicyEntropy,KL,_mean_adv,_max_act,_min_discrew,_std_act,_min_act,_min_adv,Steps,_mean_discrew
1.0,-46.7,-0.009349950342206285,1340,6.583087159465257,2.25,-0.1898342,0.01625717533161973,0.5795829579165735,0.00015682682457472,0.0,-0.592069174651272,0.015225035794288369,0.69896525,0.003666902581636897,0.9998189610007643,3.6776118,0.0021170534,-1.4210854715202004e-17,2.833220958709717,-0.2216874429313581,0.42135335281422337,-2.343240261077881,-2.6813238090954115,1000,-0.11215367616961772
1.0,-44.55,-0.015221961639355868,1360,5.34942174794261,2.25,-0.18930393,0.004101307911032916,0.5365319688339254,0.0004484377362829283,0.0,-0.6983506036071859,0.014647449610982882,0.69678843,0.0035812986258061093,0.9998820716602557,3.6698656,0.0025080743,0.0,2.229644536972046,-0.2216874429313581,0.40643686134361423,-2.166248083114624,-1.423864119954166,1000,-0.10778659274415152
1.0,-46.25,0.04179129338631173,1380,4.007531777945991,2.25,-0.18560445,0.024385362157114378,0.7074595065915028,0.0002193035326720402,-0.0050000000000000044,-0.7950027068664484,0.016942269379834472,0.6851042,0.003525981052656849,0.9998554338684208,3.6732378,0.0036325115,-7.105427357601002e-18,2.065152168273926,-0.2216874429313581,0.41942313904531037,-2.8913958072662354,-1.6037252659819603,1000,-0.1117159807539777
1.0,-42.85,0.009623700038180687,1400,3.638670990342392,2.25,-0.18389681,0.0018783360291280103,0.5020870324930026,0.0004340219909661644,0.0,-0.7251052405782489,0.014595687190749376,0.68085265,0.003075622810269735,0.9998643644786417,3.6737287,0.0032362817,-1.7763568394002505e-17,2.6163787841796875,-0.2216874429313581,0.42089004883078807,-2.4593660831451416,-1.8643471927594029,1000,-0.10323994769881904
1.0,-44.95,0.019666980260168204,1420,4.624323725422623,2.25,-0.18857397,0.011904855419287217,0.5573609968790949,0.0002444740103010199,0.0,-0.8095737731743815,0.017394742561847504,0.6966909,0.0033639926605006786,0.999873627962681,3.6828954,0.0039582504,-1.4210854715202004e-17,2.2003014087677,-0.2216874429313581,0.4298595871771792,-2.453867197036743,-1.9692245360603617,1000,-0.10839732281190427
1.0,-45.25,0.002925075110106263,1440,3.6634346921664878,2.25,-0.18930063,-0.0031819621696048935,0.5678091743718748,0.00010751675703618194,-0.0050000000000000044,-0.7801698210689108,0.016551450160920314,0.6972058,0.0033312795089237824,0.9997928071645781,3.6863267,0.0036010405,0.0,2.473707675933838,-0.2170958605895863,0.4362086961071698,-2.5387558937072754,-2.175113982761114,1000,-0.11133441110210869
1.0,-42.4,-0.009616203414916527,1460,4.2470926160191365,2.25,-0.18917572,-0.002596591715291964,0.6482832418470799,0.000613082969492079,0.0,-0.6962861808003385,0.01678022441357853,0.6947921,0.003370567025269388,0.9998940098282164,3.7004719,0.0022673188,-2.4868995751603507e-17,2.419391632080078,-0.2216874429313581,0.4380376002225019,-2.3971943855285645,-1.2050010854798452,1000,-0.10302521368655203
1.0,-44.75,0.0241650662451284,1480,3.4254177912413852,2.25,-0.18907663,0.004105123890004872,0.5762613899149857,0.0002208431540092808,-0.0050000000000000044,-0.6583158435948802,0.01677589129460058,0.6935024,0.003273975209054098,0.9998567528683545,3.717239,0.003764948,-3.552713678800501e-17,2.3176112174987793,-0.2216874429313581,0.4390818677667302,-2.1501264572143555,-1.9921748143423927,1000,-0.10960234779888549
1.0,-44.05,-0.013040323890279978,1500,3.660623478577595,2.25,-0.18815665,-0.0012424787995719375,0.5643782152437867,0.00019727939357572466,-0.0050000000000000044,-0.6376333717005241,0.015751210846877556,0.68996584,0.0032118134269480086,0.9998391006315241,3.7231424,0.002276304,-2.842170943040401e-17,2.318532705307007,-0.2216874429313581,0.4303479866920731,-2.823237180709839,-1.9418868344027254,1000,-0.10772971411386476
1.0,-40.0,-0.06726664320827695,1520,3.3801658815699707,2.25,-0.18883923,-0.019926157909103008,0.5249323098466815,0.0007434745762615841,0.0,-0.5931803666015816,0.010799336958166175,0.69194835,0.003263397940459834,0.9999089024568869,3.7213898,0.0021456068,5.684341886080802e-17,2.3087353706359863,-0.2216874429313581,0.4273316947130916,-2.367621898651123,-1.554542523921204,1000,-0.09618974511942702
1.0,-41.2,-0.0009094108067220077,1540,3.247093088061865,1.5,-0.18873572,-0.0012333698032215776,0.5407255097644534,0.0007181457568796567,-0.0050000000000000044,-0.724754031207613,0.014571191698117183,0.6911713,0.002950433383035531,0.99989248288069,3.7129529,0.0011777537,7.105427357601002e-18,2.173312187194824,-0.2216874429313581,0.44239443562805836,-2.1210153102874756,-1.93603486965462,1000,-0.10296385786927618
1.0,-43.2,-0.019028235166566446,1560,2.950408730525326,2.25,-0.18860693,-0.0018051753790497079,0.3497013326454336,0.00041340444205105784,0.0,-0.5326786694832997,0.013238596211126047,0.6901304,0.003417562172998992,0.9998851469753656,3.710916,0.0060748206,-5.3290705182007515e-18,2.767542600631714,-0.2216874429313581,0.4438591497758437,-2.3513760566711426,-2.1188912918028904,1000,-0.1033132129608768
1.0,-40.25,-0.008079741045017727,1580,4.059916226036674,2.25,-0.18847658,-0.0037318860306354957,0.47349355253028275,0.00042781330683548967,0.0,-0.6171933711380805,0.01333608476085642,0.68915296,0.00284893984537151,0.9998882912325854,3.7049935,0.0026621763,1.7763568394002505e-18,2.451617479324341,-0.2216874429313581,0.43595926663988527,-2.3381919860839844,-1.651653041849457,1000,-0.09975999317738159
1.0,-41.35,-0.06121089501387905,1600,3.2744918386160453,2.25,-0.18833166,-0.016535929209636795,0.41300645119036034,0.0003264700422886728,0.0,-0.6966571886400464,0.013936061388091671,0.68810827,0.0030060236116426662,0.9998699086864337,3.7080872,0.0031934443,2.842170943040401e-17,2.6038575172424316,-0.2216874429313581,0.4254828161604623,-2.3868441581726074,-2.137481373406127,1000,-0.10082489135778143
1.0,-40.9,0.012084516879345756,1620,4.43658720996311,2.25,-0.1826768,0.011479524058676275,0.5082555119836578,0.0003538504405171763,0.0,-0.6587941896799314,0.013844455084024144,0.6704056,0.0030206086279143812,0.9998804593908363,3.7193198,0.0027957542,-1.4210854715202004e-17,2.413041591644287,-0.2216874429313581,0.4263775630409735,-2.301595449447632,-2.4092624896697665,1000,-0.10060125479644683
1.0,-41.15,0.04251841101748869,1640,4.335182580510495,3.375,-0.18814263,0.024779191251205347,0.4417865442276971,0.0005723653032301694,0.0,-0.4063736847323209,0.013512352228073773,0.6889609,0.0031489072124440028,0.9999056665503095,3.7520187,0.0068672528,2.4868995751603507e-17,2.8431735038757324,-0.2216874429313581,0.4590515691879319,-2.1466572284698486,-1.7172271758076927,1000,-0.10048216597876217
1.0,-39.7,-0.01512158525234554,1660,3.2287431325735323,2.25,-0.1880311,0.009485264327983215,0.4406099919764999,0.000425998987939884,0.0,-0.5097604125433677,0.015274427110066253,0.6871726,0.0028348151042743674,0.9998786884084595,3.7454076,0.0013341033,-2.842170943040401e-17,2.334697723388672,-0.20820750800732837,0.4707658747957506,-2.3368937969207764,-2.5126579014707215,1000,-0.09663025415184939
1.0,-40.25,0.000514281221840065,1680,3.1330818570606658,2.25,-0.1871538,-0.0021900756951189213,0.4394574939174943,0.0004660595043372248,-0.004827603234047425,-0.4339363175472357,0.014558022149311543,0.68322015,0.002922759893895635,0.9999013743311421,3.7215388,0.0025428082,3.552713678800501e-18,2.59542179107666,-0.2216874429313581,0.4676793673827161,-2.0681443214416504,-2.5938731827551886,1000,-0.0998750194199261
1.0,-41.0,-0.061575203175540084,1700,3.2962517962892783,2.25,-0.18779668,-0.02070432486465863,0.48317722714518696,0.00019137734223879975,0.0,-0.5699174721311356,0.013049467339687424,0.6845803,0.002875955588685691,0.9998516798273991,3.71208,0.003009383,-2.842170943040401e-17,2.4410040378570557,-0.2216874429313581,0.43115645005263703,-2.6074728965759277,-2.510809764727698,1000,-0.1020129651501615
1.0,-38.15,-0.008577175973914563,1720,3.4908095931919405,2.25,-0.1877354,0.003004914352240939,0.4579144333007326,0.0005348739008945074,0.0,-0.6550444609169729,0.01183310332902147,0.6840656,0.002849518443550826,0.9999038579708495,3.6964407,0.0034785632,-9.947598300641403e-17,2.412309408187866,-0.21732034245123122,0.4365278680087996,-2.7280564308166504,-2.091022400959965,1000,-0.09100592539131054
1.0,-38.3,0.029907093886984513,1740,2.960073409217065,2.25,-0.18752123,0.008562651587231053,0.46307238534403794,0.0006503463267354901,0.0,-0.40048647912645774,0.013129822963296569,0.68228257,0.002837794324360688,0.9999093430490674,3.6923819,0.0039716116,1.4210854715202004e-17,2.561720848083496,-0.20989502745297212,0.4548666998010411,-2.521407127380371,-1.7322275677747268,1000,-0.09418571234294595
1.0,-37.0,-0.0008704371899366379,1760,3.3592947337902817,2.25,-0.18750122,0.010270824660092048,0.4681725508571007,0.0007004694610865629,0.0,-0.47213952845248053,0.013942245808732876,0.68213063,0.003199768395792394,0.9999114708886299,3.699344,0.0042278417,1.4210854715202004e-17,2.5514557361602783,-0.2169793288967862,0.4450299617139418,-2.9573092460632324,-1.7799804312811813,1000,-0.08864802060632357
1.0,-37.15,0.002333464696072042,1780,2.5944395936923086,2.25,-0.18739723,0.006934621768029914,0.4408523286612468,0.0008820371221074282,0.0,-0.2991945835298045,0.011013132873510209,0.68135965,0.0028505805871405993,0.9999170275696629,3.710638,0.004722349,4.263256414560601e-17,2.627159357070923,-0.21683558038457676,0.43371553281419806,-2.7869744300842285,-1.9017438827430084,1000,-0.08805734915768766
1.0,-36.15,0.0490678439309122,1800,3.532819640489695,2.25,-0.18724944,0.023243708832051468,0.453846163264186,0.0007997114373842273,0.0,-0.3277055317776939,0.012288568992914013,0.6800491,0.002699897650758097,0.9999126374740342,3.7102125,0.0031697163,1.4210854715202004e-17,2.8395605087280273,-0.2216874429313581,0.45495969396826175,-2.693056106567383,-2.17959457834184,1000,-0.08823836042061291
1.0,-34.8,0.03961654841119889,1820,2.55447054555837,2.25,-0.18716621,0.012015619813597523,0.42052251639165844,0.0006739658742157984,0.0,-0.4035897779344579,0.011654574525545594,0.67959553,0.0025578793528095375,0.9999089787651592,3.713664,0.0051229335,0.0,2.249682664871216,-0.2118365704282331,0.4520143974201313,-2.6889209747314453,-2.5971506051280615,1000,-0.08546690249020673
1.0,-35.15,0.013703890341799706,1840,3.5873928643537547,2.25,-0.18705496,6.413036913493266e-05,0.40697477684632466,0.0006090480836280321,0.0,-0.34969736274533886,0.010974321381468161,0.67880946,0.002539120299217345,0.9999065075876089,3.7208786,0.002909424,0.0,2.8133444786071777,-0.2119593366189674,0.4517497060600182,-2.4935250282287598,-2.5295179354851185,1000,-0.08457082205103
1.0,-32.85,0.05742101314896718,1860,3.013461018543669,2.25,-0.18533963,0.013089496166922098,0.3563993406009018,0.0010153869432828484,0.0,-0.30312246821376015,0.010642460699665844,0.67315274,0.0028814707571981394,0.9999328298094696,3.722278,0.0027918532,-7.105427357601002e-17,2.948918581008911,-0.21270907083832247,0.467394258025577,-2.354708671569824,-1.6323264099919517,1000,-0.07767163245252004
1.0,-34.4,0.04766324697202071,1880,2.539363409480759,2.25,-0.18244117,0.007787716359389287,0.3471626569020487,0.0006803153257024202,0.0,-0.31426092792819615,0.011378386932392593,0.6648393,0.0027055711426556142,0.999906252515852,3.7336013,0.0037937383,1.4210854715202004e-17,2.3952646255493164,-0.207131003770836,0.4707865305698545,-2.2371954917907715,-2.632378890224666,1000,-0.08198140400990211
1.0,-28.1,0.016115001084399408,1900,2.8318692136153776,2.25,-0.18670818,0.003231887362908203,0.34379417545789664,0.0009331160246522875,0.0,-0.30235978782646694,0.010365936005978233,0.67847556,0.0021475315063940936,0.9999238884713789,3.7289557,0.0049682492,-4.263256414560601e-17,2.7976794242858887,-0.1742460575493287,0.4633929126622742,-2.71402907371521,-2.417371098137634,1000,-0.06768901200823432
1.0,-25.9,0.02318211760255508,1920,2.5438845305233855,3.375,-0.18258326,0.0022669461841354492,0.3715437020960026,0.0007249733165833769,0.0,-0.26414757451970405,0.009997697840778613,0.66430455,0.001776970698677535,0.999910032941922,3.7267418,0.0061721103,7.105427357601002e-17,2.520928144454956,-0.1831023823042588,0.46849663413026776,-2.615344524383545,-2.7096701073658656,1000,-0.058913010776830435
1.0,-23.4,-0.0337726838812232,1940,2.722854754917592,3.375,-0.18648538,-0.01919229251214499,0.32853325769581937,0.0008421992877449816,0.0,-0.3036733197376883,0.01036623703635059,0.67641926,0.0018719566176357773,0.9999155886132293,3.7288744,0.0020649303,4.9737991503207014e-17,2.6768784523010254,-0.18020848645214477,0.4846115982705447,-3.123875617980957,-2.6959594137715936,1000,-0.0504796114783505
1.0,-21.6,0.00935409171617357,1960,2.9128848617638226,3.375,-0.18639399,0.010738784080809714,0.32508024009713354,0.0005867205197760931,0.0,-0.2941644089547844,0.011706631325147179,0.6748291,0.001274160166278213,0.999903138090204,3.7297904,0.0030217015,-9.592326932761352e-17,2.438386917114258,-0.17108313191283334,0.4740415190279472,-2.406893253326416,-2.6928369826310594,1000,-0.046105323215651896
1.0,-20.3,0.03494890998827759,1980,2.164482422029745,3.375,-0.18627964,0.005773927543044659,0.3416688265261291,0.00038725221952555776,0.0,-0.286431696712417,0.009029133295815167,0.67327857,0.0011735818882530938,0.9999001536563319,3.7237277,0.002892485,0.0,2.2566590309143066,-0.15708257794807495,0.4618293335596644,-2.2688186168670654,-3.1174023241905173,1000,-0.04527158149378566
1.0,-18.1,-0.0021371373799629508,2000,1.9452301132290386,3.375,-0.1860958,0.0005972611659907886,0.32292463225404666,0.0005640919805109685,0.0,-0.2755595812564313,0.009717177951907758,0.6716792,0.0010167741817847993,0.9999106860639398,3.698413,0.002967161,2.842170943040401e-17,3.018599510192871,-0.16252003226917702,0.4850391758460141,-2.5554120540618896,-3.0272447699667633,1000,-0.03895454189842508
