_min_obs,_std_discrew,_lr_multiplier,_max_obs,CriticLoss,_min_discrew,BaselineLoss,KL,_max_discrew,_mean_adv,_std_obs,_max_adv,Beta,NewPolicyLoss,_min_act,_mean_act,Steps,_mean_discrew,_std_adv,_mean_obs,_max_act,_min_adv,_std_act,PolicyEntropy,_MeanReward,_Episode
-8.436815718297414,0.004069059578502995,1.0,5.894661636755716,0.729242,-0.2216874429313581,7.806163291878183e-05,0.012643642,-0.0050000000000000044,1.0658141036401503e-17,0.038368447225347616,6.755016258994505,11.390625,-0.19963554,-2.397033452987671,0.037997972559183836,1000,-0.11768397713319553,0.9998449550354258,0.0028309133761900557,2.665383815765381,-10.546230278310455,0.4167644524281177,3.6992288,-50.0,220
-0.81277361964149,0.004069059578502995,1.0,0.8944748287930065,0.70560646,-0.2216874429313581,3.9762734718962004e-05,0.0004959705,-0.0050000000000000044,-7.105427357601002e-18,0.014173170019143106,4.95040902020258,7.59375,-0.19430186,-2.021594762802124,0.029340140912565402,1000,-0.11768397713319553,0.9996542391675363,0.006905692369932373,2.426246404647827,-2.886902763810614,0.3853851780952598,3.7006607,-50.0,240
-0.6698456001212818,0.004069059578502995,1.0,0.9519935463375137,0.6762943,-0.2216874429313581,1.7810365443690663e-05,0.0013069592,-0.0050000000000000044,-4.9737991503207014e-17,0.013999404314866171,6.001238860378092,5.0625,-0.18298304,-2.328199863433838,0.03310465280119388,1000,-0.11768397713319553,0.9995873004235131,0.0020657846227565262,2.181544542312622,-2.997660955961449,0.3976639539280569,3.7143004,-50.0,260
-3.2402336302107155,0.004069059578502995,1.0,1.8285101025161181,0.7433904,-0.2216874429313581,0.00011653811074828564,0.014187523,-0.0050000000000000044,-1.4210854715202004e-17,0.029865766507718473,8.90861197394385,7.59375,-0.19829008,-2.003535270690918,0.057091152729000894,1000,-0.11768397713319553,0.9998514294550341,-0.009886408352794142,2.3255088329315186,-3.935637309575423,0.38974964091745523,3.720611,-50.0,280
-2.666126010988063,0.004069059578502995,1.0,1.4411626245703621,0.8224386,-0.2216874429313581,7.725303019006703e-05,0.0011594691,-0.0050000000000000044,-7.105427357601002e-18,0.03286868941363261,3.9038572556853857,5.0625,-0.1722798,-2.4694018363952637,0.03861422285041772,1000,-0.11768397713319553,0.9998641669581532,-0.005134890706498329,2.913831949234009,-8.577735375751967,0.4203078248861852,3.7222338,-50.0,300
-1.1567038683319872,0.004069059578502995,1.0,4.591347490435543,0.68833053,-0.2216874429313581,0.00033282658959146505,0.0068607205,-0.0050000000000000044,-1.4210854715202004e-17,0.03725029539008476,4.532006286379094,7.59375,-0.18179616,-2.862931489944458,0.015455358678591437,1000,-0.11768397713319553,0.9998490972361546,0.004058840266293021,2.619913101196289,-10.600747923328532,0.404932593425261,3.7222843,-50.0,320
-2.7279053376941724,0.004062670217371423,1.0,1.7645098073361738,1.641401,-0.2216874429313581,3.7315425087039303e-05,0.0033205866,-0.0050000000000000044,-2.842170943040401e-17,0.023753449528794532,5.558018266414382,7.59375,-0.08197165,-2.51916241645813,0.01846361962368246,1000,-0.11750229725421821,0.9998813751021501,0.0025234783035933185,2.5341086387634277,-3.73388464965723,0.40592266383240083,3.725659,-49.95,340
-0.5893096604581349,0.004069059578502995,1.0,0.6935981363251645,0.79758996,-0.2216874429313581,1.246870311545687e-05,0.0006368594,-0.0050000000000000044,-7.105427357601002e-17,0.012421502357587983,9.615752116524188,5.0625,-0.19670293,-2.034454822540283,0.013605137683684007,1000,-0.11768397713319553,0.99953023200547,-0.00043512400046718505,2.240450620651245,-3.2316390333525056,0.39621975350139893,3.7226868,-50.0,360
-2.4624449025424497,0.004069059578502995,1.0,3.4805519739370556,1.0358012,-0.2216874429313581,7.234077037507287e-05,0.012362188,-0.0050000000000000044,-4.263256414560601e-17,0.03561496150596321,6.543882132762703,7.59375,-0.17990339,-2.2337894439697266,0.03235165895789396,1000,-0.11768397713319553,0.9998299019482798,-0.0004084403930927982,2.4313366413116455,-6.471598536423581,0.4033801685484071,3.7345877,-50.0,380
-2.5360413645258815,0.004049485112837281,1.0,1.9924875635548502,0.75547093,-0.2216874429313581,2.9387214388718223e-05,0.0034138898,-0.0050000000000000044,-8.881784197001253e-18,0.027487885888117118,6.243436054696206,7.59375,-0.1965275,-2.0927884578704834,0.03794414356746711,1000,-0.117566080401938,0.9997841484592604,-0.00521470590984996,2.33389949798584,-7.163436901003698,0.4229633296767868,3.74539,-49.85,400
-3.3919979891668217,0.004069059578502995,1.0,2.116676906251514,0.7480664,-0.2216874429313581,6.822712375896817e-05,0.0015842878,-0.0050000000000000044,-1.1546319456101627e-17,0.0411531084234082,7.302056211500355,7.59375,-0.19638862,-2.2482144832611084,0.024146855220431463,1000,-0.11768397713319553,0.9997603859056755,-0.014942983091384995,3.1679720878601074,-8.726244714711662,0.4277648896536712,3.7459161,-50.0,420
-3.5351933687073864,0.004069059578502995,1.0,3.325807253507269,0.74557066,-0.2216874429313581,5.057227028518199e-05,0.0015575037,-0.0050000000000000044,7.105427357601002e-18,0.03253855472846433,3.122889188776783,7.59375,-0.196274,-2.3600969314575195,0.03002558597153984,1000,-0.11768397713319553,0.9998372825843372,0.01802204900274718,2.2139034271240234,-7.034750353262197,0.4395515945592965,3.7498302,-50.0,440
-1.9083588204367163,0.004069059578502995,1.0,3.034697927899047,0.78606015,-0.2216874429313581,4.589028317694129e-05,0.001856186,-0.0050000000000000044,-2.1316282072803006e-17,0.03223866262948216,2.9335436335567446,7.59375,-0.14829704,-3.130589485168457,0.02436074194172397,1000,-0.11768397713319553,0.9998060580208912,-0.003996882064515675,2.615288734436035,-13.180033928155277,0.43686501149215484,3.7461364,-50.0,460
-2.1526651405209987,0.004069059578502995,1.0,1.8071224522053122,0.73559624,-0.2216874429313581,5.767264047937344e-05,0.0011636934,-0.0050000000000000044,4.263256414560601e-17,0.027483521521150394,3.3634560206292137,5.0625,-0.19053921,-2.394458055496216,0.03023204542894382,1000,-0.11768397713319553,0.9997613291546467,-0.002479919291366568,2.781491279602051,-5.903425700719855,0.4417309372878365,3.7484417,-50.0,480
-3.3268065551878463,0.004069059578502995,1.0,3.1860997441461962,0.7272589,-0.2216874429313581,1.785122709814656e-05,0.012211918,-0.0050000000000000044,-7.105427357601002e-18,0.030831016630198438,7.307164271025353,7.59375,-0.19157141,-2.342853546142578,0.04267188382125459,1000,-0.11768397713319553,0.9996987332918197,-0.006222622330409045,2.6889755725860596,-14.261978830199812,0.4187638506389088,3.7533212,-50.0,500
-1.787658645920106,0.004069059578502995,1.0,2.0551441819279788,0.73504454,-0.2216874429313581,2.5175957032109718e-05,0.0037051358,-0.0050000000000000044,1.4210854715202004e-17,0.030145897462149837,7.75315771797757,7.59375,-0.19355859,-2.5449719429016113,0.05264327984582633,1000,-0.11768397713319553,0.9996849256192013,-0.007500510120323735,2.451564311981201,-4.422846686397809,0.4354943960105779,3.7578862,-50.0,520
-0.7918068302893277,0.004069059578502995,1.0,0.8802278358037305,0.7003375,-0.2216874429313581,5.328607706442298e-06,0.00044813132,-0.0050000000000000044,3.019806626980426e-17,0.012763046417886009,4.06653180484496,5.0625,-0.18866926,-2.4962260723114014,0.03868016168853501,1000,-0.11768397713319553,0.9993161001167122,-0.00291991071726355,2.224417209625244,-2.7385741870336036,0.39775470668320556,3.7593555,-50.0,540
-2.851310341334357,0.004235118958085229,1.0,2.0484379800078676,0.7115722,-0.2216874429313581,0.0002170770740843599,0.0024464354,0.0,1.4210854715202004e-17,0.01781274827520995,6.190371732865092,5.0625,-0.18958473,-1.9848921298980713,0.036744048110907895,1000,-0.11401623246756029,0.9998313482475009,0.007051684664777409,2.2764241695404053,-2.2611067269026917,0.40280618636094273,3.7638416,-49.0,560
-0.811862452101767,0.004069059578502995,1.0,1.1056822317405512,0.70294553,-0.2216874429313581,5.718365064225761e-05,0.0037429295,-0.0050000000000000044,-2.1316282072803006e-17,0.023825608641887194,4.369139347663552,5.0625,-0.1890832,-2.375398635864258,0.02980734171322547,1000,-0.11768397713319553,0.9996763388959187,-0.00430108660889096,3.180856227874756,-3.8158403649690302,0.4228496486107236,3.7764778,-50.0,580
-2.252811603840589,0.004069059578502995,1.0,2.703387998516121,0.7435381,-0.2216874429313581,2.6385994659823194e-05,0.0018049981,-0.0050000000000000044,8.881784197001253e-19,0.02502335933204978,4.356312501705211,5.0625,-0.19430287,-2.091446876525879,0.03254094250337221,1000,-0.11768397713319553,0.99977192251885,-0.00011471362257459195,2.8033523559570312,-4.724037926962536,0.4573619459022247,3.7875233,-50.0,600
-2.5661429345127353,0.004069059578502995,1.0,1.2766381454489661,0.71569365,-0.2216874429313581,1.5148753944292815e-05,0.0015221217,-0.0050000000000000044,-2.842170943040401e-17,0.01892331094966242,2.954101685669064,5.0625,-0.19039641,-2.342391014099121,0.04118876110797282,1000,-0.11768397713319553,0.999733731532681,-0.0009952303377718738,2.416097640991211,-6.5139977672581875,0.42385099850451646,3.788963,-50.0,620
-1.3680053330776065,0.004069059578502995,1.0,1.428319415657966,0.68695676,-0.2216874429313581,1.0879272549678554e-05,0.0035125571,-0.0050000000000000044,2.842170943040401e-17,0.01478744257516845,4.437932400127977,5.0625,-0.18632898,-2.1732711791992188,0.02592830414773198,1000,-0.11768397713319553,0.999312508109975,-0.0016573719685396733,2.0469675064086914,-10.128800474069891,0.4085199572219437,3.80235,-50.0,640
-1.3889855550527344,0.0040752792898878345,1.0,1.1714250659145302,0.7515115,-0.2216874429313581,5.386022327944275e-05,0.016816746,-0.0050000000000000044,-2.842170943040401e-17,0.019458475530330928,7.815512744041176,7.59375,-0.19486387,-2.4478492736816406,0.004111812538176309,1000,-0.11632700682832478,0.9997151887587064,0.010340305779016939,2.3101108074188232,-3.7266528243834696,0.42581228626936773,3.8120944,-49.65,660
-1.0700663785236324,0.004069059578502995,1.0,0.9301586495792308,0.73660046,-0.2216874429313581,1.4493492402397468e-05,0.0021831447,-0.0050000000000000044,-1.4210854715202004e-17,0.017128392686100072,2.7494522140088384,7.59375,-0.19312531,-2.6247003078460693,0.018085504817776384,1000,-0.11768397713319553,0.9996125549058772,0.0007401431932191544,2.565110921859741,-5.821909019884959,0.4329824052744761,3.8119102,-50.0,680
-3.1707922155410717,0.004069059578502995,1.0,2.631214985760227,0.7493137,-0.2216874429313581,1.910941219847105e-05,0.0036619124,-0.0050000000000000044,1.2434497875801754e-17,0.025037915928044704,5.756761955210207,7.59375,-0.19477813,-2.4514987468719482,0.006032741144997999,1000,-0.11768397713319553,0.9998064016248369,-0.010954244051474273,2.6643455028533936,-6.8447756634725065,0.45321967557780884,3.8001633,-50.0,700
-2.742363622564028,0.004069059578502995,1.0,3.9711263680233837,0.74625194,-0.2216874429313581,2.910719474209359e-05,0.010925849,-0.0050000000000000044,-2.1316282072803006e-17,0.017052299564009138,7.839372231890758,11.390625,-0.19440381,-2.589240074157715,0.023642605706350878,1000,-0.11768397713319553,0.9997844639584017,0.0008682271704406373,2.383211851119995,-19.550480203242905,0.43627638772355337,3.802207,-50.0,720
-1.909977790635309,0.004069059578502995,1.0,2.0347920144014546,0.7159512,-0.2216874429313581,0.00012129605921054585,0.0009591739,-0.0050000000000000044,0.0,0.03149962847110213,4.577920311126702,7.59375,-0.19000566,-2.147719383239746,0.00496984492012416,1000,-0.11768397713319553,0.9997759049268768,-0.008221587020621852,2.997225046157837,-5.980402766236803,0.4527860392556464,3.806461,-50.0,740
-1.3461784407258042,0.004021381250092634,1.0,1.6882758702035479,0.8993766,-0.2216874429313581,6.944577897127829e-05,0.00059286354,-0.0050000000000000044,-4.263256414560601e-17,0.020887002028723574,5.21488978632388,5.0625,-0.084375665,-2.60153865814209,0.04813365548942238,1000,-0.11648178295027571,0.9998176239576689,-0.005042229541893838,2.2560157775878906,-3.352937030850492,0.4377063503501766,3.8112698,-49.6,760
-2.842417475329649,0.004069059578502995,1.0,4.654773268250147,0.78793764,-0.2216874429313581,5.6758209508310556e-05,0.014697066,-0.0050000000000000044,-1.4210854715202004e-17,0.03324823317931846,7.870133869617428,7.59375,-0.17912182,-2.5965466499328613,0.031124420172767713,1000,-0.11768397713319553,0.9998756691300321,-0.006559901792189116,3.1262102127075195,-8.469116725060289,0.5016965561524318,3.8138185,-50.0,780
-1.9976130052321384,0.004069059578502995,1.0,1.3196830535156254,0.77283657,-0.2216874429313581,2.1783700324227613e-05,0.0016443162,-0.0050000000000000044,-2.842170943040401e-17,0.018898072866764183,8.292320666409882,7.59375,-0.19363366,-2.4424514770507812,0.019884417623397894,1000,-0.11768397713319553,0.9996834862428409,-0.0014695558623562283,2.3515233993530273,-5.243846303058799,0.424202413762992,3.8135593,-50.0,800
-3.066396871118917,0.004069059578502995,1.0,3.1467434119439344,0.75545424,-0.2216874429313581,3.6367127371272234e-05,0.0027891123,-0.0050000000000000044,0.0,0.03301665727499929,6.6740653270668835,7.59375,-0.19417353,-2.8440635204315186,0.03369532764898031,1000,-0.11768397713319553,0.9998537827408532,-0.010086552757562725,3.5704188346862793,-7.760739857615368,0.5046375654652621,3.8076339,-50.0,820
-2.9932471059796835,0.004069059578502995,1.0,2.799107694317426,0.7362246,-0.2216874429313581,1.753976385761215e-05,0.0012775693,-0.0050000000000000044,1.4210854715202004e-17,0.02880163186774573,4.427463540899317,5.0625,-0.1926991,-3.0226173400878906,0.018610513836378233,1000,-0.11768397713319553,0.9996421862789079,-0.00043629819231166356,2.921071767807007,-8.469693268292515,0.46174385715782723,3.811711,-50.0,840
-2.206212684414262,0.004069059578502995,1.0,1.6323019468152555,1.0278386,-0.2216874429313581,1.7429191022894587e-05,0.0033257029,-0.0050000000000000044,1.7763568394002505e-17,0.027174218605395713,7.194175687766062,5.0625,-0.16260372,-2.3055577278137207,0.021540975684300065,1000,-0.11768397713319553,0.9995861712283766,-0.006821431104855456,2.6327431201934814,-3.2880942763403893,0.4507124977299965,3.8177094,-50.0,860
-2.83969795214777,0.004069059578502995,1.0,4.028057159798134,0.74994105,-0.2216874429313581,1.281588175264172e-05,0.014987947,-0.0050000000000000044,-1.4210854715202004e-17,0.020351029442744854,13.702625627422991,7.59375,-0.19305997,-2.537630319595337,0.008706656802911312,1000,-0.11768397713319553,0.9996829995994008,-0.003969837994587466,3.305694818496704,-9.448269592856763,0.4704807729330716,3.8193102,-50.0,880
-2.1508674592155206,0.004069059578502995,1.0,1.7796984749950888,0.76294506,-0.2216874429313581,1.3782889247901781e-05,0.0047152005,-0.0050000000000000044,7.105427357601002e-18,0.025072453014965402,6.324397127379909,7.59375,-0.1704424,-2.5929484367370605,0.008110516402870417,1000,-0.11768397713319553,0.9997016584230435,-0.0021221086544066276,2.378774404525757,-6.380388434148884,0.4863387737766925,3.8223608,-50.0,900
-1.2381859575960794,0.004045819683249805,1.0,0.8259898683581152,0.7545197,-0.2216874429313581,1.5435149977391448e-05,0.0009004369,-0.0050000000000000044,-1.4210854715202004e-17,0.022661085918472705,6.818108978416416,5.0625,-0.19366066,-2.395390033721924,-0.010366122306208127,1000,-0.11754536841810816,0.999554811800293,-0.000604246271752842,2.1178174018859863,-7.558896676053719,0.4667468586093738,3.8197386,-49.65,920
-0.7958359144123065,0.004069059578502995,1.0,0.8790614735973046,0.70446855,-0.2216874429313581,6.509408430223451e-06,0.002864627,-0.0050000000000000044,3.552713678800501e-18,0.016890355058902913,6.196312263227498,5.0625,-0.18638343,-2.2415928840637207,0.010469688357959967,1000,-0.11768397713319553,0.9994068387922582,-0.004444963544284159,2.4862380027770996,-2.824994701715326,0.4463813094478134,3.8253722,-50.0,940
-1.5592813198568332,0.003996727669890682,1.0,1.0309104723034328,0.72245735,-0.2216874429313581,0.000174913821918143,0.0020635321,-0.0050000000000000044,1.4210854715202004e-17,0.019413865012303577,6.356060389956677,5.0625,-0.19049057,-2.492964029312134,0.009185011987341568,1000,-0.11544632303541508,0.999842745535456,0.006394152654193809,3.0876946449279785,-3.2087453396008025,0.4329348664677679,3.821414,-48.9,960
-2.967379761917362,0.004069059578502995,1.0,2.4785205104061614,0.7257643,-0.2216874429313581,2.4741869301007445e-05,0.0026445743,-0.0050000000000000044,1.0658141036401503e-17,0.02084056333431484,7.116664793962765,5.0625,-0.1910051,-2.5233154296875,-0.022219994141021743,1000,-0.11768397713319553,0.9994726359624879,0.0024738249624093127,2.728787899017334,-5.688360918908176,0.46439708810561736,3.8235064,-50.0,980
-0.771074456026959,0.004069059578502995,1.0,0.8434667283714685,0.7342148,-0.2216874429313581,5.491646178280692e-06,0.002991588,-0.0050000000000000044,-4.263256414560601e-17,0.011912690283075913,8.71418627475543,5.0625,-0.19217162,-2.2474663257598877,-0.004293392137333285,1000,-0.11768397713319553,0.9995587032710183,-0.001570687162215561,2.3316400051116943,-4.593334498941048,0.4183702235735594,3.8244095,-50.0,1000
-0.9428689746762597,0.004069059578502995,1.0,1.5288590066418446,0.7350632,-0.2216874429313581,1.019552063865872e-05,0.004534057,-0.0050000000000000044,5.329070518200751e-17,0.018667281087701798,1.8665008702171977,5.0625,-0.19236031,-3.2794454097747803,0.04273538388981251,1000,-0.11768397713319553,0.999715140769133,0.0034114585255366468,2.3005599975585938,-6.835870291293583,0.43865305070053595,3.8289762,-50.0,1020
-1.7940100541439805,0.004069059578502995,1.0,1.134802120458868,0.7106273,-0.2216874429313581,2.06079444093025e-05,0.0012637689,-0.0050000000000000044,2.4868995751603507e-17,0.030341740980994573,5.894425099997399,3.375,-0.18934724,-2.272812843322754,0.05219899439858273,1000,-0.11768397713319553,0.9996345639190425,-0.006795146528131025,3.0221176147460938,-5.68379227024483,0.48074343710341405,3.8264601,-50.0,1040
-3.1560220254559987,0.004069059578502995,1.0,3.1916621062179558,0.7358685,-0.2216874429313581,0.00018380089268998348,0.0048016636,-0.0050000000000000044,1.9539925233402754e-17,0.04000054586384198,2.528876339786313,3.375,-0.19228958,-2.710752010345459,0.02640004382666666,1000,-0.11768397713319553,0.9998248823894762,0.0041489231197448205,3.0251007080078125,-9.271219302246955,0.561636337694549,3.8349996,-50.0,1060
-1.1666337713758943,0.004069059578502995,1.0,1.2236227768989223,0.7184758,-0.2216874429313581,2.0925975906338007e-05,0.0024470033,-0.0050000000000000044,1.7763568394002505e-17,0.020434127386920558,5.100970354520658,3.375,-0.19001922,-2.341653823852539,0.02845432061899919,1000,-0.11768397713319553,0.9997542875039419,-0.00047044731355603696,2.6923251152038574,-2.78922811080161,0.4626509066010241,3.8395483,-50.0,1080
-1.0960877011516716,0.004045799217482053,1.0,0.9717560394894333,0.7400304,-0.2216874429313581,6.910488640997172e-05,0.002943362,-0.0050000000000000044,-1.4210854715202004e-17,0.02294770378512577,2.704933207913365,3.375,-0.19270857,-2.983048439025879,0.0482809523496544,1000,-0.1174440065178784,0.9996608535680592,0.010834347537268165,2.678029775619507,-5.051238021090492,0.5058043283143083,3.8447802,-49.9,1100
-3.8717289394380927,0.004069059578502995,1.0,3.1230346930380875,0.73877215,-0.2216874429313581,0.0001080590353217974,0.014288628,-0.0050000000000000044,-1.4210854715202004e-17,0.037970643713082855,6.581523207858419,5.0625,-0.19259433,-2.5504138469696045,-0.007084248099534307,1000,-0.11768397713319553,0.999946835222865,-0.01083784365931338,2.4045703411102295,-6.957778748986126,0.4726055996703102,3.8483615,-50.0,1120
-1.466085307015582,0.004069059578502995,1.0,2.0101865151132925,0.7227549,-0.2216874429313581,6.022115638085495e-05,0.0022781133,-0.0050000000000000044,0.0,0.03586349146645239,5.168604497485152,5.0625,-0.19060864,-2.4072682857513428,0.013638129981816747,1000,-0.11768397713319553,0.9998194845409494,0.0008404662294732738,2.792729139328003,-4.424506735099152,0.5384748625885055,3.8560967,-50.0,1140
-1.5464485415342968,0.004069059578502995,1.0,1.9717547858281819,0.7379734,-0.2216874429313581,4.2011697308892446e-05,0.0033694797,-0.0050000000000000044,1.4210854715202004e-17,0.0357804376622679,4.204212002912,5.0625,-0.19238828,-2.64201283454895,0.026692521708784625,1000,-0.11768397713319553,0.9997905961874288,0.010558520128595351,2.869398593902588,-5.021731894777424,0.5529478846648497,3.8635535,-50.0,1160
-1.4991356476057516,0.00413682086085914,1.0,1.8964624412731699,0.72841215,-0.2216874429313581,8.735616864512534e-05,0.0025736943,0.0,-4.263256414560601e-17,0.022381051094530632,6.503363323681616,5.0625,-0.19121204,-2.506396770477295,0.015964831381221303,1000,-0.11546380248107063,0.9997508769423382,0.007801592044912847,2.2303452491760254,-1.8344873322329185,0.4617597100452929,3.8615243,-49.45,1180
-3.016466135757261,0.004053760355079667,1.0,3.046728765260242,0.73657435,-0.2216874429313581,7.477674641349987e-05,0.0022986797,-0.0050000000000000044,-1.4210854715202004e-17,0.05046909784989119,5.4858010229064,5.0625,-0.19218633,-2.8708019256591797,0.02193456422764575,1000,-0.11759097684201886,0.9998491221732443,0.003769906499248439,3.1953485012054443,-5.703811220115838,0.5084988690428247,3.86635,-49.9,1200
-2.470787838220241,0.004069059578502995,1.0,2.0106061661428516,0.7339501,-0.2216874429313581,2.617549498239032e-05,0.003574843,-0.0050000000000000044,0.0,0.02954746070045582,6.0799095141966575,5.0625,-0.19184841,-2.5396792888641357,0.019327041184529662,1000,-0.11768397713319553,0.9997708024795532,-0.0008723113733365402,2.7622365951538086,-11.324740010147632,0.5104175887327397,3.8739982,-50.0,1220
-1.6702436774534162,0.0040364639445596385,1.0,1.0232866175111959,0.7352721,-0.2216874429313581,1.020492798591284e-05,0.0014012392,-0.0050000000000000044,3.552713678800501e-17,0.01698038450998844,4.174790133243192,3.375,-0.19197905,-2.3319456577301025,0.04527225664362777,1000,-0.11730425936650023,0.999488163961956,0.013491992054612633,2.73677921295166,-3.4774242778859445,0.4780094037272682,3.876352,-49.85,1240
-1.2898430120833462,0.004069059578502995,1.0,0.8319273376323045,0.7324853,-0.2216874429313581,6.254262580045151e-06,0.0036781356,-0.0050000000000000044,-1.4210854715202004e-17,0.021465863797077284,3.8154356203003643,3.375,-0.19159426,-2.7860469818115234,0.017458921590121464,1000,-0.11768397713319553,0.999383686819479,-0.004602807763323745,2.562861442565918,-5.0191961208472184,0.48443876396653396,3.8826582,-50.0,1260
-1.4624619504563416,0.004069059578502995,1.0,2.325414495874226,0.73369366,-0.2216874429313581,9.299012153361862e-06,0.006175742,-0.0050000000000000044,1.4210854715202004e-17,0.030318097074763475,3.724287406958779,5.0625,-0.1917083,-2.9447638988494873,-0.00923621562612243,1000,-0.11768397713319553,0.9997690779041949,0.0025423758970171324,3.0712342262268066,-7.74050132263455,0.4822579155965063,3.8914175,-50.0,1280
-1.9231686424569696,0.004041512006777953,1.0,2.6856322938135917,0.7251194,-0.2216874429313581,8.230650527088897e-06,0.0036452222,-0.0050000000000000044,-1.4210854715202004e-17,0.013384596519839663,7.470465504054639,5.0625,-0.19063501,-2.3751959800720215,0.005497291377745569,1000,-0.11749474475240511,0.9992991957887402,0.008528176274964761,2.2136404514312744,-8.65951154448995,0.4544754977830835,3.8964157,-49.85,1300
-1.081163507417958,0.004069059578502995,1.0,0.9553080865422034,0.70933044,-0.2216874429313581,3.884671765928923e-06,0.013034574,-0.0050000000000000044,-3.552713678800501e-17,0.014933076344107309,13.625148903672741,7.59375,-0.18827376,-2.702636241912842,0.022719369786442258,1000,-0.11768397713319553,0.9992543573941685,0.014498237450177079,2.8084635734558105,-1.5330964385358823,0.46985259256484735,3.9001846,-50.0,1320
