_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,TotalLoss,PolicyEntropy,KL,Beta,_lr_multiplier,BaselineLoss,CriticLoss
-49.266666666666666,750,-0.003038091935661288,-0.5834077144468874,0.8243436057738062,0.019503008808997795,-0.010847204716255268,-2.4594366550445557,2.2513508796691895,0.3970880349493916,1.8947806286936004e-17,-2.324291399621395,6.426168602832443,0.9996713915643524,-0.11687979868574734,-0.2216874429313581,-0.0050000000000000044,0.003962508948752494,330,-0.190379447939131,3.6426902,0.0009413357,2.25,1.0,4.6564308967479744e-05,0.6235024
-45.86666666666667,750,-0.01307472245989977,-0.6016820751391461,0.6799193237449819,0.015244289461608437,-0.0132088006803145,-2.2826168537139893,2.08475923538208,0.36133610077298206,9.473903143468003e-17,-1.505499341254321,4.169474616263803,0.999864687107278,-0.10877600094430431,-0.2216874429313581,-0.0050000000000000044,0.0036476512990269794,345,-0.1952114105612437,3.638844,0.0021108808,2.25,1.0,0.00031851040366924423,0.6674354
-49.666666666666664,750,0.0077355747063549115,-0.6421462415266462,0.9399484546203365,0.018828193751734272,-0.0050155762578360736,-2.0026590824127197,2.178100109100342,0.380471354282457,-1.8947806286936004e-17,-2.146879213845743,3.3456673218526283,0.9996874338676557,-0.11736024353685669,-0.2216874429313581,-0.0050000000000000044,0.004031296620039543,360,-0.191969146778663,3.636373,0.004255891,2.25,1.0,4.89115521280273e-05,0.6462777
-47.6,750,-0.01066113105452301,-0.38779331841816084,0.6400269614245141,0.011688672210614235,-0.010780454610474407,-2.3550450801849365,2.394425392150879,0.3817609116581482,0.0,-1.9017945923238977,5.748857329664138,0.9997454112153018,-0.11391792490907175,-0.2216874429313581,-0.0050000000000000044,0.0037282333948224274,375,-0.193155288711124,3.6183336,0.0025696757,2.25,1.0,7.541232047815687e-05,0.6608111
-47.4,750,0.006775492957388395,-0.5484261696307455,0.7111091344104639,0.01489423154358118,0.01720639016944915,-2.392998695373535,2.5687029361724854,0.38810552907281426,5.684341886080802e-17,-1.232801767972261,6.655949574677908,0.9998168907475288,-0.11461614649807014,-0.2216874429313581,-0.0050000000000000044,0.0037746594133271803,390,-0.19172344206915962,3.6153712,0.006168944,3.375,1.0,0.00015607516181846885,0.6537574
-48.266666666666666,750,-0.00958249152056414,-0.5884078365225573,0.7430167376205407,0.013732592862846296,-0.008773467883933336,-2.248080253601074,2.1126630306243896,0.37755917882698375,-2.842170943040401e-17,-1.594590737587645,3.545909837051785,0.9997433569683144,-0.1142585936005532,-0.2216874429313581,0.0,0.0038170104210684267,405,-0.1872432327393426,3.6135259,0.0024299468,3.375,1.0,6.94199629160056e-05,0.62325495
-46.0,750,-0.011585711150384273,-0.49274882797202346,0.6161217057555224,0.012983869160356385,-0.008103743002129097,-2.203284502029419,2.1635618209838867,0.3797194121376577,-1.4210854715202004e-17,-1.8095977818516333,4.619080136982982,0.9998728130781853,-0.10608657046521724,-0.2216874429313581,0.0,0.0038979048312579407,420,-0.19153709412595962,3.613998,0.0012584028,2.25,1.0,0.00044518769053431966,0.6621439
-46.06666666666667,750,-0.000689886835292692,-0.473268183913356,0.5646714784141611,0.014086492464642953,-0.00419886350321273,-2.029613971710205,2.3651318550109863,0.37315079806752893,-7.579122514774402e-17,-1.5054084065781268,4.020965580273617,0.9998360992404679,-0.10830971475494593,-0.2216874429313581,0.0,0.0036366975557455927,435,-0.19270126340240903,3.6144538,0.003041396,2.25,1.0,0.00023467987143426224,0.673346
-47.93333333333333,750,0.004380132687025246,-0.4891662085424615,0.8304416876160459,0.017361980946723952,0.033640742963800825,-2.0068321228027344,2.094585657119751,0.39596423217264376,-2.842170943040401e-17,-1.856298392610815,5.491910817326433,0.9998090252060238,-0.11323303506408908,-0.2216874429313581,-0.0050000000000000044,0.003833697816939842,450,-0.19351634979671903,3.6137207,0.0066367416,3.375,1.0,0.00014551445433198722,0.68112785
-48.8,750,0.002230650397224204,-0.6125859169935062,0.9083267627997788,0.020937658366604602,0.028942028667312117,-2.0390331745147705,2.2941524982452393,0.3832872530826477,-9.473903143468002e-18,-1.907283415866163,4.816222048485784,0.9997709610652652,-0.11540994997938234,-0.2216874429313581,-0.0050000000000000044,0.003859499610904578,465,-0.19320993423843386,3.6058831,0.0011229881,2.25,1.0,9.179037534803073e-05,0.68004483
-49.666666666666664,750,0.01281790518321947,-0.6983183221622634,0.6745151608804217,0.021124028592720282,0.03028676564913864,-2.4034996032714844,2.3281590938568115,0.38941527596204295,1.0421293457814803e-16,-3.3633831761273316,2.798358007698038,0.9996670440132439,-0.11737990210627118,-0.2216874429313581,-0.0050000000000000044,0.004022727225597511,480,-0.1922862625088162,3.603375,0.0037038047,2.25,1.0,3.408879007966286e-05,0.67450726
-46.2,750,0.002066957731799541,-0.5299835985137136,0.6655755146399847,0.01855272436274637,0.028421022933985417,-2.1918461322784424,1.9813027381896973,0.38444209664760937,1.8947806286936004e-17,-1.176627765891426,4.263192174087362,0.9998744938831433,-0.10809776677916368,-0.2216874429313581,-0.004803465217877188,0.003960161057208956,495,-0.16503952026715543,3.6023011,0.0020685068,2.25,1.0,0.00040141699371980553,0.5804674
-46.266666666666666,750,-0.0025509655577374986,-0.465095487928841,0.553136057009488,0.012691435213643684,0.022942828972979137,-2.304861068725586,2.118004560470581,0.36748506598316505,3.789561257387201e-17,-1.1093298628065351,4.236293540506606,0.9998701421456117,-0.10973022269924267,-0.2216874429313581,0.0,0.0040331686298986395,510,-0.1679681396502389,3.5932615,0.003887795,2.25,1.0,0.00034474027805928177,0.6188446
-47.333333333333336,750,0.0131579186071873,-0.46321980070767443,0.7239908144887193,0.016719139474520188,0.04927225040396055,-2.00612211227417,1.8878920078277588,0.3903145978723596,-9.473903143468002e-18,-2.9771010217123917,2.198795643471145,0.9998591934387399,-0.11210823072064496,-0.2216874429313581,-0.0050000000000000044,0.003666871833286399,525,-0.19171535491858588,3.6095295,0.0033181105,2.25,1.0,0.00014051676967924336,0.6948934
-49.06666666666667,750,0.007786070649179879,-0.6410816507558185,0.6618491497965081,0.016833223419679737,0.03550452429894358,-1.9579297304153442,2.2193799018859863,0.3830559780035051,7.579122514774402e-17,-2.6195419137997766,3.5808995493268183,0.9997719898689768,-0.11652924660270295,-0.2216874429313581,-0.0050000000000000044,0.0039105126364797245,540,-0.1918652915898429,3.6238708,0.004779543,2.25,1.0,7.328770140387705e-05,0.68597275
-47.266666666666666,750,0.006686775420002342,-0.49937033337904363,0.7023729706116413,0.014906516414824333,0.023081232600224516,-2.777865409851074,2.115053653717041,0.38459124130008193,4.736951571734001e-18,-2.7438082076018278,3.3730522074990397,0.9997576963342241,-0.1120833780093373,-0.2216874429313581,-0.0050000000000000044,0.0036523967675013594,555,-0.1914251899676853,3.6171424,0.0028854255,2.25,1.0,9.996402806887696e-05,0.6770972
-45.2,750,0.007789753422002054,-0.5012898354986403,0.6869536114968896,0.017192485327962217,0.03211750668520108,-2.3116352558135986,2.248591423034668,0.40117314678321025,3.789561257387201e-17,-1.37192379166526,4.590191263315425,0.9998516792275125,-0.10765056378858116,-0.2216874429313581,0.0,0.0034126971619517603,570,-0.1901073455944591,3.6207461,0.003937192,2.25,1.0,0.00021668806807420183,0.6668855
-46.666666666666664,750,0.003271125760894933,-0.4673781591595671,0.6562202040202014,0.015804626845527133,0.013858315636714299,-2.457620859146118,2.255821704864502,0.3932589086638999,9.473903143468002e-18,-1.6589906977324245,4.643652629364495,0.9998182120422807,-0.11256120039919679,-0.2216874429313581,0.0,0.0035615897530489006,585,-0.1918071365352207,3.6021442,0.00225529,2.25,1.0,0.00015570461598496304,0.6817719
-48.266666666666666,750,0.00640483062865657,-0.492683265253861,0.6429650628806349,0.01638596770998668,0.03936156475311145,-1.8404722213745117,2.379079580307007,0.3831433413464867,0.0,-1.9315852113699827,4.077117232058159,0.9997895506975466,-0.11532616314555434,-0.2216874429313581,-0.0050000000000000044,0.0037910236246378693,600,-0.1921472549463908,3.5987918,0.005943953,2.25,1.0,0.00010431194631089354,0.68558854
-47.06666666666667,750,-0.007820042838224125,-0.5117733192588241,0.6083504921686966,0.011581839108158463,0.016190645009900133,-2.1229264736175537,2.0719618797302246,0.37522371102389074,5.684341886080802e-17,-1.7215966651266847,3.672967240116042,0.9998150561664291,-0.11093224079196425,-0.2216874429313581,0.0,0.00380863595855994,615,-0.18903064726342095,3.5954356,0.0033345108,2.25,1.0,0.00014202925296817617,0.6612663
-45.333333333333336,750,0.00047681891064895197,-0.4570421888282556,0.6147557727038883,0.012712087183295603,0.02048321444882701,-2.413076162338257,2.3930516242980957,0.3854045867517667,-1.8947806286936004e-17,-2.0240326368359978,3.5221027714318085,0.9997911451144025,-0.10852085949892652,-0.2216874429313581,-0.004975000000000005,0.0034258051646660756,630,-0.1876829910405477,3.5984807,0.004256105,2.25,1.0,0.00012933539474796948,0.6526327
-45.333333333333336,750,0.00720099638963599,-0.40702198062127626,0.6026629855627622,0.012219424470908753,0.015710356121106696,-2.102688789367676,2.142570972442627,0.3723153152163547,-3.789561257387201e-17,-1.4505764921371085,5.055054637245798,0.9998498849440178,-0.1077208792271068,-0.2216874429313581,0.0,0.0035755752078712117,645,-0.19108739851743314,3.5973923,0.004114321,2.25,1.0,0.00024133517666278726,0.68227005
-47.46666666666667,750,0.02219924455301893,-0.5011392675975505,0.5506293833309251,0.013885181925597493,0.04208137025280545,-2.0725300312042236,2.479012966156006,0.3861645859947383,9.473903143468003e-17,-1.853624171455385,3.431199569768601,0.9997785676400266,-0.11178374215590099,-0.2216874429313581,0.0,0.0037901364022874967,660,-0.18824012757894729,3.5835183,0.003037813,2.25,1.0,0.00012762213033173957,0.6597109
-46.46666666666667,750,0.01630446787092553,-0.42933463811381006,0.6729733769696891,0.014678560654089337,0.041104175303441785,-2.188201904296875,2.0589983463287354,0.3808958138902163,2.3684757858670008e-17,-1.296185060868656,4.337627441251952,0.9997801540469584,-0.11289216563537169,-0.2216874429313581,-0.0050000000000000044,0.0034826741293987875,675,-0.19051860809919569,3.576917,0.004260907,2.25,1.0,9.951368705209777e-05,0.67896307
-45.4,750,-0.0017783272203781384,-0.41268274989848774,0.6854986610130072,0.016617207211038938,-0.004488825466639052,-2.675377607345581,2.435056686401367,0.39103341001831143,-4.7369515717340015e-17,-1.4200775991606025,3.9930569282599206,0.9998113766686925,-0.1093121338458269,-0.2216874429313581,0.0,0.0034382705831738393,690,-0.1859407424981859,3.5748134,0.004400017,2.25,1.0,0.0001423759107598666,0.66771376
-43.86666666666667,750,0.02168486210814499,-0.5516179166089468,0.567726996602943,0.01457527392538319,0.057260193159338085,-2.049213171005249,1.8970098495483398,0.37355011993941656,3.789561257387201e-17,-0.995723266795599,4.165088375845789,0.9998880008702387,-0.10450103809553146,-0.2216874429313581,-0.0050000000000000044,0.003495843201440581,705,-0.19046743393977483,3.5780387,0.0033451223,2.25,1.0,0.0005255121131202267,0.6813096
-43.8,750,0.027429481691936885,-0.34041490374203237,0.6876533794124018,0.01522140928841067,0.05625291177413116,-2.0203189849853516,2.2070374488830566,0.3945351450102069,-4.7369515717340015e-17,-1.7028373927068108,3.5805739521994697,0.9998499100381245,-0.10304758302265275,-0.2216874429313581,0.0,0.0035026754574308838,720,-0.18919969555515714,3.5684633,0.004315276,2.25,1.0,0.00029357601592280846,0.6710955
-38.6,750,-0.005031720226926921,-0.41536674886495195,0.38974854109392265,0.01621467198047349,0.018401803575766585,-2.0852456092834473,2.0991318225860596,0.3739460959918163,0.0,-1.7756783427118152,2.9807502824915617,0.9999019145532055,-0.09383695244849234,-0.21283840714651955,-0.004950125000000005,0.002494557886438539,735,-0.1847890853817198,3.5588348,0.002628184,2.25,1.0,0.00048023981871197976,0.66115177
-39.93333333333333,750,-0.006417311741533658,-0.3308603607126222,0.45453485678398253,0.01311946094752954,-0.003978078985586763,-2.0814602375030518,2.3248307704925537,0.37978810163428295,-3.789561257387201e-17,-1.3591653961972772,4.227337783510143,0.9999129881769011,-0.09349350717146668,-0.21736390427852037,0.0,0.003526973707711191,750,-0.15079202649646334,3.5430348,0.003215817,2.25,1.0,0.0007776668421957426,0.56278646
-36.93333333333333,750,0.0028788431215449463,-0.31528251262430157,0.46833124412420535,0.012564104375494583,0.034077335429067414,-2.179947853088379,2.174783945083618,0.3612933845294907,1.4210854715202004e-17,-1.570839443825477,2.839895636417022,0.9999118569035849,-0.08457241171616267,-0.2216874429313581,0.0,0.003103915032697042,765,-0.1902832794152366,3.541447,0.0029595296,2.25,1.0,0.000982755029284705,0.69958854
-38.333333333333336,750,0.020492699638069982,-0.31476655757582,0.5816863288242693,0.014232109705917035,0.05505303842077652,-2.2967357635498047,2.3858275413513184,0.3775281697541735,3.789561257387201e-17,-2.1330960943012913,3.818178791177392,0.9998892104308668,-0.08807260441547105,-0.21234148405269454,0.0,0.0031680623466492186,780,-0.18379653932274714,3.549859,0.0028030765,2.25,1.0,0.0004985398806399707,0.66412354
-32.86666666666667,750,-0.020879752592499502,-0.33682755013116694,0.38856051744338904,0.01068870277456565,-0.03608256061406185,-2.148509979248047,1.9690114259719849,0.36733182709483225,0.0,-2.201913106965592,3.583228941702199,0.9999129619414271,-0.07215261782374137,-0.20959574279778995,0.0,0.002575504569566925,795,-0.16984958645926582,3.5391705,0.0033053663,2.25,1.0,0.0008191243664389287,0.6224946
-37.666666666666664,750,0.009959598078439588,-0.4186950835503078,0.5377165244242199,0.012979664898583858,0.0414246044770504,-2.1982064247131348,2.1690022945404053,0.3862818389927866,0.0,-2.0616960034110536,2.6352960377113335,0.9999043184524022,-0.08630898146952294,-0.21292139475299268,0.0,0.0030923273308575516,810,-0.1494372558814155,3.5305119,0.0052044345,2.25,1.0,0.0007062908036538515,0.5612081
-35.13333333333333,750,0.01578059086784102,-0.38667221185410994,0.4415241590747003,0.012286273095664834,0.045244432533315074,-2.525387763977051,2.3522756099700928,0.40794119276367813,-1.8947806286936004e-17,-2.03912043231462,3.904830091168124,0.99990075383389,-0.08082028350074111,-0.20558081273934575,0.0,0.0028959474377244676,825,-0.18984790801175436,3.5236053,0.0027341554,2.25,1.0,0.0006607227579411268,0.70254624
-35.266666666666666,750,0.0007858661743480526,-0.3441028821928101,0.47871993590479817,0.01344566577487377,0.019027649292547723,-1.9261049032211304,2.4209330081939697,0.3859093219581047,-7.579122514774402e-17,-1.8418730449365563,2.7926082431605863,0.9999074376945949,-0.08015313782090604,-0.2216874429313581,0.0,0.0032311067925396846,840,-0.1900887299176322,3.5175333,0.0045987773,2.25,1.0,0.000717704656539063,0.6924585
-36.333333333333336,750,0.023486334360154685,-0.2754970068912852,0.5186738661646121,0.010531672292856235,0.03699436578759924,-2.4624552726745605,2.617138147354126,0.39583919179949517,4.263256414560601e-17,-1.7032853160590853,3.282146357097338,0.9998931839796502,-0.08318893291399457,-0.21732034245123122,0.0,0.0032100508521338625,855,-0.18894882202098107,3.5050006,0.003883332,2.25,1.0,0.0005281875657733956,0.6745306
-31.266666666666666,750,-0.008742827469118192,-0.32612742145556517,0.4088937769635626,0.011052054721429547,-0.03642422042818119,-2.4007818698883057,1.8896393775939941,0.3774007432655469,1.8947806286936004e-17,-2.2978069388936126,2.8671893180013703,0.9998980340205432,-0.06884340118026006,-0.2216874429313581,0.0,0.0025844098137365666,870,-0.13459918024147882,3.4910817,0.0022191019,2.25,1.0,0.000641807697427511,0.51052827
-31.8,750,0.009419565602771395,-0.3238284289900387,0.4406554967340802,0.012897753224453,0.03624265433040758,-2.734793186187744,2.236435651779175,0.4031451846477227,-3.789561257387201e-17,-2.6622451412313275,2.8071219762374433,0.9998954611628351,-0.07284447351725548,-0.20727692658764577,0.0,0.0027021461249308438,885,-0.14507522587797375,3.4903011,0.0036099472,2.25,1.0,0.0005238796866881614,0.5643176
-30.933333333333334,750,0.002981570045199409,-0.33776105852045796,0.5513644716195305,0.013762896232391452,0.02476505465103158,-2.118631362915039,2.6154236793518066,0.3881286758955079,4.7369515717340015e-17,-2.020858896330656,2.638876376503038,0.9999224197280892,-0.0720503151176868,-0.21229475543238718,0.0,0.0027616958633945193,900,-0.18949298855675592,3.4922466,0.006583095,3.375,1.0,0.0010227311893596816,0.7119189
-28.8,750,0.007968323353449333,-0.2849127250959583,0.46437050013349757,0.012464940500398916,0.03281134427463015,-2.337191104888916,2.185053586959839,0.38576522538178837,-1.8947806286936004e-17,-2.17596062197862,2.919595910978934,0.9999053504805278,-0.06902983848333914,-0.21224755599771902,0.0,0.0023151481935619073,915,-0.1891117095940908,3.4994433,0.0025708403,3.375,1.0,0.0007331362100169188,0.6892287
-27.266666666666666,750,0.02027685895620088,-0.3121790025431107,0.43772674882385343,0.012421147601358689,0.03461836346176763,-2.1105008125305176,2.1767871379852295,0.383472551590702,9.473903143468002e-18,-2.9581745241338537,2.5110215559953812,0.999912689598483,-0.06437492996793827,-0.21683558038457676,0.0,0.0028121917714743158,930,-0.18980361937035456,3.496602,0.0023431224,3.375,1.0,0.0007187527169028718,0.6830018
-25.866666666666667,750,-0.01203485765276606,-0.2934809335140796,0.46193576768660094,0.00856431055058475,-0.003224499638658017,-2.9406118392944336,2.0269827842712402,0.4022435308437146,-7.579122514774402e-17,-2.065661580828438,2.442520540272197,0.9999274622287395,-0.06139929053399815,-0.18912273552499742,0.0,0.0022757057598741803,945,-0.185015697452969,3.4895406,0.0015553223,3.375,1.0,0.0012772960027882519,0.6665959
-27.066666666666666,750,0.003082750013693924,-0.35305938267946424,0.4587420311140362,0.013305653491887968,0.026267419960039357,-2.500283718109131,2.1755268573760986,0.38597397910883907,0.0,-2.223311199270762,2.661379929797547,0.9999180645520505,-0.06176538749721687,-0.18057703675429293,0.0,0.0017821639985686128,960,-0.18450492863146464,3.489025,0.0015656195,3.375,1.0,0.0005399383390294024,0.6640166
-23.066666666666666,750,-0.0008858520922556548,-0.2970462475997844,0.43467873294197606,0.014107805696671236,-0.00200047764275223,-1.8879772424697876,2.07720947265625,0.39880900815572706,-1.8947806286936004e-17,-2.5327084240522204,2.57324285164776,0.9999137373837673,-0.0507180337561407,-0.2070585891158424,0.0,0.002312889166902475,975,-0.17407621382353042,3.4815452,0.0020465085,3.375,1.0,0.0007246643878672507,0.6320355
-24.4,750,-0.004396642584952069,-0.35062145698031294,0.3384628081075548,0.011334969280358107,0.00611373035920163,-2.177960157394409,2.5675768852233887,0.4062635449652794,9.473903143468002e-18,-2.7499664393621677,2.119618370771948,0.9999036375000023,-0.053744820809818315,-0.20103227866570347,0.0,0.0020207388781671703,990,-0.18926752087741427,3.470883,0.0024090733,3.375,1.0,0.0006654145492328911,0.68590695
