_std_adv,_mean_act,_std_obs,_lr_multiplier,_min_discrew,_mean_discrew,_min_adv,_std_act,BaselineLoss,TotalLoss,_mean_obs,_max_adv,Steps,_std_discrew,_max_discrew,_Episode,_max_obs,_min_act,_MeanReward,CriticLoss,_max_act,_min_obs,_mean_adv,PolicyEntropy,Beta,KL
0.9996943146787617,0.06095595728873741,0.014570203059005544,1.0,-0.2216874429313581,-0.11768397713319553,-3.7684679810143162,0.381731027691665,3.9595795258880365e-05,-0.19828007811701298,-0.0064768632206492795,2.987578332997525,1000,0.004069059578502995,-0.0050000000000000044,220,0.772630851640854,-2.282109022140503,-50.0,0.7482913,2.5513954162597656,-0.5456598483155177,1.7763568394002505e-17,3.6274848,2.25,0.0035000807
0.9996283640188105,0.03218710921285674,0.011823160641573188,1.0,-0.2216874429313581,-0.11750231249948274,-3.2428468480658283,0.38211929835854386,1.814897135285045e-05,-0.19821585693264007,0.002428627941297044,4.302066505576365,1000,0.004046352390053459,-0.0050000000000000044,240,0.4587807384908698,-2.249145984649658,-49.9,0.74976337,1.9020090103149414,-0.5656295428739729,-7.105427357601002e-18,3.610844,2.25,0.0035701126
0.9994765743089907,0.04782609980460256,0.013786315608120414,1.0,-0.2216874429313581,-0.11737060859386846,-2.6238281350446555,0.39013330735620805,1.6119300680333343e-05,-0.19787092285585406,-0.0007374749367990692,2.979423971160099,1000,0.004050649390499094,-0.0050000000000000044,260,0.5721637563974901,-2.1233131885528564,-49.9,0.74945635,2.354145050048828,-0.7007933117851736,-6.217248937900877e-18,3.608653,3.375,0.0061241477
0.999723890072078,0.04512728102313122,0.01760621784195058,1.0,-0.2216874429313581,-0.11676281634139063,-4.42966931791231,0.3810107018792416,5.363816777553505e-05,-0.19786878664159774,0.0016922511418632296,6.509114269972281,1000,0.003963259159219449,-0.0050000000000000044,280,0.8055660303250042,-2.2625818252563477,-49.25,0.7511046,2.201514959335327,-0.7515125206562502,2.842170943040401e-17,3.6137254,3.375,0.0020504077
0.999696026818528,0.04145989735075273,0.0134853373133386,1.0,-0.2216874429313581,-0.11589237471014073,-2.549270859494754,0.37982748832242863,6.812825721334269e-05,-0.19759716797208787,0.00943057661448157,5.584630787678621,1000,0.004018649130805653,0.0,300,0.6596485948305141,-2.5930821895599365,-48.95,0.75030094,2.2868576049804688,-0.5384890758361736,1.4210854715202004e-17,3.6213882,2.25,0.0011120657
0.9995760573982881,0.042439285308588294,0.012290061089437572,1.0,-0.2216874429313581,-0.11747374991634339,-3.926542560379217,0.3877941906111775,2.536559729337154e-05,-0.19727078857707978,0.006636860385366841,3.0793440410817543,1000,0.004042973058056251,-0.0050000000000000044,320,0.5121021733024604,-2.3285279273986816,-49.85,0.7492284,2.6641628742218018,-0.7009625101657796,-1.4210854715202004e-17,3.6210582,2.25,0.0022912219
0.999656318214354,0.015856555720150937,0.016444607723601568,1.0,-0.2216874429313581,-0.11724535823316651,-2.925807585629818,0.40860063203817076,3.5764186894020894e-05,-0.1972262329018116,-0.0023739677596188767,5.000415619565669,1000,0.004012885279691042,-0.0050000000000000044,340,0.7047109750975776,-2.083423376083374,-49.55,0.75009674,2.1606485843658447,-0.9325282858609788,0.0,3.6112537,2.25,0.0032670922
0.9996789980836299,-0.0012653995994478463,0.022625803217296746,1.0,-0.2216874429313581,-0.11725741411808417,-3.8460906096611587,0.41758798809213454,4.1245262158578736e-05,-0.19681835938930511,-0.011701312422189039,3.2982716936039465,1000,0.00402597279722796,-0.0050000000000000044,360,0.815377407878995,-2.603924036026001,-49.8,0.7478021,2.908832550048828,-0.6437147465224663,2.1316282072803006e-17,3.5988865,2.25,0.004284954
0.9996500734410909,0.06806484151352198,0.017231119727813837,1.0,-0.2216874429313581,-0.11726819632028537,-3.710277514753393,0.3904004900860219,3.6600717386622785e-05,-0.1964912841668129,0.007310133509975207,4.353352435183469,1000,0.004003155189347276,-0.0050000000000000044,380,0.6082409321435431,-2.203376531600952,-49.5,0.74591905,2.147620439529419,-0.8402421701963716,-1.9539925233402754e-17,3.596196,2.25,0.0047032223
0.9996719203926034,0.05260044855962042,0.01713921009147102,1.0,-0.2216874429313581,-0.11653547741210264,-2.52332550718705,0.4125004403262922,4.936301164673191e-05,-0.19661127928590774,-0.002517924365966628,4.89613685523321,1000,0.003967393361543906,-0.0050000000000000044,400,0.7308727060041134,-2.1621367931365967,-49.35,0.74793446,2.4532337188720703,-0.6784708393713323,-7.105427357601002e-18,3.5876455,2.25,0.0038448279
0.9995822409155192,0.05116205736965639,0.01830653272762907,1.0,-0.2216874429313581,-0.11742726034628653,-3.2408600219359225,0.3943340226762604,2.563504692540861e-05,-0.19657290039861203,0.003343983879931721,2.9260726505675367,1000,0.004039377854664324,-0.0050000000000000044,420,0.7666892326685928,-2.345189094543457,-49.85,0.7482811,2.657787322998047,-0.9304690924472225,1.9539925233402754e-17,3.5750043,2.25,0.0041358145
0.9997950075889086,0.048982440517283975,0.015417383028754776,1.0,-0.2216874429313581,-0.11506261969562868,-3.598142178698154,0.3903580363661293,0.00012716704972520423,-0.1961257568383813,0.004587604563180894,6.220839911156686,1000,0.003846790726215456,-0.0050000000000000044,440,0.6229184081132138,-2.260493040084839,-48.45,0.74510986,2.344481945037842,-0.8782442377187426,1.4210854715202004e-17,3.5702608,2.25,0.0030231758
0.9996618380074412,0.038653764283051714,0.015818202675444582,1.0,-0.2216874429313581,-0.11679305995232421,-2.150896190542881,0.38642927721955955,4.571198299354245e-05,-0.19617772215723991,0.0006606459568880832,5.191175497584896,1000,0.003963252073585454,-0.0050000000000000044,460,0.7228595052236,-2.1323599815368652,-49.25,0.7462311,2.4349584579467773,-0.8178155819965252,7.105427357601002e-18,3.5569806,2.25,0.0019592082
0.9998151461641357,0.05962137128133327,0.02124152456808797,1.0,-0.2216874429313581,-0.11443876459820095,-1.4930594626124818,0.4017244369305577,0.00017691749224829734,-0.19617343749380114,0.00531508606788574,6.452063289299431,1000,0.003933246207843039,-0.0050000000000000044,480,0.7782510452489992,-2.2758870124816895,-48.5,0.74658936,2.5188817977905273,-0.8005494433345254,3.552713678800501e-17,3.5495632,2.25,0.0018016052
0.9997158029128239,0.06679206368199084,0.021301904493631584,1.0,-0.2216874429313581,-0.11553157291068096,-2.6189896637246095,0.4181028019099101,5.884116883003299e-05,-0.19580541991209985,-0.00515307861581257,3.9896147677991847,1000,0.0039650401571441115,0.0,500,0.7025717857969068,-2.4947595596313477,-49.1,0.74392563,2.561563014984131,-0.8010662328219942,-1.4210854715202004e-17,3.5221791,2.25,0.0026070375
0.9996972412251695,0.05943933885917067,0.021242025378071894,1.0,-0.2216874429313581,-0.1173783490153925,-2.5443120302516693,0.40405260472397253,3.149847925768612e-05,-0.1954655639562607,-0.004316849589155503,5.033991452260485,1000,0.004032242860365977,-0.0050000000000000044,520,0.5824506809273212,-2.1190760135650635,-49.65,0.7416692,2.179619550704956,-0.9759900830000745,1.4210854715202004e-17,3.5007756,2.25,0.00284191
0.9997118763393071,0.03405857895279769,0.014462869155866906,1.0,-0.2216874429313581,-0.11636781497192251,-2.549485024366207,0.3748476283160245,4.912650274564821e-05,-0.19569194336152076,0.0004968901093399096,6.160453853044429,1000,0.003927805006018468,-0.0050000000000000044,540,0.5241936015113348,-2.2566683292388916,-49.1,0.7441049,2.1500191688537598,-0.5392520826576258,7.105427357601002e-18,3.4887493,2.25,0.0034424474
0.9997260607652477,0.028033267984283156,0.0199418102806498,1.0,-0.2216874429313581,-0.11536707380390115,-1.7410130157983013,0.4082976409073135,7.011586900048324e-05,-0.1955169921989441,0.004786684851309412,4.215369403472322,1000,0.003900525847735692,-0.0050000000000000044,560,0.8220720359451756,-2.378803253173828,-48.9,0.7429701,2.1325502395629883,-0.8631003254943062,-2.1316282072803006e-17,3.5035272,2.25,0.00572368
0.9997299396566548,0.04704607093613595,0.01850697746653205,1.0,-0.2216874429313581,-0.11585807110691597,-2.1293436344363403,0.3963827096161731,5.2863526562438724e-05,-0.19517226562011242,0.0034463391396033134,4.634347154767039,1000,0.0039057730125000648,-0.0050000000000000044,580,0.7887809700013806,-2.290151357650757,-49.15,0.7404151,2.4018189907073975,-0.608539616761256,0.0,3.5008438,2.25,0.0034115845
0.9994844147226596,0.04702938719536178,0.014591836429245532,1.0,-0.2216874429313581,-0.11738847140845511,-2.439071825060086,0.37108099998038324,1.751611458453081e-05,-0.19551987305736543,0.0016030583743123978,5.598162691808695,1000,0.004034004378881228,-0.0050000000000000044,600,0.5699608757251907,-2.1464362144470215,-49.7,0.7438357,2.191836357116699,-0.7599510054433013,3.552713678800501e-17,3.4861553,2.25,0.002790093
0.9995525200000944,0.037633613888872784,0.019929909501591653,1.0,-0.2216874429313581,-0.11728548215816212,-3.5961615448264217,0.3907466104108237,1.833519797343463e-05,-0.19531303710985184,0.005815702583811424,3.596973417669328,1000,0.004041899124129846,-0.0050000000000000044,620,0.7898054865737884,-2.0882089138031006,-49.8,0.7422251,2.455502986907959,-0.7528821754045858,-2.842170943040401e-17,3.4880295,2.25,0.0029882137
0.9994523585162925,0.040676250506890936,0.020142405264947885,1.0,-0.2216874429313581,-0.11755100862084072,-3.332469120749957,0.3967974841588908,1.3915593418644574e-05,-0.19503928223228453,-0.0008167005094061053,5.5667137967771545,1000,0.00404602349305634,-0.0050000000000000044,640,0.6742882480654816,-2.112318277359009,-49.8,0.74010843,2.2727792263031006,-0.7031166109713464,1.4210854715202004e-17,3.4887376,2.25,0.00460795
0.999399532539016,0.057014835237758237,0.01701911975047196,1.0,-0.2216874429313581,-0.11752522472552412,-2.1440450229045784,0.375349254648515,9.980548010426462e-06,-0.19500488281059267,4.448752276135364e-05,7.099844626293428,1000,0.00404753386144763,-0.0050000000000000044,660,0.7506132082814573,-1.940195918083191,-49.9,0.7401974,2.3208439350128174,-0.6215100852277253,0.0,3.4967837,3.375,0.012919308
0.999586273179684,0.052523843976843634,0.028420626016817534,1.0,-0.2216874429313581,-0.11757584931573489,-4.433829549038041,0.4422131970800948,2.1218652634914633e-05,-0.19479884034633638,-3.723113352513054e-05,5.362876964615009,1000,0.004050555088631946,-0.0050000000000000044,680,0.8074409406160338,-1.988206148147583,-49.75,0.7387155,2.206315279006958,-0.9727924873270963,-1.4210854715202004e-17,3.5022364,3.375,0.0019361422
0.9996846320709613,0.04309247705762391,0.020893219033324063,1.0,-0.2216874429313581,-0.11667074271578147,-2.21899195504768,0.4121204918247152,4.476929105811643e-05,-0.18292324218672515,0.0030132641113820788,7.11776791917092,1000,0.003934755242321468,-0.0050000000000000044,700,0.8240344399944288,-2.197118043899536,-49.0,0.6989,2.246412754058838,-1.1834226855755468,7.105427357601002e-18,3.4896514,2.25,0.0010158574
0.999691419761121,0.03066808993788436,0.022035602185102462,1.0,-0.2216874429313581,-0.11666910516201807,-1.904359679664278,0.4075985274025796,5.0094188425663336e-05,-0.19484858398079874,0.00228131516218434,7.033010933572362,1000,0.0039387107538502815,-0.0050000000000000044,720,0.803690617143402,-2.3713552951812744,-49.1,0.7441989,2.490077018737793,-0.8006030209133727,-1.7763568394002505e-17,3.4876819,2.25,0.0021202255
0.9994904458743917,0.026480440630577504,0.024300835265090272,1.0,-0.2216874429313581,-0.11768397713319553,-4.532507926684171,0.4041394082463357,1.4387294368965686e-05,-0.19447814941501618,-0.002442447897122111,4.314134610889056,1000,0.004069059578502995,-0.0050000000000000044,740,0.8020953519423916,-2.207622528076172,-50.0,0.7393425,2.6900243759155273,-1.1610796959116934,-8.881784197001253e-17,3.487184,2.25,0.004633519
0.9994654439287183,0.05229110640042927,0.024458321954347398,1.0,-0.2216874429313581,-0.11763937464255178,-3.2250148557778426,0.40809089672273613,1.6502779266318787e-05,-0.19429069824314119,0.00603999775551174,4.489066357481493,1000,0.004060676584615372,-0.0050000000000000044,760,0.8031211658416796,-2.2518038749694824,-49.85,0.73582786,2.4085869789123535,-0.7898914931256634,-4.263256414560601e-17,3.493599,2.25,0.005924943
0.99964906749398,0.030616575493477283,0.023391924913786645,1.0,-0.2216874429313581,-0.1159296517312817,-1.6592265926335412,0.42335515655509914,3.887938629645459e-05,-0.19441630857706071,0.005501151997807165,4.457791132268924,1000,0.00391748761085663,-0.0050000000000000044,780,0.7812887992388386,-2.091139554977417,-48.7,0.73655176,2.5140655040740967,-0.8968028061953868,-7.815970093361102e-17,3.5029898,2.25,0.002292429
0.9995547586693743,0.02942585520679131,0.023747834368092156,1.0,-0.2216874429313581,-0.11725943469850576,-3.269276369501609,0.4272039860746953,2.4871177956507836e-05,-0.19401225584936144,-0.0005971055930149485,5.310611535728818,1000,0.004013514171303588,-0.0050000000000000044,800,0.7892723883530137,-2.2637155055999756,-49.7,0.73320544,2.8209192752838135,-0.9279631831486974,1.4210854715202004e-17,3.5000577,2.25,0.0030841255
0.9996756646736267,0.0328563001943985,0.02029641309557871,1.0,-0.2216874429313581,-0.11601851838434618,-1.2001685561091409,0.4073089796062763,4.3141907335421185e-05,-0.19366086425685883,0.0015889290308394649,6.735320462546461,1000,0.00386199290275528,-0.0050000000000000044,820,0.7281729627754305,-2.163635730743408,-48.7,0.7305907,2.305972099304199,-0.8213800815830411,0.0,3.5091333,2.25,0.0059515284
0.9996294134304616,0.04723542484367499,0.028125485969335385,1.0,-0.2216874429313581,-0.116726764292522,-2.6916877716232395,0.42658695199865626,2.3189861636433224e-05,-0.19381986085307598,-0.0013358424817107271,4.987807317198117,1000,0.003958545829207045,-0.0050000000000000044,840,0.7867604888878643,-2.5786852836608887,-49.3,0.73224205,2.696455717086792,-1.0598789722739015,-1.4210854715202004e-17,3.514801,2.25,0.0028559861
0.9996169833072429,0.0389155709920451,0.028430942199017678,1.0,-0.2216874429313581,-0.11682856134077778,-2.5105424348054854,0.4492100732452534,3.2380828416858175e-05,-0.19404394531202318,-0.009268163747308555,4.644847345389556,1000,0.003972079886396713,-0.0050000000000000044,860,0.7785074230776166,-2.246485948562622,-49.2,0.7342743,3.046816825866699,-0.9498328344665344,0.0,3.5310626,2.25,0.003632734
0.9996754812001497,0.05353018817945849,0.023827409942670328,1.0,-0.2216874429313581,-0.11606785423483251,-1.6814123752126093,0.42460978176824643,4.732100480052455e-05,-0.19370856933927535,-0.0020019273546729587,4.991065882340152,1000,0.003915266902626771,-0.0050000000000000044,880,0.7580851289192019,-2.508129119873047,-48.95,0.7314652,2.2668681144714355,-1.0963296395655984,3.552713678800501e-17,3.5346408,2.25,0.004041563
0.9997853857074039,0.041578351304167885,0.023668708100378574,1.0,-0.2216874429313581,-0.11353666846408322,-1.377172672392418,0.4324871334474911,0.00014101320783933206,-0.19362675784379246,-0.00023021052626270608,4.753229002339396,1000,0.0038653365057173105,-0.0050000000000000044,900,0.7585965210946567,-2.5128209590911865,-47.95,0.73099756,3.0643486976623535,-0.9991634189682632,5.684341886080802e-17,3.546792,3.375,0.009553997
0.9996815584303262,0.00552485354419332,0.01854452997421651,1.0,-0.2216874429313581,-0.11643236015591374,-3.3959161877192865,0.4103094335630549,3.29906474435778e-05,-0.18928481444358827,-0.0033504118102259915,4.410190327899011,1000,0.0039026973792723567,-0.0050000000000000044,920,0.7475829926964848,-2.3046715259552,-48.85,0.7167485,2.4210939407348633,-0.9316140445863582,-1.4210854715202004e-17,3.5409858,3.375,0.0016031192
0.9997842985717593,-0.020837145245051942,0.020138239499337924,1.0,-0.2216874429313581,-0.11420721273503008,-1.0797777974523355,0.4221115079163339,0.0001111432917503333,-0.19302913818061354,-0.011563773695907194,4.753473575059273,1000,0.003729336330810899,-0.0050000000000000044,940,0.7414238841881278,-2.224423885345459,-47.45,0.7278984,2.321749210357666,-0.9374135679773195,1.4210854715202004e-17,3.547686,3.375,0.001546794
0.9995924408067512,-0.02149793224525638,0.02112028892325421,1.0,-0.2216874429313581,-0.1164364374041509,-2.667786772868106,0.42555056722914686,2.8219238400186055e-05,-0.19341932372856144,-0.014160525006826644,6.6528199922728835,1000,0.003972820667317921,-0.0050000000000000044,960,0.7454358279858186,-2.304546594619751,-49.05,0.7306739,2.399792194366455,-0.9287111214102123,-1.4210854715202004e-17,3.538743,2.25,0.0010213427
0.9997577233319489,-0.012966714477282948,0.02342401145038099,1.0,-0.2216874429313581,-0.1154555009167293,-2.122774984607761,0.43456495979361454,8.745786964842098e-05,-0.19327137451720236,-0.021482623622051222,6.970220926090844,1000,0.003912358568301812,0.0,980,0.7292138912383758,-2.4817113876342773,-48.5,0.7287506,2.4079151153564453,-1.037913797548623,-1.7763568394002505e-17,3.5392866,2.25,0.0058458736
0.9998108072541131,-0.022173357074381783,0.020766106697081187,1.0,-0.2216874429313581,-0.11369014972086236,-1.1682385968866997,0.44553634758606075,0.00020406097956387798,-0.1927173828070164,-0.02012849536820488,5.188939370032019,1000,0.003921402478951806,-0.0050000000000000044,1000,0.7479302948522721,-2.4650795459747314,-48.2,0.72396165,2.557403802871704,-0.8379934597639517,-4.263256414560601e-17,3.5335324,2.25,0.0019444356
0.9998820474350745,-0.020249549190863036,0.01767535228860621,1.0,-0.2216874429313581,-0.11020159661460045,-1.5151443186224796,0.420134211711682,0.0004244529516691415,-0.19203032225584984,-0.009061900867483723,5.300507693045859,1000,0.003974436621421142,0.0,1020,0.7388367117003961,-2.3251497745513916,-46.55,0.72248876,2.2396187782287598,-0.7146258516959537,0.0,3.5301876,2.25,0.0024873542
0.9998388018405553,0.006315917320695007,0.02712854300260481,1.0,-0.2216874429313581,-0.11310208148759508,-1.5755471358073803,0.4296444691649093,0.0002942768395285557,-0.19272717287492755,-0.014078149167031455,5.105523877878417,1000,0.00399403734122197,-0.0050000000000000044,1040,0.7643662027484582,-2.1567981243133545,-47.65,0.724702,2.540472984313965,-1.0604395775552018,-1.4210854715202004e-17,3.5362298,3.375,0.0064093973
0.9998154717723057,0.011644598246784882,0.022874896699698454,1.0,-0.2216874429313581,-0.11512355837758995,-2.46419150084721,0.422036022270065,9.427928959709572e-05,-0.19256937259817125,-0.006786232465781619,3.070668050072507,1000,0.0038275758847335067,-0.0050000000000000044,1060,0.743669726124952,-2.172605276107788,-48.4,0.723427,2.5831689834594727,-0.8478194793911354,1.4210854715202004e-17,3.5319474,2.25,0.00097553397
0.9997026419319325,0.0023164519707206638,0.02428128775911653,1.0,-0.2216874429313581,-0.11556677348369294,-1.8849555668892275,0.43606553221225186,4.707516715618391e-05,-0.1928602538974285,-0.015523079742849718,4.246180395630475,1000,0.0037931344929993337,-0.0050000000000000044,1080,0.7182752361522203,-2.421415328979492,-48.25,0.7257639,2.328062057495117,-0.8893148762580376,1.4210854715202004e-17,3.5303426,2.25,0.002227424
0.9997948979276402,-0.026925423635402693,0.019550800163023116,1.0,-0.2216874429313581,-0.11209316169487024,-1.305059344634307,0.4127358724457494,0.0001297224383556807,-0.19251657716208698,-0.02248057641571035,4.532914332688542,1000,0.003714215962297075,-0.0050000000000000044,1100,0.7171047374331049,-2.9905316829681396,-46.95,0.722932,2.1791138648986816,-0.8327595919293672,4.263256414560601e-17,3.5454783,2.25,0.0021350153
0.9997351795245784,-0.0014980305065400898,0.01988106444941582,1.0,-0.2216874429313581,-0.11286585203188534,-2.0556636229350693,0.42306033216172867,7.410882831134412e-05,-0.19236330566596985,-0.014069850658077329,4.535202429445252,1000,0.0036954597075147247,-0.0050000000000000044,1120,0.7671429136412603,-2.3464035987854004,-47.05,0.7218848,2.221231460571289,-0.7250025356165525,1.4210854715202004e-17,3.5451689,2.25,0.0026887504
0.9996909010906009,0.04554414277547039,0.024457392184319082,1.0,-0.2216874429313581,-0.11661849369061529,-2.498540557687598,0.42976978057598886,3.810232315316224e-05,-0.1920255126953125,0.005280600970489411,3.9526135707108154,1000,0.003954214082048506,-0.0050000000000000044,1140,0.7551580471609034,-2.627199649810791,-49.05,0.7191743,2.2436604499816895,-0.79445207049456,-1.2079226507921704e-16,3.5578408,2.25,0.005076918
0.9997561718773554,-0.0240763484822819,0.023401344398017606,1.0,-0.2216874429313581,-0.11540768288399814,-1.5708876695009972,0.4495777051912244,6.418476621803353e-05,-0.18736308593034745,-0.011063661412915041,5.327272755543164,1000,0.0037941174701919774,-0.0050000000000000044,1160,0.7296958280259284,-2.4731802940368652,-48.0,0.7049252,1.9752521514892578,-0.8059730172896864,2.842170943040401e-17,3.5565114,2.25,0.004977208
0.9996698907272327,0.019542734491056764,0.022662930635260235,1.0,-0.2216874429313581,-0.11578508056237388,-1.5363391453411646,0.4247628933253294,4.04677787810466e-05,-0.19200887451410292,-0.0016093044604588013,5.549082431700771,1000,0.003828615723184567,-0.0050000000000000044,1180,0.7497394917386893,-2.723581314086914,-48.5,0.7213159,2.59945011138916,-0.783797390465237,2.1316282072803006e-17,3.5479617,2.25,0.0023767164
0.999790400623583,0.02480791470047552,0.025669705305913844,1.0,-0.2216874429313581,-0.11420321506038247,-1.492605358713544,0.4493506987179719,0.00010463472259087871,-0.19196053466439247,-1.798134526759633e-05,5.959543689730471,1000,0.0036893473306504722,-0.0050000000000000044,1200,0.7661507757501667,-2.0126242637634277,-47.15,0.7200681,2.8507373332977295,-0.750007172805029,-2.1316282072803006e-17,3.5502384,1.5,0.0010267548
0.9998092546533094,0.005216771592618898,0.026805231223802035,1.0,-0.2216874429313581,-0.11181601764677515,-1.4206322622426364,0.45126944707608574,0.00013129916345532954,-0.1917555908317268,-0.009269143404240213,5.187104071499537,1000,0.003574461798221965,0.0,1220,0.6764762710013605,-2.8787357807159424,-45.8,0.717545,2.657641887664795,-0.8765273950390153,2.1316282072803006e-17,3.566789,1.5,0.004962048
0.9998163042734882,0.03815610486234072,0.025069925776261735,1.0,-0.2216874429313581,-0.1144161377766623,-1.297890880379694,0.4344688152271753,0.00015668986756305913,-0.1916148681612015,-0.003879434424216727,6.371146288143818,1000,0.003786029544914293,-0.0050000000000000044,1240,0.7295934938461555,-2.2089409828186035,-47.55,0.7162542,2.4072399139404297,-0.7950603520561967,1.4210854715202004e-17,3.570631,2.25,0.008394024
0.9997854791430095,-0.06072905240766704,0.019070848343271024,1.0,-0.2216874429313581,-0.11433139730327835,-2.0171433993911654,0.4121479233229466,0.00010228135180263584,-0.19189658203792573,-0.010151956239862172,5.431427672657871,1000,0.0037260716647224638,-0.0050000000000000044,1260,0.7251711968235013,-2.2527990341186523,-47.65,0.7186984,2.4259746074676514,-0.671296494894521,2.842170943040401e-17,3.5627015,2.25,0.0024777972
0.999824793448898,0.014430325227905997,0.02381120803966515,1.0,-0.2216874429313581,-0.111256105211132,-1.219099977181946,0.434050964657669,0.0001732045819832852,-0.19184630127239227,-0.011564330888558119,5.6181339298253485,1000,0.0035869246436698744,0.0,1280,0.7700180286328911,-2.198918104171753,-46.05,0.71822166,2.9601032733917236,-0.8029579755077688,-3.1974423109204506e-17,3.5630553,2.25,0.0015229974
0.9997642606683017,-0.04414189636334777,0.022524215291368194,1.0,-0.2216874429313581,-0.11332822135767505,-2.005323104240684,0.42768688952952055,0.0001072653972803742,-0.19143044431161882,-0.022654523182963255,3.856433623291615,1000,0.00366283053813525,-0.0050000000000000044,1300,0.7536793870325733,-2.275679588317871,-47.1,0.7147803,2.4781687259674072,-0.7644098411669593,2.1316282072803006e-17,3.5603328,2.25,0.0022362373
