_min_adv,_MeanReward,_max_adv,Steps,_lr_multiplier,_max_discrew,_std_discrew,_std_adv,_min_discrew,_max_act,_std_act,Beta,_Episode,_mean_obs,PolicyEntropy,CriticLoss,_mean_act,_min_obs,NewPolicyLoss,_mean_adv,KL,_std_obs,_mean_discrew,_min_act,BaselineLoss,_max_obs
-1.9422090816630297,-49.55,6.602342056511305,1000,1.0,-0.0050000000000000044,0.004045181082396816,0.9994257777553235,-0.2216874429313581,2.280393123626709,0.40735465887534006,2.25,440,0.003504813263026911,3.7573328,0.72136444,-0.017774505846202375,-0.6360408519595472,-0.19461393,3.1974423109204506e-17,0.003174196,0.014001896773379397,-0.11755484839380179,-2.5727250576019287,1.246588055370463e-05,0.7498235265162875
-1.6367077980499731,-48.95,7.676590199304797,1000,1.0,-0.0050000000000000044,0.0039341413555579055,0.9996347097987461,-0.2216874429313581,2.3516132831573486,0.3973616820938638,2.25,460,0.010419193006233911,3.755997,0.71106493,-0.0083343966245302,-0.6092322820423748,-0.19394358,1.7763568394002505e-17,0.0017663484,0.011753588219106048,-0.11641936919938539,-2.451939344406128,3.5082567248196386e-05,0.7746436073695772
-1.5823013566546495,-48.95,5.559399134752092,1000,1.0,-0.0050000000000000044,0.003916629527290033,0.9996278795920244,-0.2216874429313581,2.238525629043579,0.4133573075875721,2.25,480,0.010111079617006505,3.7411077,0.7093421,-0.005628297608462163,-0.47119301078343373,-0.19395259,1.4210854715202004e-17,0.0052942582,0.011829616948207581,-0.11651882998862058,-2.10304856300354,3.79012816385926e-05,0.8491858246388939
-3.6371864863176353,-49.8,3.147350236971753,1000,1.0,-0.0050000000000000044,0.00404163806968879,0.999473129906165,-0.2216874429313581,1.9435476064682007,0.40277465827499775,2.25,500,0.009927088909855664,3.73534,0.71018624,-0.014251137845683843,-0.5618894536713587,-0.19403856,-2.1316282072803006e-17,0.001982748,0.013866043523494093,-0.11724955714553809,-2.2913644313812256,1.6849709404460357e-05,0.785076058989743
-1.4198714156224417,-48.8,6.395761576205921,1000,1.0,-0.0050000000000000044,0.0038863043792562893,0.9997429097868078,-0.2216874429313581,2.5062007904052734,0.4210316730472856,3.375,520,-0.004558377435342135,3.7460556,0.7102151,-0.02792968267435208,-0.46499977763282,-0.19397064,2.842170943040401e-17,0.0075090216,0.012880937871056307,-0.11535972025191282,-2.3955702781677246,8.659786228740826e-05,0.8346208192020902
-2.410665650696795,-49.05,4.742532708799327,1000,1.0,-0.0050000000000000044,0.003902864578672765,0.9997067548450949,-0.2216874429313581,2.3588032722473145,0.4048989232589873,3.375,540,0.006790564936426851,3.7488053,0.7097512,-0.021218212057603523,-0.49899180612859373,-0.19382907,-2.842170943040401e-17,0.0017859392,0.011719842607933035,-0.1157913700726662,-2.4382553100585938,6.522531304884517e-05,0.8137291279277212
-1.4285347746704016,-48.6,7.757971025968969,1000,1.0,-0.0050000000000000044,0.0038494074706234556,0.9997372550193573,-0.2216874429313581,3.1086645126342773,0.39974710527924356,3.375,560,-0.006343457171235568,3.7592397,0.70811826,-0.04866266079782508,-0.5521849680861289,-0.19354519,1.4210854715202004e-17,0.0019241576,0.009791208367084825,-0.11566562635975895,-2.2150075435638428,6.484997404654916e-05,0.4114664366004063
-1.20237740208603,-47.7,4.411934499465708,1000,1.0,-0.0050000000000000044,0.0037019128427994196,0.9997778704234613,-0.2216874429313581,2.170743942260742,0.3988972933020481,2.25,580,0.0027755480810645076,3.7629092,0.7062608,-0.04638126517087221,-0.7281252103853926,-0.19324012,-7.105427357601002e-18,0.0009747093,0.01148092625554821,-0.11392170512733056,-2.759768486022949,0.00010960954681518047,0.6557522925132695
-1.4649645715396824,-48.65,6.244324756857078,1000,1.0,-0.004975000000000005,0.003897366362470805,0.9997483410803952,-0.2216874429313581,2.1698973178863525,0.4037142063968558,2.25,600,0.0015415769241781767,3.74889,0.708078,-0.04206671450170688,-0.5029910871385669,-0.19336641,0.0,0.0024111918,0.011663483910983001,-0.11518951270665333,-2.457226276397705,7.84412887524155e-05,0.7223796155327907
-1.5285236194828138,-48.25,4.319103684064763,1000,1.0,-0.004827603234047425,0.003920781132965854,0.999736838730168,-0.2216874429313581,2.2600083351135254,0.3852787491586644,2.25,620,0.009535504086508136,3.7265403,0.7061699,-0.03546835020789876,-0.4718552744700912,-0.19304456,1.4210854715202004e-17,0.0032686102,0.010376002710157007,-0.11477289235254004,-2.0835232734680176,8.839347556710648e-05,0.6390164002098614
-1.58757999146967,-48.45,4.864419293534309,1000,1.0,0.0,0.0039020614824659444,0.9997380375369916,-0.2216874429313581,2.239715576171875,0.4015221959213508,2.25,640,0.0014385208934636466,3.7200506,0.7058262,-0.0307221663587261,-0.4947344246802099,-0.1929607,2.842170943040401e-17,0.0039715483,0.01121513734983611,-0.11398112156980197,-2.1591105461120605,6.154508154079965e-05,0.4781924158020434
-1.348766888368989,-47.7,4.234101492522447,1000,1.0,-0.0050000000000000044,0.0038761917112543126,0.9997939754752482,-0.2216874429313581,2.1639246940612793,0.41657197009662006,2.25,660,0.006742269925759509,3.7106304,0.7046516,-0.020043991157319398,-0.49192664456202717,-0.19274096,1.4210854715202004e-17,0.0020931775,0.012774313624520141,-0.11219586919369676,-2.5683484077453613,0.00016626521892683043,0.820969383338807
-1.5326549265645175,-47.25,4.103685014948703,1000,1.0,0.0,0.003985269822544079,0.9998427829268944,-0.2216874429313581,2.3301875591278076,0.41410248847682823,2.25,680,-0.00453996584034823,3.6989589,0.70239675,-0.050177559850970284,-0.5029446029190814,-0.19192493,-2.842170943040401e-17,0.0027501972,0.01306034820606441,-0.10970312255063179,-2.2615604400634766,0.0002958722846059602,0.7601917824498277
-1.6407519210420902,-48.0,4.727165950143673,1000,1.0,0.0,0.004007625484642753,0.9998298198825647,-0.2216874429313581,2.4210517406463623,0.40470887031675096,2.25,700,-0.0058771539706954186,3.6979108,0.7039458,-0.049609552115551195,-0.4161341802823869,-0.19247608,2.842170943040401e-17,0.0020378921,0.009499989663086506,-0.11213885335627789,-2.3894259929656982,0.0002688260669932401,0.7338982755709147
-1.2570359102577584,-46.95,5.166472813515731,1000,1.0,-0.0048762437656093794,0.003911624192378849,0.9998549998558729,-0.2216874429313581,2.231705665588379,0.3901998345032267,2.25,720,-0.00254745740679172,3.6886358,0.70464265,-0.042133276688866315,-0.4425481623032452,-0.19252732,-1.4210854715202004e-17,0.0034772358,0.010233428186144925,-0.11267535071698732,-2.8465895652770996,0.00027003994783299777,0.6404443037204675
-1.4681304441872287,-46.65,3.7239977633377115,1000,1.0,-0.0050000000000000044,0.003874298759460704,0.999857071255605,-0.2216874429313581,2.262751817703247,0.381293755569074,2.25,740,-0.009803783180387377,3.6766772,0.6926442,-0.06415732969227247,-0.435631037180441,-0.189164,0.0,0.0028365927,0.011167243655448583,-0.11047388311364514,-2.247572183609009,0.00031149839735627257,0.603569325230563
-1.8988085450256051,-46.6,3.0230601887218818,1000,1.0,-0.0050000000000000044,0.0036129730503552658,0.9998442384150155,-0.2216874429313581,2.2895307540893555,0.39724098448590556,2.25,760,-0.002482771064598431,3.6725693,0.7026201,-0.03063528408680577,-0.5322430058123271,-0.19209366,-2.1316282072803006e-17,0.0024649354,0.01092566432193723,-0.11165630431838668,-2.1595187187194824,0.00017849501014843516,0.5763245826061806
-1.1783069191307514,-45.4,4.44187703640244,1000,1.0,-0.0050000000000000044,0.0036053242603443533,0.9998703274577077,-0.2216874429313581,2.471522092819214,0.3977806836004222,2.25,780,0.006803820372127539,3.6738207,0.7027688,-0.00914761621481739,-0.39477061419028286,-0.1921428,1.4210854715202004e-17,0.0023972497,0.009473560972775122,-0.1089613909008757,-2.139065980911255,0.0003453392606364124,0.5022474734651471
-1.8764195229532858,-46.15,3.7777906106444346,1000,1.0,-0.0050000000000000044,0.003530339164374537,0.9998302412552346,-0.2216874429313581,2.2249388694763184,0.3895920859147466,2.25,800,0.004925104200293056,3.6843438,0.70106053,-0.020619758739252574,-0.5650796530611937,-0.19197407,1.4210854715202004e-17,0.0029223298,0.012247534810624768,-0.11032584596246886,-2.2669928073883057,0.00019828196813850257,0.6437123415983355
-1.7754725750251918,-45.1,4.460916215400021,1000,1.0,-0.004925374375000005,0.0034174593848467117,0.9998402845071988,-0.2216874429313581,2.227816104888916,0.40191387399048917,2.25,820,0.002295891139008595,3.6776307,0.699838,-0.023171877207467332,-0.5008883910442095,-0.19176523,0.0,0.0025121148,0.013348696778693618,-0.10814936150679352,-2.0573554039001465,0.0002057023966720368,0.7414959431426367
-1.6709262491117343,-48.3,4.602001287323647,1000,1.0,-0.0050000000000000044,0.0038352693812574285,0.9997670761644221,-0.2216874429313581,2.361933708190918,0.3936986524403175,2.25,840,0.005075124923643036,3.660662,0.6999947,-0.006069492406095378,-0.4869259998262676,-0.1917309,-1.4210854715202004e-17,0.0041703233,0.011246100434357692,-0.11578634933358477,-2.101259469985962,8.02224325394861e-05,0.6164961359767154
-1.35709383998368,-45.75,4.039779075792634,1000,1.0,-0.0050000000000000044,0.003523602111998269,0.9998605869425607,-0.2216874429313581,2.3160736560821533,0.400329135230301,2.25,860,0.023501146394685587,3.6417737,0.69904095,0.01845321170927491,-0.47563818787427403,-0.19159262,2.842170943040401e-17,0.0027900601,0.011975147197909477,-0.10836382898389865,-2.3594353199005127,0.00030324577392897554,0.6431186692058416
-1.216298585705583,-46.7,5.138901483391142,1000,1.0,-0.0050000000000000044,0.0038284772385555514,0.9998460002536342,-0.2216874429313581,2.163126230239868,0.36592869744223805,2.25,880,-0.01984899401096167,3.6225605,0.69859004,-0.04700226788199507,-0.5022094406990625,-0.19149922,-1.4210854715202004e-17,0.002753128,0.010231934672771155,-0.10885541926723792,-2.3571627140045166,0.0002855739680145904,0.6132549289002639
-1.3970548417077056,-46.1,4.189014325267898,1000,1.0,0.0,0.004085133287786788,0.9998774820360884,-0.2216874429313581,2.1564033031463623,0.37716591740912364,2.25,900,-0.004763870064463984,3.6274085,0.65800345,-0.01566639575647423,-0.48982571404495495,-0.17887466,-1.4210854715202004e-17,0.0037602917,0.010331390165309108,-0.107047759998287,-2.3152382373809814,0.0004262410899959559,0.46750000523772534
-2.384268966152857,-46.9,3.30549275060456,1000,1.0,0.0,0.0037168790611464986,0.999839260400109,-0.2216874429313581,2.092872142791748,0.39757296692950794,2.25,920,-0.001092082454719171,3.623827,0.70198584,-0.029463952497928405,-0.5901083145140577,-0.19127838,8.526512829121202e-17,0.0022491475,0.011565697323225354,-0.11101774593526446,-2.1701369285583496,0.0001678309950031908,0.8091292595765398
-2.3228634764362344,-47.4,3.671623536522421,1000,1.0,-0.0050000000000000044,0.0037304675136235347,0.9998344919928782,-0.2216874429313581,2.091883659362793,0.39561097679996415,2.25,940,0.0036084337855033085,3.6128118,0.6983026,-0.02324500025709858,-0.40414884266469636,-0.19101949,8.881784197001253e-18,0.002410396,0.013751647186368277,-0.11168429738097603,-2.357769012451172,0.00014983842005272823,0.8493715594473001
-1.3496827584908526,-40.55,4.38890480558553,1000,1.0,0.0,0.0037311806262217105,0.9999164612468907,-0.2216874429313581,2.218344211578369,0.3936545909743941,2.25,960,-0.00976881848301577,3.6027236,0.6954106,-0.050041215058387024,-0.4907072943108665,-0.19093052,0.0,0.002100983,0.010195563405763884,-0.09703588025579064,-2.617292881011963,0.0008610539754566411,0.6080966048214257
-1.9298927006207507,-44.75,4.256675544934693,1000,1.0,0.0,0.0037903108797176887,0.9998898869525146,-0.2216874429313581,2.4936060905456543,0.37432125338174393,2.25,980,0.0007325641503722633,3.6082473,0.6946147,-0.022685684811789543,-0.5712168779770287,-0.19086394,-3.552713678800501e-17,0.0042372607,0.011764475631043327,-0.10671404876530179,-2.343322515487671,0.0004511256705408464,0.8494658483858474
-3.059632077641896,-46.45,2.5908879863610768,1000,1.0,0.0,0.0035684794853637126,0.999880997465353,-0.2216874429313581,2.5251996517181396,0.388999380775067,2.25,1000,-0.006697360622066845,3.6195917,0.6080158,-0.025286599634680898,-0.39952285571531115,-0.16341624,-5.684341886080802e-17,0.002551585,0.010526589365322952,-0.11145928587779337,-2.2653229236602783,0.0002494317420244544,0.6900829535880187
-2.123666153904059,-41.75,4.239079481795866,1000,1.0,0.0,0.003288917101772239,0.9998771261906456,-0.2216874429313581,2.358818769454956,0.39244173383901937,2.25,1020,-0.010810086443460182,3.6130352,0.6825954,-0.03398952559754252,-0.3671646545154952,-0.18360665,2.1316282072803006e-17,0.0034449473,0.012565772994168913,-0.09922802567234604,-2.209559917449951,0.00036721106626262835,0.8392803914144036
-2.9464043681467174,-44.0,3.439839915683708,1000,1.0,0.0,0.00355581325319565,0.9998494972397819,-0.2216874429313581,2.2160637378692627,0.3796664960189446,2.25,1040,0.010328324322120329,3.5931644,0.7019379,-0.03868490270298207,-0.3242770268513729,-0.19047007,-2.842170943040401e-17,0.003137153,0.012023574374788033,-0.10459947916040205,-2.4242355823516846,0.0002574780073871061,0.7092282901071286
-1.513631074728969,-43.0,4.467310642052677,1000,1.0,0.0,0.003494295007868854,0.9998847605794162,-0.2216874429313581,2.121342658996582,0.3981485152085734,2.25,1060,-0.0003117207539438367,3.6037993,0.68977326,-0.02930692690447904,-0.4268516236905656,-0.1888202,0.0,0.005297301,0.010842390401687463,-0.10055617331976796,-2.130521774291992,0.0004158116676742527,0.6553834097328978
-2.8957329004589103,-43.9,3.5146793772031937,1000,1.0,0.0,0.003492981764642574,0.9998684734813544,-0.2216874429313581,2.024759292602539,0.38612840124744574,2.25,1080,0.004222245197783144,3.5958686,0.6915916,-0.02953982169250958,-0.3718417575936431,-0.1902872,-2.1316282072803006e-17,0.004695308,0.00996231597117031,-0.10464751263323714,-2.270353078842163,0.00034750290444760163,0.5539684246883276
-1.3731936856946203,-39.9,3.5328030095944984,1000,1.0,0.0,0.003179401108767742,0.9999050130288103,-0.2216874429313581,2.2058846950531006,0.3960919871972843,2.25,1100,0.017861291252549025,3.5871162,0.68955284,-0.0069971289214445275,-0.3743450006817716,-0.19015846,4.263256414560601e-17,0.0035316169,0.01187894231933609,-0.0928374540360519,-2.2509851455688477,0.0005962013684633743,0.6632777735933996
-2.122607703146718,-41.4,3.4290153613149443,1000,1.0,0.0,0.0035220158877160164,0.9998848231093176,-0.2216874429313581,2.1963346004486084,0.4041783436839851,2.25,1120,-0.013514968802468186,3.5905602,0.68820447,-0.03137582118378487,-0.43891046483230794,-0.19001034,0.0,0.0021524774,0.010689823426302139,-0.09467229893351484,-2.168574333190918,0.0004462349373963234,0.5660748196694116
-2.1583518814066416,-39.95,3.0424812447315452,1000,1.0,0.0,0.003294842075215498,0.9998823325176577,-0.21309552009585955,2.200843095779419,0.39366077783145437,2.25,1140,-0.003687544346808512,3.5997713,0.68777746,-0.011811839353584219,-0.3982297339442874,-0.18991075,-4.263256414560601e-17,0.0035179462,0.009197651692469805,-0.09275771025190517,-2.0135109424591064,0.0004583415601434535,0.6016107549605081
-1.740373825045409,-40.95,3.1206094440828105,1000,1.0,0.0,0.003339267429684626,0.9998767195487701,-0.2216874429313581,2.316058874130249,0.38028034619422724,2.25,1160,0.005210779013899757,3.5898807,0.6796331,-0.0135141443204775,-0.46067136646522544,-0.18743774,1.4210854715202004e-17,0.002576951,0.011716753569393291,-0.09548647434217213,-2.1952500343322754,0.000345167013132816,0.8294983824253418
-2.4506030939123544,-40.45,3.0734374613637763,1000,1.0,0.0,0.0030934932380498837,0.9998838424980686,-0.2216874429313581,2.327155113220215,0.3924504542948327,2.25,1180,-0.007893309815755546,3.5922222,0.68685097,-0.017947633322328328,-0.4436338899077623,-0.1896465,1.4210854715202004e-17,0.005325391,0.009345762408315122,-0.09630897046666359,-2.1252572536468506,0.0003895936579970554,0.34756303916930315
-2.082186779641666,-35.95,3.6462611591029366,1000,1.0,0.0,0.0028793191101317167,0.999893449919538,-0.2216874429313581,2.1759705543518066,0.38138965576191497,2.25,1200,-0.013515910706000419,3.5881686,0.68521345,-0.04001949561719084,-0.4170838599906886,-0.18948264,0.0,0.004301462,0.007043681242708942,-0.08172551417815725,-2.2337052822113037,0.0004920965606621932,0.4611654716478151
-2.666504654361802,-35.25,2.374317088224945,1000,1.0,0.0,0.0028413104568582137,0.999909563837309,-0.20727692658764577,2.428635597229004,0.39022843972025306,2.25,1220,0.0038705030609077155,3.5717587,0.67250687,-0.03983935303287581,-0.34118924904196657,-0.18549238,-4.263256414560601e-17,0.0042994455,0.010008794257568314,-0.0791712980478647,-2.131636381149292,0.00046444008956795726,0.43021316280943483
-2.134864452598963,-36.0,3.5257223641397175,1000,1.0,0.0,0.0027811459139731745,0.9998984387445099,-0.2216874429313581,2.4353408813476562,0.39850572254488176,2.25,1240,0.000285115771139631,3.5449061,0.67818856,-0.018774534962605685,-0.34094339974929244,-0.18696025,0.0,0.004966861,0.00979356666560413,-0.08075576237496858,-2.079111099243164,0.0005303949595417234,0.6902322190968989
-2.2431648917186924,-36.95,3.982437876197503,1000,1.0,0.0,0.002807933816340951,0.9999012907735557,-0.2170958605895863,2.2347514629364014,0.38140782753067515,2.25,1260,0.000662614885842355,3.5375476,0.6828149,-0.008379307679715566,-0.3368640781043861,-0.18840215,4.263256414560601e-17,0.0043902467,0.009107577336754848,-0.08697708455248779,-2.567617654800415,0.00047019314832826096,0.5205651468768221
-1.965274642646391,-36.5,3.5087019604747605,1000,1.0,0.0,0.0028819425527853494,0.999900883978766,-0.2120563744794335,2.584357738494873,0.3875120799365533,2.25,1280,9.676668863166389e-05,3.5476236,0.6832037,-0.007207835232722573,-0.4115471652411712,-0.18906182,-7.105427357601002e-17,0.0058234977,0.010494989853129081,-0.08608432768409101,-2.0670368671417236,0.0004673696504253415,0.4848989167166048
-2.5075435485966575,-32.35,3.0572684414183904,1000,1.0,0.0,0.002140330361483416,0.999895934854532,-0.19747941359660284,2.430295944213867,0.3786541959571982,2.25,1300,-0.0014192490562937082,3.557053,0.68123484,0.00332092989992816,-0.36635097155557117,-0.18893091,6.039613253960852e-17,0.0058621652,0.007624442745125421,-0.07318725077518293,-2.2925758361816406,0.0007305329929326513,0.48818772530936977
-3.028434350204156,-30.35,2.356802477962494,1000,1.0,0.0,0.0020708685298623606,0.999899167754112,-0.18102598805604336,2.422861337661743,0.3937448054843128,2.25,1320,-0.0009774866347926942,3.554997,0.6799802,-0.015637135757366194,-0.3808021767993308,-0.1888198,2.1316282072803006e-17,0.0048812646,0.009945932388094807,-0.06633014569591088,-2.181553363800049,0.0004221257643551308,0.3447777412184143
-2.805349460395752,-27.5,2.303456645184615,1000,1.0,0.0,0.001648803585512479,0.9999113310984521,-0.1933146349950439,2.227602481842041,0.3855494310226796,2.25,1340,0.0057190471221869954,3.5446243,0.6790946,-0.010793226013658569,-0.3303783208806747,-0.18868837,-2.1316282072803006e-17,0.003345818,0.010110387596573072,-0.057913549538691066,-2.2117011547088623,0.0005457019570343119,0.39810535291530785
