_max_obs,_MeanReward,Steps,PolicyLoss,ExplainedVarOld,_mean_act,_std_act,_lr_multiplier,_max_act,_Episode,ValFuncLoss,_max_adv,_mean_obs,Beta,_std_discrew,ExplainedVarNew,_std_adv,_std_obs,_max_discrew,_min_obs,_min_adv,_min_act,_mean_discrew,_mean_adv,KL,_min_discrew,PolicyEntropy
0.9606507915521502,-49.9,1000,-0.016166046,-3.9219199992108376,0.015780544938868844,0.3649716058714725,1.0,2.1305625438690186,20,0.002831294355357529,2.8362264384241964,0.0591871387299966,1.5,0.004055658184711146,0.352765761431832,0.9999798190375645,0.017798240729017145,-0.0050000000000000044,-0.6506814820833177,-2.8086059386497473,-2.3261778354644775,-0.11760538735836258,-1.0302869668521453e-16,0.010154877,-0.2216874429313581,3.6875374
0.6748363236545875,-49.6,1000,-0.01257513,-0.06646236862071486,0.0259678540557361,0.36957098158743373,1.0,2.1122069358825684,40,0.0025128386496101225,3.1485203298926767,0.01940719317158507,2.25,0.004018429176475152,0.3975197780425225,0.9999689340791674,0.012798352800593552,-0.004950125000000005,-0.585933259685701,-1.7155178813634793,-2.1345887184143066,-0.11639097967608418,-2.4868995751603507e-17,0.0092283925,-0.2216874429313581,3.6763813
0.6604119900665254,-48.8,1000,-0.0092979,0.4092186327305709,0.024103479034965857,0.38029452834634625,1.0,2.1153104305267334,60,0.0010662830385171817,3.051497423444234,0.015248370864240439,2.25,0.003921270866152528,0.7345157348604736,0.999954361745499,0.01200048714100295,-0.0050000000000000044,-0.3429848628553089,-1.8541151038347048,-2.425837993621826,-0.11526494944379612,3.552713678800501e-18,0.0036310644,-0.2216874429313581,3.6645818
0.40484224957711784,-49.5,1000,-0.006498022,0.725921513691097,-0.019316530661366415,0.36578967434661447,1.0,1.9380472898483276,80,0.0002955409322997,2.7045769982541437,-0.009344124103969757,2.25,0.004009851191065631,0.9265099758396749,0.9999343440598213,0.009228793753555783,-0.0050000000000000044,-0.46597374320701307,-1.5458105996303466,-1.9890648126602173,-0.11685926077639451,-3.552713678800501e-17,0.0031672153,-0.2216874429313581,3.6753144
0.7293220963938188,-49.85,1000,-0.0076447222,0.920189876831525,0.0012506791170453654,0.38540601044912876,1.0,2.1806936264038086,100,7.854230448181562e-05,3.321428787943188,0.006123847087684834,2.25,0.0040412876723052394,0.9810748662010597,0.9998758074980342,0.014694908222035506,-0.0050000000000000044,-0.5305850436570587,-2.050089069719723,-2.523714303970337,-0.11747255089925494,-1.0658141036401503e-17,0.003733246,-0.2216874429313581,3.6650054
0.5817811937456814,-49.65,1000,-0.0050063245,0.977631664643913,-0.007088286472135223,0.3737104239522947,1.0,2.199038505554199,120,4.2031079661420795e-05,3.548218806262901,0.0009150174156191004,2.25,0.004020411210111155,0.9896732497090247,0.9997544340462056,0.01609263418034254,-0.0050000000000000044,-0.7244710793698871,-4.144897954589375,-2.2729454040527344,-0.11732071807508081,1.7763568394002505e-17,0.0027583337,-0.2216874429313581,3.6567621
0.5364130962643667,-49.9,1000,-0.010112951,0.9920487467342956,-0.0021785169594804757,0.36728675595930865,1.0,2.3361146450042725,140,1.995231831477988e-05,4.858096872328772,0.008934675781635258,2.25,0.004046371861244911,0.9951714549664057,0.999602256345521,0.011669223523143436,-0.0050000000000000044,-0.388356895725565,-2.6368770724589674,-2.4839906692504883,-0.11742645022476617,4.263256414560601e-17,0.005756692,-0.2216874429313581,3.6477175
0.36278250361571124,-49.65,1000,-0.007367361,0.9917916672020824,-0.04784476959647145,0.37076322891705954,1.0,2.155956983566284,160,2.332150507018286e-05,5.00527484457972,-0.007342560263889501,2.25,0.00402323119079783,0.9942446223180321,0.9996133933340073,0.013129130293651856,-0.0050000000000000044,-0.7378534397204126,-3.1956813046450674,-2.415334939956665,-0.11735100813778543,-1.0658141036401503e-17,0.0034464293,-0.2216874429313581,3.644352
0.48720678540030454,-49.2,1000,-0.008456044,0.9826636348505514,-0.037384171320183665,0.3791560920729098,1.0,2.176241159439087,180,5.460870839992339e-05,3.4537444195582125,-0.01436772153157017,2.25,0.0039215667938280775,0.9861463578535359,0.9997069602222116,0.0158641020669472,-0.0050000000000000044,-0.777958887744321,-3.207103728658842,-2.337571620941162,-0.11573996864605092,-2.1316282072803006e-17,0.004198744,-0.2216874429313581,3.6556392
0.6004771976661994,-49.25,1000,-0.0066907145,0.9768111218794717,0.008684526713797823,0.38349130837875367,1.0,2.189181089401245,200,6.227471634895046e-05,3.26299822089465,0.013113874915779937,2.25,0.003953724728978134,0.9842589987974579,0.9997423331746381,0.014473085526737305,-0.0050000000000000044,-0.7486313473308984,-4.228930632635052,-1.9358556270599365,-0.11637640581992002,1.0658141036401503e-17,0.0024629768,-0.2216874429313581,3.6579957
0.7764625534167656,-47.8,1000,-0.0069638165,0.9583275843687797,0.014024101855116896,0.3699593998566267,1.0,2.1373960971832275,220,0.00014832376364071214,5.1815969330383265,0.0034866119130410912,2.25,0.003872654263618219,0.9619091542677586,0.9998031151271934,0.015226250686579235,0.0,-0.5137097895375978,-2.026368127732164,-2.2508909702301025,-0.11300451226203216,1.4210854715202004e-17,0.0033205445,-0.2216874429313581,3.6501477
0.6557499814992973,-48.7,1000,-0.0053388826,0.9811723668854937,0.012838677139603533,0.3802523496913627,1.0,2.171874761581421,240,6.552719343725288e-05,4.4866373707234715,0.00888116188026924,2.25,0.003861219145544528,0.9831906694016566,0.9997191316016518,0.012402706611394735,-0.0050000000000000044,-0.48047027520448726,-1.8235892309898198,-2.337252140045166,-0.11476024532908317,2.842170943040401e-17,0.0022878628,-0.2216874429313581,3.6619139
0.7197347410247542,-48.0,1000,-0.007678098,0.9403087075264106,0.024818579052196584,0.3814305487164031,1.0,2.074331283569336,260,0.0002229608969092354,5.350239225970075,0.016536460836188815,2.25,0.003910372700303182,0.9438573861296707,0.9998374889733972,0.012139529410751216,-0.0050000000000000044,-0.3799651223752872,-1.1136689249115457,-2.3179612159729004,-0.11301083298598702,-1.4210854715202004e-17,0.0030755273,-0.2216874429313581,3.680818
0.36373838162563654,-49.55,1000,-0.005824552,0.9833355547165099,-0.0356261532290373,0.3750426694693583,1.0,2.463418960571289,280,5.388366605660417e-05,3.1952653985734867,-0.001064080250425675,2.25,0.003986987766344119,0.9876460854030659,0.9996743477049229,0.011091327646138387,-0.0050000000000000044,-0.4404416894040936,-2.076104595448447,-2.324392318725586,-0.1166467425750973,-2.842170943040401e-17,0.0028333126,-0.2216874429313581,3.6874428
0.49966292292983583,-48.9,1000,-0.008250389,0.9794726876258673,-0.10134705791668966,0.4165878154934637,1.0,2.0486083030700684,300,5.1016576971168265e-05,3.638839281247702,-0.019551635937477482,2.25,0.003895714484865844,0.9877184645759538,0.9997235006203389,0.015444427800694823,-0.0050000000000000044,-0.7652192277584319,-1.9987494720797379,-2.6254589557647705,-0.11521108072987227,2.842170943040401e-17,0.004376852,-0.2216874429313581,3.6859927
0.7279627826827021,-49.1,1000,-0.0072376216,0.9821208146155721,-0.023718645845656285,0.39390866171662753,1.0,2.2726287841796875,320,4.755481096722482e-05,3.917566254409858,0.001315445238960119,2.25,0.003920336990122405,0.9879545292085877,0.9997282934502951,0.015185239362805266,-0.0050000000000000044,-0.5927286995739312,-3.577886342985909,-2.2889509201049805,-0.1161181347022328,2.842170943040401e-17,0.0029900456,-0.2216874429313581,3.6740382
0.7904116640870738,-48.5,1000,-0.005505025,0.9771611462271848,-0.057095286314841356,0.39923559671838466,1.0,2.0647995471954346,340,7.197241935291361e-05,4.44307936862975,-0.012905040261068928,2.25,0.0038803638056366,0.9817070289668811,0.9997357424609553,0.017160498614612513,-0.0050000000000000044,-0.8073232986751746,-2.586378453211135,-2.040926456451416,-0.11503238126262565,5.684341886080802e-17,0.002130057,-0.2216874429313581,3.6683483
0.5031452463796839,-49.05,1000,-0.00920108,0.9842433060894881,-0.05587571422592737,0.4023085798723526,1.0,2.1710283756256104,360,4.79911180835009e-05,6.336520369609738,-0.007879847137328814,2.25,0.00394610119393095,0.9878494520514498,0.9997019288003817,0.017176848176391316,-0.0050000000000000044,-0.8608876810237015,-1.8012602817898475,-2.6113779544830322,-0.11613777905454596,3.1974423109204506e-17,0.0038935358,-0.2216874429313581,3.6780334
0.4704629314169193,-49.6,1000,-0.009336857,0.9920761879205037,-0.08043916002474726,0.3808762850757538,1.0,2.0748767852783203,380,3.030029410533652e-05,5.963180940031099,-0.012535003155664321,2.25,0.004000622226680706,0.9924261205200927,0.9995941229405769,0.012924728496714302,-0.0050000000000000044,-0.59252659970492,-1.7069023313539502,-2.1545262336730957,-0.11697958751857201,1.4210854715202004e-17,0.005884098,-0.2216874429313581,3.6736856
0.7147846673542126,-46.85,1000,-0.008477761,0.9170473888442298,-0.0953186748274602,0.40439979167729695,1.0,2.149745225906372,400,0.0002359235700382782,3.699326703552874,-0.016759973523487924,2.25,0.003797404368092035,0.9388948795340957,0.9998478354387076,0.020517413993655666,-0.0048762437656093794,-0.8011774019724999,-1.5796035976334286,-2.0473005771636963,-0.11018854605619335,1.2789769243681802e-16,0.0040189917,-0.2216874429313581,3.6801915
0.43682129640793316,-48.35,1000,-0.007342197,0.9383826986816984,-0.10380497510964051,0.40148689142868677,1.0,2.2406868934631348,420,0.00021186230801639218,4.020056640331828,-0.02838852805879715,2.25,0.003921749228232892,0.9502207671552023,0.9998276556479128,0.01230990747757145,-0.0050000000000000044,-0.7000885760379225,-1.2699450866541881,-2.289268970489502,-0.11324432404736558,5.684341886080802e-17,0.0027815741,-0.2216874429313581,3.6893578
0.6568241118127522,-49.2,1000,-0.018108318,0.986566729459757,-0.06585814889660105,0.39307352835096926,1.0,2.0442395210266113,440,5.4727921394846156e-05,4.454327825665619,-0.009481302251823661,3.375,0.003944413010391615,0.9911213746374814,0.9996739844329209,0.011586325021199039,-0.0050000000000000044,-0.5510560946939205,-2.332735700691727,-2.3028268814086914,-0.11647392187707678,1.4210854715202004e-17,0.0079280725,-0.2216874429313581,3.6948848
0.4515627104908038,-47.1,1000,-0.0034105973,0.9307097531176584,-0.06208767993142828,0.42059402758718817,1.0,2.00331974029541,460,0.0002261863263482119,5.177875187367241,-0.001465092945560085,2.25,0.0038842872044209946,0.9462567477796381,0.9998334601069555,0.013826120697181938,0.0,-0.6278674194726939,-1.2836898503646184,-2.2538163661956787,-0.10944930493257245,2.842170943040401e-17,0.0006608174,-0.2216874429313581,3.6843324
0.4309736389233101,-49.3,1000,-0.008615349,0.9571855641218955,-0.06125270234164782,0.40663672506831067,1.0,2.0495078563690186,480,7.530035991411338e-05,4.693149517808867,-0.0027177090284554407,2.25,0.0039998541819698235,0.9813986749649074,0.9997859369765824,0.012766264099304597,-0.0050000000000000044,-0.5968817191263996,-1.6948332886702042,-2.148146629333496,-0.11575617438763786,-2.842170943040401e-17,0.0033075367,-0.2216874429313581,3.6787004
0.8028363906370342,-47.3,1000,-0.0029408904,0.8994726922135015,-0.07842952304909705,0.39698899946628174,1.0,2.127056360244751,500,0.0003277981634123451,4.617264777958447,-0.013147809076919056,1.5,0.003860132500305793,0.9177074467707648,0.9998683272412332,0.01425380037864308,0.0,-0.662009510665701,-1.0364658044232842,-2.7166943550109863,-0.11134471636461606,2.842170943040401e-17,0.001208021,-0.2216874429313581,3.6817875
0.41747415910041136,-45.55,1000,-0.011700443,0.8237328234266591,-0.09876434951153351,0.42066368278223143,1.0,2.3359594345092773,520,0.0006292640377953915,4.172530072536907,-0.02563371409656715,2.25,0.003973786134982266,0.8420589349897859,0.9998961365710459,0.016736458325432163,0.0,-0.7010419676653065,-0.9990728292741381,-2.6197705268859863,-0.10516946199767588,-2.842170943040401e-17,0.00790076,-0.2216874429313581,3.6681051
0.466254112928683,-49.3,1000,-0.008108686,0.9705357247311214,-0.039872489311906976,0.4309250866421875,1.0,2.662766933441162,540,0.00010301834103202362,3.099724612621759,0.006501458107159082,2.25,0.003990928043717068,0.9900441985269582,0.9997550275301248,0.016174398036867828,-0.0050000000000000044,-0.7281393124576864,-3.148825211890342,-2.4260361194610596,-0.11613102509590005,-4.618527782440651e-17,0.0043284283,-0.2216874429313581,3.6634588
0.7069103265873355,-47.15,1000,-0.009604915,0.9451010613000115,-0.04567432491411455,0.4067604194151341,1.0,2.249608278274536,560,0.00020967224915102367,6.308589206455135,-0.006417290624613446,2.25,0.0037430246026954545,0.9441693494408986,0.999831876427811,0.014274344087839773,-0.0050000000000000044,-0.5052283243979102,-1.6594566309705499,-2.234645366668701,-0.1120367045585965,1.4210854715202004e-17,0.003033458,-0.2216874429313581,3.681339
0.6627855803373961,-46.95,1000,-0.005807159,0.9393683037133348,-0.03694371638330631,0.40005549412515606,1.0,2.334282398223877,580,0.0001931106735772644,4.062065838967855,0.0049364438580280995,2.25,0.003639507855390517,0.9471772800382414,0.9998266952550372,0.014866236473229029,-0.0050000000000000044,-0.7635504840592932,-1.7125855774971837,-2.4015069007873535,-0.11079218580561936,2.842170943040401e-17,0.002020221,-0.2216874429313581,3.702251
0.4787471253503786,-47.1,1000,-0.0052003376,0.9392009319855864,-0.06720473065320402,0.4450581969071952,1.0,2.290780544281006,600,0.0002250897144661377,5.305496055003022,-0.0015881085649514428,1.5,0.0038105274355572176,0.9409488310682488,0.9998303089914514,0.016091139735406296,0.0,-0.6406772730338732,-1.5111270943545783,-2.3352420330047607,-0.11072601268898498,-1.4210854715202004e-17,0.0014471498,-0.2216874429313581,3.7087073
0.46168578190302023,-45.25,1000,-0.0114823,0.889290129257401,-0.039462957953335716,0.4357775246091723,1.0,2.29780650138855,620,0.0003940375334645404,4.019927546998399,0.004315162048761684,2.25,0.0035468060316113793,0.8944646286141753,0.9998670275584027,0.01621762093588291,-0.004950125000000005,-0.5589841826348176,-1.5138217688371183,-2.3862786293029785,-0.10680608035921979,2.842170943040401e-17,0.0068941982,-0.2216874429313581,3.6867986
0.5285457168110481,-47.15,1000,-0.0068300874,0.9502316019982021,-0.07638760955934412,0.40986439550099063,1.0,2.1513280868530273,640,0.00017173368870915506,3.6575033245418784,-0.00870493105029685,2.25,0.0036371034465888775,0.9564860582706971,0.9998189209996109,0.012772240824416761,-0.004975000000000005,-0.7052840953601377,-1.8807695574511671,-2.2668111324310303,-0.11141545749677047,0.0,0.0024154072,-0.2216874429313581,3.703257
0.6863714197520853,-47.65,1000,-0.009428321,0.9654516731957113,-0.012945328945294023,0.394558711716614,1.0,2.346041440963745,660,0.00016604679665132825,4.712921795735998,0.01975521678592199,2.25,0.003726160404079763,0.9700507585823657,0.9997967798573784,0.014097558450869846,-0.0050000000000000044,-0.6120816346279017,-1.7960733036980234,-2.293499231338501,-0.11434228653705951,-4.263256414560601e-17,0.0036572702,-0.2216874429313581,3.7212105
0.6411157942779999,-46.45,1000,-0.006847943,0.9455279866457639,-0.05131983483966906,0.44183555512398914,1.0,2.543067455291748,680,0.00016396696326360355,3.6036278519542337,-0.0011309317862176968,2.25,0.0036931143104790153,0.9562815792928717,0.9998206686920542,0.015718525616614607,0.0,-0.5579944787768181,-1.5330876687243395,-2.268247604370117,-0.10933710332786055,-1.4210854715202004e-17,0.002318669,-0.2216874429313581,3.712604
0.6145064448285722,-45.2,1000,-0.006920111,0.8801770092063088,-0.06722821233142168,0.40864998771229183,1.0,2.5084519386291504,700,0.00040832024881254863,5.019136614313524,-0.0029076677752294723,2.25,0.003740160621706135,0.8934669606212408,0.9998756711808714,0.01721874837774709,0.0,-0.6672430392540344,-1.2351023879426892,-2.4187145233154297,-0.10644809902110972,1.4210854715202004e-17,0.0034317567,-0.2216874429313581,3.6963472
0.44017590031934545,-43.7,1000,-0.016894016,0.8533704780050332,-0.06695646196533926,0.4180677259322305,1.0,2.3019797801971436,720,0.00047507817353128166,4.158890077749011,-0.012668729578098673,2.25,0.0036505920033581356,0.8724615912124918,0.9998880246014188,0.013992783427852727,0.0,-0.5257756518036104,-1.2306268076610194,-2.331206798553467,-0.10282590950368942,2.842170943040401e-17,0.005525752,-0.2216874429313581,3.6929355
0.6438184273423496,-44.85,1000,-0.007531695,0.9128319135311325,-0.04533175944717368,0.4466154749169551,1.0,2.1197285652160645,740,0.00030025897817254434,4.593303097609228,0.006641608454361443,2.25,0.0034213758564787876,0.9122596426940761,0.9998498954966005,0.015517031558327177,0.0,-0.5480036911072637,-1.9761273193539932,-2.750530242919922,-0.10606258317615973,7.105427357601002e-18,0.0027421175,-0.2216874429313581,3.6874092
0.732775477068562,-46.65,1000,-0.005357846,0.8770986374637424,-0.02370919654960744,0.44014174124336636,1.0,2.406235933303833,760,0.00019467117500130045,4.469267964949814,0.014188036465389091,2.25,0.0037115851002831306,0.9480474819045087,0.999873555468811,0.01719649947869658,0.0,-0.4428542381494186,-1.5786146931156362,-2.05715012550354,-0.11076888639500564,2.842170943040401e-17,0.001789816,-0.2216874429313581,3.660372
0.7964196370118495,-44.45,1000,-0.011852196,0.8893642833604141,-0.011184868502081372,0.4332053914312745,1.0,2.1865036487579346,780,0.0003307533819081491,4.042955759908691,0.021993202558219047,2.25,0.0033857854268882735,0.9030131264029501,0.9998668834388975,0.01834115761322718,0.0,-0.39719365843088716,-1.278099346510914,-2.4711344242095947,-0.10575473533554444,8.526512829121202e-17,0.0052414713,-0.2216874429313581,3.6559622
0.6932961093383345,-45.4,1000,-0.008883175,0.9428530807875244,-0.04864301466394681,0.41626265558473274,1.0,2.47369647026062,800,0.00017561313820853598,4.031058899604018,0.004893210052340725,2.25,0.0034094806451776833,0.9534208709362875,0.9998250775859309,0.014594493752277761,0.0,-0.5357376373767009,-1.633579574148401,-2.426334857940674,-0.10893226054931957,0.0,0.0031843695,-0.2216874429313581,3.6496112
0.5992158126736252,-44.15,1000,-0.008171925,0.9151576779102104,0.033787585663609204,0.4110210469958424,1.0,2.5009775161743164,820,0.00029042745614519725,4.746670003354499,0.035066891922279415,2.25,0.003285952504290294,0.9135418822374698,0.9998486621808915,0.01458436601036061,0.0,-0.3823382786265187,-2.133744579376404,-2.364293336868286,-0.10682277432944176,7.105427357601002e-18,0.0025194108,-0.2216874429313581,3.642488
0.7359284418174414,-44.0,1000,-0.0064392667,0.917215020916463,0.030029172831098547,0.40235784711700157,1.0,2.541053533554077,840,0.00026443060849029067,3.1286990143992095,0.04376858352207533,2.25,0.0034290310329812782,0.9279954258477543,0.9998541534709565,0.014524957473266863,0.0,-0.4110753138151829,-1.6074504410513786,-2.231693983078003,-0.10595933716643881,0.0,0.002934135,-0.2216874429313581,3.626757
0.6031960731135133,-42.0,1000,-0.0097040525,0.8289387757997806,-0.008318961036391556,0.3859913562597852,1.0,1.9876468181610107,860,0.0005651584508235823,4.3335375585488025,0.020312499277237387,2.25,0.003451180831101067,0.8382868700668048,0.999891699723426,0.014882783848176913,0.0,-0.41086955709949274,-1.8213989924917555,-2.1176092624664307,-0.10128197647539841,0.0,0.0040907185,-0.2216874429313581,3.6178231
0.48628663782178194,-39.45,1000,-0.010428734,0.7953038104223833,-0.059392225925810636,0.4159040336576839,1.0,2.5305001735687256,880,0.0006182610138205886,3.311696648359569,-0.00479464213016126,2.25,0.003049418125606168,0.8079141827756314,0.9998945111582938,0.013141205449316982,0.0,-0.3679446315630734,-2.096572511778254,-2.2303218841552734,-0.09266529833518805,-7.105427357601002e-18,0.0042457855,-0.21688397771348095,3.6181529
0.6880391692695643,-39.75,1000,-0.007554039,0.8373551608456102,-0.02211941684433259,0.4219090663902599,1.0,2.267284393310547,900,0.000515888640764152,4.059037583342134,0.011492157697367085,2.25,0.0033543128964553933,0.846689962140586,0.9998873394001413,0.013520246175610196,0.0,-0.46537393462632287,-2.403556649786807,-2.456730604171753,-0.0924224443782331,-1.4210854715202004e-17,0.0030035374,-0.2216874429313581,3.6200006
0.6309409897578114,-38.05,1000,-0.009822124,0.712902981316733,-0.029585361038916746,0.4115914940840775,1.0,2.7096519470214844,920,0.0008816933507886208,3.2091318713207615,0.010552362327794076,2.25,0.003796968395179914,0.7756275491745273,0.9999183448649457,0.013637603539259907,0.0,-0.42659020917814056,-1.6430252532662297,-2.175638198852539,-0.09018181327139328,0.0,0.0034826188,-0.2216874429313581,3.6171834
0.6602496987683545,-36.25,1000,-0.0052411063,0.692283099569352,-0.058996063051978125,0.41695193467927705,1.0,2.4906272888183594,940,0.0009813168483919243,3.2326430706329035,-0.0025367021247240237,2.25,0.0035155298934413893,0.7241894456373701,0.9999207413181039,0.01350371633898892,0.0,-0.5233974356148899,-1.9408514687316631,-2.593754529953003,-0.08412680963738174,5.684341886080802e-17,0.0024160834,-0.2169793288967862,3.6234026
