_min_act,_max_obs,KL,ValFuncLoss,_mean_obs,_std_obs,_lr_multiplier,_max_act,_mean_adv,_min_adv,PolicyEntropy,_min_discrew,Beta,PolicyLoss,Steps,ExplainedVarNew,_std_discrew,_min_obs,_Episode,_std_act,ExplainedVarOld,_max_adv,_MeanReward,_std_adv,_max_discrew,_mean_act,_mean_discrew
-2.0511879920959473,0.6999263397955239,0.012574998,4.2324857450497706e-05,0.011397322361846816,0.016580425155256207,1.0,2.490081787109375,1.4210854715202004e-17,-3.769246438170503,3.6614642,-0.2216874429313581,0.6666666666666666,-0.03286805,1000,0.9897772145785492,0.004044791849752693,-0.6101722660370843,280,0.39302981026205236,0.9533194174849399,3.003379717870587,-49.75,0.9998284065214634,-0.0050000000000000044,0.05795599217747804,-0.11708565518497295
-2.294529914855957,0.6245063942655102,0.0033890842,4.43408998811406e-05,0.0037716439286847423,0.011493791491401359,1.0,1.9600671529769897,-3.552713678800501e-18,-3.7127801841704704,3.657757,-0.2216874429313581,0.6666666666666666,-0.010689107,1000,0.9888172849013473,0.003959249229897867,-0.48134143153317893,300,0.3618767647334854,0.9804537648026385,3.2334412346872257,-49.25,0.999745064179566,-0.0050000000000000044,0.04626089696062263,-0.11611401435198576
-2.1066956520080566,0.6767149980928869,0.0040981513,0.0001010752503763685,0.009004974426084764,0.014849683063263956,1.0,2.0418035984039307,-1.4210854715202004e-17,-3.506981860076693,3.65665,-0.2216874429313581,0.6666666666666666,-0.013927103,1000,0.9783387948804427,0.003956054194446037,-0.6174845053605166,320,0.3701497905747185,0.9507270463707613,5.8474830584114095,-49.05,0.9998304407565543,-0.0050000000000000044,0.05621918942919001,-0.11608570243650317
-2.1020495891571045,1.0503496613010272,0.012494932,6.392199550106049e-05,0.010175900232845654,0.02137816784903171,1.0,2.2239038944244385,-2.842170943040401e-17,-4.394425980317001,3.6614819,-0.2216874429313581,1.0,-0.020149231,1000,0.9844241516386281,0.0039598059203330765,-1.1612356920685412,340,0.40057777029773073,0.9440762306269815,3.5523157809660666,-49.4,0.9998417216209929,-0.0050000000000000044,0.050553824317961696,-0.11670125987164832
-2.380800485610962,0.9079087214852394,0.0052373805,3.860602708123169e-05,0.01719727606337164,0.022969891708115076,1.0,2.2043027877807617,1.4210854715202004e-17,-3.23650180790638,3.6478674,-0.2216874429313581,1.0,-0.016142141,1000,0.9909715167117055,0.004006828833772522,-1.016690110317784,360,0.39308635570678463,0.975008113831279,3.641887378719204,-49.7,0.9997737485329314,-0.0050000000000000044,0.032166103729628956,-0.11723104873703039
-2.485471725463867,0.8948531355930421,0.005070506,5.720067777152579e-05,0.006951825382651177,0.016904132803979597,1.0,2.2207083702087402,7.105427357601002e-18,-2.7669199009847545,3.6445746,-0.2216874429313581,1.0,-0.012314625,1000,0.9861041002068888,0.00399927066075538,-0.7208068881607292,380,0.37092828635503317,0.9726947618032523,4.9889468680596565,-49.4,0.9997821483834355,-0.0050000000000000044,0.015114642185304547,-0.11693818866493805
-2.419171094894409,0.827469000712526,0.008380318,6.57852161597448e-05,-5.791026533311025e-05,0.015113965830250257,1.0,2.0588178634643555,1.4210854715202004e-17,-3.0004634296960395,3.6513395,-0.2216874429313581,1.5,-0.017181845,1000,0.9836705244155843,0.003853253106831769,-0.8099645335325356,400,0.37192885494922834,0.9626980925706058,4.186630465348365,-48.45,0.9998033687847651,-0.0050000000000000044,-0.010637702204927336,-0.11502592403413524
-2.023076295852661,0.9610033534449953,0.004316619,4.5632540688109654e-05,0.002384858055264619,0.017279742092366247,1.0,2.563655138015747,1.4210854715202004e-17,-2.3779327736102687,3.6456337,-0.2216874429313581,1.5,-0.016617093,1000,0.988790841200047,0.004035935722287317,-0.9602858337884816,420,0.38862755253374803,0.9730757612269039,5.105853385518686,-49.5,0.999762015780283,-0.0050000000000000044,0.030291376026812943,-0.11611414009482345
-2.08988618850708,0.8999780792725239,0.003849101,2.882057293247383e-05,0.007750793863843153,0.01766548439585087,1.0,2.442412853240967,3.552713678800501e-17,-2.6991814767612943,3.6367621,-0.2216874429313581,1.5,-0.010490504,1000,0.9930202825121833,0.004037074875723496,-0.9747278123359457,440,0.3854839614389285,0.9872264766153996,4.859934704900781,-49.85,0.999690721755397,-0.0050000000000000044,0.016761300863232464,-0.1174529324830118
-2.5312793254852295,0.7083887319362691,0.0020737448,9.763976309184308e-05,0.009102525858518142,0.01750105787360989,1.0,2.085038185119629,4.263256414560601e-17,-2.9249908911912326,3.6454043,-0.2216874429313581,1.5,-0.011227863,1000,0.9752002154749855,0.0038814158140913794,-0.904944917469019,460,0.3992436755807424,0.9514416372369651,6.560289297043392,-48.05,0.9998149535415698,-0.0050000000000000044,0.017476819564821198,-0.11484875280945889
-2.0463602542877197,0.9000794662667883,0.0021196,8.206057388293824e-05,-0.005165487519712284,0.01567550304238008,1.0,1.950677514076233,7.105427357601002e-17,-2.3306365552880464,3.6419535,-0.2216874429313581,1.5,-0.011128614,1000,0.9825019691870217,0.0038203734271885234,-0.6520080425294573,480,0.37982645759114575,0.9735764977724007,4.20203105763806,-48.6,0.9997694252970794,-0.0050000000000000044,-0.021402668416965753,-0.11503512250717865
-2.3356282711029053,1.006314571471034,0.0032023115,4.368887705144114e-05,0.006152393662645165,0.02116766182688677,1.0,2.5985898971557617,2.842170943040401e-17,-2.7845535102869516,3.6407518,-0.2216874429313581,1.5,-0.014885653,1000,0.991682650235782,0.0039818520602292904,-1.0510233095654167,500,0.4137381664408799,0.9797011356472859,3.649599826976157,-49.5,0.9997521760276463,-0.0050000000000000044,-0.0008985578266438096,-0.11705037024153188
-2.515864610671997,0.884143239998261,0.0047185873,5.879412937314907e-05,-0.0002851080031758116,0.027799431518223477,1.0,2.2821426391601562,-7.105427357601002e-18,-4.798533592677185,3.6434033,-0.2216874429313581,1.5,-0.016829852,1000,0.9887983876504249,0.003964106335100011,-1.0987445951544768,520,0.4332123589554258,0.9652514251953433,4.698461515129225,-49.1,0.9997979590428887,-0.0050000000000000044,0.0014364977891091258,-0.11669218777979062
-2.4428627490997314,0.8812293979602136,0.0014487038,0.00011261489401376896,0.0002080568181411501,0.01784049342812902,1.0,2.153857707977295,0.0,-2.0130048974995667,3.6532264,-0.2216874429313581,1.0,-0.008830424,1000,0.9720785716541377,0.0039629548082749985,-0.9013217979669614,540,0.4147096011779573,0.9547370180412844,5.6443406292492835,-48.4,0.9998083553880668,0.0,-0.005234451389638707,-0.11420989086514186
-2.291059970855713,0.6502926924494837,0.007792508,4.096201752834339e-05,-0.0034328669810335445,0.015416710217534121,1.0,2.3231098651885986,-2.1316282072803006e-17,-3.276081877211298,3.6503344,-0.2216874429313581,1.5,-0.017174862,1000,0.989715864840994,0.003937019740838708,-1.01237903777803,560,0.4045040328505303,0.9810557430249535,4.592369680906646,-49.1,0.999733801861387,-0.0050000000000000044,0.012390382328070701,-0.11610745693020241
-2.1291441917419434,0.7786538443076216,0.0032653927,0.00010099074641094807,-0.0031166731656125466,0.015875421934792862,1.0,2.602846384048462,-2.842170943040401e-17,-1.978129015256225,3.6539762,-0.2216874429313581,1.5,-0.013310458,1000,0.974222109843166,0.003913760850615823,-1.0368660796570932,580,0.3869305350975532,0.9607822569020606,4.152669836200208,-48.55,0.9998089704853532,-0.0050000000000000044,0.023580609989003277,-0.11392800292345592
-2.093810796737671,0.7478208669237189,0.0067606447,3.628913326631406e-05,-0.019359115161442866,0.014470079864744438,1.0,2.1351518630981445,1.4210854715202004e-17,-2.650015564544896,3.6528568,-0.2216874429313581,2.25,-0.01854988,1000,0.991526044062285,0.004000446821074727,-0.9069244865315119,600,0.37389998412844117,0.9828295035439681,3.9316146456349994,-49.2,0.9997305383004853,-0.0050000000000000044,-0.021897201533894985,-0.11668359252112895
-2.156801223754883,0.5115824539212543,0.0014556344,0.00017021822604334507,-0.018367746471652437,0.01593889516210828,1.0,2.197446823120117,-2.1316282072803006e-17,-1.8373483533872337,3.6456797,-0.2216874429313581,1.5,-0.009489263,1000,0.9567815312268639,0.003880797407483698,-0.7217011101262146,620,0.3701400830317197,0.904499058694526,4.167444699836488,-47.8,0.9998604522863255,-0.0050000000000000044,-0.026199939825804906,-0.11173435574897578
-2.116162061691284,0.44247257261640716,0.0020946,6.653734270498923e-05,-0.004390740825643407,0.01144537612941596,1.0,2.2168195247650146,-8.526512829121202e-17,-2.9064726132991012,3.6413722,-0.2216874429313581,1.5,-0.011419389,1000,0.991097679681356,0.0040369292853316184,-0.7849515901961049,640,0.37110872116243027,0.9730854744484541,3.521391125104845,-49.65,0.9997588837921512,0.0,0.013160636031418108,-0.11661019353101605
-2.0923874378204346,0.8245734602456603,0.0020324453,5.0606576365552754e-05,-0.0035024510309073498,0.015050041759902629,1.0,2.0608348846435547,1.4210854715202004e-17,-3.3763505458574947,3.6431782,-0.2216874429313581,1.5,-0.011369671,1000,0.9911349742551074,0.003913542350970534,-0.8094113014139012,660,0.3763482156443533,0.9827579977983361,4.271853037891541,-48.65,0.9997072667861162,-0.004975000000000005,0.005022484807530418,-0.11566208287172214
-2.6792502403259277,0.9078340460281371,0.0016115856,6.229017446500058e-05,-0.0001709785058625614,0.016663854883083237,1.0,2.3104469776153564,5.684341886080802e-17,-2.083475543766781,3.6323528,-0.2216874429313581,1.5,-0.006539291,1000,0.9852165938822183,0.004073511379792428,-0.9600567540940811,680,0.39002726576716934,0.9487228795757155,6.240141276860913,-48.95,0.9998183143957634,-0.0050000000000000044,0.023290629362047184,-0.1145131797109043
-1.973103404045105,0.4835287882773709,0.0032939701,9.82140778742667e-05,0.012248474718886307,0.010828319919302727,1.0,2.3941869735717773,0.0,-3.011350296480201,3.622518,-0.2216874429313581,1.5,-0.012207851,1000,0.9752355108307907,0.003807118506071486,-0.493184232575726,700,0.375897131234023,0.9446570728347491,3.2977089785351903,-48.15,0.9998233681422072,-0.004950125000000005,0.04924432480498217,-0.11370894078173709
-1.9221086502075195,0.6881306306861756,0.0037475089,5.578076273204336e-05,-0.002081031646298935,0.012420039185169084,1.0,1.8797105550765991,5.684341886080802e-17,-2.471980128687521,3.6286774,-0.2216874429313581,1.5,-0.011345491,1000,0.9886255706658355,0.0039535981804443765,-0.41854723213890205,720,0.349501679461668,0.9824200390376869,4.901399459843144,-49.0,0.9997063938815617,-0.0050000000000000044,0.030156801085802726,-0.11529652068460886
-2.2735085487365723,0.8868152765076487,0.0035244212,0.00012816185703290797,-0.014572735828703312,0.019812137710247524,1.0,2.080657482147217,-7.105427357601002e-18,-1.2685217259866866,3.6417332,-0.2216874429313581,1.5,-0.0139241535,1000,0.9678464427084162,0.00398378864516514,-1.072360504158264,740,0.37966425829830264,0.9331483128879353,5.54483116395949,-48.3,0.9998366982739183,-0.0050000000000000044,0.013225497894803994,-0.11329984530275593
-2.179007053375244,0.8497814505653463,0.0017587811,8.569193442204585e-05,0.005811834847488893,0.013839556705799673,1.0,2.1470932960510254,0.0,-3.4962973561266812,3.6420202,-0.2216874429313581,1.5,-0.010742753,1000,0.9777753185671383,0.0038345132601864357,-0.802990866327325,760,0.3960074340872145,0.9545148404300955,2.74840603943003,-48.0,0.9998038393024732,0.0,0.0428562665139325,-0.11274768124422355
-2.1890146732330322,0.8756434362634716,0.0050682295,7.235106688443236e-05,0.004317852130545332,0.013263644652131769,1.0,2.30220890045166,-2.842170943040401e-17,-3.434189847214722,3.6356287,-0.2216874429313581,1.5,-0.018315282,1000,0.9860793350476684,0.003918134134178391,-0.7224349308237461,780,0.3721649239768968,0.9574503923355403,3.7560646485388385,-48.85,0.9997971107992791,-0.0050000000000000044,0.053811152972164565,-0.11545326909855226
-2.2285258769989014,0.4324612207197265,0.0017445657,6.340900860646981e-05,-0.0052545931695481335,0.01273997543166392,1.0,2.229052782058716,-7.105427357601002e-18,-3.374727647958495,3.6322746,-0.2216874429313581,1.5,-0.011115628,1000,0.9846166897195937,0.0038888708314315967,-0.6378686442097798,800,0.37657508079808494,0.9725506407413087,4.636518233226528,-48.75,0.9997667056846049,-0.0050000000000000044,0.04351406333176419,-0.11513210720021085
-2.166550636291504,0.8058240970946631,0.0039840327,6.901220424731112e-05,0.004700470195329252,0.01520102270882327,1.0,1.9645715951919556,2.842170943040401e-17,-2.725392788599754,3.643628,-0.2216874429313581,1.5,-0.011802278,1000,0.9826135771430967,0.00396246817251095,-0.8779202870349965,820,0.3817330799831884,0.969118243560876,4.984381577402337,-48.9,0.999772336715465,-0.0050000000000000044,0.03313816871255403,-0.11452695568503403
-2.3110716342926025,0.7199458393288326,0.0029644384,0.00011376642835605596,0.0014468319212247063,0.012626602048543038,1.0,2.2842512130737305,7.105427357601002e-18,-1.5073276107171312,3.642568,-0.2216874429313581,1.5,-0.011599552,1000,0.970474015411893,0.0037258710232527647,-0.4681506979426891,840,0.3708969034549636,0.8807528429244198,4.419975472569719,-47.1,0.9998704916939702,-0.0050000000000000044,0.04310380317934323,-0.11064725097384503
-2.275352716445923,0.9975695129391766,0.007910543,8.186475484099307e-05,-0.002183613892638038,0.015169944245323546,1.0,2.405975818634033,-6.394884621840901e-17,-2.9861407503321105,3.6525812,-0.2216874429313581,2.25,-0.018306974,1000,0.9825562242362321,0.00400746227167585,-0.9180910263769863,860,0.38074684794178465,0.9607238333358823,3.88257588165143,-49.3,0.9997908629287051,-0.0050000000000000044,0.0030826633009128275,-0.11580045291981224
-2.2666139602661133,0.4802836930982773,0.0021934293,0.00015946468548213338,-0.005619644917158623,0.010273758830371404,1.0,2.538209915161133,1.4210854715202004e-17,-1.9561106469527494,3.6480837,-0.2216874429313581,2.25,-0.00877358,1000,0.9628918510080577,0.003849246469719032,-0.41730061854109607,880,0.3680342350238877,0.9067886404267134,4.4413150113520725,-47.25,0.9998609075255331,0.0,0.011262612696620636,-0.11218539457213411
-2.4491426944732666,0.7400904488406522,0.0020764954,0.00010582906845304455,-0.021689714203055523,0.017250993650078532,1.0,2.0986669063568115,-1.4210854715202004e-17,-2.0544795815764045,3.6501222,-0.2216874429313581,2.25,-0.0091123665,1000,0.9721307892082843,0.0036338131416768673,-1.0859787622654236,900,0.39001826118913696,0.956427273791003,5.520892663117061,-46.85,0.9998137157118117,-0.0050000000000000044,-0.055472601875022516,-0.11155969463334961
-2.230811357498169,0.4680181809560476,0.002293643,0.00012219824258249067,-0.0033325744206660814,0.01375126683445119,1.0,2.2208733558654785,2.1316282072803006e-17,-2.3875632766997223,3.6528678,-0.2216874429313581,2.25,-0.010180574,1000,0.9686192479548804,0.003892732912979296,-0.7767826449643002,920,0.3873889245142095,0.9411920643947154,4.014004416852985,-47.65,0.9998290852671137,0.0,0.005862694356241264,-0.11164505932623274
-2.4008162021636963,0.44473066336788364,0.0018007853,0.00011638642518476368,-0.008679875693539842,0.013398486175921107,1.0,2.1950368881225586,4.263256414560601e-17,-1.8478249323300888,3.6408243,-0.2216874429313581,2.25,-0.0102947485,1000,0.9683741629741376,0.003670909863969915,-0.800732265913046,940,0.3884249065171316,0.9419161294962886,4.315459520234077,-46.85,0.9998337506235484,-0.0050000000000000044,-0.026123877225327306,-0.11137448723656997
-2.4318668842315674,0.4962076177912272,0.0018689366,8.68621409789324e-05,0.0067412323990627045,0.011716959598306195,1.0,2.1161611080169678,-4.263256414560601e-17,-2.6927786573928456,3.6391194,-0.2216874429313581,2.25,-0.011517832,1000,0.9788986236610433,0.0038400453782838993,-0.5828042018857109,960,0.3967236586144568,0.9641926505278029,3.739330082055286,-48.15,0.9997890290849661,0.0,0.02010299486661097,-0.11267333099504658
-2.0211856365203857,0.5168448012669679,0.0015630753,6.660316111751874e-05,0.013292806777312849,0.012396187436611814,1.0,2.112684726715088,1.4210854715202004e-17,-2.2680361987242477,3.628632,-0.2216874429313581,2.25,-0.010079408,1000,0.9825941771825161,0.003815612763822881,-0.5573699086744239,980,0.3820244726015666,0.9730032192317063,4.537646461144231,-47.95,0.9997649855644702,-0.004900747503125005,0.01996234239079058,-0.11249740232251508
-1.9704958200454712,0.47293540238182946,0.0029961679,7.705209795661859e-05,-0.0054825601458850385,0.010546251374638632,1.0,2.419494867324829,-4.263256414560601e-17,-2.3554884229021096,3.6203144,-0.2216874429313581,2.25,-0.01882499,1000,0.9802778537553618,0.003774590426809238,-0.4234670659687257,1000,0.36225239518597907,0.9605519724930633,3.772721544234744,-47.8,0.9997922009081495,0.0,0.02974590840586461,-0.11163002996990962
-2.5295090675354004,0.6834367016091089,0.003929229,8.270171842517737e-05,-0.0010146708681097532,0.017178424073939963,1.0,2.0184319019317627,1.4210854715202004e-17,-2.8104908453347357,3.6095266,-0.2216874429313581,2.25,-0.022647843,1000,0.9777071124820843,0.003709065168311432,-1.1376047226772052,1020,0.4023286935889213,0.9534440578311548,4.8817525176788505,-47.25,0.9998201503910186,-0.0050000000000000044,-0.041721514303004366,-0.11339075447856448
-2.4689083099365234,0.5226469906227196,0.0014910593,0.00011507921757494753,0.0010097077512261294,0.013071809579612001,1.0,2.254430055618286,0.0,-1.8308828611121426,3.6025515,-0.2216874429313581,1.5,-0.010150516,1000,0.970764065318825,0.0038756029625425974,-0.6006396911940365,1040,0.37429937719059314,0.9438445380271964,3.979570820874665,-47.45,0.9998185980026847,0.0,0.006826225725701079,-0.11131550076500224
-2.0159785747528076,0.6031996419150707,0.0052776327,0.00012315362740158227,-0.011329671354586783,0.012791222249126676,1.0,1.9933881759643555,0.0,-2.9632487106156455,3.611133,-0.2216874429313581,1.5,-0.019392598,1000,0.9672912809666763,0.003493257124969836,-0.9299773516647876,1060,0.3820239896382631,0.9261696820199901,2.8031691259594234,-45.05,0.9998471206749223,0.0,-0.032853475838783196,-0.10504230613072907
-2.2110769748687744,0.5321407122918567,0.0027375675,0.00012269528812651096,-0.007930135592631607,0.010949451917526746,1.0,2.1434974670410156,5.684341886080802e-17,-1.9928828190963657,3.5989573,-0.2216874429313581,1.5,-0.01143298,1000,0.9676704252688069,0.0037476849360099473,-0.5030978763667401,1080,0.3759407783472248,0.9489203105227678,3.914648585132156,-46.5,0.999817058698862,0.0,0.02127756878081709,-0.10790281434473141
-1.9775835275650024,0.4285095240910292,0.007256118,0.00017765940783931501,-0.004104311532173303,0.01371874157173828,1.0,2.4906771183013916,1.4210854715202004e-17,-2.2807176464195513,3.5932217,-0.2216874429313581,2.25,-0.01670092,1000,0.9547446084614618,0.0037015131247686676,-0.5588442520486419,1100,0.3781630931414983,0.9088514452068852,3.2042946222088506,-46.65,0.9998586538236773,-0.0050000000000000044,-0.007930077580735087,-0.10875009695088855
-2.0562350749969482,0.6435151284624369,0.0021816422,0.0003282737727885355,0.006573373101567436,0.012084965340308826,1.0,2.038487195968628,-1.7763568394002505e-17,-2.1715209164654565,3.5822124,-0.2216874429313581,2.25,-0.012966559,1000,0.9159702897933293,0.0036668292840798707,-0.5466861242180586,1120,0.3598251179429135,0.8560679407099091,4.628210370959068,-44.95,0.9998845053519982,0.0,0.03567434119037353,-0.10417838654638126
-2.122739315032959,0.5157677464699307,0.0025168655,0.0002095139907200404,0.004524674394092562,0.01130051173157706,1.0,2.19999361038208,-3.552713678800501e-18,-1.8413693282552845,3.5574994,-0.2216874429313581,2.25,-0.014679635,1000,0.9417182776022507,0.003588115502005965,-0.41192798341965314,1140,0.361797110956282,0.9047599079634033,4.041543277567873,-45.65,0.9998666060531607,0.0,0.029029388895549346,-0.10910932613172127
-2.042449474334717,0.6658132714339228,0.0015187695,0.00044895863741856466,-0.006880768311021064,0.012134214569872976,1.0,1.99306321144104,-2.842170943040401e-17,-1.8128909435427727,3.5483928,-0.2216874429313581,2.25,-0.01014834,1000,0.8859000827138095,0.0034763071056358595,-0.9634927140584767,1160,0.38138458408109194,0.7977335097694277,2.9447255339713,-41.6,0.9999012560212343,0.0,-0.0014269065932603553,-0.09633877581124634
-1.9707438945770264,0.38525385084639824,0.003276855,0.0003293838856279281,-0.00037716568009693173,0.011475806854594617,1.0,2.0443968772888184,-3.552713678800501e-17,-2.092235068739897,3.5519757,-0.2216874429313581,2.25,-0.019510027,1000,0.8927676639088392,0.002982811214811178,-0.5857053350295912,1180,0.35876451624555067,0.7880033854266815,5.004912990316827,-39.55,0.999897429891003,0.0,0.0195074410920497,-0.09363517937016909
-1.8461164236068726,0.4361927708953185,0.0024759928,0.00038457156049522505,-0.009729121939664867,0.009910600994477773,1.0,2.1194331645965576,4.263256414560601e-17,-2.583920105491301,3.54503,-0.2216874429313581,2.25,-0.013665795,1000,0.8838677889061062,0.0031876878850798365,-0.4170545726889456,1200,0.3662233360926639,0.8323080628654322,2.9519683499386797,-41.7,0.9998864901133008,0.0,0.01612841582484543,-0.09517355747274009
-2.1049909591674805,0.5485720789801779,0.0026837646,0.0003462285162804594,0.01157150711761283,0.010121938057996807,1.0,2.191469192504883,0.0,-1.9946320806934401,3.5174818,-0.2216874429313581,2.25,-0.012950223,1000,0.8880944466398369,0.0030778954361776636,-0.3655568391920459,1220,0.3666402868165828,0.8332941418533301,4.4779965422112635,-39.65,0.999890340229961,0.0,0.04816928140516393,-0.09224811825123112
-2.103451728820801,0.40066807115338826,0.002592826,0.0003032023367782932,-0.009760448268104132,0.012178617211945743,1.0,2.053860902786255,2.842170943040401e-17,-2.8641755965088564,3.5192547,-0.2216874429313581,2.25,-0.013854748,1000,0.9152063487059379,0.003517606801684717,-0.6385272370367033,1240,0.3827753684401385,0.8393876690817509,3.8727822790656545,-39.9,0.9998935008131352,0.0,-0.014353616793639957,-0.09239423408325115
