NewPolicyLoss,_std_act,_min_obs,_max_obs,PolicyEntropy,_min_adv,_max_act,_min_discrew,KL,_mean_act,_mean_obs,_max_adv,_MeanReward,_std_obs,_mean_adv,_max_discrew,_mean_discrew,_Episode,_min_act,BaselineLoss,_std_adv,Steps,CriticLoss,Beta,_lr_multiplier,_std_discrew
-0.19934438,0.372999877384857,-0.38085405907660924,0.7342913942245726,3.6341999,-1.539889614359538,2.028379440307617,-0.2216874429313581,0.0027566531,0.0035693525045207937,0.006064097360095799,4.232710595410179,-48.7,0.012007612313077868,0.0,0.0,-0.11394506867418498,220,-2.2079360485076904,0.00012292783258799567,0.9997536021725715,1000,0.7529109,2.25,1.0,0.00399726185313137
-0.19908066,0.3689089160564862,-0.5437831973523615,0.6430055903608847,3.6330566,-0.7301893673544779,2.2514448165893555,-0.2216874429313581,0.0035347976,-0.0015115423353854567,-0.0005764248703883304,5.84371615256925,-47.65,0.010959862457484601,1.4210854715202004e-17,-0.0050000000000000044,-0.11274288952299813,240,-2.2953693866729736,0.0002467572340836293,0.9998398494468609,1000,0.75352174,2.25,1.0,0.0039359784180181745
-0.19177456,0.37961238520954327,-0.5276607436971389,0.5665102228692638,3.6369512,-2.121634648196514,2.206167459487915,-0.2216874429313581,0.004401323,-0.004177663637092337,0.0019134520230642466,8.383761028627795,-49.2,0.010125409834329828,-2.1316282072803006e-17,-0.0050000000000000044,-0.11730871347113825,260,-2.242810010910034,4.131453946275706e-05,0.9996012768675098,1000,0.72793347,2.25,1.0,0.00400678450108963
-0.1981186,0.37460478520435064,-0.47246693123906813,0.4961300107029273,3.6419296,-2.282938695634979,2.4979095458984375,-0.2216874429313581,0.0047526853,-0.011225170812453143,-0.007850777108427133,4.045709740024837,-49.0,0.010562342912649458,-2.842170943040401e-17,0.0,-0.11487236265753771,280,-2.317946672439575,5.036790294708528e-05,0.999719332500364,1000,0.7516039,2.25,1.0,0.003974356606718192
-0.19788203,0.38094698051227127,-0.40909334882692505,0.7626426479142094,3.6577163,-1.2380217075482214,2.053283214569092,-0.2216874429313581,0.0018120463,0.008044909891672433,0.003679180921903936,4.534947555471983,-47.9,0.011561573481130889,4.263256414560601e-17,0.0,-0.11309549217959457,300,-2.2068121433258057,0.00015308144168306854,0.9997978219047056,1000,0.74953425,2.25,1.0,0.003827839842967182
-0.19758531,0.3862171171526467,-0.37858280642452263,0.5907288056370585,3.644068,-1.212444585374556,2.0413637161254883,-0.2216874429313581,0.0024089923,0.009292021693428978,0.0028310406417503837,4.0603550918900755,-46.6,0.010641061023616087,5.684341886080802e-17,0.0,-0.10920270759708448,320,-2.2679357528686523,0.0002893507766763128,0.9998470411083881,1000,0.7469586,2.25,1.0,0.0037283752560765856
-0.19691646,0.38441183193504663,-0.3761807332693714,0.6526922356752909,3.6613007,-1.557227881356134,2.0730254650115967,-0.2216874429313581,0.0030718471,0.007929961477755569,-0.001377479563969165,3.2173977737532193,-47.0,0.010157270456211018,-4.9737991503207014e-17,0.0,-0.1079573616407835,340,-2.239623785018921,0.0001818630758724669,0.9998194579049352,1000,0.74228257,2.25,1.0,0.003852662658812199
-0.19541222,0.36689025309224715,-0.5537902851920745,0.6246086465479084,3.670248,-1.493271684189402,2.1296586990356445,-0.2216874429313581,0.00391397,0.023705300897359848,0.006653411613352883,4.371594744071958,-47.15,0.0095070023067978,-2.842170943040401e-17,0.0,-0.11069817086923783,360,-2.2259581089019775,0.00012493134867813655,0.9997746772629833,1000,0.73839426,2.25,1.0,0.003879158265911472
-0.19416915,0.3855544057389686,-0.4024306941093156,0.7567316131906626,3.6605246,-1.1976110177055275,2.3684284687042236,-0.2216874429313581,0.0030502328,0.05296996499353554,0.008028408943428367,4.724476793717119,-45.7,0.013807528424610029,-1.4210854715202004e-17,0.0,-0.10660112379886102,380,-2.188812494277954,0.000386384637991538,0.9998736912648628,1000,0.73341465,2.25,1.0,0.00374214506215846
-0.1964381,0.39215756311871225,-0.44063386882321787,0.5345224605802827,3.657872,-1.6014237754089313,2.1549129486083984,-0.2216874429313581,0.0024496787,-0.011406597455323209,-0.004975243503943977,3.7501001952888746,-47.35,0.012074950622665453,0.0,0.0,-0.11031074286518354,400,-2.5446937084198,0.00023337677351932524,0.9998219359293484,1000,0.7415744,2.25,1.0,0.003864320596841593
-0.19587113,0.3823994239330364,-0.48664407303322443,0.6705695013589968,3.6405993,-1.417349871054662,2.007406234741211,-0.2216874429313581,0.0023971244,0.01047542432625778,0.00792381583816256,3.8455191449036277,-45.5,0.012786173773264296,-2.1316282072803006e-17,0.0,-0.10693421013630225,420,-2.0597078800201416,0.0002439385185155224,0.9998471588528984,1000,0.7385442,2.25,1.0,0.0036239998459994677
-0.1958825,0.3807246081216576,-0.4975929889215769,0.6958924300176048,3.636643,-1.490262593551285,2.0599918365478516,-0.2216874429313581,0.0030098497,0.00711765045428183,0.009060791835789816,4.333337969883581,-46.35,0.010689065930214767,-2.1316282072803006e-17,0.0,-0.10936630076231857,440,-2.2477669715881348,0.00019580777066509342,0.9998252790003064,1000,0.73714024,2.25,1.0,0.0036489952393607135
-0.19554482,0.3801511459646313,-0.49254535478531425,0.686175144773965,3.6188157,-1.1743185383968588,2.3313543796539307,-0.2216874429313581,0.0024192235,0.04730304887628881,0.017735023197894797,4.313972854003742,-45.35,0.012640273284201028,1.1368683772161603e-16,0.0,-0.10669575081176316,460,-2.4775545597076416,0.00034939277964855824,0.999870954929525,1000,0.7345455,2.25,1.0,0.0036740083792168054
-0.19549492,0.38850750068723383,-0.4147764213284152,0.7276254055521626,3.6086817,-1.1898130564426466,2.2639760971069336,-0.2216874429313581,0.0030359833,-0.0009623543169582263,0.005721363059098401,4.381089754429671,-40.75,0.011394716186374623,-3.552713678800501e-17,0.0,-0.09318940237553681,480,-2.3644845485687256,0.0005733312369579137,0.9998961607913099,1000,0.73443675,2.25,1.0,0.0032631771968417113
-0.1936061,0.3804095313465144,-0.27680615122286784,0.6099123234011017,3.5955424,-1.6392718113557945,2.3219244480133057,-0.2216874429313581,0.002611054,0.027799588176363615,0.015255170292237604,3.5577471577387896,-40.25,0.01080508630451509,3.552713678800501e-17,0.0,-0.0914271261264419,500,-2.511868476867676,0.00047127617678417846,0.9998954603993705,1000,0.72714114,2.25,1.0,0.0032870785515449396
-0.1949087,0.3600035399283213,-0.34256623520546836,0.4245307153885415,3.5771365,-1.8021328297928958,2.2427351474761963,-0.2216874429313581,0.0017211826,0.012785491233691573,0.010866042397536264,3.2444813597131263,-40.0,0.007915800600695251,0.0,0.0,-0.09178655666446363,520,-2.7946646213531494,0.0006458194877384274,0.9998987126474554,1000,0.7312219,2.25,1.0,0.0033500638417204294
-0.19484195,0.36331050275002186,-0.38855856978494635,0.5070638380971615,3.5648422,-2.0221019606547785,2.3007779121398926,-0.2216874429313581,0.0033623276,0.025053815303021112,-0.0035753342395610315,3.297590983863703,-42.5,0.009858918199579379,-4.263256414560601e-17,0.0,-0.10015105749897828,540,-2.63967227935791,0.00046540636011850096,0.9998874282564395,1000,0.73050976,2.25,1.0,0.0033455617354096255
-0.19305876,0.36313034795935967,-0.35801824590019726,0.6843995848776774,3.5648127,-1.828114452142684,2.2442164421081543,-0.2216874429313581,0.002598618,0.04215242894832045,0.010013687236491002,3.2090294104931116,-41.25,0.010358178491064199,-7.105427357601002e-18,0.0,-0.09812901628308282,560,-2.2211849689483643,0.00034967762732557637,0.999877851052521,1000,0.7238617,2.25,1.0,0.002922050626998654
-0.19246525,0.36733482734813483,-0.35316425471878626,0.6019007867897187,3.551934,-1.543797814432392,2.1037001609802246,-0.2216874429313581,0.0030530836,0.05276970102300402,0.02350252329416974,2.9221143775620075,-36.75,0.009551024638361617,2.1316282072803006e-17,0.0,-0.08435203532183533,580,-2.3029751777648926,0.0008712791167626221,0.9999188832006258,1000,0.72183985,2.25,1.0,0.0031937576974214966
-0.19427228,0.36943821482331496,-0.4014894390468838,0.692153247209383,3.5231888,-1.9285885543112433,2.240156888961792,-0.2216874429313581,0.0029354184,0.013448167083202862,-0.003132083227736619,3.531269195925718,-41.9,0.010652143064893465,-1.4210854715202004e-17,0.0,-0.09825062254426518,600,-2.171130657196045,0.0005261181297074666,0.9998920467648245,1000,0.7276246,2.25,1.0,0.0035405891883636
-0.18818048,0.3749737612030336,-0.38496030333093684,0.7134815924838432,3.5086489,-2.7106108437209624,2.020669460296631,-0.2216874429313581,0.0046058875,0.052585758042521774,0.014052750120702668,2.9047555310087487,-40.9,0.010292691835678476,-2.1316282072803006e-17,0.0,-0.0959926138332991,620,-2.447802782058716,0.0005733509171322534,0.9998975708966468,1000,0.7064463,2.25,1.0,0.0034221839690185027
-0.19396874,0.3770079213512114,-0.3626980630845095,0.6544031646601858,3.4965768,-2.1182935785783616,2.3124840259552,-0.2216874429313581,0.0023929856,0.03915110048942733,0.004954472675757776,2.855870902350099,-38.9,0.011261082367879675,-4.263256414560601e-17,0.0,-0.09039910210663268,640,-2.041465997695923,0.0005285183317517816,0.9998920467915191,1000,0.72688955,2.25,1.0,0.003090331076634279
-0.1909866,0.38085143800109145,-0.31666322708988026,0.564282910815919,3.4899468,-2.041101855178185,2.2931995391845703,-0.2216874429313581,0.0025081446,0.04185261906217784,0.011247818592390664,2.9294259649642953,-38.85,0.012681627877368023,0.0,0.0,-0.09250596605505122,660,-2.2422430515289307,0.00041267396279447523,0.9998892861642987,1000,0.7150994,2.25,1.0,0.002982078633809114
-0.19364892,0.3781402551202401,-0.2601346754664191,0.6226089652535954,3.493847,-1.8860025248068146,2.2136154174804688,-0.2216874429313581,0.0033161563,0.03979985133075388,0.017116151354564957,2.410349807932767,-35.35,0.008591435873389966,-2.842170943040401e-17,0.0,-0.08179996794738228,680,-2.0388290882110596,0.0007428263297136917,0.9999167906131571,1000,0.72358304,2.25,1.0,0.0028841700213460796
-0.19345117,0.37558944720904097,-0.35319229344951125,0.593854427093847,3.4912655,-2.1206882341937474,2.2294044494628906,-0.2079125805396521,0.0019057736,0.038008495637681335,0.013113175225212182,3.564900277220291,-36.0,0.009482774350327806,2.842170943040401e-17,0.0,-0.08475845839978352,700,-2.3294289112091064,0.0006778930537360921,0.9999022039458688,1000,0.72135115,2.25,1.0,0.0026236356146578294
-0.19330893,0.3638635165015198,-0.3310714689940162,0.5276362740877348,3.501553,-2.026653516531365,1.930848479270935,-0.20799933328539438,0.0025631886,0.01885293632466346,0.003435746702921991,3.0937514493977747,-36.4,0.011329081657717188,-2.842170943040401e-17,0.0,-0.08353925734221333,720,-2.388546943664551,0.0008686757777966476,0.999910995312676,1000,0.7196356,2.25,1.0,0.0032219484953589124
-0.19326928,0.3767795556649585,-0.41317102510427595,0.37692849813355855,3.4870944,-1.6796886768106798,2.157862424850464,-0.2125272361595234,0.0032344884,0.01599003212037496,0.001643774957401914,3.231735819752102,-34.9,0.011187668898659799,2.842170943040401e-17,0.0,-0.07976604264381726,740,-2.1370491981506348,0.0008084884622465837,0.9999122074693387,1000,0.71931595,2.25,1.0,0.0030822570376806764
-0.18426006,0.3823906354225702,-0.3219561048608453,0.5256906549527919,3.4748273,-2.0815816377022713,2.102428436279297,-0.2216874429313581,0.0028414195,0.006845109376357869,0.0015184293733723326,2.516648216912186,-33.05,0.010054616359311394,0.0,0.0,-0.07662500366939495,760,-2.235391616821289,0.0007938727432892427,0.9999123876944745,1000,0.68894297,2.25,1.0,0.0029650001205593344
-0.19295076,0.3778059861039777,-0.32397284329765225,0.47821932853774596,3.4764552,-2.559581970730595,2.5874364376068115,-0.21702629233428108,0.002351239,-0.009497525749116904,-0.007162552049685089,2.713798754210359,-32.9,0.009611321926999237,-2.842170943040401e-17,0.0,-0.07706815726795171,780,-2.3964498043060303,0.0010369295204727628,0.9999194004700971,1000,0.7209154,2.25,1.0,0.00270555378409818
-0.19239773,0.38526438681453257,-0.31564906636667267,0.392261085441871,3.4508798,-2.3859677035208717,2.3143434524536133,-0.17651896571397324,0.0049694367,0.01689798873080872,0.007887558768136268,2.6860989706029357,-27.3,0.008847936841239582,2.1316282072803006e-17,0.0,-0.06065082218774279,800,-2.153002977371216,0.0004816742247583864,0.9998905276753051,1000,0.7167095,2.25,1.0,0.0018730503417759418
-0.18983002,0.37833732170696815,-0.3292283500489098,0.40168127513204704,3.4321756,-2.9631364185598517,2.441046953201294,-0.21685983969731068,0.0043481844,-0.0006527444258099422,-0.0014350248903270458,2.189264613177185,-28.7,0.010989784119843636,1.4210854715202004e-17,0.0,-0.06400460774212237,820,-2.2407588958740234,0.0009428074028988689,0.9999142611325431,1000,0.70612526,2.25,1.0,0.0022687721292232945
-0.19251986,0.3683202723434088,-0.331775218453898,0.4472771617421676,3.4281032,-2.6820758958582522,2.246635675430298,-0.1932321155961892,0.0053511676,-0.017730497710872442,-0.012480295974070164,2.1097237614726554,-25.65,0.009514534683817594,2.842170943040401e-17,0.0,-0.05650771608323635,840,-2.091677188873291,0.0008035297969857162,0.999919549624771,1000,0.71500915,2.25,1.0,0.0024766200637349753
-0.19240806,0.3732677292402151,-0.3597326285183253,0.39448253415871415,3.4312847,-2.2090956950321954,2.340245008468628,-0.18886847464786763,0.004745036,0.008587338374461979,0.0014464045791162442,2.4100323870125067,-29.25,0.010735035089839366,-3.552713678800501e-18,0.0,-0.06829885442947381,860,-2.2581887245178223,0.0009895425725995385,0.9999182983982232,1000,0.71334994,2.25,1.0,0.0021703730754660516
-0.19112964,0.38436648577589655,-0.37238448078709885,0.46041975640232174,3.415811,-2.487807155353852,2.0782241821289062,-0.20336580821041633,0.0038582082,-0.01325517644127831,0.004303116466872164,2.4932483726737695,-24.7,0.010883754016246453,-1.4210854715202004e-17,0.0,-0.05559163984599441,880,-2.2321128845214844,0.0009565448797993665,0.9999204469970976,1000,0.70828295,2.25,1.0,0.002153841399361425
-0.18853557,0.36581443654591483,-0.351343796609224,0.43901547597986734,3.3942392,-2.520052086681387,2.2414145469665527,-0.19790909223572511,0.0046617878,-0.006059307456598617,-0.0019341517153654553,2.311479187309554,-25.05,0.009266854293427131,2.842170943040401e-17,0.0,-0.05513907112255061,900,-2.5977704524993896,0.000900140822132176,0.9999155404985067,1000,0.69946104,2.25,1.0,0.002146348501279845
-0.19203599,0.3559914975340448,-0.34988905380337,0.37172149383559056,3.3686507,-2.2808992878240133,2.945981025695801,-0.12599627174229294,0.003620184,-0.004357671585137723,-0.003906503045401035,2.51789456240646,-18.95,0.008564034951719791,3.597122599785507e-17,0.0,-0.04157574107993899,920,-2.3066349029541016,0.00045562153550677675,0.9998908318424883,1000,0.7117224,2.25,1.0,0.0012080517947467544
-0.19153117,0.36904158672460885,-0.3411262234169884,0.3460414489046218,3.3436894,-2.755783258291678,2.351069450378418,-0.12424738061530251,0.0035248103,-0.0037003719253698364,-0.00025698304810042925,2.748907917021851,-14.9,0.009201153026664546,2.1316282072803006e-17,0.0,-0.030640252391194434,940,-2.156034469604492,0.00039003935667445485,0.9998928848713563,1000,0.70867294,2.25,1.0,0.0006969898120442364
-0.18979104,0.3859787595904648,-0.31074123433908934,0.3684834982789078,3.309733,-3.7304166815900763,2.0137083530426025,-0.17715200257602107,0.0054663513,-0.017621318624354898,-0.006435691581954222,2.054769740432372,-20.1,0.008757964429708413,-5.684341886080802e-17,0.0,-0.045569805194787094,960,-2.3930766582489014,0.0007096931878449126,0.9999013605906284,1000,0.70185834,2.25,1.0,0.0012285911866047475
-0.19005662,0.373994976338882,-0.33368687759177945,0.34724292130303364,3.2944098,-2.923302490583177,2.1723430156707764,-0.09518131574359935,0.0033760578,-4.6660046325996516e-05,-0.009384180761310226,2.556258286922376,-12.95,0.008492275549279176,-2.1316282072803006e-17,0.0,-0.02362405893559842,980,-2.841952323913574,0.00035744252794495904,0.9998413752207687,1000,0.7027844,2.25,1.0,0.000526961521521807
-0.19029126,0.37286129134492085,-0.30686956355341805,0.3807592857101898,3.2683418,-3.1544659048036316,2.4977543354034424,-0.11455925447861358,0.005044475,0.01755679233247065,0.008706738519748871,2.1431893659357457,-13.15,0.011851772366945132,1.2789769243681802e-16,0.0,-0.023693971593476023,1000,-2.1635961532592773,0.0004643190445549148,0.9998937233084466,1000,0.7030665,2.25,1.0,0.0006230725791965637
-0.19059905,0.36597579803299973,-0.3082908954960298,0.35674091541850184,3.248677,-2.9871716798623953,2.1342568397521973,-0.1251333144717104,0.0044041635,0.03181558240088634,0.013339096601595584,2.5407807031312024,-12.8,0.00928525902210438,3.552713678800501e-18,0.0,-0.024959814621433055,1020,-2.789773941040039,0.00026088444099258307,0.9998474135302615,1000,0.70325965,2.25,1.0,0.0005467820715633247
-0.19126175,0.369849834064487,-0.32631206752009845,0.3380939727789382,3.2342353,-3.5399933527293244,2.2210490703582764,-0.1352382036696923,0.004985275,0.011594678828842006,0.003070151865995397,2.003741211055054,-12.8,0.00874707741525719,0.0,0.0,-0.026062134278088758,1040,-2.812931537628174,0.0004528785091604259,0.9998818569576842,1000,0.7044906,2.25,1.0,0.0007151782237831421
-0.18313523,0.37598315064488236,-0.31373340066341354,0.3432112761869172,3.2091203,-3.536781622227584,2.0734803676605225,-0.10072274263834724,0.0036794809,0.009331256839330308,0.0012401088396769486,2.671571963469181,-10.0,0.010798539951015056,6.394884621840901e-17,0.0,-0.017874459948585785,1060,-2.262497901916504,0.0002362438841600019,0.999849116401796,1000,0.6780541,2.25,1.0,0.0003490110285686895
-0.1898112,0.39060308153521994,-0.28847739784939314,0.3264505887023657,3.1890664,-3.964594839495204,2.446284294128418,-0.0735778543308637,0.005275253,0.025081355766858906,0.0027826040011009875,2.1602823630529353,-8.15,0.010398453501102531,-1.1368683772161603e-16,0.0,-0.012853545398179136,1080,-1.9769494533538818,0.00013980987230858316,0.9997819906677345,1000,0.7016324,2.25,1.0,0.00017905344058316065
-0.18289499,0.36248491620876766,-0.347769261812951,0.3172389044099776,3.1522422,-4.009017472507879,2.2588400840759277,-0.10769437172587304,0.01020542,0.0225685474218335,0.0019936899394387203,1.699105291581835,-9.3,0.009928109669805105,-1.4210854715202004e-17,0.0,-0.015335022983345502,1100,-2.4423940181732178,0.00019196891532489413,0.9998220568423969,1000,0.6780421,3.375,1.0,0.00027817845060449753
-0.18874961,0.38749213743805466,-0.2670165172628289,0.3409488285941847,3.1157274,-4.392876215960817,2.3325836658477783,-0.07727257895919487,0.0041239425,0.01237308576819487,0.012722443287746825,1.9387751799980497,-6.65,0.009638602660068331,1.7763568394002505e-17,0.0,-0.008347896358448407,1120,-2.3329312801361084,9.095599930256204e-05,0.9997627154140728,1000,0.69809896,3.375,1.0,0.00012758712110259724
-0.17942959,0.3681386114907125,-0.29941434632052033,0.29876156352006283,3.1023889,-3.5999062352331874,2.40677809715271,-0.049340443473532565,0.002714887,0.011046792370965704,-0.0047641497214934,2.495642826318776,-4.7,0.006392376523252927,-1.2789769243681802e-16,0.0,-0.006601352324804452,1140,-2.4426040649414062,7.137260610868796e-05,0.9997125593209956,1000,0.66707087,3.375,1.0,7.571698596049062e-05
-0.18088682,0.3901221390752684,-0.3185420507198094,0.3337026208064242,3.083809,-4.23171806725709,2.9723777770996094,-0.056102924741174086,0.0024974686,0.01063487442000769,0.0024542582697204764,1.8853956596956043,-5.3,0.011084381350677849,7.105427357601002e-17,0.0,-0.005952033493371257,1160,-2.2119128704071045,5.877542613533485e-05,0.9996939603149884,1000,0.67353636,3.375,1.0,8.648205613903503e-05
-0.18959494,0.3896198982476244,-0.2761081592783444,0.3322467403464073,3.0670967,-4.105488643401196,2.73350191116333,-0.03522540832851091,0.0031929144,0.03609890161314979,0.018904038720686037,2.045257076119567,-4.35,0.01060104492972628,0.0,0.0,-0.004574288278339227,1180,-2.4937286376953125,3.182521600818006e-05,0.9995784689738377,1000,0.7012913,3.375,1.0,4.209491760299876e-05
-0.19028048,0.3720839056424294,-0.2917273774865571,0.3209303851385494,3.0568473,-4.107398218489951,2.4839892387390137,-0.03229748391259114,0.002391735,0.01286901495163329,-0.004438919600144848,2.162279681974634,-3.95,0.009491435778633045,1.4210854715202004e-17,0.0,-0.0035300640574243997,1200,-2.4702868461608887,2.0658830975070846e-05,0.9994838904457345,1000,0.69957453,3.375,1.0,2.8824057171764187e-05
-0.1889459,0.3802937998759949,-0.3147457662620552,0.35114141039384983,3.0235722,-4.305155129924567,2.827767848968506,-0.0361219047105676,0.0019294788,0.038040927594993265,0.017622439042489974,1.7717077917885728,-4.1,0.009362552152575492,-7.105427357601002e-17,0.0,-0.005203394871886654,1220,-2.6308035850524902,3.468978194657954e-05,0.9995852606920794,1000,0.6921611,3.375,1.0,4.858714410167603e-05
-0.18683577,0.3738325804879047,-0.29572002735007685,0.3269680857686638,3.0141768,-4.105792182078929,3.4513473510742188,-0.032221995472927784,0.0027232235,0.022871232212288307,0.0023397433174264753,2.117056377453902,-3.7,0.010330927350645143,0.0,0.0,-0.003943675355079862,1240,-2.3501386642456055,2.8943854676742787e-05,0.9995522678517065,1000,0.6847807,3.375,1.0,3.672653733604714e-05
-0.18111433,0.38013097260494433,-0.3063667027479926,0.3303196719906348,3.004061,-6.536559294204394,2.2363598346710205,-0.043373332254011784,0.0036158268,0.017690361179062166,0.002845847653102113,1.8880317766892944,-3.9,0.009341510024068713,-7.105427357601002e-18,0.0,-0.0033204189371882206,1260,-2.577223062515259,1.7469362441856992e-05,0.9995038143317645,1000,0.66739184,3.375,1.0,2.4449124954493603e-05
-0.18979174,0.3882366706004827,-0.29521608706777525,0.31096032338710944,2.966298,-6.040121245871907,2.3698410987854004,-0.038610031547972566,0.0048010363,0.011795654205488972,-0.00961447271254705,1.602128352585241,-4.0,0.008285400512956979,0.0,0.0,-0.003566817737398783,1280,-2.5070114135742188,2.215959231653848e-05,0.9995352252597358,1000,0.6967028,3.375,1.0,3.5375373259416125e-05
-0.1820666,0.3825807234069959,-0.3186989674187707,0.33868216310252186,2.9492908,-4.658091053469052,2.886237144470215,-0.03263805754486558,0.003924389,0.04609939160651993,0.01500121541634242,1.7315896769993715,-3.05,0.008240995851585942,4.263256414560601e-17,0.0,-0.003058971630931919,1300,-2.5014030933380127,2.239796413975619e-05,0.9995008566698257,1000,0.6698162,3.375,1.0,2.653628175470227e-05
-0.1863533,0.39314166081233354,-0.340144412494914,0.3121302275947165,2.9356236,-4.3625467146515655,2.61777925491333,-0.04399037902916541,0.0035382626,0.039341574886348096,0.010088998746723884,1.3507834917338475,-3.45,0.009539154724145288,0.0,0.0,-0.003716816699397324,1320,-2.481743097305298,3.149267521256998e-05,0.9995853355828157,1000,0.68402374,3.375,1.0,4.465788156313125e-05
-0.18861838,0.3750668293377055,-0.3226128729318427,0.34105320885010515,2.9118588,-4.785749600912656,2.402414321899414,-0.02930905287683096,0.0038265777,0.011732333175605163,-0.0019237847295427077,1.4466357836150472,-3.45,0.009344975101428968,2.842170943040401e-17,0.0,-0.004342607379604173,1340,-2.4504315853118896,4.463333115863517e-05,0.9996048611021077,1000,0.68995166,3.375,1.0,4.6863930243133705e-05
-0.18932027,0.4019868498623442,-0.30116286005634696,0.3649269522520518,2.8949559,-5.5314016603791805,2.915391445159912,-0.024629337721002207,0.0039229537,0.04331554134783801,0.007419734214800408,1.713177391610373,-3.1,0.01088063179099412,-2.1316282072803006e-17,0.0,-0.0020313732322179328,1360,-2.9379451274871826,1.41106384078164e-05,0.9993773233666197,1000,0.6899548,3.375,1.0,1.4946930930885516e-05
