_min_discrew,BaselineLoss,PolicyEntropy,_min_obs,NewPolicyLoss,KL,Steps,_mean_act,_MeanReward,_max_obs,_mean_discrew,_std_obs,_max_discrew,_min_act,_max_adv,Beta,_mean_obs,_mean_adv,_max_act,_lr_multiplier,CriticLoss,_std_act,_Episode,_std_adv,_std_discrew,_min_adv
-0.9933460314211681,0.0004598308858299737,3.6555743,-1.1652867234578796,0.06700695,0.0014557068,20000,0.07962887020123162,-900.0,1.8946351231533538,-0.722091725772469,0.014940559817705566,0.0,-2.91172456741333,6.735638907617365,0.6666666666666666,0.01564111467183674,2.2737367544323206e-16,3.217468500137329,1.0,0.023088248,0.37171948986043446,20,0.9999751649079622,0.1120886001097022,-2.887608171366691
-0.9933460314211681,0.00562406416379686,3.6506906,-5.808861779533086,-0.13703234,0.0023120078,20000,0.0670607772829353,-902.35,5.761498491192067,-0.7202343587316719,0.12862647219860854,0.0,-2.5396900177001953,7.706747614100098,0.6666666666666666,0.03915743538116104,-2.0463630789890885e-16,3.2269630432128906,1.0,0.114977226,0.40094122751782696,40,0.9999847447009564,0.10935995301275961,-4.95982691846036
-0.9933460314211681,0.001232109846402874,3.6484742,-0.8459803873603026,-0.08909957,0.0031252587,20000,0.06535399642603588,-990.45,1.7131835473676233,-0.8002069615091276,0.02805174169745403,-0.0050000000000000044,-2.7313427925109863,6.046083100559496,0.6666666666666666,0.013139826181929362,1.7053025658242403e-17,2.898866653442383,1.0,0.2920447,0.40968643108370817,60,0.9999783434796192,0.059889816586335326,-9.264982001558964
-0.9933460314211681,0.00011791495419490259,3.6444914,-0.6101435673094687,-0.251909,0.0029400424,20000,0.0625146227677993,-1000.0,1.7532766776100066,-0.8023241397471876,0.02187287629221621,-0.0050000000000000044,-2.7007105350494385,14.469548547507298,0.6666666666666666,0.024306855883530418,7.389644451905042e-17,2.774641990661621,1.0,0.543666,0.40063827928609425,80,0.9999519562933757,0.06017048648867375,-4.593340911354932
-0.9933460314211681,8.862194702779962e-05,3.6607332,-2.9839343978437873,-0.30068505,0.006120856,20000,0.043004806584228936,-1000.0,0.9990000000000008,-0.8023241397471876,0.03294715725160175,-0.0050000000000000044,-2.9266347885131836,20.100725414520323,1.0,0.012930334536435271,1.7053025658242403e-17,2.681335210800171,1.0,0.49807066,0.398650639703169,100,0.9999691260767478,0.06017048648867375,-13.780060787691442
-0.9933460314211681,0.00023051143633795866,3.6837459,-0.8280454317559737,-0.25843057,0.0014380815,20000,0.05714470273023035,-992.3,1.145527730009611,-0.7978057225592411,0.025385509117723817,-0.0050000000000000044,-2.509281635284424,5.740292893579911,0.6666666666666666,0.0157839366933014,5.684341886080802e-18,2.9050347805023193,1.0,0.7069285,0.4038874281793592,120,0.9999364049630407,0.05953540847549095,-5.7796134636981
