_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,TotalPolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,BaselineLoss,CriticLoss
-49.35,1000,0.02029737421871972,-0.6222431698091399,0.8414169313614059,0.011339945265051792,0.02840746133713401,-1.8522802591323853,2.2878992557525635,0.3734054192855383,-1.6342482922482304e-16,-2.012051601949349,2.7828800103087055,0.9999464712463932,-0.11569016936315535,-0.2216874429313581,0.0,0.004076102469664995,20,-0.26850155,3.6851954,0.0022937164,1.0,1.0,0.004003148543754751,0.64701736
-49.3,1000,0.006742833221140974,-0.48337980361184013,0.6210419725790362,0.010844142603533254,0.02983854854258243,-2.122817039489746,2.4990170001983643,0.3763970084664623,2.4868995751603507e-17,-1.6111425329877955,2.871003595999544,0.9999624475399745,-0.1153898787228355,-0.2216874429313581,-0.004900747503125005,0.004023441803098672,40,-0.2956315,3.6980672,0.0015363207,1.0,1.0,0.0035873119531345155,0.9527973
-47.6,1000,0.003484924534319171,-0.30521410805328747,0.5929150036857364,0.0071202291352233564,0.028320890304399653,-2.166484832763672,2.0251712799072266,0.36291383763153157,2.842170943040401e-17,-1.7520980455956325,2.7786734306724608,0.9999592536140753,-0.11384518638814674,-0.2216874429313581,-0.004975000000000005,0.0038061728666724096,60,-0.28155333,3.703252,0.0015063283,1.0,1.0,0.0015216425670586218,0.99097216
-50.0,1000,0.005832206530534505,-0.5660136611723368,0.7545566644784986,0.01025463431302562,0.02753319404949434,-2.0490059852600098,2.2523574829101562,0.37339766453717427,-2.842170943040401e-17,-2.00630792390705,3.6648713471466356,0.9999556787009015,-0.11768397713319553,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,80,-0.22610839,3.692326,0.0009606209,0.6666666666666666,1.0,0.0010933943248439939,0.78318036
-49.9,1000,0.01125812690886592,-0.4129928157253341,0.4366247775726176,0.008416618924789128,0.01437436357192928,-2.223465919494629,2.0987823009490967,0.3639776040276249,0.0,-2.37138699219719,3.4436196835222836,0.9999433379258434,-0.11752522472552412,-0.2216874429313581,-0.0050000000000000044,0.00404753386144763,100,-0.20632395,3.6953452,0.003994679,0.6666666666666666,1.0,0.00033208989861156546,0.7398931
-48.0,1000,0.008522486272610359,-0.5885116712850775,0.5281283053537199,0.010116189413609046,0.014072181849041954,-2.260195016860962,2.295302391052246,0.3729930863104363,-7.105427357601002e-18,-2.6199071130591336,3.6432286186357503,0.9999143072885933,-0.11224563677492008,-0.2216874429313581,-0.004975000000000005,0.00385174759035516,120,-0.20120172,3.683382,0.0017128999,0.6666666666666666,1.0,0.00014532708010130756,0.7355
-49.85,1000,0.0024173696177280136,-0.44446156080973404,0.5036911070276033,0.010526232027914155,0.018535637900262372,-2.3180713653564453,2.6496448516845703,0.3614735402471395,6.039613253960852e-17,-3.202589338345208,2.6637693191866187,0.9998790252199939,-0.11731701565860612,-0.2216874429313581,-0.0050000000000000044,0.004043112848506098,140,-0.19960634,3.6662598,0.0022735742,0.6666666666666666,1.0,9.138245145440554e-05,0.7361639
-48.95,1000,0.002052851591002132,-0.7103220375108796,0.6938068270793635,0.012009904661751862,0.03861757160816342,-1.9670069217681885,2.1214187145233154,0.36514386945351873,-1.4210854715202004e-17,-2.37098977893917,3.7780474010835254,0.9998560838911427,-0.11465537486239138,-0.2216874429313581,-0.0050000000000000044,0.003926757680926088,160,-0.19884133,3.655555,0.0026778812,0.6666666666666666,1.0,0.00010426953511564147,0.7370064
-49.55,1000,-0.00580030253471554,-0.6618024113019991,0.6127145848468929,0.010125574056554527,0.006169028712436557,-2.1312096118927,2.1919286251068115,0.3698026922149085,2.4868995751603507e-17,-3.1660166434608077,3.3729260614297707,0.9998583305234222,-0.11700226330139957,-0.2216874429313581,-0.0050000000000000044,0.003985143207948484,180,-0.19838542,3.6378784,0.001371595,0.4444444444444444,1.0,9.043180421102018e-05,0.73890513
-49.5,1000,0.00908901288508163,-0.31046133345777316,0.560008739680891,0.009742695548854518,0.04714043365500402,-3.2250418663024902,2.196413516998291,0.3752332821652825,-1.4210854715202004e-17,-3.4427274783447532,5.4305886992340735,0.9997858480125039,-0.11637572982560151,-0.2216874429313581,-0.0050000000000000044,0.003988364069938756,200,-0.1980889,3.6241517,0.0041092625,0.4444444444444444,1.0,5.028335099986569e-05,0.7403028
