_std_act,_mean_discrew,_Episode,_min_discrew,_max_adv,_mean_obs,ValFuncLoss,ExplainedVarNew,Steps,_max_act,PolicyLoss,_min_act,ExplainedVarOld,_mean_act,PolicyEntropy,Beta,_min_obs,_min_adv,KL,_MeanReward,_mean_adv,_max_obs,_max_discrew,_std_obs,_std_discrew,_std_adv,_lr_multiplier
0.3927566781486663,-0.11684650017435316,260,-0.2216874429313581,3.753863315841982,0.013762379935690188,2.862282846882848e-05,0.9929574489703327,1000,2.0809900760650635,-0.008971855,-2.091012954711914,0.9897666114847266,0.04098316248634364,3.7840655,2.25,-0.976101660914934,-4.570389039534267,0.003071935,-49.75,0.0,0.7706451783108318,-0.004950125000000005,0.014184877472515298,0.004048768630400861,0.9996134463051485,1.0
0.423078421334084,-0.11455692473868641,280,-0.2216874429313581,5.118191183686484,-0.00854951292052716,0.0001296882558620426,0.969251135718946,1000,2.4482197761535645,-0.0072472533,-2.516211986541748,0.9676757395941376,0.03444046239298768,3.8003273,2.25,-0.7617639485858771,-1.6657564388012172,0.0036546758,-48.9,-5.684341886080802e-17,0.4306018837128545,0.0,0.01547656817281362,0.004003695660669333,0.9997653498407522,1.0
0.40526548371418714,-0.11658806756370221,300,-0.2216874429313581,5.434674119871498,-0.002036514920515043,3.906986040096978e-05,0.9903510112348841,1000,2.532437324523926,-0.0075679263,-2.2475473880767822,0.9867985681616089,0.04601792163419304,3.8088276,2.25,-0.5313797004707437,-1.9821766106788536,0.0036014803,-49.55,0.0,0.4622831901406446,-0.0050000000000000044,0.013085939959136322,0.004043359041149957,0.9996572539365303,1.0
0.41295441825724755,-0.11577026417511706,320,-0.2216874429313581,5.167194433094904,0.006961435483552515,4.8883753277134915e-05,0.987723293503079,1000,2.2527589797973633,-0.0063347975,-2.357818841934204,0.9861552221704484,0.04531643667840399,3.81563,2.25,-0.5310163857040502,-1.5593351810290148,0.0020406875,-49.05,0.0,0.3038448996185407,-0.0050000000000000044,0.011121552969406921,0.003919636358500621,0.9996731743732604,1.0
0.4193735305791668,-0.11760482140812689,340,-0.2216874429313581,6.236193586353511,-0.0012117000788889728,1.3857894044997883e-05,0.9966314100308791,1000,2.2036478519439697,-0.006588787,-2.4464564323425293,0.9961724315905325,0.04533801579335704,3.8060632,2.25,-0.551381536902997,-2.3505881008798233,0.0029562074,-49.8,-7.105427357601002e-18,0.3766667427351796,-0.0050000000000000044,0.012141687499360844,0.004054992105797987,0.9994409646601958,1.0
0.4129117976261697,-0.1158892920001276,360,-0.2216874429313581,6.3125234046483145,0.002044498819372047,6.680756570459839e-05,0.9835431522282789,1000,2.2206153869628906,-0.006619634,-2.299870491027832,0.9821046771971769,0.05715086940000765,3.8163805,2.25,-0.8802928998067989,-1.3981367702857344,0.002350642,-48.65,-2.842170943040401e-17,0.5936245686042559,-0.0050000000000000044,0.013305168158220512,0.0038729845242136953,0.9997254340458109,1.0
0.41631176185714286,-0.1165435139690246,380,-0.2216874429313581,4.331372812481949,-0.0037729586157383625,2.8387987556596948e-05,0.9932347847495133,1000,2.4326488971710205,-0.007876379,-2.4152605533599854,0.9919384862323886,0.033155340549885295,3.8326807,2.25,-1.1115431634607702,-3.027416587503185,0.0026124523,-49.5,-1.7763568394002505e-17,0.605150809518004,-0.0050000000000000044,0.0173432624950871,0.003999072911795957,0.9995925083610029,1.0
0.42692473201841946,-0.11578845441362558,400,-0.2216874429313581,6.9560151668983154,-0.004116542393868911,9.43444576527308e-05,0.9763668860587742,1000,2.43170428276062,-0.0046216724,-2.2059671878814697,0.9740827615050391,0.05207197773217922,3.8279338,2.25,-1.0567806419142185,-1.4942346612055697,0.0015105241,-49.05,2.842170943040401e-17,0.675423555212278,-0.0050000000000000044,0.014088150189239784,0.003967843203138474,0.9997478914354275,1.0
0.4053965090794026,-0.11706821525380781,420,-0.2216874429313581,6.372030515790918,0.014466824949526082,2.8331912740608426e-05,0.9930660666969021,1000,2.6053948402404785,-0.005503067,-2.2740671634674072,0.9934134314852974,0.0792155985571444,3.824432,2.25,-0.3827651331883148,-2.197544565442328,0.0029556234,-49.5,-1.4210854715202004e-17,0.5475274534193575,-0.0050000000000000044,0.010923897429378293,0.003982904404307302,0.999568076191161,1.0
0.40086737742316175,-0.11624203895165883,440,-0.2216874429313581,6.431892655423253,0.01428007310643624,4.502997870382047e-05,0.9887612325833809,1000,2.5103237628936768,-0.0046440344,-2.162245512008667,0.9854939341029271,0.06767275482297919,3.819891,2.25,-0.400812210302884,-2.1490407370483107,0.0023793625,-49.0,2.842170943040401e-17,0.3855765877595031,-0.004975000000000005,0.01148286299955749,0.0039507849427889985,0.9996778558990629,1.0
0.39786598337859863,-0.11413786134353945,460,-0.2216874429313581,5.604223773416046,0.003352398312170618,0.00018258397073011502,0.9539551780832909,1000,2.045769453048706,-0.0045172377,-2.410592555999756,0.9504451923328475,0.0534820487946854,3.8190885,1.5,-0.7632475488325607,-1.0126672015608056,0.0013418882,-48.25,-7.105427357601002e-18,0.4408773242631635,-0.0050000000000000044,0.013278772036877683,0.0038770416276374927,0.9998209954601539,1.0
0.3974526188426125,-0.1114097970994631,480,-0.2216874429313581,5.708491123277857,-0.0004718304981199639,0.00025667284799561714,0.9347410750126331,1000,2.23654842376709,-0.008104302,-2.4068922996520996,0.9099722731089581,0.035174517172621565,3.8188663,1.5,-0.4187295081784972,-1.0698761691087741,0.00462327,-47.45,0.0,0.3119806689265962,-0.0050000000000000044,0.0103944219680855,0.003920434524498747,0.9998557029273843,1.0
0.4261881367300933,-0.11496750224730094,500,-0.2216874429313581,3.4115900173571947,-0.001897077393192288,7.151611285786568e-05,0.9829818820132414,1000,2.332075834274292,-0.010231144,-2.4262311458587646,0.9731178693072444,0.03176320081751328,3.8177109,2.25,-0.6287019928858635,-2.2191103546978272,0.00600425,-49.15,-3.907985046680551e-17,0.5998528580484935,0.0,0.01545602500902393,0.003981250750441765,0.9997462333552251,1.0
0.4160263176296398,-0.11472954216129369,520,-0.2216874429313581,4.741362940960136,-0.017982283474401655,9.35701080341734e-05,0.9753670039074585,1000,2.240251064300537,-0.008584703,-2.106221914291382,0.9659206968628603,0.03853829049016349,3.8190207,2.25,-0.5809917171238179,-2.1047787311476163,0.0024540727,-48.1,-1.4210854715202004e-17,0.45075579705398583,-0.0050000000000000044,0.011903409416584586,0.0037951852427749047,0.9997800533649356,1.0
0.4151115316310553,-0.11473762372591273,540,-0.2216874429313581,6.118004934776302,0.0050668794903913315,0.00010787654021094056,0.9722445281639387,1000,2.2938315868377686,-0.004684419,-2.108659029006958,0.9686786841865087,0.0543821053103311,3.813991,2.25,-1.1147155248340819,-2.502048885781741,0.0021980673,-48.5,7.105427357601002e-18,0.5354423244086347,-0.0050000000000000044,0.014527818881338294,0.0038863017979990145,0.9997749506585853,1.0
0.40819873341186835,-0.11478948294477856,560,-0.2216874429313581,4.148729082802556,0.012298293701704694,6.588742160087135e-05,0.9831669009367046,1000,2.4501373767852783,-0.004969071,-2.2290241718292236,0.9816167940058474,0.06180864646262489,3.8178096,2.25,-0.7392494472249066,-1.5914511845038655,0.0020633296,-48.85,-2.842170943040401e-17,0.4985949092008741,-0.004925374375000005,0.011859437310788814,0.0039053065660071534,0.9997144956348356,1.0
0.4162004790308162,-0.11594158233710056,580,-0.2216874429313581,5.121177890615295,-0.006657011504615687,4.6017129321718485e-05,0.9886676697040003,1000,2.481966733932495,-0.0054953666,-2.1906280517578125,0.985301792706814,0.037736482620472085,3.8226068,2.25,-0.657162278257102,-1.8437641421101463,0.0025187922,-49.25,1.4210854715202004e-17,0.500461817455565,-0.0050000000000000044,0.013984650164704513,0.003977449038318667,0.999677008518692,1.0
0.412736612205529,-0.10729126068622086,600,-0.2216874429313581,5.763340109212241,-0.007403886801075299,0.0006930732013262123,0.8312959069750403,1000,2.2394232749938965,-0.007238758,-2.283715009689331,0.8210788884458515,0.02150650840846356,3.8099225,2.25,-0.9182054715208168,-0.8096691633965075,0.0024527507,-45.9,0.0,0.7253164464129995,0.0,0.01349908394028079,0.0040517807466616314,0.9998987510744335,1.0
0.4172238299369802,-0.10989443095697879,620,-0.2216874429313581,3.3967352224087186,-0.006948033394985567,0.00026517842826742155,0.9348346165725087,1000,2.4402341842651367,-0.009886496,-2.2406005859375,0.9059424948190353,0.0391019197354326,3.8164825,2.25,-0.47401188062084537,-1.634791580757693,0.004404444,-47.6,0.0,0.31387643548481353,0.0,0.010197661814006668,0.00404731138688645,0.9998558238232784,1.0
0.42259902203641797,-0.1155015062308741,640,-0.2216874429313581,5.348413816381082,0.005646803347394266,7.648348388607057e-05,0.9806361126718569,1000,2.2912893295288086,-0.00833025,-2.0817344188690186,0.9785083630349998,0.05496567304356722,3.8254373,2.25,-0.38026393223441,-2.3753823584412443,0.003914732,-49.1,4.263256414560601e-17,0.4150910278162828,-0.004975000000000005,0.009766360236178067,0.003949490996625976,0.9997281467183514,1.0
0.40958001612845935,-0.11446594439576722,660,-0.2216874429313581,5.118211863546912,0.0012925865690128935,9.867051114876779e-05,0.9755073954509925,1000,2.506896734237671,-0.0047015706,-2.18375825881958,0.9683081500141442,0.04503021751251072,3.8145177,2.25,-0.35421834624602666,-1.5110224494412028,0.0027919246,-48.6,-1.4210854715202004e-17,0.32662677756319414,-0.0050000000000000044,0.010507125911553703,0.0038645723821608175,0.9997681840679962,1.0
0.4171273930208524,-0.10948993134148582,680,-0.2216874429313581,3.8465705618856574,0.014192919819232375,0.0002926567405957801,0.9221514693688669,1000,2.5590412616729736,-0.0059363684,-2.5574545860290527,0.9074347515486216,0.03694825923396274,3.8097353,2.25,-0.7550624469091329,-0.9521987063966544,0.0018439248,-46.1,-4.263256414560601e-17,0.4576604976783279,0.0,0.014171447424620075,0.003603398743400071,0.9998607179298848,1.0
0.41267436202283486,-0.10864660480836613,700,-0.2216874429313581,4.814112421009092,-0.012454178995287305,0.0002802073142051721,0.9282496075141731,1000,2.239272117614746,-0.007632187,-2.422551393508911,0.9108643827996937,0.02580209357920103,3.7923734,2.25,-0.437261185947399,-1.489335784343326,0.0027556098,-46.85,-2.1316282072803006e-17,0.31430515472988974,0.0,0.011226514274870522,0.003901493966366968,0.9998552377174924,1.0
0.405241638678418,-0.11172918248793752,720,-0.2216874429313581,4.725731308783934,0.01235276696408864,0.00026849464833865043,0.9306056696113085,1000,2.4615519046783447,-0.007687126,-2.1430165767669678,0.9280623872772356,0.0558644813123392,3.7900202,2.25,-0.363729493270668,-1.4345712986637855,0.0032355373,-47.0,-1.4210854715202004e-17,0.4006439908625951,0.0,0.009572308440521196,0.0038671245082010173,0.9998388553661955,1.0
0.4042182513103608,-0.11444964449923106,740,-0.2216874429313581,2.937153777169588,-0.012019243759109939,6.317951191234173e-05,0.9849522450408253,1000,2.1556951999664307,-0.010526348,-2.090794801712036,0.9694183250726406,0.02614542149088811,3.7941031,2.25,-0.5303961941000314,-2.438314181836417,0.0042790156,-48.05,-2.842170943040401e-17,0.37146020380434336,-0.0050000000000000044,0.011760063398270057,0.003761436058120112,0.999770009212529,1.0
0.4135418740220067,-0.10469450057824967,760,-0.2216874429313581,4.06269571039392,0.007204621033662057,0.00024431272134436586,0.9342796547417297,1000,2.275846004486084,-0.006846048,-2.761861801147461,0.9199907498301123,0.027879859658074567,3.7964628,2.25,-0.48949326210796484,-1.3919374917309228,0.002442354,-45.0,0.0,0.40082746217106086,0.0,0.0127114125750138,0.0034810177505616192,0.9998430041550175,1.0
0.4288815308168031,-0.10787283800177665,780,-0.2216874429313581,4.163886287264148,-0.0022594202903812154,0.00034268792235568466,0.917793486669388,1000,2.4002790451049805,-0.009171135,-2.2348618507385254,0.9064173315821775,0.03736303846084047,3.77175,2.25,-0.46659492796001917,-1.4832358938098935,0.003712538,-46.75,0.0,0.42343086459743573,0.0,0.012945490024595788,0.0040063045082176325,0.9998596558595426,1.0
0.40672429816518296,-0.1054432280086603,800,-0.2216874429313581,3.925291668318019,-0.005471551109367357,0.00028176321159837975,0.9224512009727344,1000,2.379150152206421,-0.00845425,-2.111605167388916,0.9126190390226003,0.03651926327380352,3.7532566,2.25,-0.5266623351704156,-1.7796700979307332,0.0044342536,-44.55,-2.842170943040401e-17,0.3162578521715924,0.0,0.013863204788189363,0.003456006829560989,0.9998543907073008,1.0
0.4058572963718735,-0.10624757332814014,820,-0.2216874429313581,4.522692559740777,-0.0026654857628402376,0.00018892766058734305,0.9466736411585989,1000,2.1820597648620605,-0.012941866,-2.1459529399871826,0.9336268850193362,0.03617728619684931,3.7522388,2.25,-0.41622198639862634,-1.7967592110596657,0.0041898354,-45.45,7.105427357601002e-18,0.3584656530871449,-0.0050000000000000044,0.012332521998534957,0.003508910130826951,0.9998377275365873,1.0
0.41204389710803174,-0.10243130906309321,840,-0.2216874429313581,3.702566365469754,-0.011196325957048697,0.0004146849023152775,0.8842165451364628,1000,2.626293420791626,-0.005840142,-2.0525643825531006,0.8505782986757442,0.03074597267084755,3.742344,2.25,-0.6080412751311066,-1.5857501463911075,0.002104562,-44.2,2.842170943040401e-17,0.4081097029095634,0.0,0.012592812872148744,0.0035796784462032165,0.9998846994724463,1.0
0.4055550353383817,-0.10307196308820309,860,-0.2216874429313581,3.7239747520108772,0.0001075576806619283,0.00038496425159449216,0.8803864876597094,1000,2.344357490539551,-0.008913337,-2.3131799697875977,0.8762705226893752,0.02173327132803388,3.743365,2.25,-0.5123934159999397,-1.8528045449913466,0.0029906842,-43.3,0.0,0.5514487520324034,0.0,0.014236700150148445,0.0032182166712774888,0.9998780622608235,1.0
0.4264710027921036,-0.08875278855405537,880,-0.2216874429313581,2.8972398464020626,0.003697622487927472,0.0007441510445184999,0.7723263808641271,1000,2.402785062789917,-0.0123047205,-2.4434382915496826,0.7398021470514115,0.016048753363545984,3.72784,2.25,-0.36476773510203664,-1.6506750161924462,0.004016219,-39.05,-2.842170943040401e-17,0.4621592665653301,0.0,0.012479681365336935,0.003156368771048192,0.9999070357330335,1.0
0.4123678178162656,-0.09440222170702652,900,-0.2216874429313581,3.2365371447556863,-0.014707342268024602,0.0004683925759059178,0.8451955780986755,1000,2.4314255714416504,-0.010477613,-2.3720147609710693,0.7809941668458362,-0.0006636351578636095,3.731259,2.25,-0.5575617006873201,-1.7373339542400996,0.0044938363,-39.95,-2.1316282072803006e-17,0.3959554459678568,-0.004975000000000005,0.01517556078840858,0.003024182554940676,0.9998998338913356,1.0
0.4183713576187125,-0.09855065064463758,920,-0.2216874429313581,2.956171676373919,0.0016872336228518617,0.00040890469425144905,0.8709647993250419,1000,2.1849350929260254,-0.011625245,-2.254424810409546,0.844054184633513,0.023997530902037396,3.72679,2.25,-0.6579027836729873,-2.0270056025383103,0.00508571,-41.2,0.0,0.43828294336360213,0.0,0.017287621263435388,0.00316165805653392,0.9998870310444934,1.0
0.423763557674136,-0.09285727196058813,940,-0.2216874429313581,3.239068398341128,-0.01021112571712662,0.0005867994444613805,0.8163005599287297,1000,2.8285515308380127,-0.011492051,-2.2725794315338135,0.7211789568441304,-0.0050318627812084744,3.71671,2.25,-0.4180680903694641,-2.101076725595252,0.002788142,-38.95,0.0,0.38628657507902725,0.0,0.0131893552473887,0.0031933293481352385,0.999910170237692,1.0
0.4127060935490694,-0.08667953001732517,960,-0.21261838136192893,2.992789373882502,-0.004847312409677098,0.0006957807230588359,0.7637129089380023,1000,2.191093683242798,-0.008552742,-2.3792173862457275,0.6947326613477957,0.011978654782637023,3.709435,2.25,-0.5286649351898495,-1.8378631640263368,0.0033238824,-37.55,5.684341886080802e-17,0.3645134443864668,0.0,0.012844113314338192,0.002893170638683274,0.999910813699746,1.0
0.4076320900528523,-0.09337277659955978,980,-0.20784336012562346,2.7592198777276935,0.003496759696321448,0.00033867397264187205,0.8745154058567,1000,2.1167006492614746,-0.008779548,-2.600315570831299,0.8076445547497451,0.019306035138200967,3.7055426,2.25,-0.4579409395682884,-2.979034527170752,0.0032202865,-39.15,7.105427357601002e-18,0.40559918889672214,0.0,0.013856018316394117,0.0025813463512926295,0.9998863615500337,1.0
0.42841420076959547,-0.08696370874806661,1000,-0.21227109656789186,4.133364252158232,-0.014407832841542274,0.0007437011850759391,0.7377533740895488,1000,2.39677095413208,-0.008502871,-2.32546329498291,0.711657882956595,0.008225927715539,3.69846,2.25,-0.47018446902787786,-2.2260091826438257,0.0030389882,-36.65,7.105427357601002e-18,0.45978374527698646,0.0,0.01191637462848197,0.002632336517113246,0.9999068971196077,1.0
0.4007618757172404,-0.07936074300351939,1020,-0.21323320299959228,2.9183322417850595,0.006791442669669677,0.0006599648896997383,0.7366102219894013,1000,2.1439599990844727,-0.00950858,-2.2431116104125977,0.7112429422693068,0.027486559848242904,3.6858187,2.25,-0.37199602696089956,-1.913076960908218,0.003636876,-34.4,-4.263256414560601e-17,0.36317646902374584,0.0,0.010592292865976346,0.002451230491366193,0.9999044293777706,1.0
0.4167208015539724,-0.0764811922713373,1040,-0.2216874429313581,2.6874062711945514,-0.007324544324300365,0.0005591553508973457,0.7656721215324813,1000,2.2172465324401855,-0.0139394775,-2.487459182739258,0.740384773107371,-0.0013997713518328965,3.664488,2.25,-0.379021242439763,-2.7781305818162276,0.0042406046,-33.4,-4.263256414560601e-17,0.3235295890629234,0.0,0.010226996548000265,0.0023821396330123566,0.9998971905232238,1.0
0.43331701355083097,-0.07225537281123463,1060,-0.19918596266722582,3.0337661336442183,-0.006525111081767118,0.0004786400827825058,0.7688920981040026,1000,2.758784055709839,-0.018643204,-2.055262327194214,0.7054247356896277,-0.0049953995138639585,3.6460664,3.375,-0.4430269549680696,-2.9127014736882253,0.006943839,-31.1,4.263256414560601e-17,0.4239540352609684,0.0,0.01282193394900215,0.00201857925624062,0.9998976524479102,1.0
0.41414529601435646,-0.0680380622048758,1080,-0.1857737741322174,3.3854412145462796,-0.009670351768975398,0.0004108996152120352,0.7435700053633564,1000,2.479724407196045,-0.0090050725,-2.4833767414093018,0.730844459288495,-0.014483714256086386,3.6177444,3.375,-0.4094512420791481,-2.6105178046707014,0.0029028933,-29.95,-5.684341886080802e-17,0.3915291237043252,0.0,0.014420643071878377,0.00155192030598208,0.999878102401819,1.0
0.4040858101343184,-0.05656116608686331,1100,-0.19116765098951796,2.8182820903925623,-0.005991822787247814,0.0005924251621611991,0.6795192678640406,1000,2.273709774017334,-0.008138054,-2.246032953262329,0.5829201658235448,-0.011461313863866963,3.5989614,3.375,-0.4216374618790489,-3.182554140723117,0.0024627887,-27.05,-2.842170943040401e-17,0.3588555768600779,0.0,0.014092673815901199,0.001835990051258693,0.9999044910212838,1.0
0.41323688592065405,-0.05146857864243111,1120,-0.16620005982080427,2.4240374223332,-0.006768512598563196,0.0004477493356674183,0.6657669946985374,1000,2.377329111099243,-0.007101208,-2.357565402984619,0.5447239865533798,0.00045901092095300557,3.5972934,3.375,-0.39171512151349885,-2.5334045035678723,0.0018102217,-24.7,0.0,0.294284911491542,0.0,0.01141151743424714,0.0013329823730330885,0.999894989803392,1.0
0.40773724052324267,-0.04263249830879269,1140,-0.13039351326969165,3.0167993874730534,0.005861613118257782,0.0004041935529185679,0.6029915745261283,1000,2.263474225997925,-0.005743956,-2.405045747756958,0.5306823547960777,0.00821756192384055,3.5856893,3.375,-0.3409106232471398,-2.258227411909725,0.0015341378,-20.4,1.4210854715202004e-17,0.36302152032445417,0.0,0.0112204446612413,0.0009824746291991807,0.9998830340513494,1.0
0.4247229104652789,-0.03938301051621127,1160,-0.1337954363160108,2.634877241906296,-0.002112425790015397,0.00035405836406756096,0.6515418551758059,1000,2.408477783203125,-0.010933181,-2.3276381492614746,0.4830154165506908,-0.014266627759090624,3.5769515,3.375,-0.3561827074150353,-2.766190363584584,0.0035069524,-19.65,-4.263256414560601e-17,0.42969437421264867,0.0,0.01290042436085979,0.001008373338556046,0.9998848223640411,1.0
0.42837988065382904,-0.04235676804699904,1180,-0.1493992316960978,2.584572342994554,-0.004676276133516239,0.0003934701361163393,0.5721103902440329,1000,2.1802470684051514,-0.0075568827,-2.264890193939209,0.38065029870278955,-0.01575103249331005,3.5769215,3.375,-0.36467572344639304,-2.6089452662701236,0.002746803,-19.5,-3.1974423109204506e-17,0.36394693489887897,0.0,0.012274857828348683,0.0009025080963009635,0.9998901962420977,1.0
0.43706455928210974,-0.033619553302289586,1200,-0.13049008763122175,2.2380264371541583,-0.02356723323549323,0.00033095504471133237,0.5437297758753811,1000,2.1539769172668457,-0.01227821,-2.303516387939453,0.3251051563642985,-0.00534668647183571,3.5523205,3.375,-0.3219810759759517,-3.867341967500217,0.0034854368,-17.05,-7.105427357601002e-18,0.32107164305639074,0.0,0.009449950188795117,0.0006950369518026799,0.9998805127824099,1.0
0.42753681036614183,-0.03133462845441615,1220,-0.1249494427656885,2.0921242095497234,-0.012939927103739618,0.0004002617400281564,0.46038305236973875,1000,2.4743006229400635,-0.009957725,-2.3355772495269775,0.3421872564182449,-0.02655854595906567,3.5164914,3.375,-0.3750930537884341,-2.843141650612939,0.0036055003,-16.05,4.263256414560601e-17,0.34070241677146473,0.0,0.013284727497841818,0.0007392894444571762,0.9998794539734989,1.0
0.4141321929144661,-0.02867974780142127,1240,-0.1091620975094432,2.0816718334479334,0.005628116524144352,0.0002048482076342998,0.5744444533690956,1000,2.377364158630371,-0.008966839,-2.903585433959961,0.3985544186218404,0.0002594352272571996,3.4883888,3.375,-0.34042482295474824,-3.146849960255959,0.0025386508,-14.9,1.4210854715202004e-17,0.3463433516332605,0.0,0.012025339145004782,0.00047699533039949316,0.9998424505115625,1.0
0.415051187098481,-0.02476662031595753,1260,-0.09945564455723012,2.644306135487474,0.006221099968964589,0.0002463065474209843,0.5119210348623571,1000,2.3255672454833984,-0.011617822,-2.3284411430358887,0.43781584256843065,0.002172951812390238,3.4512725,3.375,-0.37093209041212083,-3.0225735413349124,0.003554841,-13.7,-4.263256414560601e-17,0.3873884221495343,0.0,0.01286339599707215,0.0004934023771501441,0.9998438280426559,1.0
