_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,TotalLoss,PolicyEntropy,KL,Beta,_lr_multiplier
-50.0,750,-0.023811338237576824,-0.8059626983190118,0.8473459723007225,0.018800854509748097,0.0065900845914147795,-1.9721293449401855,2.3649404048919678,0.37314714755062584,6.631732200427602e-17,-1.9219845674402465,3.3033613019331427,0.9999881921944234,-0.11768397713319555,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,15,-0.24126045227135554,3.6920686,0.011143445,1.5,1.0
