_std_obs,_min_obs,KL,_min_adv,_max_discrew,_mean_act,_MeanReward,PolicyLoss,ExplainedVarOld,_mean_obs,_min_act,_Episode,_max_act,_std_discrew,_std_act,_min_discrew,ValFuncLoss,_std_adv,_lr_multiplier,ExplainedVarNew,Steps,_mean_adv,_mean_discrew,_max_obs,Beta,PolicyEntropy,_max_adv
0.019070473801971532,-0.6084880884095966,0.0043427995,-2.8440385710301883,-0.0050000000000000044,0.05611435076862108,-49.85,-0.009507442,0.9950691078159317,0.013226743418474672,-1.985267162322998,300,2.4268994331359863,0.004058203301130883,0.4078587707516223,-0.2216874429313581,1.6491095382030245e-05,0.9995061682016011,1.0,0.9959740942671864,1000,1.7763568394002505e-17,-0.1176244502619424,0.6900994500431604,2.25,3.6444333,4.798267059073519
0.016879403875206204,-0.6364597613122982,0.0019431956,-1.693647698141767,-0.0050000000000000044,0.04557529348321259,-49.05,-0.005829708,0.9798619262385885,0.009639378301928677,-2.01403546333313,320,2.7039542198181152,0.0039449234227691594,0.4127636698096874,-0.2216874429313581,7.533180959818679e-05,0.9997316262577101,1.0,0.9809041640123646,1000,1.4210854715202004e-17,-0.1163866714585241,0.6789323003783306,2.25,3.651547,8.593077659462336
0.016914190945469133,-0.7447451460758974,0.0033769975,-2.474891370108597,-0.0050000000000000044,0.03155331864207983,-49.65,-0.008677782,0.9965976827852827,0.00582172856529884,-2.217750310897827,340,2.275791883468628,0.0040339088310253225,0.4119966805449183,-0.2216874429313581,1.3440080756156292e-05,0.9994353396013744,1.0,0.996765175464862,1000,-2.3092638912203255e-17,-0.11748240637714451,0.6775708687713499,2.25,3.6533356,4.133896739544876
0.020833394075271183,-0.6168442246272766,0.0022758145,-2.454107470642813,-0.0050000000000000044,0.08637178272311576,-50.0,-0.006715034,0.9960763102784693,0.007516185111983885,-2.3895444869995117,360,2.5863826274871826,0.004069059578502995,0.4306795113529001,-0.2216874429313581,1.1415623415580511e-05,0.9994467095109676,1.0,0.9972333326058087,1000,-1.4210854715202004e-17,-0.11768397713319553,0.6503247423335121,2.25,3.6571193,3.3586866686272394
0.016464900823235283,-0.6152934202270913,0.0023679691,-3.297139301477854,-0.0050000000000000044,0.10817022104980424,-49.7,-0.0071291514,0.9927781810138779,0.02046910352336312,-2.1169042587280273,380,2.103977918624878,0.0040384026088709085,0.3908584250677602,-0.2216874429313581,2.3594426607830928e-05,0.9995403328763143,1.0,0.9941591774269529,1000,-1.4210854715202004e-17,-0.11702652736682129,0.6524971716121156,2.25,3.6562123,3.483827645146092
0.017697403283593333,-0.7041496615517239,0.0040415926,-3.576672097187168,-0.0050000000000000044,0.08633629422984086,-49.55,-0.009125625,0.9943485505695565,0.004251143874623723,-2.397258996963501,400,2.498023748397827,0.004034058324683144,0.4148726853371336,-0.2216874429313581,2.064029600031427e-05,0.9995513268711012,1.0,0.9948925704783083,1000,-7.105427357601002e-18,-0.11747638484043045,0.657520726475126,2.25,3.65313,8.524617929875705
0.020189382298520926,-0.7337307748399078,0.0016711816,-2.4914655356790014,-0.004950125000000005,0.041547419908340086,-48.95,-0.0065918695,0.9781378433769706,0.0014884538978400383,-2.3625411987304688,420,2.5741653442382812,0.0039138393733026515,0.4175936476575882,-0.2216874429313581,7.554541921731896e-05,0.9997430505294677,1.0,0.9810585408236471,1000,0.0,-0.11573676686403357,0.7637763917346799,2.25,3.662754,6.078226477026974
0.015247052384160364,-0.5492713791969847,0.0025265645,-1.6857364732024744,-0.004925374375000005,0.08381596846703905,-49.5,-0.005099812,0.9895726929084169,0.011202129690827138,-2.1241471767425537,440,2.374652624130249,0.004016317175126183,0.3796671150162376,-0.2216874429313581,3.630037239156764e-05,0.9996134303546613,1.0,0.9919259903998072,1000,-1.4210854715202004e-17,-0.1162382477101578,0.6450575383326341,2.25,3.6630952,4.408173780162949
0.015304263645041854,-0.6041974589200998,0.0028596534,-2.7181098581419416,-0.0050000000000000044,0.04204246803361457,-49.7,-0.008567313,0.9956075226363182,-0.0013674917775503203,-2.474301338195801,460,2.856696128845215,0.004008440845336873,0.4162970372977022,-0.2216874429313581,2.0229187845466533e-05,0.9994589837445349,1.0,0.9949570619477688,1000,-8.526512829121202e-17,-0.11722284528357935,0.6257453723148648,2.25,3.65405,3.764111172130537
0.01740809258432433,-0.7205316981021416,0.001392754,-2.7926027264825315,-0.0050000000000000044,-0.00646421479084529,-49.2,-0.0034538303,0.9874976297610701,-0.008113407411939466,-2.2067883014678955,480,2.4317898750305176,0.003970303506126349,0.42241115402060064,-0.2216874429313581,3.678518292860822e-05,0.9996750714697126,1.0,0.9907994443136693,1000,7.105427357601002e-18,-0.1169574200423309,0.674135665444433,1.5,3.6476426,7.00150813170144
0.022857812168719426,-0.6975799850635079,0.0018259101,-1.5600287096976706,-0.0050000000000000044,0.07480046125664376,-49.05,-0.005931218,0.9846689154164872,0.0139731520165255,-2.2227280139923096,500,2.1486668586730957,0.003928933648684694,0.4205953995755371,-0.2216874429313581,6.022238581001065e-05,0.9997060148249312,1.0,0.9848457627114642,1000,1.4210854715202004e-17,-0.1164397774052363,0.7342020801822305,1.5,3.651855,6.542098659683915
0.01780833683629885,-0.797365862081277,0.008277323,-3.0505338207868893,-0.0050000000000000044,-0.0033898327245842665,-49.65,-0.014102656,0.9932232371628055,-0.004237843619843627,-2.3962950706481934,520,2.578967571258545,0.004004261724683028,0.4215155561388184,-0.2216874429313581,2.237778128259534e-05,0.999547861494712,1.0,0.9944653263002425,1000,0.0,-0.11691508722514268,0.5791161199857202,2.25,3.6528702,3.866249308230754
0.019858531221514094,-0.7072445738564311,0.002760945,-2.3118092453501693,-0.0050000000000000044,0.09152605130628216,-49.9,-0.0073625674,0.9967905201783993,0.017579987896033464,-1.954964280128479,540,2.3167612552642822,0.004065180707525992,0.4276028271680192,-0.2216874429313581,1.047674802444587e-05,0.9994078324722655,1.0,0.9976618174113958,1000,2.842170943040401e-17,-0.11766405200819553,0.6793745301165588,2.25,3.651764,4.276587458619926
0.01281965800625725,-0.6136254864438523,0.002102898,-1.6381467427738254,-0.0050000000000000044,0.03551434705208521,-49.0,-0.0053661144,0.9896655831280493,0.0022598822215597557,-2.2549614906311035,560,2.1521191596984863,0.003931085361178452,0.40224457561615534,-0.2216874429313581,3.671069710736203e-05,0.9996370762533029,1.0,0.9909988546194254,1000,2.842170943040401e-17,-0.11606092966824412,0.5923337287570947,2.25,3.6439,7.7772553177127435
0.016336172487878522,-0.6104281715776685,0.002122906,-2.260615243158775,-0.0050000000000000044,0.05543966153956717,-49.35,-0.004656356,0.9954889880188624,0.009551402200701279,-2.1558444499969482,580,2.625162363052368,0.00400115137491827,0.4034981859869705,-0.2216874429313581,2.0296711208179853e-05,0.9994936476698701,1.0,0.9949972426007909,1000,-4.263256414560601e-17,-0.11707901271677926,0.6384230737446178,2.25,3.647159,9.016180652711698
0.011322770441676079,-0.5940225218545706,0.002875848,-2.931419008832677,-0.0050000000000000044,0.015041174890939146,-49.7,-0.0060965056,0.9965787745382522,0.0024337142527727338,-2.1407113075256348,600,2.1917898654937744,0.004049050321580865,0.372572937705452,-0.2216874429313581,8.156335791777393e-06,0.9993939159632014,1.0,0.9979859639726943,1000,3.552713678800501e-18,-0.11756614120170034,0.628380782475178,2.25,3.6472926,6.94866911851131
0.016585876978163022,-0.6554346787945712,0.0031206084,-4.65342766113012,-0.0050000000000000044,0.06634842885145918,-50.0,-0.007670485,0.9967759296490246,0.008864077059249315,-2.1666250228881836,620,2.292879104614258,0.004069059578502995,0.39866528548642516,-0.2216874429313581,1.165666077914494e-05,0.9993900351885348,1.0,0.997382400866713,1000,2.842170943040401e-17,-0.11768397713319553,0.6106468888215788,2.25,3.6643443,2.8306591360607043
0.013795171049980638,-0.70220840653997,0.0020401024,-1.8367678783218555,0.0,0.0276016232422553,-49.0,-0.00683537,0.9757849055971852,-0.001815261720274363,-2.0969295501708984,640,2.2092676162719727,0.00396775227342642,0.4021974145306838,-0.2216874429313581,9.254501352652319e-05,0.9997421750504049,1.0,0.9767242646796276,1000,8.526512829121202e-17,-0.1158926092745499,0.6170235937353868,2.25,3.6828673,6.723932532015845
0.018608803544940055,-0.7266309240849991,0.0039988486,-1.5977395669115684,-0.004900747503125005,0.08571860282029957,-48.75,-0.009682213,0.9831293373262056,0.01571872846232759,-2.121821165084839,660,2.460752010345459,0.003953581784592581,0.41708450085260185,-0.2216874429313581,6.528334777407544e-05,0.9996907954994121,1.0,0.9836231563850064,1000,-3.1974423109204506e-17,-0.11482154413760114,0.6508361970118295,2.25,3.668325,4.1955404658469675
0.01789445393956043,-0.7652742749578856,0.0030681954,-4.425532820139452,-0.0050000000000000044,0.060461649007978846,-49.8,-0.008829242,0.9930942402521158,0.008226309431668953,-2.21515154838562,680,2.0867536067962646,0.004032181752943406,0.42480562004448374,-0.2216874429313581,1.5192301137423945e-05,0.9995261347586681,1.0,0.9962403563457052,1000,0.0,-0.11723167440346699,0.6198051212435532,2.25,3.6799068,3.5896827561090925
0.01764944010428482,-0.768568906069142,0.0021123742,-5.028373685630596,-0.0050000000000000044,0.06011938384737005,-49.2,-0.005825123,0.9865384066745602,0.012040615430706541,-2.1781530380249023,700,2.4596705436706543,0.003958086030796182,0.40442832420205227,-0.2216874429313581,5.8019461829266745e-05,0.999689354552708,1.0,0.9876334175615777,1000,2.842170943040401e-17,-0.11688516242912678,0.7542419179777891,2.25,3.6731906,5.478422992827095
0.015223041657676295,-0.6274557953808096,0.0019823795,-1.0711750840937648,-0.0050000000000000044,0.03210825044359081,-48.65,-0.0068835462,0.9822841341762835,-0.001445097932500959,-2.406026601791382,720,2.553849697113037,0.003897779723390687,0.41381090092799266,-0.2216874429313581,6.186201980719268e-05,0.9997268931359189,1.0,0.9841430179374372,1000,1.4210854715202004e-17,-0.11622383510726748,0.6210735754241261,2.25,3.6623974,8.064224823145386
0.01752159471022139,-0.7979561506936649,0.0007170086,-2.523110951468128,-0.0050000000000000044,0.037342185146640984,-48.55,-0.0025147966,0.9722133451071834,0.0031247123876284146,-2.369288921356201,740,2.5078489780426025,0.003904584064184916,0.4144053940536168,-0.2216874429313581,0.00010667343723558275,0.9997713142475432,1.0,0.972839745080738,1000,0.0,-0.11563513909572645,0.697016718608818,1.5,3.6570892,9.32407751747463
0.016424984483758436,-0.5537216138457772,0.008023736,-1.0617970092018933,-0.0050000000000000044,0.006705893712467514,-48.25,-0.013012698,0.9726319032567974,0.006110507791450506,-2.493595838546753,760,2.0248286724090576,0.003890767743839317,0.38563843343725546,-0.2216874429313581,0.00010183421293648343,0.9997656476542729,1.0,0.9738313620564233,1000,0.0,-0.11488735809668625,0.6489286122824989,2.25,3.6621351,6.264214107681797
0.017618102469103537,-0.675315034541238,0.011271744,-2.2281755746824765,-0.0050000000000000044,0.028800688314950095,-49.6,-0.024633586,0.9918071019407712,-0.01182420866630194,-2.220834255218506,780,2.509638786315918,0.003995670980121985,0.4500255910569359,-0.2216874429313581,2.777671425146638e-05,0.9995730578078021,1.0,0.9931243333090589,1000,3.552713678800501e-18,-0.11664728077425399,0.6092100994986768,3.375,3.6631875,4.462389358351131
0.013136096000607436,-0.6631274634094317,0.0024689278,-2.3454719355107674,-0.0050000000000000044,-0.04548531111702323,-49.7,-0.006464348,0.9965706441034146,-0.021444016537365086,-2.3625597953796387,800,2.452803373336792,0.004015652208470598,0.4168148893054493,-0.2216874429313581,1.3261001393629441e-05,0.9993861118260968,1.0,0.9968060182866759,1000,-5.684341886080802e-17,-0.11695860039556152,0.6731686742313832,3.375,3.6606143,4.1776863744455195
0.02102944264408983,-0.6922057017851312,0.0022797917,-2.0146686699299705,-0.0050000000000000044,-0.015028069003601558,-49.6,-0.007240731,0.9942067931502481,-0.014784804215761439,-2.5530805587768555,820,2.4220023155212402,0.003986683615131828,0.42701005658033714,-0.2216874429313581,1.709981387593154e-05,0.9995239125342793,1.0,0.9957120749686922,1000,2.3092638912203255e-17,-0.1170538364297155,0.6654930772638467,3.375,3.6597352,4.586375495086676
0.018585019721746397,-0.8818983197990746,0.0015860143,-2.423659485901762,-0.0050000000000000044,0.005227647182997316,-49.5,-0.005048241,0.9941305382519301,0.0018390505846435478,-2.4567227363586426,840,2.6662368774414062,0.0039835869373953964,0.41079362818471693,-0.2216874429313581,2.415045897485779e-05,0.9995393201784918,1.0,0.9948010991511144,1000,1.4210854715202004e-17,-0.11701616788073826,0.7531137391059478,3.375,3.663711,4.747339326085753
0.015702617790325883,-0.553874043288303,0.0010049741,-1.499738657576058,-0.0050000000000000044,0.009525579698150977,-48.9,-0.0038940043,0.9902640654098183,-0.00488936105728099,-2.0931129455566406,860,3.008012056350708,0.003911514298988342,0.4065335347649337,-0.2216874429313581,3.588009782275942e-05,0.9996416326544723,1.0,0.9915388387158954,1000,-3.552713678800501e-17,-0.11636572745512269,0.6403380834794149,2.25,3.647017,7.78742044068827
0.017214843683276783,-0.7498573495697894,0.00237694,-2.256861552203816,-0.0050000000000000044,0.014121649354929105,-48.7,-0.0070984764,0.9781092070732054,-0.004442406048725648,-2.1160008907318115,880,2.3638203144073486,0.0038660387829950373,0.40553814645581904,-0.2216874429313581,8.822487959370193e-05,0.9997381084869519,1.0,0.9775743520192345,1000,-2.842170943040401e-17,-0.11540288249651284,0.7339510327180809,2.25,3.6536283,5.453608760515798
0.01405923636364885,-0.608661883670025,0.0020656409,-1.4511040141115537,-0.0050000000000000044,0.034478410246083516,-48.2,-0.0075167017,0.9705810992723014,-0.002068536782128566,-2.2292561531066895,900,2.854161024093628,0.0037712565892592483,0.4065442326345998,-0.2216874429313581,0.00010622159136992693,0.9997717878680842,1.0,0.9718362613834757,1000,-1.0658141036401503e-17,-0.11436464867542463,0.6479887209369004,2.25,3.6758003,5.310400072070074
0.015391124461948366,-0.7091192844203139,0.003479936,-1.6155148716265015,-0.0050000000000000044,-0.014468461091862991,-48.5,-0.0119398665,0.9792954047365867,-0.007618579516132309,-2.2625653743743896,920,2.1605920791625977,0.0038837174624288037,0.42495068790096213,-0.2216874429313581,6.742795346023503e-05,0.9997216098827407,1.0,0.98323652356425,1000,0.0,-0.11491835996633722,0.6104555284944074,2.25,3.693192,4.934191196913192
0.0165849032877336,-0.8053172221747614,0.0028016001,-1.4548537967567403,-0.0050000000000000044,-0.010833062450634316,-48.05,-0.0061041606,0.9795484671205787,-0.003329705863379196,-2.542847156524658,940,2.4620893001556396,0.003801583111999938,0.426079966522825,-0.2216874429313581,7.30220479995212e-05,0.9997221506512949,1.0,0.980798893572667,1000,0.0,-0.11456482193720885,0.7387212565091552,2.25,3.6859903,5.314615057323502
0.019076438671699454,-0.8458858926536612,0.003289336,-2.17593262408233,-0.0050000000000000044,0.05783926434873138,-49.1,-0.006891479,0.9830718287715994,0.01515947617840709,-2.3369879722595215,960,2.708394765853882,0.0038979039431586066,0.4112523067525081,-0.2216874429313581,3.574046640453951e-05,0.999691684781526,1.0,0.9910210385437954,1000,1.4210854715202004e-17,-0.11609540471738798,0.6692087410926242,2.25,3.6857653,3.9451883768604543
0.020204905515997903,-0.6814856028382091,0.004273862,-1.457596105796937,0.0,0.03072214501700364,-48.35,-0.0076409196,0.9662994437954529,0.009714179676339547,-2.2312841415405273,980,2.3442211151123047,0.0038710359875016526,0.42804821650008995,-0.2216874429313581,0.0001215446153820028,0.9997675982216797,1.0,0.9710676269583872,1000,-7.105427357601002e-18,-0.11409123980858712,0.7721386269438961,2.25,3.6929853,4.7920658595090755
0.015031147674665225,-0.7994892109133154,0.0029656515,-1.7171329366675783,-0.0050000000000000044,-0.02216864238854032,-49.15,-0.0074359747,0.9907361650976135,-0.0026927277589069553,-2.3136539459228516,1000,2.3757123947143555,0.00393099021567184,0.4073474938346574,-0.2216874429313581,3.104430652149579e-05,0.9996060769653543,1.0,0.9921482990449637,1000,-2.842170943040401e-17,-0.11613329485651035,0.6172944512761401,2.25,3.7000484,3.5967775601592495
0.019710444012356294,-0.9333045546489033,0.0029073518,-2.8538978244113675,-0.0050000000000000044,-0.0205687959974166,-49.4,-0.0053194137,0.989881367213798,-0.0023017904884398985,-2.270232677459717,1020,2.3381292819976807,0.0039818104155210894,0.4216032597151045,-0.2216874429313581,3.3174986061429894e-05,0.9996079874999944,1.0,0.9916685279032548,1000,2.1316282072803006e-17,-0.11629896775033004,0.737284489796998,2.25,3.7092876,4.958059096119164
0.014921168232530113,-0.7097674349535608,0.0018415685,-0.9984919149416154,-0.0050000000000000044,0.015343139538657851,-48.5,-0.005345496,0.9628473158306009,0.0074665871914420855,-2.1899197101593018,1040,2.7031161785125732,0.003849434404558827,0.40892331748341926,-0.2216874429313581,0.00011933555942039179,0.9997966375195491,1.0,0.9698134193924578,1000,-4.263256414560601e-17,-0.11494775000063666,0.6470430764087354,2.25,3.7078915,5.791853791663304
0.013390458349058389,-0.6377339533690922,0.0013396826,-1.3065405713270235,-0.0050000000000000044,0.004929489741800353,-47.75,-0.0046508387,0.9759082618851572,-4.802548707873822e-05,-2.608445405960083,1060,2.231808662414551,0.0037068347300178634,0.41544978871802424,-0.2216874429313581,7.918904631101964e-05,0.9997617504416833,1.0,0.979118441337008,1000,0.0,-0.11429036564577051,0.7299006684316544,1.5,3.685464,5.9141591469557895
0.017201766302005355,-0.5787052941132634,0.0074974746,-1.7702737502148003,-0.0050000000000000044,0.012585492004640401,-49.15,-0.012365615,0.9883012125928916,0.00332018502481176,-2.3350648880004883,1080,2.2869927883148193,0.003949049140462817,0.43507875931095435,-0.2216874429313581,4.22724230803744e-05,0.9996749036447359,1.0,0.9904032940347183,1000,-8.881784197001253e-18,-0.1167620703243313,0.6713333582240348,2.25,3.6756525,5.526807030145471
0.0186626521477542,-0.5860805025320867,0.0056577977,-1.1875357053731892,-0.0050000000000000044,0.029974918071413413,-48.45,-0.010257028,0.9808297133272699,0.005107069644271958,-2.055769681930542,1100,2.08957839012146,0.0038739449030014126,0.40526805510499303,-0.2216874429313581,8.033184028635927e-05,0.9997230253892242,1.0,0.9823819618306961,1000,2.842170943040401e-17,-0.11550240453940704,0.7023733872922909,2.25,3.676745,5.396463391152724
0.017373876361119808,-0.792873221583782,0.0020397655,-1.823438898375616,0.0,0.016204909628257155,-47.45,-0.0049544848,0.9583553873798981,-0.006166432558980298,-2.5737273693084717,1120,2.2039222717285156,0.003815818333192511,0.42339424777416357,-0.2216874429313581,0.00014191773526429257,0.9998044261549344,1.0,0.9631709744696508,1000,0.0,-0.11269134487355202,0.7614108474267307,2.25,3.675824,5.2534443826441635
0.01602424111266183,-0.9893319545371582,0.0022741416,-1.4428100275394813,-0.0050000000000000044,-0.003386562158819288,-48.45,-0.0069102077,0.9782264880740499,0.0015377278471539555,-2.2206969261169434,1140,2.291412591934204,0.003847735101015933,0.4052518849084074,-0.2216874429313581,6.379885219089995e-05,0.9997300012922212,1.0,0.9836467148383657,1000,-5.684341886080802e-17,-0.11529150219670814,0.7238542377856533,2.25,3.680589,4.642415873308776
0.018225528631239447,-0.7136214082736017,0.002133915,-2.0693889798012397,-0.0050000000000000044,0.008165260032517836,-46.85,-0.005445361,0.9353267348999839,0.0027607002619411155,-2.7844250202178955,1160,2.146622896194458,0.003568358065438737,0.43825590927150593,-0.2216874429313581,0.00017522096415543956,0.999829003884078,1.0,0.9518051253410429,1000,5.329070518200751e-17,-0.11109630589854426,0.7251121887659188,2.25,3.683382,4.226082814925507
0.0130678049009945,-0.4938346167929861,0.0034803415,-1.7631563309628986,-0.0050000000000000044,-0.018737720615696164,-47.7,-0.00850624,0.9288456508964771,-0.013137963525688807,-2.5540385246276855,1180,2.3950743675231934,0.00385078104240234,0.4070712122235764,-0.2216874429313581,0.0002706244737345786,0.9998404700590589,1.0,0.9304272749585576,1000,-3.552713678800501e-18,-0.11242167695770888,0.3432585700885667,2.25,3.694464,4.912685044389149
0.012999039488425165,-0.6149561892875515,0.0014837102,-1.6486793288699597,-0.0050000000000000044,-0.044983487032935955,-48.85,-0.0047096023,0.9566421110688258,-0.020779968198669268,-2.3490517139434814,1200,2.4771921634674072,0.0039388009878721575,0.4158087931640121,-0.2216874429313581,0.00010198550404991851,0.9997994816705403,1.0,0.9749007542646448,1000,-2.842170943040401e-17,-0.11574785171666702,0.661362582832026,1.5,3.700379,5.347360949613486
0.017124952300346528,-0.7033075764027358,0.002552412,-1.6966650528142573,-0.0050000000000000044,0.012387835996923969,-49.2,-0.0055459533,0.9823472623633824,0.0034599287988845845,-2.3390824794769287,1220,2.211240291595459,0.00394815437160926,0.41416338405602615,-0.2216874429313581,4.74659342017048e-05,0.999699865744347,1.0,0.9883962963396151,1000,-7.105427357601002e-17,-0.11647750539297436,0.6884567116591633,1.5,3.6944134,5.857741862872465
0.016432687383715373,-0.6024493319968464,0.0076036835,-1.9519091022680837,-0.0050000000000000044,0.011605688685551285,-48.7,-0.0131270345,0.9900719108128333,0.01472382104693093,-2.224395275115967,1240,2.47890043258667,0.0038743289333390595,0.41083126807507236,-0.2216874429313581,3.494803097634439e-05,0.9996380564711924,1.0,0.9910202896651176,1000,1.4210854715202004e-17,-0.1159277572666733,0.722463234481199,2.25,3.689827,4.190908334485501
