Steps,_Episode,_max_discrew,_std_adv,_max_obs,_mean_discrew,_mean_act,_std_obs,_std_discrew,KL,_max_act,_lr_multiplier,PolicyLoss,_mean_obs,_min_adv,Beta,_MeanReward,_min_act,PolicyEntropy,_min_obs,_max_adv,_std_act,ExplainedVarNew,ValFuncLoss,_mean_adv,ExplainedVarOld,_min_discrew
1000,420,0.0,0.9997823969348162,0.6533020498851376,-0.11577484369627211,-0.004807071480667218,0.015014509880071913,0.00405252870366513,0.004903425,2.486405372619629,1.0,-0.019735549,-0.006107599682894988,-2.757925249006971,1.0,-49.4,-2.1345365047454834,3.7527766,-0.8732760043975708,3.3257539473477444,0.40825961808347055,0.9862930305818307,5.82260863834726e-05,-4.263256414560601e-17,0.970759209775202,-0.2216874429313581
1000,440,-0.0050000000000000044,0.9997299955832507,0.5322029567660955,-0.11697867129351087,-0.02553288042492932,0.011702369808401787,0.003973286383198595,0.0030168013,2.273627281188965,1.0,-0.0119594205,-0.0019400725134877516,-2.535390653533365,1.0,-49.45,-2.2236838340759277,3.7381258,-0.7401825987097801,4.540902760940641,0.38277581745740974,0.9920975868950169,3.148461678876988e-05,1.4210854715202004e-17,0.9823763627124904,-0.2216874429313581
1000,460,-0.0050000000000000044,0.9997282423979296,0.7085503726331795,-0.11663688270421113,-0.011605625710450113,0.01667446519938835,0.003962312290245309,0.0023949668,2.458322286605835,1.0,-0.01495846,-0.0049432591584259965,-2.8528487885617966,1.0,-49.4,-2.4239163398742676,3.7410576,-0.5782040062475347,3.995511432350176,0.4139310427732922,0.9929503177958156,2.7933260851608585e-05,-4.9737991503207014e-17,0.9829025205297143,-0.2216874429313581
1000,480,-0.0050000000000000044,0.9996977519260097,0.7050985803087059,-0.11646217128156502,0.0023122466397471728,0.012364286193515034,0.003937211632340925,0.0027158712,2.4432382583618164,1.0,-0.012749616,0.007781754163491342,-2.560547869360738,1.0,-48.9,-2.6490557193756104,3.7490797,-0.6223891539210747,8.588203949748161,0.39631733938348745,0.9907515985186682,4.374867024509123e-05,-7.105427357601002e-18,0.9853294122935373,-0.2216874429313581
1000,500,-0.0050000000000000044,0.9998333165327995,0.6501340786166755,-0.112220053992564,-0.012503626969642937,0.013120515983789015,0.004007480276979065,0.0027541928,2.6011316776275635,1.0,-0.011381767,-0.0023903165867402675,-2.062718565547683,1.0,-48.15,-2.36330509185791,3.7463405,-0.5601717768939686,5.335420683356938,0.4027815406080712,0.9635794950786266,0.0001496177248563394,1.4210854715202004e-17,0.9330874406611726,-0.2216874429313581
1000,520,-0.0050000000000000044,0.9997448258879982,0.6612325586478575,-0.11618730191658602,-0.006691957993549295,0.01470122364527974,0.003963915865823744,0.0042392383,2.419804573059082,1.0,-0.014276827,0.010155958164004294,-3.28699305561512,1.0,-49.15,-2.1879701614379883,3.754758,-0.5686291641146533,4.369831417008061,0.40813878823377914,0.9907099922391455,4.131795650732827e-05,-1.4210854715202004e-17,0.9787358246346396,-0.2216874429313581
1000,540,-0.0050000000000000044,0.9996805888683482,0.7242101405885975,-0.11656918494759021,0.003964256610604934,0.01368187578106808,0.003952050303398751,0.0014043608,2.487309455871582,1.0,-0.0112756835,0.007748494653686293,-4.047077977544213,0.6666666666666666,-49.35,-2.226004123687744,3.752624,-0.32551408447499847,4.151790321043289,0.40227419232944295,0.9933081610035194,3.072733998775587e-05,2.842170943040401e-17,0.9878276630595668,-0.2216874429313581
1000,560,-0.0050000000000000044,0.9996292095701456,0.6843356178459954,-0.11724382958451932,0.003224035183840897,0.01230361950803923,0.0040160641758095715,0.008939721,2.0201988220214844,1.0,-0.020192958,0.012647869953449091,-3.6698834687142523,1.0,-49.75,-2.3158891201019287,3.7358434,-0.5646143095887085,3.5362762112724337,0.38263884933736264,0.9951326401571161,1.9631113946318813e-05,1.2434497875801754e-17,0.9909585483897607,-0.2216874429313581
1000,580,0.0,0.9997684309271476,0.6919235117519476,-0.11527231901382595,-0.02536189763736911,0.018201268265753832,0.003977291891199552,0.0029765088,2.643782138824463,1.0,-0.010805737,-0.004062650492619955,-2.542289500780495,1.0,-48.8,-2.17352557182312,3.7125223,-0.8716341229483668,6.5957577488432575,0.4194637120125789,0.9820913671122921,7.624709721836036e-05,1.4210854715202004e-17,0.9730352259903108,-0.2216874429313581
1000,600,-0.0050000000000000044,0.9995803951273056,0.6893150730959732,-0.1169363766766881,-0.026661619915044867,0.014136935506801776,0.003992046253332542,0.0037105088,2.6711103916168213,1.0,-0.016182523,0.002501144887535802,-4.22410973948098,1.0,-49.55,-2.5351200103759766,3.7165468,-0.6813228036141652,2.7193181800319457,0.3951391063580211,0.9962613521501075,1.4929011127322952e-05,-3.552713678800501e-17,0.9930292149018469,-0.2216874429313581
1000,620,-0.0050000000000000044,0.9996840546903074,0.6999105261565151,-0.11657759050970423,0.005003726151306182,0.018563347042403457,0.0040036353074461946,0.004431276,2.663214683532715,1.0,-0.0159386,0.012479657283358288,-3.5032676037648796,1.0,-49.45,-2.2255373001098633,3.7122614,-0.6775104987908592,3.445657449543257,0.39924408298535025,0.994228798342347,2.6132093272196092e-05,1.4210854715202004e-17,0.9858725585055554,-0.2216874429313581
1000,640,-0.0050000000000000044,0.9997384858827543,0.6820146530225669,-0.11552816365020052,0.009674125189776532,0.02007285836031727,0.003968740103544993,0.009356484,3.624924421310425,1.0,-0.018188355,0.010566396759139455,-3.2324280635037814,1.5,-49.1,-2.2944164276123047,3.7158484,-0.7590398254840965,4.440604014761087,0.396571259839288,0.9910101550928309,3.709459907472902e-05,2.842170943040401e-17,0.9764946331439449,-0.2216874429313581
1000,660,-0.0050000000000000044,0.9997407591447899,0.6913136630444563,-0.11617356006250072,0.01257884361775359,0.022355500907159816,0.0039022505027355376,0.0021287734,2.851165294647217,1.0,-0.010421969,0.009411341330397836,-2.166772163583567,1.5,-48.7,-2.275787353515625,3.7158687,-0.7693617519085503,5.893998662415698,0.4312369817318694,0.9884642138175478,4.537968927876156e-05,-2.842170943040401e-17,0.9822840371360847,-0.2216874429313581
1000,680,-0.004975000000000005,0.9998127093488761,0.6717846698309187,-0.11398724512515304,-0.004887678581522777,0.020717943149020868,0.003843905721022452,0.0023976078,2.671677589416504,1.0,-0.011157319,-0.00114450489825013,-1.7269702533386484,1.5,-47.55,-2.239933729171753,3.7069705,-0.8376906719594887,6.17512447007037,0.45259104988086696,0.9724024500278591,0.00010716290207057621,-2.842170943040401e-17,0.9545842083316137,-0.2216874429313581
1000,700,-0.0050000000000000044,0.9996973091011373,0.6708359957469069,-0.11721463013203542,0.0023314420765964314,0.017245522108171,0.004024666043173933,0.0040594116,2.381420135498047,1.0,-0.0137178805,0.008263813131652241,-3.0679444812685057,1.5,-49.7,-2.286930561065674,3.7078695,-0.7668631112614308,3.0086013101126436,0.4281990681767853,0.9919586946464715,3.7520703199424823e-05,-3.1974423109204506e-17,0.9852506462535449,-0.2216874429313581
1000,720,-0.0050000000000000044,0.9997573264662145,0.662923097735238,-0.11415573966334236,0.012977194461564067,0.014737259883947891,0.003895520044509334,0.0018868194,2.247333526611328,1.0,-0.009413087,0.010803670301210405,-2.0819643901737614,1.5,-48.75,-2.2318267822265625,3.7042017,-0.5217000357766781,4.515202659990926,0.40875129932263504,0.9853361384870885,5.8366439831573875e-05,-2.842170943040401e-17,0.9731704679357723,-0.2216874429313581
1000,740,-0.004827603234047425,0.9997937151529745,0.6531796435241487,-0.11286329076547838,-0.01218914462113753,0.018306488780987763,0.003945781523547802,0.0043112235,2.985675811767578,1.0,-0.016563086,-0.004280077243894579,-2.774862933236197,1.5,-48.15,-2.5877645015716553,3.7093623,-0.6366723945118373,4.761832237569146,0.4322685705631461,0.9762193969615842,9.401469440046951e-05,-1.4210854715202004e-17,0.9610281235054285,-0.2216874429313581
1000,760,0.0,0.999806535907593,0.6646048886972291,-0.11338197659556512,0.011042802246462088,0.019914361629867112,0.0039023502162752245,0.0016097832,2.995199680328369,1.0,-0.009507724,0.00741958142779555,-3.3184732466694444,1.5,-47.9,-2.4972357749938965,3.697727,-0.8186399100985313,4.655609292881762,0.4385552419886194,0.9863415883763607,5.393283391017807e-05,-7.105427357601002e-18,0.9595054009572508,-0.2216874429313581
1000,780,0.0,0.9997765573050469,0.6405863492793372,-0.11219334618843185,-0.0072446882018703035,0.014786260495628426,0.0039010395612377406,0.0032722494,2.830918550491333,1.0,-0.01381704,-0.0014050095776585352,-2.462707859029312,1.5,-48.2,-2.397007942199707,3.6758442,-0.811256314857062,3.3593161561031404,0.4111101688327771,0.9814854027249511,7.32148053569162e-05,5.329070518200751e-17,0.9693973045537649,-0.2216874429313581
1000,800,0.0,0.9998102589920022,0.6491632108184955,-0.11052197023319259,0.019266426900983787,0.013659419744786957,0.0037845189648509736,0.001438268,2.451353073120117,1.0,-0.011312452,0.013842477080452359,-2.0970311753356756,1.0,-47.25,-2.0596625804901123,3.6697364,-0.644040050064143,4.019994861982184,0.3820943745132186,0.9694982761511481,0.00011985628979747432,6.394884621840901e-17,0.9522651817676173,-0.2216874429313581
1000,820,0.0,0.999739081629332,0.7032241671275807,-0.11434862579110242,0.005795332305831835,0.01947141704281017,0.00391261219866248,0.006778264,2.593414783477783,1.0,-0.017046105,0.010725514594301079,-2.322494062696482,1.5,-47.95,-2.237293243408203,3.681398,-0.8398648868286283,3.946356791807054,0.40394578847733875,0.9867754697006903,5.174481339111339e-05,1.4210854715202004e-17,0.978374671070377,-0.2216874429313581
1000,840,-0.0050000000000000044,0.9997549234492089,0.6292746383051719,-0.11588184702773655,0.015128455979400315,0.012352796502876026,0.003913671655795234,0.0026421899,2.2772090435028076,1.0,-0.010130504,0.01433340499126498,-3.277135716681572,1.5,-49.2,-2.0881309509277344,3.6927676,-0.6220165032163403,2.575613241523213,0.37944305103253717,0.9917193472332678,3.245646969466373e-05,2.842170943040401e-17,0.9726437732138699,-0.2216874429313581
1000,860,-0.0050000000000000044,0.9998242751003602,0.7022908321307323,-0.11348336332186773,0.02403869936533738,0.016005809720054418,0.0037733084277875536,0.0052197413,2.7645974159240723,1.0,-0.017654361,0.006363518201454146,-1.907983373575197,1.5,-47.4,-2.291222333908081,3.6958065,-0.6564840357791993,5.703627155687213,0.4048477976703162,0.9732789964018166,0.00010516305801376195,4.263256414560601e-17,0.9473040239483829,-0.2216874429313581
1000,880,-0.004975000000000005,0.9997939533699959,0.6497855607496474,-0.11285862635549009,0.024678959474898874,0.015477010341435733,0.0036872939648383875,0.004532283,2.437925338745117,1.0,-0.01596257,-0.001679966817955651,-3.5886888824532486,1.5,-47.4,-2.42366361618042,3.6848733,-0.5807545464917787,5.690699462177354,0.40781478011526107,0.9822864702010851,6.562527906132553e-05,-4.263256414560601e-17,0.96740868523351,-0.2216874429313581
1000,900,0.0,0.9998247640777004,0.6328725183039206,-0.10994220561339725,0.03126393261901103,0.012538460568607815,0.0038624058507713875,0.0020646523,2.195018768310547,1.0,-0.010519148,0.011788636083853547,-1.7595697375732169,1.5,-47.2,-2.0335967540740967,3.6784067,-0.524814966554258,4.119292313612436,0.3916047462343385,0.9740698962660653,0.0001207457582481521,-7.105427357601002e-18,0.9435150684084866,-0.2216874429313581
1000,920,-0.0050000000000000044,0.99979709442337,0.6602285786266444,-0.11217660618887706,0.026626138789346443,0.015091168941756975,0.003800568614139686,0.0030392054,2.351194381713867,1.0,-0.0118898535,0.01398337539489971,-2.50158899309125,1.5,-47.85,-2.165961503982544,3.6871123,-0.35536536654016865,3.4054860277886867,0.38832680596478153,0.9831023293976802,9.35827658040198e-05,-5.329070518200751e-17,0.9638014425843124,-0.2216874429313581
1000,940,0.0,0.9998729692305788,0.5545909125368508,-0.10711398535815177,0.039405615957221016,0.010255688482324238,0.0037319608039096826,0.0019471934,2.2378907203674316,1.0,-0.010087812,0.018350289987530057,-1.7979737344184878,1.5,-45.75,-2.375955820083618,3.6813872,-0.6152177041948417,3.991673519827721,0.3770133882846414,0.9344550618139861,0.00024483959575570763,-4.263256414560601e-17,0.8869453162747494,-0.2216874429313581
1000,960,0.0,0.9998532911031841,0.6369815059986097,-0.10978914480535765,0.03375389092852129,0.014127816170194206,0.003777312392331047,0.0032836292,2.89815616607666,1.0,-0.013344324,0.020860573066131188,-2.4089435523083393,1.5,-46.7,-2.4351160526275635,3.6706328,-0.5203476477161157,3.3374040751043745,0.40117428754023166,0.9660349193714585,0.00012927564365974813,-1.4210854715202004e-17,0.9114913981376416,-0.2216874429313581
1000,980,0.0,0.9998781988356406,0.6547514874997937,-0.10826087894889777,0.011849582577939145,0.012123630327033884,0.0037285273218341263,0.0032854478,2.298672914505005,1.0,-0.0150655005,-0.0007373494159744324,-1.8011822687434904,1.5,-46.35,-2.165210008621216,3.6600332,-0.47842442314044664,3.713384683101529,0.38502594050731714,0.9335944573514844,0.00025248005254723796,8.526512829121202e-17,0.8704824081736711,-0.2216874429313581
1000,1000,-0.0050000000000000044,0.9997450866551201,0.6655548192305974,-0.11495574193562919,0.025085132023785265,0.014347437590379711,0.003833903746820647,0.0077738427,2.185166358947754,1.0,-0.019130714,-0.003337381079629914,-2.6948301068059135,2.25,-48.6,-2.1581077575683594,3.658529,-0.5657926192833066,2.801896525239889,0.38197045641843436,0.985968763014196,5.3797400129969495e-05,-3.552713678800501e-18,0.9771024675282385,-0.2216874429313581
1000,1020,0.0,0.9998788153803952,0.6587959324352706,-0.10410790350373486,0.026172384862889884,0.016706660834383595,0.0036910806277521725,0.0050144712,2.723874092102051,1.0,-0.01789422,0.013315818267829337,-1.8284444236011062,2.25,-44.15,-1.8995230197906494,3.641612,-0.8178844359014457,4.244815210538331,0.3986944696741638,0.9354998606081485,0.0002811468620959496,5.684341886080802e-17,0.8621544923838907,-0.2216874429313581
1000,1040,0.0,0.99988088173642,0.6302765476541798,-0.10272387521474217,0.004947700550372246,0.013186410014493985,0.003664579433628583,0.0013450577,2.900017738342285,1.0,-0.009303766,-0.006356824300275875,-1.8182246507184177,1.5,-44.05,-2.3917605876922607,3.6145718,-0.6192982881105744,4.76312662860892,0.40548394609956134,0.941213813778331,0.0002174816024032275,4.263256414560601e-17,0.882265872380647,-0.2216874429313581
1000,1060,0.0,0.9998192296694395,0.6595850682724087,-0.1122833849509777,0.032269343333435244,0.015390381871840782,0.0037539494429824696,0.006862199,2.285517930984497,1.0,-0.020890618,0.01649737705654623,-3.3831746846166633,2.25,-47.35,-2.5300960540771484,3.6070952,-0.7316377431820077,4.409217226168455,0.40257014866202,0.980381372342301,7.465192311350576e-05,-4.9737991503207014e-17,0.9525387900215209,-0.2216874429313581
1000,1080,-0.004975000000000005,0.999891704329837,0.658875098327451,-0.10542219385306988,0.003336447532463353,0.014210595998766241,0.0035568294856253868,0.0027882787,2.5830774307250977,1.0,-0.0134948045,0.015640492915611204,-2.4032305776982477,2.25,-44.85,-2.473356246948242,3.5975585,-0.6629456232644644,3.461188274360207,0.394391257143146,0.9420087280937304,0.0002104875201282627,-2.1316282072803006e-17,0.8289919315937377,-0.2216874429313581
1000,1100,0.0,0.9998788856731774,0.651795630724821,-0.1069884730629234,0.002630313713103533,0.014232301158598077,0.003923712819541767,0.0020953687,2.354931116104126,1.0,-0.0137381265,-0.00823251823775679,-1.6957455489820081,2.25,-45.55,-2.172292709350586,3.59191,-0.6586826835192299,4.777559306381652,0.4010978515803234,0.9460981918638185,0.00022617631226859913,-1.4210854715202004e-17,0.8776847742982848,-0.2216874429313581
1000,1120,0.0,0.9998580029406846,0.631735726484165,-0.1090081842575247,0.02936902662157081,0.013919954541100024,0.00380078214917516,0.00281768,1.846167802810669,1.0,-0.014035506,0.021429108895218874,-2.70386540075423,2.25,-46.95,-2.157052755355835,3.6011882,-0.3059826414476226,3.868203026604379,0.3622462014708723,0.9605780695092219,0.0001504863967420918,0.0,0.90642711507773,-0.2216874429313581
1000,1140,0.0,0.9998632629415531,0.6620527572676164,-0.10378206431821607,0.025290047708898783,0.015795711734314682,0.003529528886215398,0.0044798306,2.4662702083587646,1.0,-0.016932035,0.013655179266292396,-2.9311533053030776,2.25,-44.5,-2.049100637435913,3.5970254,-0.43142216756845864,2.972433678138084,0.39605838193295045,0.9485539957674387,0.0001914983164974508,-2.842170943040401e-17,0.913343639079572,-0.2216874429313581
1000,1160,-0.004900747503125005,0.9998375356129571,0.6553041576067284,-0.10499330764122981,0.023097370128845798,0.013602155788073746,0.003474125151518748,0.0021977755,2.33389949798584,1.0,-0.01256478,0.007917211613674086,-2.120484380535611,2.25,-44.7,-2.329582691192627,3.603444,-0.2675786743268465,3.6387460258137043,0.3934350359383717,0.9705871835825141,0.00011974538325716835,1.0658141036401503e-17,0.9304879411658011,-0.2216874429313581
1000,1180,0.0,0.9999008493816306,0.6148794377814318,-0.09716461905655206,0.039648534426814874,0.010771842671055173,0.003158064377771015,0.0027847623,2.5520167350769043,1.0,-0.016759975,0.008453163715855774,-2.060020401759624,2.25,-40.9,-2.1279261112213135,3.610353,-0.4135643653641682,3.363190397027344,0.38809822725311266,0.89701596178703,0.0003329524531369391,-7.105427357601002e-18,0.814098921981351,-0.2216874429313581
1000,1200,0.0,0.9998665281751551,0.6610514221957545,-0.10412936016880897,0.03046485169697553,0.014672631626004642,0.0034594840022826,0.0026914126,2.448178768157959,1.0,-0.015245267,0.004351518038815547,-2.4884545406964733,2.25,-44.8,-2.055265188217163,3.607674,-0.39663884854244397,2.67735234832991,0.3777861859167793,0.9689103672500119,0.0001254199012518966,-2.842170943040401e-17,0.8857685310901943,-0.2216874429313581
1000,1220,0.0,0.9999017364821788,0.4924176701203108,-0.09817771540792093,0.02005652812455082,0.011240398076785991,0.003051933027464563,0.002704749,2.604032278060913,1.0,-0.014197258,0.0031496305374237843,-2.666611196042972,2.25,-42.05,-2.0919010639190674,3.5891287,-0.46946044781145685,3.16306020522804,0.3907390961899247,0.9375447049658311,0.0002042650782172801,2.1316282072803006e-17,0.7487130477711121,-0.2216874429313581
1000,1240,-0.0047794478917878025,0.9998764706869712,0.6516916491762825,-0.10482987117692832,0.0323656728543574,0.016117046677386213,0.0033929742080092426,0.0034431121,2.4980554580688477,1.0,-0.01583949,0.013460490660951174,-2.4387402977467145,2.25,-44.05,-2.3398361206054688,3.5749605,-0.47867071189682486,3.0794561147645774,0.4143991313623574,0.9429157825215085,0.00019555393694674908,1.4210854715202004e-17,0.8791828396759716,-0.2216874429313581
1000,1260,0.0,0.9998966736770747,0.659190072683294,-0.09551692813626347,0.018533451699389844,0.015622539992777152,0.003259599237411921,0.0025897156,2.3181591033935547,1.0,-0.013891131,-0.0008482433127337509,-1.956591251629886,2.25,-40.95,-2.4633562564849854,3.5788298,-0.52632785921142,4.10942346837309,0.3908993880986726,0.9219186069931814,0.00025893729260389943,-2.1316282072803006e-17,0.792820893084691,-0.21690799503957034
