_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,TotalPolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,BaselineLoss,CriticLoss
-49.35,1000,0.052326140788713116,-0.2921580219270588,0.7004484989944098,0.009231502880918485,-0.011666781594161875,-2.237959623336792,2.243108034133911,0.36716807294924425,1.8474111129762604e-16,-2.291105699165004,3.7099529323222464,0.9999637252252039,-0.11605507263548244,-0.2216874429313581,0.0,0.00399092524863894,20,-0.19493085,3.6968114,0.00092877506,0.6666666666666666,1.0,0.002127286327113123,0.19533478
-49.8,1000,0.018155413903906747,-0.3927527424295762,0.44541197996410814,0.007163759460762059,-0.004752980974968523,-1.9372066259384155,2.1879687309265137,0.3762555180324496,-8.526512829121202e-17,-1.9754002735626799,3.7477906426631344,0.9999545040161977,-0.11710458353973967,-0.2216874429313581,0.0,0.004041543625034933,40,-0.37545437,3.7197776,0.001104681,0.4444444444444444,1.0,0.001761181988243324,1.455585
-49.1,1000,0.00526159698301007,-0.3958369359072507,0.3352218393559387,0.009280534844040874,-0.016203178419615143,-1.9051278829574585,2.663830518722534,0.38807842931023184,-2.1316282072803006e-17,-2.0001993438806935,3.6023839969617946,0.99995931718633,-0.11641573174185556,-0.2216874429313581,-0.0050000000000000044,0.003922496629056882,60,-0.3831558,3.7147684,0.0016967229,0.4444444444444444,1.0,0.0010319562378634372,1.3356464
-49.45,1000,0.004192417934950849,-0.49992058354032715,0.4778045322215614,0.008759319034288634,-0.028645354068430606,-2.043881416320801,2.2403652667999268,0.36483981565044904,-1.4210854715202004e-17,-3.2814414721493046,3.411122121114235,0.9999448954410646,-0.11666781111322086,-0.2216874429313581,-0.0050000000000000044,0.003966340204835259,80,-0.2809972,3.7038543,0.0018404431,0.4444444444444444,1.0,0.00038518013675478224,0.7276249
-49.6,1000,0.0027954473914873464,-0.3593502374782081,0.48202231563817627,0.009921618756249806,-0.02727993747551227,-2.156263828277588,2.4857873916625977,0.3837968215094849,7.105427357601002e-18,-2.3879087550514275,4.223537872542892,0.9999186829537212,-0.11633506243236016,-0.2216874429313581,-0.0050000000000000044,0.004026162719410138,100,-0.21934627,3.6907477,0.0030008797,0.4444444444444444,1.0,0.00019144834461791283,0.5724944
-48.9,1000,0.007669650977552139,-0.4638016703474897,0.5678795386584461,0.010336889806408454,-0.001956650001986418,-1.9525222778320312,2.1489176750183105,0.3674668794284625,0.0,-3.443468474860477,3.917570556163815,0.9998984707591015,-0.11547494491000773,-0.2216874429313581,0.0,0.003921658920395397,120,-0.2227766,3.6968627,0.002868582,0.4444444444444444,1.0,0.00016070134387218612,0.75635445
-49.85,1000,0.015234403523061676,-0.5969487018580273,0.7478592678066469,0.010270775796575895,0.002059344417066313,-2.1677443981170654,2.5004966259002686,0.38379622313336176,3.019806626980426e-17,-3.8625875196516493,4.983911475999028,0.9998665244411602,-0.11751001207099321,-0.2216874429313581,-0.0050000000000000044,0.004044042634449473,140,-0.20887291,3.6956043,0.0017630312,0.4444444444444444,1.0,0.00010803327365614126,0.73566777
-49.0,1000,0.011113663630760032,-0.5872489210697835,0.5033438865864985,0.010217488229571808,0.0019889481203863397,-2.125746250152588,1.983400821685791,0.37069807467336163,0.0,-3.215638924807241,4.248365824691533,0.9998880575963646,-0.11610457902680833,-0.2216874429313581,-0.0050000000000000044,0.003964996195009703,160,-0.20055147,3.6994374,0.0034549786,0.4444444444444444,1.0,0.00010023701993521775,0.7133533
-48.95,1000,0.004507486196195456,-0.7219123600621477,0.5442454237764998,0.011497219589032149,-0.02678099012502935,-2.1963727474212646,2.073244094848633,0.3700928728604158,1.4210854715202004e-17,-3.151225352845707,5.342468064378695,0.9998726074819329,-0.11638842685397603,-0.2216874429313581,-0.0050000000000000044,0.003960326725878348,180,-0.19897607,3.6960378,0.0024240178,0.4444444444444444,1.0,0.00014586124894376223,0.715786
-48.7,1000,-0.007691555562739423,-0.7868240136233005,0.577850913573888,0.010971264448524712,-0.045993876513326544,-2.5226423740386963,2.4775240421295166,0.38508205604004664,-3.552713678800501e-18,-2.9588649888984015,5.051557443253556,0.9998567843871526,-0.1163349997757573,-0.2216874429313581,-0.0050000000000000044,0.003917075931705104,200,-0.19841942,3.6851406,0.004594678,0.4444444444444444,1.0,0.00013025697471548542,0.71786535
