Beta,_mean_obs,_std_discrew,_lr_multiplier,NewPolicyLoss,_min_adv,_std_obs,_MeanReward,_max_obs,_mean_discrew,_max_discrew,PolicyEntropy,KL,BaselineLoss,_max_adv,_Episode,CriticLoss,_min_obs,_std_act,_min_discrew,_min_act,_mean_adv,_mean_act,_max_act,_std_adv,Steps
3.375,-0.0004900823394326182,3.0041718917783685e-05,1.0,-0.18865861,-4.745275368846686,0.008561760982855571,-3.8,0.2992793677597027,-0.0036951452142752767,0.0,3.0233564,0.0027157154,2.890908642849522e-05,1.9685798038700586,1380,0.65123135,-0.3339614742861227,0.4051847060500666,-0.034359263542801624,-2.9255425930023193,-1.4210854715202004e-17,0.00775461602723226,2.7876996994018555,0.999555884226075,1000
3.375,-0.010224744863112171,4.714574490822366e-05,1.0,-0.18850984,-5.270508191429974,0.009698302240541445,-4.4,0.33532911581355407,-0.004741346336730304,0.0,3.0006876,0.0022044524,3.725630401438136e-05,1.7497893880702526,1400,0.64889413,-0.33856856054279183,0.41016899002392676,-0.04584093603430573,-2.6226966381073,-1.4210854715202004e-17,-0.022083375398302452,2.681960105895996,0.9996046210755035,1000
5.0625,0.0025824640409488576,1.9972228057087085e-05,1.0,-0.18839695,-7.7980258349993345,0.01020186169929303,-3.5,0.32605748691994996,-0.002274442245572498,0.0,2.9955192,0.0064871777,1.668817406930445e-05,1.9643075585799155,1420,0.6482892,-0.30285181377672715,0.39757035553319936,-0.03875701483735531,-2.4959869384765625,1.4210854715202004e-17,0.008893328186124563,3.278362274169922,0.9994264686975793,1000
5.0625,0.004370864015838531,3.5998535605063776e-05,1.0,-0.18664426,-6.141882223785649,0.00781926320974596,-2.75,0.3063851511560675,-0.003440471985227124,0.0,2.983839,0.0023040194,2.4263114249199786e-05,1.6135354574461833,1440,0.6433568,-0.3158727228611062,0.3808516733652467,-0.0402714526779934,-2.3515615463256836,1.4210854715202004e-17,0.027628632455831394,2.614149808883667,0.9995401272360964,1000
5.0625,-0.0013874035134773335,1.6111845182759542e-05,1.0,-0.18730769,-5.125951378818737,0.008514742786679871,-2.75,0.3165305183602444,-0.0017392241825243432,0.0,2.972458,0.0016321569,1.8114571266716196e-05,1.716281877277326,1460,0.6461444,-0.32992153410613817,0.38971482729401574,-0.02776678925912503,-2.467592477798462,1.4210854715202004e-17,0.027044393600896,2.698251485824585,0.9994024513694403,1000
5.0625,-0.006675751707564726,2.058283090024941e-05,1.0,-0.18476297,-5.007647456258872,0.00901538770019079,-3.2,0.2721904073580633,-0.002954962900987457,0.0,2.965366,0.0020862136,1.6254353259104017e-05,1.9127170034076362,1480,0.63900745,-0.3219059393958311,0.3932978280850312,-0.028395230229231665,-2.943617820739746,4.263256414560601e-17,0.005651658003800549,2.9609668254852295,0.9994606167992675,1000
3.375,0.0029818476863863,1.0551959562844348e-05,1.0,-0.18665016,-6.693303159224812,0.009302108056093964,-2.85,0.2809401254768252,-0.0016349900243654983,0.0,2.9559588,0.001277709,8.26883159632186e-06,1.8712901247879283,1500,0.64549464,-0.30005490002089413,0.4132995320491347,-0.02389010981917465,-3.1515607833862305,0.0,-0.005150741901015863,2.658505916595459,0.9992619326953192,1000
3.375,-0.004500524275309242,1.3224080034921562e-05,1.0,-0.18569736,-6.372136857646785,0.008528662364085834,-2.7,0.26904354732141716,-0.0020922223210718717,0.0,2.938514,0.0035876748,1.0856445858811994e-05,1.72910166146235,1520,0.64220506,-0.29353849720550534,0.39236233117446134,-0.02475124687812502,-2.45908260345459,0.0,0.007891092410660348,3.5138049125671387,0.9993118725124792,1000
3.375,0.008554851050548432,1.5219615461861496e-05,1.0,-0.18556932,-6.651363409037956,0.010133483648112873,-3.15,0.29102920655068054,-0.0024067579551772904,0.0,2.9163992,0.0028779071,1.2683606867054258e-05,1.7059555205438555,1540,0.64197356,-0.3156959725542198,0.41838595124209427,-0.024702116268734396,-2.7039921283721924,-4.9737991503207014e-17,0.0007788012482924387,3.0357909202575684,0.9993863120605111,1000
3.375,-0.0107954965229816,1.9650265109892125e-05,1.0,-0.18705685,-7.156232613593562,0.009976783700850011,-3.15,0.3007959311534148,-0.0020186794844721926,0.0,2.9038668,0.0046233074,1.674004516874286e-05,1.3496645004012733,1560,0.6464818,-0.30778835263913884,0.40802701316617707,-0.033668674718054785,-2.467439889907837,-7.105427357601002e-18,0.008163649619324132,2.8029561042785645,0.9994620515215131,1000
3.375,-0.008680151007618717,1.4345021227829328e-05,1.0,-0.18768463,-5.846725215607289,0.011202429194962843,-3.05,0.3093878467759572,-0.001783456222427276,0.0,2.8903632,0.002605749,1.1887849714391447e-05,1.5912889542743514,1580,0.64730924,-0.30214805630072017,0.4091428716561798,-0.024388789686900763,-3.0037286281585693,-1.4210854715202004e-17,0.0003327658802736551,2.4191904067993164,0.9993654225658452,1000
3.375,0.0001877951856966687,2.730332488005722e-05,1.0,-0.18718737,-7.041376710346692,0.009365781068582258,-3.25,0.28692176509437894,-0.00305558759253901,0.0,2.879733,0.0036188117,2.122137172483086e-05,1.3256040663034123,1600,0.6451967,-0.3179057570992017,0.3926266263356323,-0.041158977037374075,-2.855363607406616,-1.4210854715202004e-17,0.019183127607451753,2.538851261138916,0.9994617339737343,1000
3.375,-0.012435775247434269,1.1641865475829273e-05,1.0,-0.18742745,-7.211645934962064,0.007138862750232567,-2.4,0.2676013194743174,-0.001557863738580147,0.0,2.8635793,0.004497186,1.3575863579634812e-05,1.494075567014775,1620,0.64549357,-0.2941234328310909,0.3854028213328772,-0.02453253819911021,-2.902013063430786,3.552713678800501e-17,0.03523578331677709,2.636279344558716,0.9993610951463343,1000
3.375,0.006990001626650806,1.7135919977427505e-05,1.0,-0.18530358,-5.955653823699468,0.010032709305862333,-3.1,0.28070969006723734,-0.002253513509149334,0.0,2.8518076,0.0038215322,1.3402452481740427e-05,1.7345798928678915,1640,0.63932097,-0.30995568637807086,0.3882023721716243,-0.03295588409072221,-3.2982430458068848,1.4210854715202004e-17,0.01971490794431884,2.474912643432617,0.9993669893642213,1000
3.375,-0.012423969382281129,4.959898641727156e-06,1.0,-0.18717322,-7.2232837496770905,0.009246768584878695,-1.95,0.2678759667515935,-0.0007437824530566393,0.0,2.8444808,0.0049273362,6.970916509569577e-06,1.6434730073506416,1660,0.64527655,-0.28782205059031746,0.40763767590697975,-0.019358392552506556,-2.9425277709960938,1.4210854715202004e-17,0.02135702211759053,2.7540347576141357,0.9989943667295642,1000
3.375,0.0075835875738827765,1.1805366736150874e-05,1.0,-0.1866571,-6.577701336162041,0.008082841463772897,-2.55,0.3318482515341653,-0.0015664917024454993,0.0,2.8271093,0.005183815,9.709104576844302e-06,1.385145783693826,1680,0.6435829,-0.2986524482756238,0.3778927154514895,-0.027687707409131665,-3.1155362129211426,-1.7763568394002505e-17,0.045557742422563025,2.860227108001709,0.9992843934418331,1000
3.375,-0.0015825490322334116,1.3635031931723037e-05,1.0,-0.18209086,-6.716719292932043,0.011388875501584862,-3.3,0.2968911037340593,-0.0018899487333787187,0.0,2.8096275,0.0028372076,1.159795957763905e-05,1.252326201052511,1700,0.63031864,-0.32287652244449305,0.3958170033327936,-0.024726743140609395,-3.6585941314697266,2.842170943040401e-17,0.014560783724067732,3.2184746265411377,0.9993563669342345,1000
5.0625,0.0037678334580269193,2.185914734677628e-05,1.0,-0.18636285,-8.494606681880201,0.011054217229054952,-3.4,0.31105096490861067,-0.0021148909626234006,0.0,2.7951775,0.006535137,1.8203949913760557e-05,1.293287080743815,1720,0.6441881,-0.3114116488827939,0.3858504493818691,-0.03930695642456316,-2.7732434272766113,2.842170943040401e-17,0.02799957431294024,2.9032225608825684,0.9995014071525438,1000
5.0625,0.006203219784919746,5.413384638509719e-06,1.0,-0.18545873,-5.949171205815858,0.007772081902671428,-1.95,0.2839193969877628,-0.0008524070810103955,0.0,2.785573,0.002052783,5.232780323348717e-06,2.245228344975922,1740,0.64038914,-0.2949880578117741,0.3778740638612159,-0.019270389977726315,-3.021592855453491,-1.4210854715202004e-17,0.02831202492688317,2.6601786613464355,0.9990689107894534,1000
5.0625,-0.009984060607485254,1.0690316869932344e-05,1.0,-0.18612856,-6.481741676953823,0.010531337840905378,-2.75,0.2689252981193671,-0.001468753878096138,0.0,2.7557237,0.0018979793,9.57569826396562e-06,1.7212161220837887,1760,0.6415327,-0.30390335038149585,0.42448984317855387,-0.019850499375000018,-3.545241117477417,4.263256414560601e-17,0.00018405716604320333,3.3444485664367676,0.9992591128820904,1000
5.0625,-0.00024866549238074676,7.2271104298000745e-06,1.0,-0.17717856,-6.789664608762743,0.011030017342347011,-2.55,0.31026861744679096,-0.0011926204110535763,0.0,2.7422767,0.0025339257,6.831714512593234e-06,1.2482785583206795,1780,0.61641484,-0.31562792613397406,0.40446283453746534,-0.019850499375000018,-3.17960786819458,-2.1316282072803006e-17,0.01075969882728532,2.681725025177002,0.9991421824502392,1000
5.0625,0.002450185976339871,3.4065802644017334e-06,1.0,-0.18465361,-9.000107077003822,0.007473074237115926,-1.7,0.2600727702485581,-0.0005070890672372421,0.0,2.7263355,0.0034385764,3.066827916906542e-06,1.830943549479289,1800,0.6410315,-0.3210151834867336,0.3647587318104372,-0.019728590217877203,-2.4904396533966064,2.1316282072803006e-17,0.03150443674530834,2.796771764755249,0.9987615358650734,1000
5.0625,-0.003819316731342378,6.654711312263387e-06,1.0,-0.18533525,-7.773876784890543,0.009458309731507355,-2.5,0.31099229568394265,-0.0007822508184903229,0.0,2.7121775,0.0041092234,5.739614166814251e-06,1.397482139925853,1820,0.64123255,-0.2897133895485238,0.39711489870074035,-0.02426160058974403,-2.6359481811523438,1.4210854715202004e-17,0.03837173917201289,3.003425121307373,0.9991084037208524,1000
5.0625,0.0021830144178547842,6.18126594763024e-06,1.0,-0.18161066,-7.150934177206031,0.010271002585050436,-2.3,0.33068975637615405,-0.0008335433537238933,0.0,2.7112153,0.0023527297,5.178154630300821e-06,2.019273261939573,1840,0.6288894,-0.30485765158800354,0.39928335638297324,-0.019850499375000018,-2.6871519088745117,1.4210854715202004e-17,0.015416993170103524,2.9212276935577393,0.999128112691929,1000
5.0625,0.00929519707029008,6.692873854434455e-06,1.0,-0.1850793,-9.214152026057917,0.010193337239594149,-2.6,0.2989073332240886,-0.0007300468786483457,0.0,2.6983483,0.0037085186,5.013048875080117e-06,1.6542620178219007,1860,0.639436,-0.27236150867227327,0.40298751733328686,-0.02413091072977563,-3.5542306900024414,1.4210854715202004e-17,0.015465312653104775,2.8394410610198975,0.9991081770386202,1000
5.0625,-0.019957258770622162,5.9140194032029345e-06,1.0,-0.18535948,-7.890490141373915,0.010850407572259768,-2.4,0.29057454268283234,-0.0007478876772560711,0.0,2.68386,0.0043311045,4.700329038800591e-06,1.6562815299191016,1880,0.6391094,-0.3346662857047175,0.4114436761861936,-0.019850499375000018,-2.828338623046875,-7.105427357601002e-18,0.011206718427711166,2.7885563373565674,0.9991613041535472,1000
5.0625,-0.005061362091601601,4.10217570881915e-06,1.0,-0.18361862,-11.13251639893856,0.00905436981730721,-1.9,0.28960366703745166,-0.00046294485029800276,0.0,2.6800191,0.003167189,3.2587498931674905e-06,2.3393785761842314,1900,0.63301414,-0.30857260449021784,0.39336379781528774,-0.02475124687812502,-3.12496280670166,-1.0658141036401503e-17,0.0312272470004973,2.8625900745391846,0.9988631018313858,1000
5.0625,-0.002959208107064108,2.8902974615086133e-06,1.0,-0.18349636,-9.799130828629462,0.009335242801238066,-1.75,0.2648888420703391,-0.00029920087500000025,0.0,2.6835084,0.0025913385,2.175067225469153e-06,2.5366343469555424,1920,0.63305897,-0.31821410273504797,0.4034027631818232,-0.014925125000000013,-2.7086195945739746,-1.4210854715202004e-17,0.02650475188274868,2.763688802719116,0.9986045695143024,1000
5.0625,0.001159320035972969,4.663746872179818e-06,1.0,-0.18538295,-7.7818280422592645,0.008470858718368815,-1.9,0.30275744469632615,-0.0007434202159766561,0.0,2.6835942,0.0038372846,3.99916101814203e-06,1.8330255461125498,1940,0.63833284,-0.29310966510634573,0.38593502946973024,-0.014925125000000013,-2.9581141471862793,1.0658141036401503e-17,0.029210393262503204,3.016099452972412,0.9988871926272304,1000
5.0625,0.008766364685890485,3.5268039248501014e-06,1.0,-0.18444622,-10.545607854660645,0.008765117785525458,-1.85,0.3175252527711221,-0.00043646221347576217,0.0,2.674468,0.0019742365,2.711799618782851e-06,1.458993520254427,1960,0.6345702,-0.2712515624319067,0.4059857922740948,-0.01975272823404744,-3.1031551361083984,0.0,0.02338872123742476,3.177712917327881,0.9988280665311879,1000
5.0625,0.0017741482021481941,4.7507665845322935e-06,1.0,-0.18391381,-8.54091165504614,0.009883045233233249,-1.85,0.29357144122949846,-0.0007255259976334811,0.0,2.6587563,0.0034843415,3.7285872880699194e-06,1.741230984887484,1980,0.6326028,-0.29615759410831793,0.4083867324156029,-0.01907871850741068,-3.5130176544189453,-1.7763568394002505e-17,0.039529804214136675,3.6968765258789062,0.998924848163252,1000
5.0625,-0.01207198288669673,9.885070294541497e-06,1.0,-0.18458688,-5.647311860195972,0.009245794697785628,-2.15,0.2867951582453896,-0.0013087707578606353,0.0,2.639335,0.0019059909,8.163333346034084e-06,1.8484702860019098,2000,0.634535,-0.29977314774819563,0.4141874895986512,-0.019448177401373105,-3.403686285018921,1.4210854715202004e-17,0.020142805069684983,3.3267688751220703,0.9991537773237444,1000
5.0625,-0.00033760391674391473,2.8202073878589883e-06,1.0,-0.17965113,-10.345508351588464,0.009383383306498327,-1.75,0.2997484669382263,-0.00029427562500000025,0.0,2.6417854,0.0025501417,2.34137858203646e-06,2.1619173997436456,2020,0.62048703,-0.31045286077170464,0.4102628441747883,-0.014925125000000013,-3.0433969497680664,-5.1514348342607266e-17,0.020378795690718106,3.133824348449707,0.9987643730140736,1000
5.0625,-0.0017860853290865982,3.782378949654341e-06,1.0,-0.18394011,-10.37582734834394,0.009717863158472536,-1.95,0.2886078799997941,-0.0004708958633241668,0.0,2.6453938,0.0018120122,2.990534768338019e-06,1.794136813075438,2040,0.6337632,-0.3011551459211008,0.41013484812070766,-0.019850499375000018,-3.236518144607544,0.0,0.018290577983949334,3.2217023372650146,0.9988321635310032,1000
5.0625,-0.01116902161576674,3.225498825288377e-06,1.0,-0.17980066,-9.080591266640234,0.00857665575641703,-1.9,0.273403264814782,-0.0003914829030597975,0.0,2.6344738,0.0034118474,2.442675299837563e-06,1.8760410343591916,2060,0.6212678,-0.28061960974431216,0.39602930089083227,-0.014925125000000013,-2.997854471206665,-2.1316282072803006e-17,0.00770187502366025,3.436617374420166,0.9987185361807839,1000
5.0625,0.008438945079814452,4.767898873245861e-06,1.0,-0.18168701,-9.535298625230949,0.008630082210437751,-1.85,0.32310751069970584,-0.0007798491645214677,0.0,2.6227102,0.00245254,3.360989062731595e-06,2.3028004604477097,2080,0.62703687,-0.2849768897982527,0.40262761226810984,-0.019850499375000018,-2.860621690750122,4.263256414560601e-17,0.015885181608842686,3.470532178878784,0.9989229644631633,1000
5.0625,-0.011329190264344901,3.1923920807056934e-06,1.0,-0.18316106,-10.29358222857254,0.009829393146316747,-2.0,0.2789351950375717,-0.00033417575000000034,0.0,2.609343,0.0032664277,2.651698092959366e-06,2.2084220474432716,2100,0.63068414,-0.31324945699936946,0.42131386767316337,-0.014925125000000013,-3.068115711212158,-1.0658141036401503e-17,0.012710315279313364,3.4300220012664795,0.9987405883485005,1000
5.0625,0.0029490669561314676,2.7447306239752657e-06,1.0,-0.18302265,-11.039925203140765,0.007840872914733043,-1.75,0.2642875208575614,-0.0002892016218781253,0.0,2.607921,0.0026825597,1.8203832311866056e-06,2.367009152876721,2120,0.6291714,-0.2896225209339617,0.39670584379833923,-0.019825872503125015,-3.121281862258911,4.9737991503207014e-17,0.027930059354519473,3.069389581680298,0.9987045184157455,1000
5.0625,-0.0036755698247863426,2.8480810177251207e-06,1.0,-0.18411806,-9.1140647544053,0.009631661997475222,-1.9,0.28708668061178244,-0.0003883661942197914,0.0,2.602055,0.0032130706,2.1359627668873523e-06,1.5980909509852619,2140,0.63135356,-0.2949240273050552,0.39923135441978497,-0.014925125000000013,-2.9636900424957275,-2.842170943040401e-17,0.03529828300263034,3.140824794769287,0.9986679173313563,1000
5.0625,0.005311286747916365,3.815904199563708e-06,1.0,-0.17717224,-7.860238941876333,0.010170597237414147,-1.95,0.27997135883845964,-0.000489282582681274,0.0,2.6044369,0.001874898,2.866904334339089e-06,2.377738160270165,2160,0.6115404,-0.2997844542752377,0.4258265136674527,-0.014925125000000013,-3.493779182434082,-1.4210854715202004e-17,0.005804955542669631,3.125168800354004,0.9987460162019154,1000
5.0625,0.0012712183996867843,2.9753217065090608e-06,1.0,-0.18345612,-8.800757330254394,0.008048744773766022,-1.6,0.285139871871959,-0.0003999267326452559,0.0,2.594833,0.004028677,2.3316231948469155e-06,2.3320949423874104,2180,0.6311118,-0.27558900850396384,0.3929449917473904,-0.014925125000000013,-3.061342477798462,-3.552713678800501e-18,0.019613205573987217,3.4470369815826416,0.9986250181871875,1000
5.0625,-0.007185307111504837,6.975380711025939e-06,1.0,-0.18372892,-6.07480369292987,0.010147262121008055,-2.05,0.27012463950200755,-0.0010854613530907825,0.0,2.590858,0.0021703227,5.318733405893023e-06,1.893792843708181,2200,0.6301309,-0.2991651191224989,0.4031474873395475,-0.019099590836593648,-3.092052459716797,-4.9737991503207014e-17,0.02784863267163746,3.30778431892395,0.9990121798858719,1000
5.0625,-0.008309856152754133,3.809300338993551e-06,1.0,-0.18361226,-8.388567184904568,0.011425432922645808,-2.15,0.30981246955762065,-0.0004304757389874071,0.0,2.5863733,0.0032029748,2.8672794843738695e-06,1.203579084653376,2220,0.6280155,-0.2960814787492912,0.4217664256681994,-0.01951670734177184,-3.1091227531433105,-2.1316282072803006e-17,-0.012490160169138108,3.1250314712524414,0.9987740250792172,1000
5.0625,0.0015334829019101467,3.651917845033386e-06,1.0,-0.18268506,-10.122752291939696,0.008595349414217548,-1.85,0.28439250038825553,-0.00044332086894700217,0.0,2.5789924,0.0023907528,2.734779118220264e-06,2.228421627214698,2240,0.6245515,-0.3075932204456891,0.3948866723209678,-0.019850499375000018,-2.9905314445495605,-1.0658141036401503e-17,0.01713795445347205,3.578293561935425,0.9987658942043481,1000
5.0625,0.0051369151610012685,3.5047956110433704e-06,1.0,-0.18215568,-7.121796642629373,0.007353710237274957,-1.4,0.32106007191868174,-0.0006503942392091486,0.0,2.5675032,0.0024145497,2.64526674869055e-06,2.623983982720555,2260,0.62324417,-0.26283398121587187,0.38407215968086594,-0.018895501746467494,-3.158834934234619,0.0,0.02116835921688471,3.238201141357422,0.9986520914283079,1000
5.0625,0.0016491529315417381,5.370204764773333e-06,1.0,-0.18162169,-6.33345744953944,0.01166644644453047,-2.3,0.31054757039599706,-0.0008052635067420135,0.0,2.5579383,0.001559345,4.307907624755301e-06,1.3739553616414684,2280,0.62182117,-0.29726073980083534,0.4166170444559083,-0.014925125000000013,-3.0235557556152344,-1.7763568394002505e-17,0.018035218309843913,3.830528497695923,0.998959406073552,1000
5.0625,-0.0054253401341963535,3.5598474163185062e-06,1.0,-0.17949449,-10.265554045507804,0.009929729132776042,-1.9,0.3204406623176615,-0.0004351978788297403,0.0,2.5534654,0.0032486597,2.694277992659691e-06,2.506319141518671,2300,0.6157181,-0.29003272901096905,0.41722442952437894,-0.019850499375000018,-3.295894145965576,0.0,0.011396476623485797,3.251350164413452,0.9988426863731261,1000
5.0625,-0.01172926041424875,4.000940604834616e-06,1.0,-0.18298103,-6.749172729003027,0.008469131482646237,-1.75,0.27110458016821676,-0.000563549688237599,0.0,2.5486388,0.0015970437,2.722967390744268e-06,2.6048376987613198,2320,0.6258758,-0.31443708236221796,0.39263513401664574,-0.014925125000000013,-3.3782835006713867,-1.4210854715202004e-17,0.012045387891354039,3.189732551574707,0.9987154738201738,1000
5.0625,-0.0080889517844748,6.210056401094152e-06,1.0,-0.18246774,-8.229291826014379,0.008711577702247269,-2.05,0.28283763341956747,-0.0009856544332058103,0.0,2.5447378,0.0038184663,4.537938440658163e-06,2.13383411341604,2340,0.62308764,-0.3108243903273477,0.39143701458271174,-0.023983324914873632,-3.0390710830688477,-2.842170943040401e-17,-0.008217442174209283,2.661184549331665,0.9989968394364973,1000
5.0625,0.0034042335183258935,5.235656737033516e-06,1.0,-0.18273465,-7.422162310496569,0.009411685901428936,-2.0,0.3214607221943505,-0.0007326595218590406,0.0,2.5355835,0.0031658332,3.8371092899727735e-06,1.492870462087738,2360,0.6229112,-0.311957595886595,0.4054747834269162,-0.01951670734177184,-2.8013172149658203,-3.552713678800501e-18,0.028865437188185752,2.8396377563476562,0.9988372855203154,1000
5.0625,0.009939172858618261,3.2240063735063975e-06,1.0,-0.17740771,-10.550704509418104,0.010081613507567663,-1.85,0.291289408277209,-0.0003191261243750003,0.0,2.5206604,0.0036253992,1.9563869022735164e-06,2.5745112178338556,2380,0.60818446,-0.30008962974858294,0.4041298956836216,-0.019850499375000018,-3.1219706535339355,-1.4210854715202004e-17,0.02177754917216953,3.939995527267456,0.9988582774615479,1000
5.0625,0.006894076534210429,6.116542256141671e-06,1.0,-0.17487937,-7.4049558251932694,0.00890296396988154,-2.05,0.30938125882412815,-0.0008627500485632778,0.0,2.5063705,0.003544937,4.4458160114926865e-06,2.137343807379494,2400,0.6029281,-0.3084591680221199,0.4215218964749583,-0.019825872503125015,-4.431927680969238,-2.1316282072803006e-17,0.024840968448668718,3.7526769638061523,0.9989985150827815,1000
5.0625,0.003603347633333487,3.615640409980712e-06,1.0,-0.18196228,-8.595365988178246,0.009813558531346469,-2.05,0.2897861969834177,-0.00036395137437500035,0.0,2.5140662,0.004204688,2.68555957007974e-06,1.7635794390599666,2420,0.6238472,-0.2978645147788618,0.4258976808888384,-0.014925125000000013,-3.407017707824707,-1.7763568394002505e-17,-0.007600444321404211,3.5296790599823,0.9988546027887442,1000
5.0625,0.008443076497996015,3.846337577902397e-06,1.0,-0.1814454,-9.735726357995613,0.007603267440200235,-1.7,0.2947111556597423,-0.0004421990036219519,0.0,2.5079365,0.0023314538,2.8985279822242993e-06,2.8131316521393304,2440,0.6199526,-0.30308472293448907,0.3878439152224148,-0.019850499375000018,-3.5474140644073486,-7.105427357601002e-18,0.03542152881901711,3.3983025550842285,0.9988142863076818,1000
5.0625,0.01023718655018261,3.5682930792711143e-06,1.0,-0.18011959,-7.811367343031553,0.01040843129722092,-2.1,0.30136209767852057,-0.00036405087500000034,0.0,2.5002136,0.0030069342,2.174010501522673e-06,2.1630722904823267,2460,0.61467177,-0.28836432547022567,0.427932603208298,-0.014925125000000013,-3.492072582244873,-8.881784197001253e-18,0.012654999183811015,3.569364070892334,0.998661242514919,1000
5.0625,0.006308614465800811,3.72629592263133e-06,1.0,-0.18040349,-9.223734538971703,0.008991262049405277,-1.9,0.3024723672362015,-0.0005270269495541291,0.0,2.4913692,0.002424474,2.89318937727921e-06,3.1269374208380976,2480,0.6154592,-0.29437363061920363,0.4239391074042501,-0.014925125000000013,-3.5441770553588867,1.4210854715202004e-17,0.014219243994448334,3.5288922786712646,0.9987711813501643,1000
5.0625,0.013629138946631128,3.736119315370179e-06,1.0,-0.18067592,-8.72298038702383,0.010341227753781037,-2.05,0.324824468408054,-0.0003832611716424407,0.0,2.4904516,0.0021021708,2.44864356285866e-06,3.0906703980585104,2500,0.6155877,-0.28705497722107454,0.4172045405516378,-0.019728590217877203,-3.788633346557617,-8.881784197001253e-18,0.0222704856924247,3.438969135284424,0.9987210187977,1000
5.0625,0.005558466206354443,3.6547492703283643e-06,1.0,-0.18175834,-8.479010705737362,0.011143473124633275,-2.05,0.29584056440306816,-0.00037372836564373473,0.0,2.4939847,0.002700922,2.508826308402049e-06,2.845899472689755,2520,0.6176822,-0.3051949678305017,0.4504531521043519,-0.014925125000000013,-4.37591028213501,-1.4210854715202004e-17,0.017880776641191913,3.9325718879699707,0.9987004750438625,1000
5.0625,0.009955116228691172,5.891350634088318e-06,1.0,-0.1812315,-9.01073440097794,0.01161658326235243,-2.4,0.3129932449150377,-0.0007931092461730175,0.0,2.4966483,0.0015309842,4.151628437035082e-06,1.940382872149821,2540,0.6154099,-0.3187150105119876,0.44935360291767723,-0.019633239034571898,-3.480539560317993,-3.552713678800501e-17,0.0214652147955494,4.684392929077148,0.9989791673910329,1000
5.0625,-0.013884814401771396,3.6181646387590484e-06,1.0,-0.17990664,-7.822762739997542,0.009193740661375507,-1.8,0.2848798688198952,-0.00043884155808530424,0.0,2.5063682,0.0051697376,2.444490966503464e-06,3.7408322451262466,2560,0.6113497,-0.30681813731496116,0.4260144890698377,-0.014925125000000013,-3.453859567642212,-3.552713678800501e-18,0.003357534909970127,3.5328564643859863,0.9987495158169474,1000
5.0625,-0.005636759187755215,4.029868229115323e-06,1.0,-0.17658514,-7.17407378642902,0.010623966360782621,-2.1,0.2677085291119559,-0.000533054141346547,0.0,2.5011644,0.0031621915,2.7244758402035365e-06,1.4824142173332118,2580,0.6027194,-0.3190451268038377,0.43383198371184084,-0.014925125000000013,-3.6662957668304443,0.0,-0.016065321919042617,3.1306843757629395,0.9987072816198406,1000
5.0625,0.007344404458495103,3.859145955756975e-06,1.0,-0.18006258,-7.477932787151628,0.008601817143675455,-1.7,0.2926683922805051,-0.0005924662625841804,0.0,2.4975183,0.0020002406,3.3124275243720814e-06,2.480279097614375,2600,0.6133589,-0.2933862227571964,0.4270333160621831,-0.014925125000000013,-3.6250154972076416,2.842170943040401e-17,0.02285995286947582,3.905346632003784,0.9987867414021546,1000
3.375,-0.0006508567100658368,5.149737643438131e-06,1.0,-0.18114902,-7.1687671163542745,0.009641232920278445,-2.1,0.2977587761234508,-0.0008568923630824734,0.0,2.502887,0.0011620333,3.928377607129307e-06,1.3291061480084148,2620,0.614863,-0.2788788191224412,0.42644368713107006,-0.01897591188907738,-3.097689151763916,0.0,0.024216213846812024,3.629268169403076,0.9988454542145717,1000
3.375,-0.012996198043193376,2.3953253106622534e-06,1.0,-0.1786172,-9.187270715262818,0.0074661552944822055,-1.55,0.28101232148552685,-0.00025440050000000023,0.0,2.50641,0.0058155744,1.5911981773430091e-06,4.114341639718761,2640,0.6065965,-0.2859959145430911,0.41258247419049754,-0.014925125000000013,-3.6025187969207764,7.105427357601002e-18,0.013424637797346805,3.3119254112243652,0.9984414062992232,1000
3.375,-0.0167347335552671,2.984443698130693e-06,1.0,-0.17729214,-9.943929396044595,0.008685148940437117,-1.85,0.3048277582712025,-0.0003092257500000003,0.0,2.496225,0.0032107614,1.6022567100696841e-06,3.547469300898776,2660,0.6034639,-0.2968336704958162,0.4388028140260705,-0.014925125000000013,-4.22161865234375,-7.105427357601002e-18,-0.008407022542902268,3.0516161918640137,0.9985292293333208,1000
3.375,0.0029898245554922705,5.6896089797992994e-06,1.0,-0.17677352,-7.675354324387152,0.008846695054676399,-1.8,0.2993282478712136,-0.0006933560095437313,0.0,2.4949722,0.0033578079,4.300353761882194e-06,2.9953484834481823,2680,0.6027648,-0.30179859809334636,0.4044911464541018,-0.019850499375000018,-3.5258700847625732,1.4210854715202004e-17,0.011707614405313507,2.83064603805542,0.9989556861988874,1000
3.375,0.011650900114281864,3.431908632951863e-06,1.0,-0.18066223,-10.09065082145603,0.01074191881697457,-2.0,0.26986297307652957,-0.0003827927530670038,0.0,2.4834905,0.0058997036,2.1089879185521317e-06,2.594828667949488,2700,0.6129608,-0.29648334365315565,0.4105606943372855,-0.01975272823404744,-3.3882155418395996,5.3290705182007515e-18,0.0047917246324941515,3.064284086227417,0.9986210084011069,1000
