_min_adv,_std_discrew,Beta,_std_adv,KL,Steps,_min_obs,_mean_discrew,_max_act,_mean_adv,_max_discrew,_mean_act,_min_discrew,_max_adv,_mean_obs,_std_obs,BaselineLoss,TotalLoss,CriticLoss,PolicyEntropy,_Episode,_min_act,_std_act,_MeanReward,_max_obs,_lr_multiplier
-1.4443819073486426,0.003906960661271172,1.5,0.9997793693905995,0.005609839,1000,-0.6091856319701381,-0.1127036716949649,2.1073174476623535,-2.842170943040401e-17,0.0,-0.03921214143978432,-0.2216874429313581,4.081231249107371,-0.00013550305789503532,0.015038415405790359,0.00013978110374243834,-0.196591479501009,0.73921376,3.8037136,360,-2.4667789936065674,0.43310342562007004,-48.2,0.5486130693052114,1.0
-2.6023720736597746,0.003900478621130774,2.25,0.9996719080904088,0.007693225,1000,-0.6745536952544038,-0.1155898734767297,2.1572790145874023,0.0,-0.0050000000000000044,-0.04066943735314999,-0.2216874429313581,3.4205797064272376,-9.8565081388524e-05,0.01795777964380371,2.9485607385297893e-05,-0.19650297850847245,0.73975843,3.801888,380,-2.0916025638580322,0.4140881329659743,-48.9,0.9286278364080607,1.0
-2.2850215110621463,0.003792416630117109,2.25,0.9997592375731867,0.002130184,1000,-0.6609600996174021,-0.11441944423611139,2.2680535316467285,2.842170943040401e-17,0.0,-0.02341785302950302,-0.2216874429313581,6.884884593920499,0.008830289106548393,0.019501867724089742,9.375729223547615e-05,-0.19632451169252396,0.7395659,3.8000956,400,-2.357391834259033,0.43191376143067106,-47.9,0.9006545995971985,1.0
-1.254239555909921,0.0034981807224595666,2.25,0.999806887130457,0.003002891,1000,-0.4749998799812167,-0.11046302755502199,2.377962589263916,1.4210854715202004e-17,-0.0050000000000000044,-0.026610115110990592,-0.2216874429313581,4.104387766854359,0.012679723821319818,0.013421516200698232,0.00013092854831592193,-0.19614454345941543,0.73908657,3.7989001,420,-2.088090181350708,0.428856293121495,-46.05,0.6621913299056377,1.0
-1.6728752550090307,0.003678414587978752,2.25,0.9998238290863428,0.0023021374,1000,-0.6321538571800859,-0.11024506026878729,2.3313918113708496,0.0,-0.0050000000000000044,-0.014924874943681062,-0.2216874429313581,4.213663464041957,0.010756724646461036,0.0152356539745123,0.00021421136900788877,-0.19601726074045897,0.73888624,3.794023,440,-2.0616025924682617,0.41317597850576915,-47.0,0.6177231396819424,1.0
-1.5541016604872084,0.003588431649952395,2.25,0.9998187135733316,0.003495673,1000,-0.5217663831251604,-0.11291805462917008,2.0370421409606934,1.0658141036401503e-17,-0.0050000000000000044,-0.02897249133582227,-0.2216874429313581,4.240326128987174,0.013464090583696032,0.014687347928878885,0.00016436775682867268,-0.1958475097579956,0.73827213,3.7929811,460,-2.683109998703003,0.4336153585520321,-47.2,0.6723834647254073,1.0
-1.754417850458142,0.0035402570914294757,2.25,0.999772720121611,0.0031559675,1000,-0.6254685505502195,-0.11137972209124004,2.7355616092681885,0.0,-0.0050000000000000044,0.0014133657607599162,-0.2216874429313581,3.880858570654396,0.020880954324021032,0.018249308217642042,0.0001268510441447827,-0.1957447631838322,0.73822737,3.7876997,480,-2.137732982635498,0.4362553366973548,-46.75,0.6543184353347195,1.0
-1.3186344528207667,0.00360568772041443,2.25,0.9998203985962058,0.004437431,1000,-0.6732716230094243,-0.11314613214324226,2.5609800815582275,2.1316282072803006e-17,-0.0050000000000000044,-0.022063314060447738,-0.2216874429313581,4.744908400341059,0.0021920859400679353,0.021494878575703938,0.00011178228749355814,-0.19561293944573405,0.73800665,3.7885547,500,-2.4484763145446777,0.4655049208677894,-47.15,0.9002599349182193,1.0
-1.5709213153198016,0.0037426210347500243,2.25,0.9997253430064205,0.0027301635,1000,-0.5670860023198881,-0.11470380233643948,2.2840464115142822,-2.4868995751603507e-17,-0.0050000000000000044,-0.03892465299274772,-0.2216874429313581,5.28170228492503,-4.476155878255634e-05,0.01819237923759185,0.00010594486135933192,-0.1954504638671875,0.7373048,3.7916677,520,-2.3817837238311768,0.42246675198632416,-48.05,0.6781255928386621,1.0
-1.6419199764318413,0.0035313128721651305,2.25,0.9998281158057691,0.0028270371,1000,-0.6093002845077967,-0.11135572890883631,2.2291512489318848,5.684341886080802e-17,-0.0050000000000000044,-0.019735326844005613,-0.2216874429313581,4.545999996829437,0.01185448287844765,0.017335974993150118,0.0001648594024670326,-0.1941334228513241,0.73288405,3.785086,540,-2.0650322437286377,0.44214494863925,-46.65,0.8569905594381797,1.0
-1.2707348302191745,0.003591266446324778,2.25,0.9998033715956265,0.0018344712,1000,-0.439252091754214,-0.11031923746456837,2.466139793395996,2.842170943040401e-17,-0.0050000000000000044,0.006296297552908072,-0.2216874429313581,5.08857261018237,0.02551572381072135,0.01596014316974457,0.00017105810493580397,-0.19521256103134155,0.73692507,3.7726583,560,-2.4288132190704346,0.439025445453606,-46.4,0.873100293536678,1.0
-1.2082153339140993,0.003446028208505207,2.25,0.9998659239240646,0.0019996231,1000,-0.6147504199274967,-0.10548711363688701,2.6441304683685303,1.4210854715202004e-17,0.0,-0.03715740355628077,-0.2216874429313581,3.8756412952879513,0.006737233868651074,0.016287648512996387,0.0004016170862028597,-0.19385761720633507,0.7317542,3.7723832,580,-2.270073652267456,0.4275337122421914,-44.8,0.6736402409597764,1.0
-1.5289225427294686,0.003729760001623938,2.25,0.9997983496931555,0.0021659278,1000,-0.6011138691638124,-0.11259446802870753,2.2095448970794678,2.842170943040401e-17,-0.0050000000000000044,-0.038457813618937506,-0.2216874429313581,3.518433324228768,-0.00017637165607714087,0.014332795398411782,0.00014622295328620423,-0.19491638184690477,0.73533624,3.7888577,600,-2.479335308074951,0.42532022738162867,-47.6,0.5088797984671464,1.0
-1.8070466263309557,0.0032318620787390303,2.25,0.9998551405839994,0.0034134283,1000,-0.7281783785372936,-0.1040220927452936,2.256381034851074,-7.105427357601002e-18,0.0,-0.031127744821598753,-0.2216874429313581,3.9971944038697687,0.010786314368516852,0.01564097350200068,0.0002808422297831303,-0.19479284666299823,0.7346161,3.799567,620,-2.565075159072876,0.42922477971443174,-43.1,0.720962312971241,1.0
-1.3245503534383771,0.0032404353022295633,2.25,0.9998570804040221,0.0022859885,1000,-0.5406726391920929,-0.10550134858223562,2.76430606842041,0.0,0.0,-0.04147565930103883,-0.2216874429313581,3.6919291927879225,0.00588942188047178,0.013360153463831783,0.00030061851740447007,-0.19468964845788478,0.73398054,3.819587,640,-2.3175973892211914,0.4320992091288435,-43.65,0.6506658988260215,1.0
-1.547329164350659,0.003125906545806933,2.25,0.9998433792236376,0.0023675137,1000,-0.5637307488809904,-0.10591697117335722,2.601999282836914,2.842170943040401e-17,0.0,-0.036155166279088005,-0.2216874429313581,4.55375536746895,0.011593216811591443,0.014512649960986189,0.00020712392515246644,-0.1937985229432583,0.73093545,3.8232174,660,-2.580097198486328,0.43446429500605643,-43.5,0.5099084191496435,1.0
-2.191674044217895,0.003104353421129527,2.25,0.9998592718546861,0.0031709557,1000,-0.4896322078300451,-0.10579377065346163,2.1840426921844482,0.0,0.0,-0.039820945132290946,-0.2216874429313581,3.46430269144415,0.0036965112110398783,0.014917837846022578,0.000264215726404918,-0.19444870605790615,0.73305553,3.813025,680,-2.455386161804199,0.4367596737830165,-43.7,0.515206974022308,1.0
-1.4655427763782407,0.003295959726117963,2.25,0.9998967431409048,0.0028600385,1000,-0.5769094654372126,-0.10109784770890534,2.3355259895324707,0.0,0.0,-0.057294295042171144,-0.2216874429313581,4.207278295459601,-0.004748781076073078,0.014585558409986847,0.0004374841545752814,-0.19435200195503236,0.73241216,3.8075962,700,-2.5948634147644043,0.4415889891770794,-42.25,0.5144373676094572,1.0
-2.011432733301386,0.0029668873510401354,2.25,0.9998623978017072,0.0026871597,1000,-0.3854658250907093,-0.10215120691279873,2.3366315364837646,4.263256414560601e-17,0.0,0.036706046297564174,-0.2216874429313581,3.487613162777271,0.0373541883733035,0.013052849822480589,0.0003023032280881564,-0.1913927734413147,0.72196555,3.7972364,720,-2.1942028999328613,0.4318506992549716,-42.2,0.5769042816416184,1.0
-2.34395747691963,0.0029800819070438275,2.25,0.9998690334649902,0.003861024,1000,-0.7171186821817203,-0.10032182290386223,2.12921142578125,-1.4210854715202004e-17,0.0,-0.060628953333827666,-0.2216874429313581,3.4266734834918746,-0.0029067538041978053,0.013702955672676573,0.0003214733208826173,-0.19364755857467653,0.7301506,3.803628,740,-2.600090980529785,0.4281316578746427,-41.9,0.4315532782750227,1.0
-1.9118645940982801,0.002971474829793942,2.25,0.9998888303344026,0.0032193058,1000,-0.49126760359677896,-0.0955251220398124,2.098595380783081,0.0,0.0,-0.024322703570709564,-0.2216874429313581,2.8354115193272076,0.006256561241323309,0.011302594385932655,0.0005669691746470835,-0.19396284177657963,0.7306678,3.8262424,760,-2.3683884143829346,0.43775985032707576,-40.45,0.46508589677969275,1.0
-1.6705275300223286,0.0029377601127702473,2.25,0.9998960560522714,0.0030460053,1000,-0.3964358610304204,-0.09455510176799985,2.4901280403137207,7.105427357601002e-17,0.0,-0.02157230065832846,-0.2216874429313581,3.148946361115684,0.008040866842071807,0.01545730133142202,0.0006251974908693612,-0.19183116452550888,0.7227493,3.8162603,780,-2.239794969558716,0.45847143309928085,-38.95,0.5446239513793557,1.0
-1.7413148926711988,0.003144470223004122,2.25,0.9999100752896465,0.0026658769,1000,-0.3495722813334072,-0.0883952144010659,2.5945863723754883,7.105427357601002e-18,0.0,0.0024207429725211114,-0.2133143793696968,2.707695118882547,0.012133752321975324,0.00981721084811586,0.0007781066199667197,-0.19371800537687542,0.7293572,3.8034344,800,-2.6822056770324707,0.4252940839671326,-38.15,0.49506613335671507,1.0
-2.510892252038904,0.002772846799333607,2.25,0.9998885029405931,0.0043966337,1000,-0.3873448399282838,-0.08995046401705696,3.0010569095611572,-7.815970093361102e-17,0.0,-0.00029210849408991635,-0.21200797715052935,2.92266548223961,0.021884761248675333,0.013294780905099161,0.0004214320674051061,-0.19279980469465258,0.7256964,3.7965615,820,-2.2536284923553467,0.44149550988216224,-38.15,0.42127636778782523,1.0
-2.2064781987681763,0.0027673986781358946,2.25,0.9999150843605865,0.0020399592,1000,-0.3530601993876175,-0.08380348584274287,2.4181790351867676,-1.4210854715202004e-16,0.0,0.03901942764781415,-0.20989502745297212,3.559968640269191,0.02678485673451803,0.011015927515049408,0.0009181280234823529,-0.1930982910193205,0.72634083,3.7956698,840,-2.5363736152648926,0.43595880520059843,-35.25,0.391236725309875,1.0
-1.9205830988504888,0.002684950396745661,2.25,0.9999209248094718,0.0021935797,1000,-0.4754818515773748,-0.07982319029635986,2.153853416442871,-2.842170943040401e-17,0.0,-0.10439677931996993,-0.2216874429313581,3.311713532370141,-0.02400908477752092,0.011901946935090394,0.0009056136204143708,-0.19332519530895353,0.72623366,3.7970996,860,-2.6202194690704346,0.44258473052391206,-34.45,0.4080823968811779,1.0
-2.4087854683825536,0.0026627220434940475,2.25,0.9999066324618942,0.0037092671,1000,-0.3494947279982766,-0.08467925498563404,2.593667984008789,0.0,0.0,0.00344611735874787,-0.21777632455412874,2.219806065393763,0.018877256828798837,0.012192479225839912,0.0006705669141272085,-0.1932525878763199,0.72566223,3.778871,880,-2.132006883621216,0.4307924011553616,-35.8,0.43206187046890476,1.0
-2.1908721586734807,0.0022788967606574466,2.25,0.9999161981697705,0.0033271941,1000,-0.32578108722989674,-0.07557297547773212,2.272005319595337,2.842170943040401e-17,0.0,-0.01712321227719076,-0.21242657214480412,2.4073676621441806,0.020312164671950073,0.011812031768536862,0.0009103906708699129,-0.19033988035917282,0.71554923,3.7613742,900,-3.1396288871765137,0.4495676182602505,-31.85,0.4378333120463494,1.0
-2.3297320365067637,0.0027078739518010286,2.25,0.999901353155837,0.0047926637,1000,-0.3998710450763936,-0.08129840700800166,2.2780961990356445,-4.263256414560601e-17,0.0,-0.031778293520445006,-0.2216874429313581,2.7855821792476605,0.009180214596743806,0.011717015907634914,0.0007105609347683482,-0.19139062500071527,0.7195412,3.7519429,920,-2.9866833686828613,0.44526448385959444,-35.9,0.38856481207678073,1.0
-2.8239008162510197,0.0017714567443463075,2.25,0.9998889387245563,0.0038218764,1000,-0.30808442550012183,-0.0601244472299213,2.387772798538208,2.842170943040401e-17,0.0,-0.007421320728259161,-0.17635609793581053,2.549097357699541,0.007919484970286106,0.012636465656984373,0.0008127752612366258,-0.19128945313775542,0.7191155,3.7417321,940,-2.4589226245880127,0.44146069795770526,-28.2,0.38949084516420757,1.0
-2.291834713946411,0.001491602505887768,2.25,0.9998978443312097,0.0047371746,1000,-0.3377530738953784,-0.049202365293898466,2.1325719356536865,6.394884621840901e-17,0.0,-0.004974571447237394,-0.17281456849924812,2.3913119047308546,0.006809983486551111,0.010316399060845489,0.0005920944204621477,-0.19277044677472116,0.7234679,3.7307754,960,-2.1554324626922607,0.4416056690876044,-23.6,0.29449085069668635,1.0
-2.7852006570151784,0.0012740044516100614,2.25,0.9998914790661746,0.004349409,1000,-0.34260738593321394,-0.04871498768338191,2.260406017303467,5.684341886080802e-17,0.0,-0.04669124987768009,-0.15596496238068838,2.261350300319711,0.00018146418342974405,0.011691581876013985,0.00045878053929052185,-0.19264477539098265,0.72190285,3.7116995,980,-2.530424118041992,0.4330571347951996,-23.1,0.31288699375351864,1.0
-3.88985198903638,0.0013464896463155635,2.25,0.9998977664383135,0.0038782624,1000,-0.349239570570657,-0.04321631614236735,2.2453980445861816,-1.4210854715202004e-17,0.0,0.006138078913791105,-0.18131785563444133,2.517659990238438,0.015384926051491723,0.011369093045757435,0.0006200194923998058,-0.1925648681664467,0.7210261,3.6848366,1000,-2.460465431213379,0.4434714729453158,-21.8,0.3561080838249407,1.0
-3.3525940156847156,0.0011273880478990211,3.375,0.9998967288832931,0.0060534286,1000,-0.3102724711357015,-0.04530897694840966,2.2921674251556396,-2.842170943040401e-17,0.0,-0.0075272689396515486,-0.1781524143200537,2.3384373461300636,0.0095389787280899,0.01151069955862781,0.0004578103047105492,-0.19203974609327318,0.7187715,3.6533115,1020,-2.7027454376220703,0.44381041393642356,-21.15,0.39861921389511057,1.0
-2.805702912313775,0.0007736707250847396,3.375,0.9998577086069149,0.0031371375,1000,-0.36215936861700004,-0.03884709524245096,2.411205291748047,-1.4210854715202004e-17,0.0,-0.00951866198820062,-0.11661212507876959,2.9939507341602045,0.010741288976066826,0.01173243202990585,0.00031889834075872605,-0.1914947998225689,0.7165276,3.6239698,1040,-2.3695521354675293,0.4461854132882195,-18.8,0.3669498215647924,1.0
-3.5866989743031823,0.0006343706835982573,3.375,0.9998910483405381,0.0028951336,1000,-0.31851828975785407,-0.030940226786273586,2.2566518783569336,-2.842170943040401e-17,0.0,-0.034315781086683275,-0.10485986802739733,2.5453268906168547,-0.0013764512375466,0.013098484473647818,0.0004159336212879706,-0.19179381103706358,0.7174853,3.603262,1060,-2.4508399963378906,0.43450224082778416,-15.65,0.39293973325196063,1.0
-3.5284061315492328,0.0005506449593387842,3.375,0.9998553794102962,0.0031767949,1000,-0.2963507643622011,-0.025878035644241393,2.338374376296997,-1.4210854715202004e-17,0.0,-0.03258410276169889,-0.1260288801960671,2.345436605450071,-0.007221999962935446,0.009597208445862346,0.00029650019669538285,-0.19208815917813776,0.718104,3.5669188,1080,-2.3355016708374023,0.4441491981454391,-13.6,0.3506534387816834,1.0
-3.1459204270518,0.0005850482407431973,3.375,0.9998647790260188,0.004055867,1000,-0.2903085380753328,-0.029021827275420065,2.611624240875244,0.0,0.0,0.007555813659098931,-0.10700323748065103,2.2558720304740176,0.015276075732392312,0.010612508679936022,0.00032419811231867426,-0.19115771483373645,0.7141429,3.5374436,1100,-2.475637912750244,0.4422198851123107,-14.9,0.3552710965461959,1.0
-3.705764483597608,0.0003545358530284878,3.375,0.9998423084657466,0.0037560961,1000,-0.29484682522162453,-0.018969875859316296,2.94958758354187,-2.1316282072803006e-17,0.0,-0.02994383435603231,-0.10576712190719703,1.872521452440545,0.0013879238583704796,0.01241590841902004,0.00022198819728537302,-0.1918191162054539,0.7160103,3.510022,1120,-2.6383166313171387,0.44480650513396197,-10.75,0.33466440795173286,1.0
-3.0638241329990423,0.0003388786662317223,3.375,0.9998189535950001,0.004179201,1000,-0.3323123332902658,-0.02160499620905272,2.4217727184295654,-2.842170943040401e-17,0.0,-0.0003012188143329695,-0.08929828043424343,2.199752994475824,0.002819349867105085,0.008275000694896045,0.00018401314314912937,-0.18773381347608567,0.70218146,3.4840167,1140,-2.207202434539795,0.4476643944776687,-11.65,0.38282311145623293,1.0
-3.8306983651674393,0.0002331084115091034,3.375,0.9997864546410918,0.0045448695,1000,-0.23877768299000068,-0.016868824761028068,2.4803104400634766,-1.4210854715202004e-17,0.0,0.005839216642198153,-0.08045109025202433,2.4099220561849646,0.015523861747250796,0.009650469340396792,0.00012663973795018396,-0.18963447264671326,0.70938504,3.4533777,1160,-2.3326549530029297,0.4440628654679791,-10.0,0.36899123653319366,1.0
-4.380274443454101,0.0003079559359701072,3.375,0.9998089037580498,0.0035931792,1000,-0.31207162568971447,-0.016160091594365645,2.4221904277801514,-2.842170943040401e-17,0.0,-0.04962934836751083,-0.09303917725017741,2.35290406479282,-0.0051574442434117185,0.012250308500208557,0.00012992950241444916,-0.19107719727897643,0.7135342,3.422429,1180,-2.6912918090820312,0.4447153391825619,-10.5,0.3149763940991787,1.0
-3.4650016560306636,0.00016135678980089686,3.375,0.9997751278635982,0.0028021955,1000,-0.3072146994036232,-0.013151126273327002,2.6627449989318848,3.552713678800501e-18,0.0,-0.023642810871417168,-0.06911709817954395,2.7624642221929037,-0.010107853850439793,0.011162149265502517,0.00012008009984484878,-0.19019982909488678,0.70943743,3.4017558,1200,-2.440424680709839,0.43802140738497686,-7.95,0.3116757411744486,1.0
-3.616120786342194,0.00016162464830630198,3.375,0.9997812891524785,0.0041935737,1000,-0.32378040498044636,-0.011663236957493371,2.4299473762512207,7.105427357601002e-17,0.0,0.012985404956853018,-0.06401616123726613,2.147561783097836,0.013170798962304114,0.01239342859499086,9.993714585369284e-05,-0.1904766113409996,0.7099664,3.391517,1220,-2.2811079025268555,0.4439520732833885,-7.55,0.315147037090315,1.0
-3.499065599000896,0.00011146402297658868,3.375,0.9997255145451273,0.0029914859,1000,-0.28402592689635137,-0.008258810277434534,2.3534293174743652,4.9737991503207014e-17,0.0,-0.046384383773198354,-0.0445433970775091,2.054777445116324,-0.003041555120172732,0.00989500855122528,7.472651011689573e-05,-0.1903262084853649,0.70868814,3.3748245,1240,-2.555239200592041,0.42532024008445624,-6.05,0.3005840560799546,1.0
-2.8290963274871292,7.244243776106887e-05,3.375,0.9996860177423362,0.003423872,1000,-0.2739268290231172,-0.007790580479914094,2.593062162399292,2.1316282072803006e-17,0.0,-0.014240936573827639,-0.04412886316824141,2.381416732668023,0.002785360935177819,0.010588654954670967,5.031252837740459e-05,-0.18905170898652077,0.7041684,3.35212,1260,-2.751600742340088,0.4407286243520644,-5.15,0.3015638125102315,1.0
-6.1029221792268,8.5322265365135e-05,3.375,0.9996723281249311,0.005709306,1000,-0.31815997226490345,-0.008358185513455524,2.7644522190093994,7.105427357601002e-18,0.0,-0.0051482907140161845,-0.0613538579565637,1.8530000041294317,0.0077483876739483735,0.011404253655738696,4.905151596334051e-05,-0.190124072265625,0.70767945,3.3351672,1280,-3.1769068241119385,0.4612550224936248,-6.2,0.3421144183278795,1.0
-5.2617947133698415,9.723398281914528e-05,3.375,0.9996922354048634,0.004579483,1000,-0.2937959477173503,-0.00657899952853539,2.4375243186950684,0.0,0.0,-0.0006592325200326741,-0.06742016976886132,1.7378649468129674,0.012932636596959434,0.010474956476525788,6.837643859044492e-05,-0.19042597656762603,0.7079653,3.3117456,1300,-3.0714964866638184,0.4468735460943455,-5.25,0.32903768278449347,1.0
-5.310195748973034,2.775556802541723e-05,3.375,0.9995740499544619,0.002384593,1000,-0.29249169546915393,-0.004132858389946781,2.5688445568084717,5.684341886080802e-17,0.0,0.010440022558672353,-0.0375057974295365,2.162412575789337,0.009579278731939941,0.009701761594190873,2.622408845155777e-05,-0.19071712646281722,0.7080885,3.2840369,1320,-2.445422887802124,0.4408861711659051,-3.75,0.3033508726769082,1.0
