_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,TotalLoss,PolicyEntropy,KL,Beta,_lr_multiplier
-50.0,750,-0.06815322019100693,-0.8734055295767538,0.40755210567032785,0.02024476306658588,-0.06197119245414312,-2.145963430404663,1.9228750467300415,0.3694204118919603,5.684341886080802e-17,-2.2112421776764477,2.885508942256714,0.9999759779968869,-0.11768397713319555,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,15,-0.21554796219041614,3.6760402,0.008844006,1.5,1.0
