_mean_act,_min_obs,_min_adv,_lr_multiplier,_mean_discrew,PolicyEntropy,Steps,BaselineLoss,CriticLoss,_Episode,_max_act,_mean_adv,_mean_obs,_MeanReward,Beta,_std_adv,_max_discrew,_max_obs,_std_act,_max_adv,KL,NewPolicyLoss,_min_act,_std_discrew,_min_discrew,_std_obs
-0.006250800998182968,-0.4044239995517138,-1.5771860165037324,1.0,-0.10956055163764239,3.8469875,1000,0.00036266354904041686,0.6971679,500,2.184255599975586,2.842170943040401e-17,0.007898354517394063,-46.85,2.25,0.9998520581626386,0.0,0.36146339059067556,0.42527376660471183,4.095014284120331,0.0036738052,-0.19574624,-2.444322347640991,0.0038328171866100053,-0.2216874429313581,0.011653640448725288
-0.03332841884996742,-0.46509989875068747,-1.7278199168566082,1.0,-0.10476662325370778,3.8407311,1000,0.00034541012040850623,0.6971615,520,2.219050407409668,-5.684341886080802e-17,0.0020696512654006017,-45.2,2.25,0.9998609484968356,0.0,0.5417137138107031,0.44641999561771223,4.2823195818216995,0.0019472553,-0.19561909,-2.4661643505096436,0.0036364029371463253,-0.2216874429313581,0.011708664594744842
-0.007888647024636156,-0.36213534981400247,-1.5830530157422507,1.0,-0.10366774247663064,3.838287,1000,0.0004850598175252135,0.6976436,540,2.234074115753174,9.947598300641403e-17,0.01689003950330498,-43.95,2.25,0.9998818185254058,0.0,0.529013048733167,0.43214263895663946,4.175556360746049,0.002284383,-0.19544291,-2.502197742462158,0.003709524381312124,-0.2216874429313581,0.00953468187484629
-0.028072345812339337,-0.5142571039631724,-1.650325193641178,1.0,-0.1036464771117941,3.8397245,1000,0.0005198803075810413,0.6987295,560,2.3295116424560547,-2.842170943040401e-17,0.002524034291068873,-44.2,1.5,0.9998827185733798,0.0,0.4971104257937158,0.42133886189029196,3.249806475558021,0.0010214525,-0.19532968,-2.520270347595215,0.0036563065858291094,-0.2216874429313581,0.012203869423596355
-0.004755268880166114,-0.3891310124171618,-1.8101553279220828,1.0,-0.09914626227632613,3.847918,1000,0.00044096050837996546,0.6994821,580,2.3986854553222656,2.1316282072803006e-17,0.011623553531625494,-42.25,1.5,0.9998807813740197,0.0,0.5647836093869251,0.44255417241694023,5.267457154209887,0.0046210177,-0.19518748,-2.5211448669433594,0.0033537504639537144,-0.2216874429313581,0.01113363789831624
-0.009814619894954376,-0.3663140610484912,-2.0314497283853203,1.0,-0.09700490298201109,3.8584378,1000,0.0004886946759698424,0.7001012,600,2.2992165088653564,2.1316282072803006e-17,0.006185348996810938,-42.05,2.25,0.999880206005063,0.0,0.4549732350670343,0.4446780151127308,3.5492882909153534,0.008262276,-0.19505139,-2.4936025142669678,0.003403079682401695,-0.2216874429313581,0.01068845559779964
-0.0381543505898444,-0.3963603662635234,-1.4472931093072143,1.0,-0.0932569903774567,3.866676,1000,0.0008337116945584471,0.700595,620,2.059985399246216,0.0,0.0025834056975086446,-40.55,2.25,0.9999105828333911,0.0,0.4059255952642084,0.43384767326463525,2.978900583814209,0.0034486623,-0.19492313,-2.5005064010620117,0.0036339132540259963,-0.2216874429313581,0.008592656441972322
-0.022542132719478105,-0.3765464830554414,-1.8470848962878905,1.0,-0.08570724768089857,3.8433046,1000,0.0008691054402337296,0.6979338,640,2.368612289428711,0.0,-0.0007668917339288797,-38.1,2.25,0.9999123461197984,0.0,0.442300674623652,0.4350132965995376,2.952794002014875,0.0032301475,-0.19393425,-2.4494833946228027,0.003424275260935682,-0.2216874429313581,0.008829834500305141
-0.0030050015249289573,-0.34894295703224204,-2.138619324651214,1.0,-0.09906649799812581,3.8448164,1000,0.00040956271357175836,0.70089513,660,2.2694756984710693,-5.684341886080802e-17,0.016992970481555708,-42.95,2.25,0.9998896388767755,0.0,0.47117163812852547,0.4534892083573687,3.8331100569259973,0.0029041157,-0.19458902,-2.3629631996154785,0.0035529963152734463,-0.2216874429313581,0.009643428411825087
-0.03001531236176379,-0.42682282894493967,-1.5500276452900623,1.0,-0.08799914309528728,3.829584,1000,0.0007974145570503817,0.68867654,680,1.9923853874206543,1.0658141036401503e-17,0.0027426396221691047,-37.75,2.25,0.9999143233800944,0.0,0.4339911669671559,0.4297805346913243,3.41159109308504,0.0021592872,-0.19046697,-2.4936575889587402,0.003499090911730783,-0.2216874429313581,0.010349287480409985
0.028524779608706013,-0.30017629107840443,-1.9929260874668866,1.0,-0.09497982615574191,3.827317,1000,0.0004862154517018723,0.7014092,700,2.8873085975646973,5.684341886080802e-17,0.018388403405087038,-40.15,2.25,0.9998894790349339,0.0,0.5320123197706468,0.45278651537969805,4.145889197798479,0.0031881155,-0.19391377,-2.3966591358184814,0.0031274109496891517,-0.2216874429313581,0.008973949980885318
-0.01614358464279212,-0.44217418142076703,-2.3039165277595646,1.0,-0.09266893754070733,3.8178117,1000,0.00037211198831143763,0.7021945,720,2.584245443344116,2.842170943040401e-17,0.0042627591188951555,-38.9,2.25,0.9998794937676921,0.0,0.4068978597993889,0.448022313775552,3.621906098489525,0.0034588785,-0.19418362,-2.974729061126709,0.0028703420391969874,-0.2216874429313581,0.009445581849121603
0.017347935141529887,-0.2836430713024328,-2.233087746318767,1.0,-0.08445547230298325,3.814741,1000,0.0006400910440668373,0.70111907,740,2.4192042350769043,0.0,0.011882030526825989,-36.3,2.25,0.9999014908404229,0.0,0.47331784277470745,0.4434005144249056,2.669356887239522,0.0053789346,-0.194051,-2.60349702835083,0.0028302649919738436,-0.2216874429313581,0.008793802860422537
-0.020017594820354135,-0.393347267262854,-2.109843284640835,1.0,-0.07058276088835291,3.8107872,1000,0.0007067780520893783,0.6808262,760,2.3799195289611816,4.263256414560601e-17,0.0032566937522163224,-32.35,2.25,0.9999097268793357,0.0,0.5295795876864331,0.4472997649142036,2.621249375217781,0.003274402,-0.18750513,-2.3675754070281982,0.002896901066176128,-0.21729839722268782,0.010601565155252552
-0.08632109815714648,-0.3906770742626273,-2.950442246918406,1.0,-0.07619017557516779,3.8074262,1000,0.0006814580119956805,0.70321685,780,2.293120861053467,7.105427357601002e-18,-0.0181980924469293,-34.05,2.25,0.9999186996993372,0.0,0.47690275186224523,0.4528017535471682,2.2795886844404265,0.0045450265,-0.19376692,-2.476632595062256,0.0025973341571390767,-0.2216874429313581,0.009204979001740622
-0.011704468770418317,-0.32497721540103064,-2.226562315357224,1.0,-0.06929696536392002,3.803042,1000,0.0008612336958866114,0.68654495,800,2.4221913814544678,0.0,0.007969670156260999,-31.65,2.25,0.9999125887388548,0.0,0.5009051863325009,0.42574933580408847,2.96469177817336,0.004886872,-0.18884036,-2.175849199295044,0.002732103963362272,-0.21279840676294468,0.009333428249819597
-0.030315011842292735,-0.3271965471737832,-2.1327614016165937,1.0,-0.056918991988531835,3.7793694,1000,0.0007111351108891466,0.70203125,820,2.711273193359375,-1.0658141036401502e-16,-0.0048233649946009234,-26.85,2.25,0.9999113108738362,0.0,0.32712789897739564,0.46566642213045606,2.95189788771501,0.004167097,-0.19350664,-2.278726816177368,0.0023076189608137784,-0.2081096529857804,0.011099842296769467
0.0005117328629130498,-0.3263900211372885,-2.614088499397217,1.0,-0.06448363411972995,3.7631283,1000,0.0009064095207772071,0.7004811,840,2.3994839191436768,-2.842170943040401e-17,0.014731655280627726,-28.9,2.25,0.9999200875900377,0.0,0.4868433946746809,0.44177261852277583,3.407596646048795,0.0042858636,-0.19337933,-2.277244806289673,0.002576379602040805,-0.21704959808726648,0.01009366641808126
-0.03370947172935121,-0.2983377168454406,-2.6484049792155515,1.0,-0.06474796272886181,3.7612386,1000,0.0005954207317225566,0.69052535,860,2.382398843765259,0.0,0.005321068856921342,-27.95,2.25,0.9999083028373547,0.0,0.448060842272091,0.459165067657761,2.8807040006219697,0.0032299887,-0.19045277,-2.2711381912231445,0.0025184603349643515,-0.2216874429313581,0.009757241492807055
-0.003332518204813823,-0.32729966236102626,-2.3741185236606928,1.0,-0.06587574780283856,3.755487,1000,0.0009948079377314813,0.697522,880,2.3356258869171143,-2.842170943040401e-17,0.010635845013862163,-29.25,2.25,0.9999207146020371,0.0,0.4037638399189614,0.44965636692916244,2.2079975452729927,0.0042849034,-0.19231394,-2.2954726219177246,0.002424048183591806,-0.20989502745297212,0.008261749403426204
-0.0009433111785911024,-0.3224774709937957,-2.217646216485254,1.0,-0.05703353114081661,3.7422662,1000,0.0005169907822433061,0.6989607,900,2.2930047512054443,1.4210854715202004e-17,0.008352820762055643,-25.6,2.25,0.9999115792048591,0.0,0.376924585927075,0.4502528185587198,2.723406540719811,0.0041513196,-0.19294168,-2.3177402019500732,0.001786622512875104,-0.18394631963658226,0.009157310005871357
-0.02305000333848875,-0.32146190124213625,-3.42354367024458,1.0,-0.04940613167403113,3.719535,1000,0.000510887193787174,0.69436353,920,2.6761491298675537,-4.618527782440651e-17,-0.004263980918254185,-23.45,2.25,0.9998967546310973,0.0,0.37646690177044473,0.43847848362369424,2.6591572898864246,0.0051486758,-0.1916536,-2.9767045974731445,0.0016699198760184752,-0.2058454406953245,0.008287480308388374
-0.025512848896207287,-0.3228209313530071,-3.20706376306094,1.0,-0.044584441050085244,3.6910875,1000,0.0003552513003875821,0.69506204,940,2.7767536640167236,2.1316282072803006e-17,0.0023731694243549397,-21.25,2.25,0.9998804594268463,0.0,0.3782897401876727,0.456427727278815,2.984019822896396,0.0037613825,-0.19186725,-2.8480143547058105,0.0011714666214127107,-0.16088627936926683,0.010062913929962225
-0.016159916438627988,-0.30415988905638464,-2.570943719548164,1.0,-0.05935274410393982,3.6807961,1000,0.0006677759179373379,0.6973113,960,2.387784481048584,1.4210854715202004e-17,0.0029902909657210505,-25.3,2.25,0.9999071326000638,0.0,0.44895147981752054,0.4395344776643506,2.7135303806474784,0.0039691143,-0.1925741,-2.445436954498291,0.0018164293108233367,-0.18382002182383886,0.010055582878040611
-0.006291845647618174,-0.35645656307320145,-2.3295619772878444,1.0,-0.03441958803425227,3.657284,1000,0.0006402924909057377,0.69177955,980,2.776309013366699,0.0,0.0049861527069475645,-16.85,2.25,0.9998841780228692,0.0,0.3716796758067553,0.44029979033104005,2.5509000069983974,0.0035904893,-0.19087663,-2.242992877960205,0.0007135035600737163,-0.12282259940156359,0.009913784380389467
-0.03035442972346209,-0.3352768414628317,-3.2668422132176316,1.0,-0.041271769816120116,3.6372561,1000,0.0004611875536684484,0.68495005,1000,2.0484514236450195,1.4210854715202004e-17,-0.004261811295963787,-18.85,2.25,0.9998897024847535,0.0,0.3590214664757615,0.4317683754564513,2.6886632557228856,0.004733213,-0.1887055,-2.573723554611206,0.0010292169062432106,-0.14775246408414058,0.00831399846774088
-0.026672676682472227,-0.35127084980881673,-2.8978036802857314,1.0,-0.026953947472210173,3.603053,1000,0.0003941384707288334,0.68291605,1020,2.793727397918701,3.552713678800501e-17,3.371253479203265e-05,-14.15,2.25,0.9998788399265863,0.0,0.4085784110707489,0.43986532993021,2.362482196278064,0.004188083,-0.18774584,-3.0253758430480957,0.0008426491925387098,-0.1142530412523065,0.0103897091680898
-0.005275967614084948,-0.3634766364455193,-3.053473497201704,1.0,-0.024037133724620588,3.5748777,1000,0.00017075122816175443,0.6890422,1040,2.709219217300415,1.2789769243681802e-16,0.00671511515016005,-13.2,2.25,0.9998491716588437,0.0,0.3539289024296881,0.4264026159356585,2.457523014931288,0.0033781622,-0.18926844,-2.6133270263671875,0.0003669907679105614,-0.08881960057316732,0.010283638767553279
-0.012487451176159084,-0.33847017108608723,-2.6110251435454597,1.0,-0.025721222959264742,3.5528731,1000,0.0002946902112909902,0.6887772,1060,2.54438853263855,-2.842170943040401e-17,0.00894910815938116,-13.1,2.25,0.9998612118010827,0.0,0.3753308778196017,0.4287294499359769,2.089936570291709,0.004711237,-0.18950269,-2.7263522148132324,0.0005551660687760604,-0.10325902059193377,0.009883134225848625
-0.01254249428701587,-0.3284883104746813,-4.583451601781708,1.0,-0.01956203021111621,3.5318367,1000,0.00013060869065437814,0.6917051,1080,3.1232404708862305,-2.1316282072803006e-17,0.010171459505555902,-11.05,3.375,0.9998009174832845,0.0,0.4033681347330289,0.4533583711648012,2.313290499735945,0.0066703926,-0.19060373,-2.391571521759033,0.00030834077129079376,-0.07809636726193107,0.011763232785909622
-0.018800582412281074,-0.31870370518891794,-3.1900599673872825,1.0,-0.018196411880346867,3.4986513,1000,0.0002900043102469674,0.6905338,1100,2.5900096893310547,-1.4210854715202004e-17,0.0030782608879764786,-9.0,3.375,0.9998654430945477,0.0,0.37522187989767347,0.4313880822512298,1.9226491897511166,0.004053006,-0.19049153,-3.0002317428588867,0.00042712364873762374,-0.0981264595332265,0.009518104740601056
-0.03098441744199954,-0.3675090241066371,-3.7171089578142245,1.0,-0.016270862883872198,3.4644623,1000,0.0001047963541357212,0.6913174,1120,2.3327367305755615,1.4210854715202004e-17,0.0013311750822266168,-8.65,3.375,0.9997836249841723,0.0,0.3467463336373594,0.4405014086746233,2.472186644176063,0.0034188423,-0.19110581,-2.6247615814208984,0.00018402851590733016,-0.08210801028017707,0.009648541378579886
-0.02929888645739993,-0.30670527179530904,-3.5957482192839283,1.0,-0.013487630144759313,3.4481773,1000,9.960196565608684e-05,0.69186205,1140,3.4310173988342285,-1.4210854715202004e-17,0.009107188396877651,-8.2,3.375,0.999768795933539,0.0,0.3148071231308529,0.44189331120823905,2.030032501861901,0.002725254,-0.19143407,-2.390324592590332,0.00015158716239496923,-0.056999075527106605,0.010124318441236412
-0.010198929928941652,-0.309069187163426,-3.442717524231592,1.0,-0.017739988041124952,3.424102,1000,0.00014330995129502807,0.6904984,1160,2.414949655532837,2.842170943040401e-17,0.00436921821683025,-9.65,3.375,0.9998182387429478,0.0,0.3441858941988121,0.43686283686574295,1.933419893490416,0.0029967926,-0.19127867,-2.563657522201538,0.0002624686117358728,-0.07629918078129325,0.010025905936504436
-0.010933403942501172,-0.3054381976927927,-4.088952713441475,1.0,-0.009850480968997074,3.3961954,1000,9.179205719626703e-05,0.6827598,1180,2.498504161834717,-4.263256414560601e-17,0.012681440008126094,-5.95,3.375,0.9997170736182858,0.0,0.32587550556326156,0.43069778856126184,2.172110963648945,0.0018665495,-0.1888012,-2.672332525253296,9.916284902788766e-05,-0.05592761174771021,0.010086269590737973
-0.06472706100787036,-0.3427443434370717,-3.080635646732356,1.0,-0.009931087353234768,3.3775165,1000,6.483304436889556e-05,0.6754403,1200,2.2389140129089355,0.0,-0.004846400287928106,-6.3,3.375,0.9997581099425406,0.0,0.30735081066276293,0.4375215017138841,2.4072901793271866,0.0028856501,-0.18622445,-2.8110928535461426,9.312096857377517e-05,-0.05420468347203803,0.009736366728933955
-0.014369877270655706,-0.34105675810093117,-3.164917551093578,1.0,-0.013033302672283255,3.3606772,1000,0.00011471052670309637,0.69138134,1220,2.473365545272827,-1.4210854715202004e-17,0.006096058361646775,-7.4,3.375,0.9997780330282305,0.0,0.33058044734088265,0.4180033841561741,1.7695033273101344,0.0040798387,-0.19090688,-2.3863868713378906,0.00015954472933443116,-0.05652238030108403,0.009355814120571107
-0.032721445564646276,-0.3259676609667067,-5.044167977481965,1.0,-0.00719527873941111,3.3286798,1000,6.37519541481368e-05,0.6833119,1240,2.1951143741607666,2.1316282072803006e-17,0.0009798906372458346,-5.6,3.375,0.9997042445067358,0.0,0.32789950968786874,0.4483357983288577,1.971191609236087,0.0045991126,-0.1887938,-2.604334592819214,8.655159087113416e-05,-0.05624689588123121,0.010800077504361532
-0.0042360596783692014,-0.36949776954504904,-7.4226967051820525,1.0,-0.008292400504056755,3.3003159,1000,7.079228990301222e-05,0.68708575,1260,2.478555917739868,5.684341886080802e-17,0.011077881498658695,-5.35,3.375,0.9997631184267949,0.0,0.33597913391584494,0.4567464555447927,1.7360487379032317,0.0048044194,-0.19025531,-2.8447585105895996,0.00011592960310506232,-0.07408758953108846,0.010168400965975889
-0.016268122531240804,-0.33151497754373266,-4.899935283319722,1.0,-0.004177277116384685,3.2675533,1000,3.812439418934398e-05,0.6859809,1280,2.635565757751465,0.0,0.008959971786006006,-4.35,3.375,0.999632328261383,0.0,0.3138362174950357,0.4388155478565784,2.374407250784305,0.003641934,-0.19013514,-2.52750563621521,3.737010719134462e-05,-0.03863535133327945,0.011088227465608214
-0.043279284475836906,-0.3263580545918318,-6.187477220052988,1.0,-0.005127574443725633,3.2479424,1000,4.194340016662542e-05,0.682448,1300,3.4716477394104004,-7.105427357601002e-18,0.002158493464686471,-4.55,3.375,0.999639955889042,0.0,0.3436017994983839,0.4328320206453712,2.2784667583292664,0.0035736274,-0.18920913,-2.9916038513183594,5.174013767611707e-05,-0.05063836714940571,0.009514630272646646
0.0011320031224749982,-0.3412456292551649,-3.949231711884133,1.0,-0.005181851219305989,3.2111516,1000,2.9889727732154676e-05,0.6771826,1320,2.8777832984924316,-5.684341886080802e-17,0.021835903310416564,-4.4,3.375,0.9995580313215677,0.0,0.341668272584508,0.45193660160581245,2.0714538447054274,0.0033254467,-0.1875009,-3.132341146469116,4.2180120689488256e-05,-0.03720262854662929,0.01055992692343683
-0.047687955679488366,-0.347621385558667,-4.534844104547606,1.0,-0.003554351923757649,3.190886,1000,1.7994091485938207e-05,0.6771803,1340,2.339343786239624,-5.684341886080802e-17,-0.009961666354927044,-3.25,3.375,0.9994843992616865,0.0,0.3005866009126324,0.4251930334107999,1.962552869760654,0.004038583,-0.18739331,-2.6741700172424316,2.007624154009537e-05,-0.026718264923021606,0.008304409043008444
-0.03968725298019126,-0.32408782154024435,-6.136597094502187,1.0,-0.002302558971460364,3.1769886,1000,1.2303109293035956e-05,0.68305796,1360,2.8688278198242188,-7.105427357601002e-18,-0.0069718448648656796,-2.8,3.375,0.9993796016654598,0.0,0.317887832577682,0.42690121309850326,2.560878950366547,0.0028238422,-0.18925932,-2.6252217292785645,1.4461026617506731e-05,-0.028269930906616794,0.009850418827194951
