_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,TotalPolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,BaselineLoss,CriticLoss
-49.55,1000,0.01986903198368975,-0.7978948293551483,0.8575784798443737,0.013399292907977407,0.033248365009203557,-2.040497303009033,2.1671645641326904,0.3656183688836523,3.907985046680551e-17,-2.2518762626678677,3.3386794851708217,0.9999712147733615,-0.11638306990006275,-0.2216874429313581,-0.004975000000000005,0.004042324203866328,20,-0.1710528,3.6787987,0.0058937063,1.0,1.0,0.0017829840912934266,0.04255168
-49.05,1000,-0.01498056173958209,-0.6067257570216615,0.4276371250696958,0.010497346421487407,-0.0015033723500091582,-2.264860153198242,2.1332483291625977,0.3759654419116395,0.0,-1.9461953606938027,5.017942227653593,0.999967755503095,-0.1149978896625287,-0.2216874429313581,-0.0050000000000000044,0.003958157933332232,40,-0.29352465,3.6990676,0.0010923884,0.6666666666666666,1.0,0.0017914157365307107,0.8421662
-49.8,1000,-0.002098425437898377,-0.5479078489785242,0.5063612968002821,0.010161366200452866,0.019909416263297317,-2.169644832611084,1.959437370300293,0.3736414346950313,1.7763568394002505e-17,-2.6738644096806072,3.3530245439997692,0.9999542598001498,-0.11763422650882052,-0.2216874429313581,-0.0050000000000000044,0.004059841048697732,60,-0.28155342,3.7120156,0.0011415072,0.4444444444444444,1.0,0.0006341991878249113,0.9276422
-49.15,1000,0.01661375608475469,-0.40511872087437334,0.5354994399814244,0.00936445796784104,0.019608285231224726,-1.9440556764602661,2.0038959980010986,0.3752967455190168,3.552713678800501e-17,-2.7139073880717435,2.6713677922706465,0.9999436733629954,-0.11683259742703225,-0.2216874429313581,-0.0050000000000000044,0.0039525239222431814,80,-0.23768386,3.7117348,0.0054368097,0.4444444444444444,1.0,0.00030681622118652576,0.7896755
-49.4,1000,0.0010103697384785321,-0.3952439635951072,0.6859089276598938,0.011106003456710293,0.035279335508006625,-2.1933162212371826,2.1836764812469482,0.38620982720769614,-1.4210854715202004e-17,-2.9942906698854443,3.2065855101751217,0.9999092165541561,-0.11573035687203352,-0.2216874429313581,0.0,0.004037968041153019,100,-0.21024415,3.7066674,0.0100297695,0.6666666666666666,1.0,0.0001518106192825202,0.73527825
-48.7,1000,0.01002500017167783,-0.5303212039989076,0.9421205422240597,0.01170971513446723,0.05799627602705732,-2.2384486198425293,2.3951995372772217,0.37487184112367444,2.842170943040401e-17,-3.0431313050890423,3.321378446666729,0.9998997518102546,-0.11575975377192617,-0.2216874429313581,-0.0050000000000000044,0.003883811955499489,120,-0.20146804,3.6912103,0.0032729239,0.6666666666666666,1.0,0.0001243947058549157,0.7252388
-49.7,1000,0.02124600480081072,-0.44213902525943916,0.7072540171735858,0.010689433366823589,0.08546213619344781,-2.1199569702148438,2.3485631942749023,0.3542244042215751,-1.4210854715202004e-17,-3.4764829432026687,3.520335324995348,0.9998700735611306,-0.11721376562319073,-0.2216874429313581,-0.0050000000000000044,0.004034178392874364,140,-0.19924316,3.7000637,0.0012609028,0.4444444444444444,1.0,0.00010309425785117821,0.7261392
-49.45,1000,-0.0026567479737879224,-0.5297117847462721,0.4802770318983319,0.008738905659875605,0.05442152162996353,-2.2680790424346924,2.2836194038391113,0.3731276374702986,7.105427357601002e-18,-2.962539766836312,8.02433699120431,0.9998659691097646,-0.11677874673230289,-0.2216874429313581,-0.0050000000000000044,0.003971904161087749,160,-0.19853371,3.711416,0.0022442122,0.4444444444444444,1.0,9.035686177890793e-05,0.72842216
-49.3,1000,0.01391862770213804,-0.25549829949985353,0.7016187601041206,0.009772791356393662,0.0835206517810002,-2.4301886558532715,2.221395254135132,0.37248616806484675,0.0,-3.3785120379925973,3.5969846982355507,0.9998614636459519,-0.11546832306244408,-0.2216874429313581,-0.004950125000000005,0.004098282116834515,180,-0.19851221,3.7087882,0.008694201,0.6666666666666666,1.0,0.000113500448291835,0.7324934
-50.0,1000,0.005726732462853604,-0.419202018739696,0.6630639486302442,0.011985439696652809,0.0373504240726179,-2.3843393325805664,2.197604179382324,0.37317782417326606,4.263256414560601e-17,-2.6379276213686693,4.713595365693262,0.9998136728328543,-0.11768397713319553,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,200,-0.19811834,3.6894627,0.003926284,0.6666666666666666,1.0,5.957311672715923e-05,0.7342415
-49.55,1000,0.003818050396074085,-0.34626327378408583,0.6668468048411217,0.011262445422585846,0.04659204486093949,-2.435798406600952,2.4671645164489746,0.3771319105402863,1.4210854715202004e-17,-3.480516910187066,4.786247437212857,0.9998338316257602,-0.11650610917298804,-0.2216874429313581,-0.0050000000000000044,0.004003796882726928,220,-0.19796441,3.6804388,0.003688628,0.6666666666666666,1.0,7.983915911053718e-05,0.735219
-48.75,1000,-0.010683701488536848,-0.4070877656913771,0.6684680144646323,0.009724346104712707,0.024481979884498288,-2.0213029384613037,2.711726427078247,0.3819774466512236,0.0,-3.0319805366605896,3.825476996106835,0.9998216182896995,-0.11510195946501596,-0.2216874429313581,-0.0050000000000000044,0.0038998119740974303,240,-0.19779542,3.6830423,0.0064099645,1.0,1.0,6.418572339644817e-05,0.7358351
-48.9,1000,0.012250481714889438,-0.40180227117730555,0.6882028438782986,0.010365082157839262,0.04130422156606801,-2.446978807449341,2.572443962097168,0.37518981675338936,2.1316282072803006e-17,-3.1267553989369588,4.172445437745173,0.999834702202814,-0.11621460516497102,-0.2216874429313581,-0.0050000000000000044,0.00391588098548759,260,-0.19745484,3.6755881,0.0015356686,1.0,1.0,7.752651063008669e-05,0.7362596
-49.35,1000,-0.0022069927960233103,-0.4008043168318201,0.5803204348910272,0.00958864613510969,0.024971473251935095,-2.568028688430786,2.7655036449432373,0.37894261906868887,-1.4210854715202004e-17,-3.3376601684145917,5.624919068207286,0.9997907635857989,-0.11673897987859654,-0.2216874429313581,-0.0050000000000000044,0.003968054721443218,280,-0.19748643,3.6646466,0.0046141967,1.0,1.0,5.368707159320522e-05,0.7364466
-49.5,1000,0.010933246888625583,-0.483908316742064,0.8317005842997759,0.012201430842164672,0.042406953673576935,-2.122026205062866,2.4230780601501465,0.3706271457060683,-2.842170943040401e-17,-2.9945840828726804,4.243320635848907,0.9997614226951413,-0.11681085511616407,-0.2216874429313581,-0.0050000000000000044,0.003984022584179356,300,-0.19713748,3.6560516,0.002661315,1.0,1.0,5.4710938794183786e-05,0.7366618
-49.75,1000,0.008459519454764492,-0.47178446638521465,0.8842451471932569,0.013877999172577237,0.06360932288132608,-2.1652519702911377,2.289271593093872,0.38131532591253847,1.7763568394002505e-17,-2.631263281746686,4.957396744182053,0.9998018721325402,-0.11723166886931853,-0.2216874429313581,-0.0050000000000000044,0.0040345382190642475,320,-0.19717652,3.648119,0.005805844,1.0,1.0,4.416367256836312e-05,0.7363906
-49.4,1000,0.005122931036561241,-0.5309298703815888,0.8756651027948592,0.01372944331222649,0.042229444803320804,-2.2850546836853027,3.007701873779297,0.3766082254623716,1.7763568394002505e-17,-2.7087947622475954,4.090756621026712,0.9997742059192806,-0.11689043214073822,-0.2216874429313581,-0.0050000000000000044,0.003983031784347412,340,-0.19695464,3.6274338,0.003398154,1.0,1.0,4.6555141371278986e-05,0.7361896
-49.6,1000,0.000646386846673348,-0.6054398544721322,0.6887700779041935,0.01169110548827171,0.04893871720891912,-2.376453399658203,2.4251534938812256,0.36487619146296557,0.0,-3.3504689028868158,4.489269486021936,0.9997734342241273,-0.11731245512136766,-0.2216874429313581,-0.0050000000000000044,0.004017562211152102,360,-0.1967399,3.6133494,0.0026649144,1.0,1.0,5.037597673804275e-05,0.7358664
-49.95,1000,0.003876220134189436,-0.6107524035259533,0.8019845765338036,0.012162601569050946,0.047545787728973665,-2.414435386657715,2.7249298095703125,0.37389755073816816,-2.842170943040401e-17,-3.4208669082457916,3.269890985322835,0.9997535235885168,-0.1176543496425518,-0.2216874429313581,-0.0050000000000000044,0.004063628988201225,380,-0.19661613,3.6200137,0.0028722822,1.0,1.0,4.530039005097991e-05,0.7355077
-49.65,1000,0.008076740549324675,-0.5995102650664214,0.779581002030735,0.011373459806262974,0.060388754666782916,-1.908728837966919,2.4275386333465576,0.348226795768256,-7.105427357601002e-18,-3.0753515229525727,3.1670869483098265,0.9996932239400582,-0.11741046230728057,-0.2216874429313581,-0.0050000000000000044,0.0040252344636234295,400,-0.19643892,3.6321864,0.0043142834,1.0,1.0,5.479504183701605e-05,0.7351053
-49.8,1000,0.010791515630124423,-0.5775010845773331,0.772474688522633,0.013176192578331736,0.08285455484502018,-2.3557443618774414,2.505999803543091,0.3686972178290584,0.0,-2.9023735354355535,3.231275981889181,0.999727525921474,-0.11750957710098808,-0.2216874429313581,-0.0050000000000000044,0.004043354014120314,420,-0.19626574,3.640402,0.0023537844,1.0,1.0,2.3915921124678144e-05,0.7343956
-49.75,1000,0.006245941445841483,-0.7572356545979294,0.6200599213175945,0.009787098691188314,0.07228302125493065,-2.0036702156066895,2.4012556076049805,0.3773922139566259,4.9737991503207014e-17,-2.5451938642998893,4.486561992459438,0.9996948464005727,-0.11760977005177096,-0.2216874429313581,-0.0050000000000000044,0.004055529687486667,440,-0.19634548,3.6380153,0.0029407446,1.0,1.0,2.514082739349515e-05,0.7341261
-49.85,1000,0.007846266063952225,-0.4376116004711017,0.6284704583477597,0.009269116639621818,0.06490319150383585,-2.422900915145874,2.451072931289673,0.3560149044283448,-2.1316282072803006e-17,-3.2412245330039413,4.386885863317565,0.9996422388887011,-0.11747374991634339,-0.2216874429313581,-0.0050000000000000044,0.004042973058056251,460,-0.19613254,3.6289892,0.002797269,1.0,1.0,2.5586782920857162e-05,0.73385036
-49.9,1000,-0.008099304447858285,-0.7400549381825833,0.7975148107457043,0.014749333117137884,0.05256942004704615,-2.5392541885375977,2.5402469635009766,0.38707292284251804,2.1316282072803006e-17,-4.5490556670947795,3.1454832081883146,0.9997593494401991,-0.1174440065178784,-0.2216874429313581,-0.0050000000000000044,0.004045799217482053,480,-0.19604823,3.611373,0.004446105,1.0,1.0,2.4168041353607062e-05,0.73323476
-49.8,1000,0.007729785758212069,-0.6621484249079507,0.7450622752422068,0.012772691909303089,0.04361458811769262,-2.531525135040283,2.980782985687256,0.373646768135603,3.1974423109204506e-17,-3.1301653693689357,3.499052071803809,0.9996754363383811,-0.11707489034017837,-0.2216874429313581,-0.0050000000000000044,0.004044463643981857,500,-0.19587141,3.5952523,0.005426159,1.0,1.0,2.053252130467121e-05,0.73287606
-49.8,1000,0.0026638750212460644,-0.4615517355765551,0.6366891413691845,0.009402913538971252,0.03918693342758343,-2.214876413345337,2.2698349952697754,0.3542616721937514,3.552713678800501e-18,-3.587532248969207,4.736566672998613,0.9997177636709766,-0.11749802446540773,-0.2216874429313581,-0.0050000000000000044,0.004040152642408393,520,-0.1956541,3.5916662,0.0033550432,1.0,1.0,2.4790257910854296e-05,0.73206574
-50.0,1000,0.0064907285835821334,-0.5932734003403207,0.6953400191666267,0.012354054800659903,0.05609766434598714,-2.133606433868408,2.6014695167541504,0.3659954030283239,8.881784197001253e-19,-3.2498727904996603,3.5550769290587567,0.9996191697710465,-0.11768397713319553,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,540,-0.19554879,3.6030598,0.004280388,1.0,1.0,2.4966242394826227e-05,0.73097783
-49.45,1000,0.005484752053796716,-0.6320417497038646,0.675206413908265,0.010931552078061662,0.06885624469886534,-2.0235579013824463,2.432636022567749,0.37583023290104123,-2.842170943040401e-17,-2.744906633466897,5.121012987651825,0.9996567313385429,-0.11728594975005427,-0.2216874429313581,-0.0050000000000000044,0.0040063098258913445,560,-0.19565046,3.6134095,0.0071650734,1.5,1.0,2.596821020972033e-05,0.73049897
-49.95,1000,0.0008459795145351404,-0.6219329764029029,0.7437590659831012,0.013174778908227946,0.059427823377773165,-2.363748073577881,2.4269802570343018,0.3806274012486958,-4.263256414560601e-17,-3.7429445322366073,4.044696867145274,0.9996719381664653,-0.1176592258863174,-0.2216874429313581,-0.0050000000000000044,0.004064424192542102,580,-0.19516918,3.6129594,0.0014494805,1.0,1.0,1.5172739819836659e-05,0.73003227
-49.75,1000,0.006229958427529816,-0.7347636420576508,0.7117867006654383,0.011840933819640997,0.05068971251527546,-1.9546905755996704,2.9281015396118164,0.37354462009938927,7.105427357601002e-18,-2.766019917640126,4.82946785624601,0.9996351871857783,-0.11738300676479888,-0.2216874429313581,-0.0050000000000000044,0.004027284114533291,600,-0.19519086,3.5915205,0.0026860028,1.0,1.0,2.2743972923359806e-05,0.7293489
-50.0,1000,-0.009375550760377565,-0.8329767367346791,0.7277243029878971,0.013496910507821794,0.0690508672867436,-2.2533957958221436,2.64285945892334,0.38075526823478645,-1.4210854715202004e-17,-3.216497364881589,3.938224008107825,0.9995101397068518,-0.11768397713319553,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,620,-0.19507065,3.5807939,0.0045326855,1.0,1.0,1.1829595436834458e-05,0.728603
-49.85,1000,-0.0003596698781575105,-0.672077991607992,0.713461400356141,0.012655241532099338,0.07755567493021955,-2.522061586380005,2.9492950439453125,0.37905708864883125,7.105427357601002e-18,-3.1466155661275703,4.2160043889706715,0.999610072987578,-0.11765905200819551,-0.2216874429313581,-0.0050000000000000044,0.004064165448616759,640,-0.19498804,3.59688,0.005103426,1.0,1.0,1.7832418468398352e-05,0.7274958
-49.2,1000,0.008104540907814225,-0.7471673547964708,0.5782482806914552,0.01090055969879486,0.06593208222836255,-2.3086140155792236,2.802381992340088,0.3676333018203851,-2.4868995751603507e-17,-3.6730705888862993,6.844805829961893,0.9996442221303405,-0.11683970131776208,-0.2216874429313581,-0.0050000000000000044,0.003967100383506509,660,-0.1948081,3.6096516,0.0044444525,1.0,1.0,2.6530328040397745e-05,0.72655916
-49.6,1000,0.009937091157885977,-0.7498373852594152,0.7428666048152907,0.01324096462601761,0.09432676133024506,-2.253816604614258,2.7879257202148438,0.37331212520545365,7.105427357601002e-18,-4.501260521185021,4.301410126915843,0.9996382161513387,-0.11747721666587203,-0.2216874429313581,-0.0050000000000000044,0.004035084681709846,680,-0.19468041,3.6044843,0.0022524511,1.0,1.0,2.1238505689831246e-05,0.7261768
-49.3,1000,0.004183124127929896,-0.7746279543915424,0.7277069599123541,0.012347402079388945,0.08301366200624034,-2.508868932723999,2.662994146347046,0.38450496885438523,0.0,-2.463469623158455,5.402368511242783,0.9996992127735754,-0.11624692810064244,-0.2216874429313581,-0.0050000000000000044,0.003989977785390388,700,-0.19471426,3.5908327,0.005509681,1.0,1.0,2.924292714214544e-05,0.72566545
-47.9,1000,0.015538039723143023,-0.5205095113180914,0.6584638299017136,0.01040082650735115,0.08453211836447008,-2.287553548812866,2.1784958839416504,0.36147331057266535,-1.4210854715202004e-17,-2.160195457051115,5.4035885772101,0.9998586385841572,-0.11306713632353274,-0.2216874429313581,-0.0050000000000000044,0.0039550148236204745,720,-0.1945196,3.5880604,0.0029352307,1.0,1.0,0.00018046804115001241,0.7251078
-49.1,1000,0.006021782220092695,-0.670168785443242,0.6983365221155788,0.016881608256446325,0.09497683079820127,-1.9041528701782227,3.1845970153808594,0.4110113937954758,1.4210854715202004e-17,-3.2412750358382016,3.7910367309223907,0.9997417582725727,-0.11636225885372052,-0.2216874429313581,-0.004975000000000005,0.00397988235042246,740,-0.1944319,3.5735378,0.0029968647,1.0,1.0,4.055008885141965e-05,0.7240522
