_mean_obs,PolicyEntropy,_mean_adv,_Episode,Steps,_min_obs,_min_act,CriticLoss,KL,_std_act,_mean_discrew,_max_obs,_max_act,_std_discrew,BaselineLoss,_min_adv,_MeanReward,_lr_multiplier,Beta,_max_adv,TotalLoss,_std_obs,_min_discrew,_max_discrew,_mean_act,_std_adv
0.014026377701695254,3.6515112,-2.842170943040401e-17,165,750,-0.7165297992214508,-2.084733009338379,0.5292532,0.0030220384,0.37171103109916953,-0.11742751019295322,0.6354631235783286,2.11669659614563,0.004023855449621775,7.083441924547123e-05,-3.909930288643892,-49.46666666666667,1.0,3.375,3.5492938842800346,-0.19034326170984905,0.013300793174852662,-0.2216874429313581,-0.0050000000000000044,0.08308139767854784,0.9998071723289577
0.01553446646464827,3.6332269,-2.3684757858670005e-18,180,750,-0.5240251998847416,-2.192253351211548,0.58983827,0.0023168763,0.3962125901175836,-0.11768397713319555,0.6243280994774164,2.082439661026001,0.004069059578502995,4.656992675242207e-05,-4.981739316800686,-50.0,1.0,3.375,2.4586418049872525,-0.19462099609671699,0.013659922203547654,-0.2216874429313581,-0.0050000000000000044,0.10974157380297159,0.9997662086628418
0.011410336428666007,3.6191988,-3.789561257387201e-17,195,750,-1.0681103903153497,-1.9943292140960693,0.6162755,0.005405567,0.3856130512400275,-0.11748632408847647,0.5351800838992216,2.1360843181610107,0.004036219189389916,8.505518265890443e-05,-5.749497778415584,-49.53333333333333,1.0,3.375,2.675655193407922,-0.19565322262742785,0.019893323561029744,-0.2216874429313581,-0.0050000000000000044,0.033938870727395015,0.9998505797531149
0.0013103054797844766,3.6243372,-9.473903143468002e-18,210,750,-0.9442890735346082,-2.021409749984741,0.62482554,0.002015377,0.41454159285025627,-0.11720773073357073,0.7691354675718709,2.6693592071533203,0.004007478756046382,6.322383743434787e-05,-3.901618945506811,-49.53333333333333,1.0,3.375,3.4620671878255678,-0.19484951172722711,0.01985690618747488,-0.2216874429313581,-0.0050000000000000044,0.0325421363163429,0.9997759259736692
-0.0027557177053547416,3.6227496,9.473903143468002e-18,225,750,-0.6308826348125152,-2.470890760421753,0.6420617,0.0024544017,0.42087138859075834,-0.11768397713319555,0.5928297100647357,2.43578839302063,0.004069059578502995,5.23096205396653e-05,-3.475973046329616,-50.0,1.0,3.375,2.4271716759825037,-0.19532435303794016,0.01821647294825374,-0.2216874429313581,-0.0050000000000000044,0.014836053857735048,0.9997524971883925
-0.002672258092332573,3.629259,1.8947806286936004e-17,240,750,-1.095109777761973,-2.269585371017456,0.65684813,0.0019951232,0.4251364260663721,-0.11767067713319553,0.8882532801341895,2.339566469192505,0.0040664113918344605,3.8681663513070426e-05,-4.399085670001198,-49.93333333333333,1.0,3.375,2.4903196492411523,-0.19580273435592652,0.021579534755995628,-0.2216874429313581,-0.0050000000000000044,0.021247791344920795,0.9997190469876214
-0.005465033956736923,3.634777,2.842170943040401e-17,255,750,-0.9621011403679481,-2.5631356239318848,0.6689453,0.0017718147,0.42411903017637337,-0.11716612654158552,1.0208547934020025,2.590574026107788,0.003999783334044366,4.548539994597154e-05,-4.561167832488491,-49.46666666666667,1.0,3.375,4.718417744480427,-0.19621120605691275,0.02409762936361845,-0.2216874429313581,-0.0050000000000000044,0.00015945340522254507,0.9997417663450229
0.014978911041895268,3.6425447,-2.3684757858670008e-17,270,750,-0.4610872507383418,-1.9683836698532104,0.67493683,0.0036895848,0.39311410704304006,-0.11768397713319555,0.601563114730727,2.552419424057007,0.004069059578502995,1.551095068511944e-05,-2.778019302792789,-50.0,1.0,3.375,3.7832768386552034,-0.19606579588826498,0.013955833872745453,-0.2216874429313581,-0.0050000000000000044,0.07289487574171896,0.9996402732568067
0.009634194211028341,3.6375484,-9.473903143468002e-18,285,750,-0.8723831022702653,-2.542642831802368,0.6800094,0.0012246396,0.4286383679059403,-0.1173442830351705,0.8615114857880481,2.4729442596435547,0.004017814246166434,2.490975824394648e-05,-2.992245699807728,-49.53333333333333,1.0,2.25,7.392409019526512,-0.19592817382303873,0.01905130473702888,-0.2216874429313581,-0.0050000000000000044,0.03672923885565251,0.9995827739052818
0.007562232095188694,3.6314123,4.736951571734001e-18,300,750,-0.8026125490550775,-2.4371678829193115,0.68592954,0.005352745,0.41553099220834105,-0.11734301020218209,0.657637645893815,2.4569296836853027,0.004012769256573786,2.32216431095743e-05,-3.652316913167324,-49.4,1.0,2.25,5.4057589522491645,-0.1959827880973816,0.01986539171833203,-0.2216874429313581,-0.0050000000000000044,0.03302734170202166,0.9995906194274401
0.0005752709914102806,3.638373,9.473903143468002e-18,315,750,-0.745057492534099,-2.390507698059082,0.68982047,0.005427737,0.4359907179549629,-0.11752678149151885,0.6882913274315325,3.3501572608947754,0.00404295411333127,2.163409417540809e-05,-3.398335483549385,-49.8,1.0,2.25,3.918456928119707,-0.19589255371581182,0.01834488759420898,-0.2216874429313581,-0.0050000000000000044,0.02939975774412354,0.9995537245976384
0.0015573661037570422,3.639117,2.842170943040401e-17,330,750,-0.982085660040556,-2.2951273918151855,0.691709,0.0046563204,0.418305768224171,-0.11768397713319555,0.8629833323620144,2.726844072341919,0.004069059578502995,1.9584865620208895e-05,-4.13046525215018,-50.0,1.0,2.25,3.6542943466569784,-0.19561867675442166,0.024000021468901202,-0.2216874429313581,-0.0050000000000000044,0.033470399257106084,0.9995511587726614
-0.009358641449445381,3.6403453,0.0,345,750,-0.9528813285897446,-2.4507293701171875,0.69412744,0.0062362035,0.41730968996563356,-0.11768397713319555,0.652181022981041,2.3130640983581543,0.004069059578502995,2.036710754111829e-05,-3.3281215940607076,-50.0,1.0,3.375,3.2031290731456905,-0.1954427489988539,0.023126426161051688,-0.2216874429313581,-0.0050000000000000044,-0.00924800239612038,0.9995690798168992
0.0007894830028337606,3.650841,0.0,360,750,-1.1203157205703242,-3.124251127243042,0.69668126,0.0021252313,0.4310564404159549,-0.11741470179863862,0.74903527650074,2.1697449684143066,0.004023929844468436,2.6798469629101578e-05,-5.3430534990553555,-49.53333333333333,1.0,3.375,4.385188849610477,-0.1953277465862698,0.0218047264035581,-0.2216874429313581,-0.0050000000000000044,0.017207646573117623,0.9996708361684614
0.006922334400181963,3.6533976,0.0,375,750,-0.9583852191415695,-2.291691780090332,0.6993899,0.0019032421,0.4123004683793003,-0.11743873037997961,0.8242854562055232,2.457099676132202,0.004033843366712219,1.682712661902786e-05,-2.9756295169508724,-49.6,1.0,3.375,6.4519135814556225,-0.1953182128821479,0.020797482078997058,-0.2216874429313581,-0.0050000000000000044,0.026167091462373112,0.9995123773288416
0.003675662727316042,3.6438856,9.473903143468002e-18,390,750,-0.8592853979306172,-2.239771604537964,0.6995542,0.0032265813,0.38358747642295987,-0.11665602787807093,0.6751284612374683,2.080834150314331,0.0039137944205462115,4.463606715681351e-05,-1.5539412686274627,-48.333333333333336,1.0,3.375,6.492031267104279,-0.19499749756028917,0.015357484870605443,-0.2216874429313581,-0.0050000000000000044,0.021824175264375904,0.999679716382113
0.0033859641478195188,3.643762,-1.4210854715202004e-17,405,750,-0.6812923334820632,-2.410642385482788,0.70102674,0.0025185014,0.3983562431083859,-0.11768397713319555,0.4854979617108098,2.529660940170288,0.004069059578502995,8.202973185801434e-06,-2.1896378340096554,-50.0,1.0,3.375,3.8723023958013334,-0.19489030762142606,0.014588412376470364,-0.2216874429313581,-0.0050000000000000044,0.07123130352407073,0.9993164006436512
0.0038198617943481497,3.6411748,0.0,420,750,-0.5464002025968594,-2.0228471755981445,0.70206934,0.002690531,0.39584465867545143,-0.11757160531649974,0.727955811689049,2.442655324935913,0.0040483317821256425,8.442176822410399e-06,-2.7305775079132917,-49.666666666666664,1.0,3.375,6.166213079947859,-0.19473481445863514,0.013276170512816815,-0.2216874429313581,-0.0050000000000000044,0.06241040452274804,0.9993380676956549
0.004285710256251708,3.6288834,-1.4210854715202004e-17,435,750,-0.6219694368693424,-2.1544761657714844,0.70280564,0.0019658387,0.4082048642417263,-0.11756530117474988,0.5456667722255277,2.384432077407837,0.004047553236217901,7.194756482304651e-06,-2.483659792918304,-49.733333333333334,1.0,3.375,5.747518327992902,-0.19458502198028566,0.014000144818079801,-0.2216874429313581,-0.0050000000000000044,0.06810287062109759,0.9992352230070113
0.016032882886572897,3.630732,0.0,450,750,-0.6539522728237275,-2.1624810695648193,0.7039739,0.0029701893,0.39618448078461344,-0.11648198197004808,0.5767740813843648,2.492541551589966,0.003955580193912345,5.8668238400247224e-05,-0.9134653689054908,-49.266666666666666,1.0,3.375,6.967007115192504,-0.19449912108622658,0.012708461444954888,-0.2216874429313581,-0.0050000000000000044,0.10596411986680081,0.9997035306511893
0.011779330367842048,3.641249,7.105427357601002e-18,465,750,-0.47275584656308994,-2.3000032901763916,0.7040066,0.0016002601,0.37996942987890164,-0.1174362328657941,0.6303330276828735,2.288158655166626,0.0040289415732235705,9.71837120555724e-06,-2.0579380204234243,-49.733333333333334,1.0,3.375,5.633569132760598,-0.19430301512273154,0.011396352238380527,-0.2216874429313581,-0.0050000000000000044,0.12155478645519664,0.9993133133111175
0.007064601963903284,3.6311393,-3.789561257387201e-17,480,750,-0.6863882893045777,-2.07177472114563,0.7050511,0.0029078124,0.40555184562832325,-0.11767067713319555,0.6531604219814524,1.9563159942626953,0.0040664113918344605,6.784254923642279e-06,-2.564877586790543,-49.93333333333333,1.0,3.375,4.24603944901253,-0.19423459472656252,0.016375678676619466,-0.2216874429313581,-0.0050000000000000044,0.07163226136782518,0.9993075173374136
-0.003734254720513698,3.6259937,0.0,495,750,-0.6014983390544922,-2.236419439315796,0.7051262,0.0012260275,0.4391537816696333,-0.11696012282038862,0.7722851877793177,2.3815479278564453,0.0039595356933274355,2.5097506373758734e-05,-1.8155150487249683,-49.06666666666667,1.0,2.25,7.3895433380709585,-0.19406186521233454,0.01682629762558099,-0.2216874429313581,-0.0050000000000000044,0.04359507044563846,0.999590217395943
0.00709918311918826,3.62258,-5.684341886080802e-17,510,750,-0.7216978397980678,-2.5161173343658447,0.70466286,0.006890648,0.4163725444906832,-0.11768397713319555,0.8440535782201941,2.2190821170806885,0.004069059578502995,8.8581053545463e-06,-4.4219797750226935,-50.0,1.0,3.375,2.703004163534925,-0.1938653320265876,0.014660541630944093,-0.2216874429313581,-0.0050000000000000044,0.10417118937708437,0.9993391597820839
0.006818164265092001,3.6132584,9.473903143468002e-18,525,750,-0.828934707939905,-2.595224618911743,0.70566,0.0029494844,0.4212150255319541,-0.1170408901673528,0.8460907423329094,2.326836109161377,0.003984697066030046,1.9044450726131103e-05,-3.143990591580749,-49.266666666666666,1.0,3.375,7.412636831259114,-0.19382387695418463,0.01752426528181437,-0.2216874429313581,-0.0050000000000000044,0.10062942449003458,0.9995269097329548
0.006405440813937311,3.605085,5.684341886080802e-17,540,750,-0.8263976180195867,-2.7492516040802,0.70628196,0.003208033,0.41582024523734623,-0.11768397713319555,0.755274565787959,2.8635830879211426,0.004069059578502995,6.502453573896065e-06,-1.7794245809444265,-50.0,1.0,3.375,5.647271974915288,-0.19373784179390802,0.017454406403325826,-0.2216874429313581,-0.0050000000000000044,0.07647555934761961,0.999296662263284
0.010457995096124077,3.6082985,5.684341886080802e-17,555,750,-0.6884960479002791,-1.9662797451019287,0.7054121,0.0034782353,0.4003960829492614,-0.11768397713319555,0.7442389699746987,2.2766685485839844,0.004069059578502995,6.3707630387571035e-06,-2.277039239309527,-50.0,1.0,3.375,3.128639968913958,-0.19349106444888645,0.013805073931476654,-0.2216874429313581,-0.0050000000000000044,0.12037413397959124,0.99915639050077
0.0030783454384542643,3.6086078,-1.4210854715202004e-17,570,750,-0.8413211382504975,-1.9527536630630493,0.7056764,0.0027632064,0.42889664285590245,-0.11736483149124442,0.8296852209681508,2.523280143737793,0.004021264270944683,1.894609242737914e-05,-2.11428134205886,-49.666666666666664,1.0,3.375,6.504970038215856,-0.19339731445482042,0.021381374790774007,-0.2216874429313581,-0.0050000000000000044,0.08761252302428087,0.9995090037677988
0.014076111959567122,3.6101017,3.315866100213801e-17,585,750,-0.7091733488991748,-1.9159340858459473,0.70582265,0.0010424351,0.41627428755617213,-0.11641766364173511,0.6709287197843589,2.26434063911438,0.0039047258705738022,3.265521842570946e-05,-2.0379232675436874,-48.86666666666667,1.0,2.25,5.111800188183529,-0.19329860841157703,0.01564992383409088,-0.2216874429313581,-0.0050000000000000044,0.11519754862195501,0.9996274040548004
0.005299813356783435,3.6230583,-3.789561257387201e-17,600,750,-0.7917823973502124,-2.2418594360351562,0.7051836,0.0048278226,0.4308225391617865,-0.11768397713319555,0.702752200166793,2.543142318725586,0.004069059578502995,9.722671120432112e-06,-2.6286865846507017,-50.0,1.0,2.25,6.006217959483252,-0.1931025390692817,0.019765368755409886,-0.2216874429313581,-0.0050000000000000044,0.07883800298410157,0.9993033439299466
0.004946870047339002,3.6351135,-1.8947806286936004e-17,615,750,-0.8544005226927587,-2.1427102088928223,0.70487267,0.012965993,0.4301326722205,-0.11742185330583509,0.7314376412143214,2.7957119941711426,0.004025263633710359,1.1571606374858577e-05,-2.325361201960947,-49.46666666666667,1.0,3.375,5.987511602607197,-0.1929764770550198,0.015464862098693537,-0.2216874429313581,-0.0050000000000000044,0.10615795415112128,0.999453136737461
0.0013319591588726997,3.6488788,4.736951571734001e-18,630,750,-0.7574832673134617,-2.1440253257751465,0.70470214,0.0014300833,0.4130423984605608,-0.11745049990600571,0.6120076956079474,2.338825225830078,0.0040327103406192204,8.582397078875508e-06,-3.040101730839443,-49.8,1.0,2.25,4.226278869256948,-0.1928512695304023,0.0164191957582598,-0.2216874429313581,-0.0050000000000000044,0.12724558171257377,0.9993078463549855
-0.004600255085506719,3.6587915,-9.473903143468002e-18,645,750,-0.7596915767727871,-2.192843198776245,0.7043804,0.008773179,0.4234389600138783,-0.11765734379986222,0.7265560874514388,2.7745766639709473,0.004063770433635398,1.1205431600347603e-05,-2.5434158078878384,-49.8,1.0,3.375,5.212804822270225,-0.19270611571672228,0.015082701972936995,-0.2216874429313581,-0.0050000000000000044,0.14890725331536184,0.9993045395601727
0.0054986645505253635,3.6624835,2.842170943040401e-17,660,750,-0.7508003183991565,-2.517026662826538,0.70484984,0.0019026505,0.4345981254054721,-0.11700908957671485,0.7156360326655905,2.2253167629241943,0.004014058572656296,1.735131066814495e-05,-1.820226192010458,-49.733333333333334,1.0,3.375,4.254058451613105,-0.19267777098062305,0.019318597052231296,-0.2216874429313581,-0.0050000000000000044,0.08009797470457852,0.9995092799714315
-0.010424258635062082,3.6470456,9.473903143468002e-18,675,750,-0.7770997070360988,-2.2462332248687744,0.7047003,0.002013229,0.4221656651102973,-0.11768397713319555,0.6398085954019831,2.573737144470215,0.004069059578502995,7.248439052280862e-06,-2.4311059370645847,-50.0,1.0,3.375,3.509530218646743,-0.1925773193444146,0.018718056501556703,-0.2216874429313581,-0.0050000000000000044,0.07438051003372917,0.9992568790299159
0.010723650680685363,3.646674,-1.4210854715202004e-17,690,750,-0.8984800480096474,-2.514017343521118,0.704478,0.0022996597,0.4701785944799697,-0.11766407696652888,0.686387350295732,2.506709575653076,0.004065175261741808,9.500724343937826e-06,-3.8294715129014953,-49.93333333333333,1.0,3.375,3.627428823887282,-0.19246281738408408,0.02023370713944236,-0.2216874429313581,-0.0050000000000000044,0.10213417501747608,0.9993336363848314
-6.354072326244346e-05,3.6664224,2.842170943040401e-17,705,750,-1.0068625429998284,-2.419151544570923,0.7038439,0.0024883521,0.4676833151588426,-0.11746314967074091,0.7228368917466834,2.635084390640259,0.004034072288870193,1.09477785010471e-05,-1.7846447568430952,-49.8,1.0,3.375,4.668676246435582,-0.19231184081904093,0.02132287173188169,-0.2216874429313581,-0.0050000000000000044,0.09727302217545608,0.9993929571996892
0.009929109662267425,3.6845055,-1.4210854715202004e-17,720,750,-0.689513572649015,-2.0479989051818848,0.6991457,0.0026652701,0.43209639111926,-0.11759767630069555,0.6545188780269678,2.620849609375,0.004052829001772612,7.3075087867013545e-06,-1.688190633043386,-49.6,1.0,3.375,7.851590009475943,-0.19093450928963557,0.01742742125193398,-0.2216874429313581,-0.0050000000000000044,0.12496745608747005,0.9992758989208921
0.009196855947979431,3.6719842,-2.842170943040401e-17,735,750,-0.8107683755785,-2.396960735321045,0.7034961,0.0019322843,0.46842534264831914,-0.11730322756469563,0.8098682096681349,2.5290842056274414,0.0040148615872891225,1.078252152335325e-05,-2.725869030978352,-49.666666666666664,1.0,3.375,4.327743881705248,-0.1920427856373257,0.02275471023637867,-0.2216874429313581,-0.0050000000000000044,0.10766945439080397,0.9993848744279142
0.012474812809209604,3.6697028,-4.736951571734001e-18,750,750,-0.9825785060066444,-2.3856520652770996,0.70285654,0.0020126002,0.44403060909369996,-0.11750050675743501,0.7316402468429265,2.262990951538086,0.004038230557373809,1.1644596293553684e-05,-2.9737439393904603,-49.666666666666664,1.0,3.375,4.942578708878461,-0.19193474122365317,0.022356371195551554,-0.2216874429313581,-0.0050000000000000044,0.07571797458528697,0.9993921987181866
0.004802759825297339,3.6750894,0.0,765,750,-0.9798218322589131,-2.779606580734253,0.7019289,0.001678971,0.4886523815797378,-0.1154848236662517,0.9175936950946222,2.8781187534332275,0.0038508931927503267,0.00010437579172555495,-1.2510753394421013,-48.333333333333336,1.0,3.375,6.10796389440799,-0.19179639894782174,0.023892214314938237,-0.2216874429313581,-0.0050000000000000044,0.06466650428809226,0.9997829656177215
0.0030188625474097926,3.6784735,-9.473903143468002e-18,780,750,-0.9443696400598719,-2.6914453506469727,0.7015314,0.0038959172,0.47852335425920955,-0.11768397713319555,0.863186078413658,2.393076181411743,0.004069059578502995,1.9746190543454872e-05,-3.143615056005328,-50.0,1.0,3.375,3.0684564443946107,-0.19169594726732042,0.021592538457861354,-0.2216874429313581,-0.0050000000000000044,0.07581982499112686,0.9994810224098171
-0.007489056994066414,3.680677,0.0,795,750,-0.7648430171416335,-2.131134033203125,0.7004024,0.0025832946,0.4426821555929774,-0.11752569934557902,0.7014635875062888,2.1624655723571777,0.004040643260205533,1.2325852691830033e-05,-2.8392166538160413,-49.666666666666664,1.0,3.375,4.661401067167674,-0.19150615234841242,0.019298722013894036,-0.2216874429313581,-0.0050000000000000044,0.08888869144798567,0.9995761406968048
0.010101773492550467,3.699295,2.7237471537470506e-17,810,750,-0.7597161990137905,-2.1300508975982666,0.70022935,0.0017523422,0.4606381012625028,-0.11768397713319555,0.904861101491493,2.422111988067627,0.004069059578502995,1.4026682891639904e-05,-2.365957110193582,-50.0,1.0,3.375,3.827497367496803,-0.19140819090832606,0.01903997403129297,-0.2216874429313581,-0.0050000000000000044,0.08880762197449803,0.99930001992958
0.007276643864250714,3.7147832,-2.842170943040401e-17,825,750,-0.7911313681044163,-2.430485725402832,0.6998799,0.005631353,0.45186206797933964,-0.11679473541929208,0.7258063060876703,2.5147767066955566,0.003965704466216475,3.4180761428130536e-05,-1.7593438055285033,-49.333333333333336,1.0,3.375,5.185566653155107,-0.1913076171805064,0.019670018316405195,-0.2216874429313581,-0.0050000000000000044,0.10683302478523304,0.9995771752282377
0.004574122780588858,3.7242649,0.0,840,750,-0.8871975077989052,-2.4687790870666504,0.6994708,0.001987186,0.47772645545041786,-0.11765077696652887,0.7828948621966276,2.236051559448242,0.004062658550720505,1.2434282635582788e-05,-2.5716463421141262,-49.86666666666667,1.0,3.375,4.151537830394146,-0.19121353759002685,0.024761242579098137,-0.2216874429313581,-0.0050000000000000044,0.0846796249570325,0.9993759105044148
0.00974010098444897,3.741434,0.0,855,750,-0.9745876117560459,-2.3743364810943604,0.6986382,0.0017188765,0.49898559365973216,-0.11726116774936376,0.8060154002045955,2.51389741897583,0.004004976780110358,1.6659611430369745e-05,-2.52187577073817,-49.53333333333333,1.0,3.375,5.277562310028736,-0.1910561523110072,0.025919512758363517,-0.2216874429313581,-0.0050000000000000044,0.13033193557305883,0.999504368373768
0.00034472202388585146,3.7432604,0.0,870,750,-0.8853690047157108,-2.168342351913452,0.6977861,0.0022812749,0.4458537155762304,-0.11742209167794823,0.7973873953552167,2.4141178131103516,0.004025350039872657,1.3496778288715513e-05,-3.5843621816546376,-49.666666666666664,1.0,3.375,4.750822593805812,-0.19090344237942167,0.022666729221322894,-0.2216874429313581,-0.0050000000000000044,0.08191117036125312,0.9994781894004726
-0.007108588874821242,3.7336602,1.8947806286936004e-17,885,750,-0.9151541033284105,-2.566880464553833,0.6974872,0.0009777988,0.49868288609143074,-0.11712644176783503,0.868562524425189,2.4450011253356934,0.003975981867644611,3.9372004838176804e-05,-2.3562047516233235,-49.0,1.0,2.25,7.030635072320937,-0.19081735839250352,0.025919405147633818,-0.2216874429313581,-0.0050000000000000044,0.03158538963490476,0.9994800856270676
0.0005402416685577463,3.7163284,0.0,900,750,-0.9760283034621412,-2.6686792373657227,0.69696784,0.004028226,0.48493920017462666,-0.1170021321353674,0.8724749811598987,2.5908942222595215,0.003970887695936546,2.5139087451527324e-05,-2.891431173331961,-49.13333333333333,1.0,2.25,6.072484459120993,-0.19071899413967133,0.022870312805564435,-0.2216874429313581,-0.0050000000000000044,0.06536607367359101,0.9996565226800666
0.004633062828383246,3.7097135,9.473903143468002e-18,915,750,-0.886612525842783,-3.1811962127685547,0.69617254,0.004894175,0.4789285237776544,-0.11690736695733889,0.8346274995781615,2.60235595703125,0.003961025971835839,2.5532992066838762e-05,-1.4816837958407854,-49.266666666666666,1.0,2.25,7.037302158320879,-0.19057822266091243,0.020353367203163344,-0.2216874429313581,-0.0050000000000000044,0.10411570353868108,0.9995724712237232
0.006234365207915817,3.6999168,1.1842378929335004e-17,930,750,-0.9251375078411278,-2.770803451538086,0.6958923,0.0035731096,0.4819232242238364,-0.11749412490700611,0.8043946350307266,2.6420905590057373,0.004036319612890252,8.525249949690198e-06,-1.760935516588,-49.6,1.0,2.25,4.285564963574105,-0.19049121093495688,0.021943460841867157,-0.2216874429313581,-0.0050000000000000044,0.07716231251942615,0.9993466535875668
0.008010813447277212,3.7024226,-4.736951571734001e-18,945,750,-0.9295841792672761,-2.7814624309539795,0.69509387,0.0028158773,0.5129230290257474,-0.11765077696652887,0.8637748819505824,2.7172553539276123,0.004062526545728839,8.848377645533498e-06,-3.9392372894623815,-49.86666666666667,1.0,2.25,3.039771529688559,-0.19036538087373311,0.02929848221224025,-0.2216874429313581,-0.0050000000000000044,0.04434947152249515,0.9994521481673272
0.0033312040495968175,3.7007108,-2.842170943040401e-17,960,750,-0.9514626151552917,-3.029999256134033,0.69440407,0.0077568847,0.5582680465073296,-0.11640421940628286,0.7639256506148281,2.262437582015991,0.003919159135029744,4.493318391597593e-05,-2.055759981958844,-49.06666666666667,1.0,3.375,4.277318123707405,-0.19025438233100045,0.03200751638994377,-0.2216874429313581,-0.0050000000000000044,0.05492010293217997,0.9996377917533273
0.012889441231186842,3.7084732,-1.6579330501069006e-17,975,750,-0.9151190666980858,-3.1791515350341797,0.6932647,0.0038854077,0.5342577717422885,-0.11705837913765432,0.7613358645681064,2.4715194702148438,0.003977056353985888,3.1820452239999433e-05,-1.5862795131464342,-49.266666666666666,1.0,3.375,4.4019344711867765,-0.19008266601732043,0.025723634367538526,-0.2216874429313581,-0.0050000000000000044,0.07739837978904446,0.9996689497589568
