_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,TotalPolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,BaselineLoss,CriticLoss
-49.4,1000,-0.043205672974423674,-0.7708295001204634,0.38698768821096213,0.011731463965438975,-0.03683126539044315,-2.3122050762176514,2.0463337898254395,0.3770661710292401,9.947598300641403e-17,-2.328498224868064,3.82408312401631,0.999974038776842,-0.11731947644376489,-0.2216874429313581,-0.0050000000000000044,0.004010398622575221,20,-0.21053056,3.6811278,0.011890848,1.5,1.0,0.0035279134797362574,0.024835674
-49.2,1000,0.009276920218472904,-0.5214111113030665,0.45405740722806076,0.009218126330920172,-0.015160032305226195,-2.2343697547912598,2.48781156539917,0.36806525772237214,4.263256414560601e-17,-2.6014421080392944,3.303434712773418,0.9999559579095323,-0.11589682714648242,-0.2216874429313581,-0.0050000000000000044,0.003939123850360231,40,0.16259766,3.6853988,0.0059261895,1.5,1.0,0.002484252041362908,0.78549415
-50.0,1000,-0.001907898856594024,-0.5364974132655885,0.5343766487588857,0.0122639081903162,-0.003064784748130478,-2.106588363647461,2.276306390762329,0.38875507082330174,-2.842170943040401e-17,-2.0121561533155363,3.219979748098819,0.9999623933003389,-0.11768397713319553,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,60,0.17393988,3.6744242,0.004406877,1.5,1.0,0.0025247809418741233,0.34852886
-49.5,1000,0.008079415344415463,-0.5317805224152722,0.6631957322100254,0.009890844786654253,0.003189253197400831,-2.4615278244018555,2.3464362621307373,0.3736313260616789,2.842170943040401e-17,-1.6774660398485872,2.432347867662646,0.9999573040114847,-0.11592190949336816,-0.2216874429313581,0.0,0.004091557417201076,80,0.06257542,3.672235,0.004109759,1.5,1.0,0.0013630102681322,0.029520985
-49.2,1000,-0.0008135169937192837,-0.5805294090244953,0.698370030506482,0.010824876088805209,0.003705668311275076,-2.2631173133850098,2.1649017333984375,0.3821552656303089,-3.552713678800501e-17,-1.877942406210704,2.7743842628314535,0.9999406419016802,-0.11717690025965108,-0.2216874429313581,-0.0050000000000000044,0.003995943786926148,100,-0.057156485,3.6680233,0.010098232,2.25,1.0,0.0004359506070135436,0.0990946
-48.6,1000,0.0038975790563080775,-0.5181382933977127,0.7428771492165172,0.008682200170906876,0.029100383379729464,-2.3731300830841064,2.2170839309692383,0.3676951526737676,2.842170943040401e-17,-2.978589418528888,3.037248238459782,0.9998915503617349,-0.11570086353615378,-0.2216874429313581,-0.0050000000000000044,0.0039100449463429065,120,-0.14080292,3.672594,0.003880989,2.25,1.0,8.90844844262666e-05,0.3227165
-49.9,1000,0.009944091815045119,-0.3383703314933547,0.6432640081812822,0.011828795352526286,0.05744793257128913,-2.316743850708008,2.265374183654785,0.373752912442185,-3.552713678800501e-17,-4.2906417645175,3.990010689787731,0.999696113506285,-0.11752063314318235,-0.2216874429313581,-0.0050000000000000044,0.004047260380810721,140,-0.21473767,3.6695879,0.004822096,2.25,1.0,2.2827691985197377e-05,0.6674238
-49.85,1000,0.013372805604015858,-0.781686750788507,0.6933131517923685,0.010934500703190497,0.039771998229785825,-1.9446724653244019,2.171267032623291,0.37940050029853856,4.263256414560601e-17,-3.3483502366648437,3.81787148952048,0.9996011761845587,-0.117624597655005,-0.2216874429313581,-0.0050000000000000044,0.004058075416945992,160,-0.24775015,3.6804168,0.004517719,2.25,1.0,1.764788824775914e-05,0.52735007
-49.9,1000,0.01607878305547898,-0.40366009486537774,0.7000075043963885,0.012386612093656197,0.06351729053945747,-2.3859779834747314,2.574904203414917,0.37724020440765743,-1.4210854715202004e-17,-3.840891860383783,4.604742966445089,0.9994747971156961,-0.11764920150882052,-0.2216874429313581,-0.0050000000000000044,0.004062497339007659,180,-0.2562894,3.6896348,0.005107688,2.25,1.0,1.3495687668537333e-05,0.51192105
-49.7,1000,0.02107195010473943,-0.6141747656005038,0.7697819337840388,0.014662705808083544,0.054474929349438754,-2.3132247924804688,2.043137311935425,0.3822498000258724,7.105427357601002e-18,-4.055837624357444,6.847974144807187,0.9995291115872387,-0.11753559217123004,-0.2216874429313581,-0.0050000000000000044,0.004043398259431389,200,-0.20787162,3.6895204,0.0041350997,2.25,1.0,1.618592919373815e-05,0.5348097
-50.0,1000,0.023034947474976215,-0.6835980983023695,0.7831895875498234,0.011357341396399425,0.07085301298252307,-2.186563491821289,2.776597023010254,0.3777702333010624,0.0,-3.7386682021949733,3.063691550000916,0.9994052067969498,-0.11768397713319553,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,220,-0.19739856,3.6912215,0.0035943354,2.25,1.0,1.0161498957244494e-05,0.57689047
-50.0,1000,0.020513466142566793,-0.34862805580526285,0.6951477931164668,0.01351080840766171,0.07174076142394915,-2.1651182174682617,2.3866589069366455,0.4040012669302625,1.4210854715202004e-17,-2.1643578363226306,4.795866055499148,0.9993628328272903,-0.11768397713319553,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,240,-0.19621688,3.6970892,0.0072797304,3.375,1.0,9.234602906454064e-06,0.60251343
-49.6,1000,0.01310164324323596,-0.4048321882011372,0.6757990164320409,0.012002726536927294,0.06989148848678452,-2.654644727706909,2.5160837173461914,0.4023280625381494,2.842170943040401e-17,-1.655859525872516,6.378683307590931,0.9994845295029586,-0.11733311679916698,-0.2216874429313581,-0.0050000000000000044,0.0040164151621041476,260,-0.19716439,3.692648,0.002102196,3.375,1.0,1.580326008549378e-05,0.62925243
-49.95,1000,0.011893937409086602,-0.7726194240780984,0.792476406239392,0.01337035013876968,0.05657564771419857,-2.142808437347412,2.1181905269622803,0.4002085675646131,4.263256414560601e-17,-5.553314304554275,3.0375687681388053,0.9995998993892891,-0.11761154610201385,-0.2216874429313581,-0.0050000000000000044,0.004058446553109297,280,-0.19742973,3.689432,0.0015753624,3.375,1.0,1.5412120838726325e-05,0.64517736
-49.95,1000,0.005383813257869937,-0.9413945917754832,0.9092297925667573,0.01551327990162549,0.04009078930877149,-2.2867836952209473,2.0870888233184814,0.3905564538074367,1.0658141036401503e-17,-3.7979779460426646,3.6586574586355836,0.999437688814132,-0.11767897713319553,-0.2216874429313581,-0.0050000000000000044,0.004068044518845014,300,-0.19710697,3.6990464,0.0011771214,2.25,1.0,1.1415891054800891e-05,0.65407985
-49.65,1000,0.012260881442733917,-0.5448889961607676,0.8094164918368193,0.012751190363958248,0.05257615189650096,-3.14424204826355,2.443124532699585,0.38523872161826767,1.0658141036401503e-17,-2.493301441858987,5.567143257665758,0.9994479554701623,-0.11730830889967382,-0.2216874429313581,-0.0050000000000000044,0.0040190015210096065,320,-0.19696076,3.7053437,0.0021732373,2.25,1.0,1.4317037809449138e-05,0.662531
-48.65,1000,0.008911140232664413,-0.6264670645289729,0.6877862706097699,0.01413866930970148,0.05830902721872553,-2.4300625324249268,2.14925479888916,0.41039803503467925,-1.4210854715202004e-17,-1.0231100589858981,7.8096648994870215,0.9997189306164586,-0.11635147037821059,-0.2216874429313581,-0.0050000000000000044,0.003908584835029535,340,-0.19701643,3.7276382,0.002324494,2.25,1.0,5.97166484104e-05,0.67100316
-49.75,1000,0.012100783802376567,-0.7407970458098716,0.8617171099208336,0.01353198589345558,0.0630706901459489,-2.3685946464538574,2.4047749042510986,0.40110502886480726,1.4210854715202004e-17,-2.4684179354290503,4.3009439427650324,0.9994311306341368,-0.11746868591286726,-0.2216874429313581,-0.0050000000000000044,0.004034470354191317,360,-0.1969192,3.7176561,0.0033196744,2.25,1.0,1.4457125612205603e-05,0.67689955
-49.9,1000,0.008136887290228274,-0.7498698227772467,0.7014104180950858,0.014431269818729064,0.05515214017266407,-2.8952856063842773,2.7797908782958984,0.419318267210955,-3.552713678800501e-18,-2.5425418908263815,3.7026416770139496,0.9993431203063573,-0.11761987028936127,-0.2216874429313581,-0.0050000000000000044,0.004057736219237651,380,-0.19687939,3.7087436,0.005433238,2.25,1.0,7.291055990312311e-06,0.68218297
-48.7,1000,0.003654708624011895,-0.5193818925243167,0.6867202836510796,0.011803353298277235,0.046683163030305876,-2.4921653270721436,2.691117525100708,0.39081522548926767,0.0,-0.7307476601315319,5.847873268013034,0.9997960288877321,-0.11475942098425086,-0.2216874429313581,-0.0050000000000000044,0.004036835898191694,400,-0.19679098,3.6965432,0.0029382869,2.25,1.0,0.00016497166648298,0.6863582
-50.0,1000,-0.00331834410614609,-0.5803771486724896,0.639157531598788,0.013600619459073069,0.061633478182542605,-2.184144973754883,2.3145670890808105,0.4260193225171577,-2.1316282072803006e-17,-2.2428327519940576,3.2001884452881297,0.9994393644687564,-0.11768397713319553,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,420,-0.19660863,3.6725955,0.0059984745,2.25,1.0,2.8169020046023588e-05,0.6894394
-49.9,1000,0.005324740720434542,-0.697203668091008,0.8826102785990515,0.012388587159028847,0.0739774824376218,-2.1397454738616943,2.4778614044189453,0.39070112745985824,-5.684341886080802e-17,-3.4593528971459455,5.007966509907522,0.9994461599369893,-0.11764449778000499,-0.2216874429313581,-0.0050000000000000044,0.0040618622937396804,440,-0.1964922,3.6714907,0.0057907915,2.25,1.0,8.516044584048924e-06,0.6922765
-49.45,1000,-0.0030735076795315236,-0.6209885990008239,0.5858283537465769,0.012418446846182355,0.039868059142725544,-2.1692256927490234,2.4129626750946045,0.3843122917685147,0.0,-2.00942416118068,5.30305306254845,0.9994779535631693,-0.1169358007340538,-0.2216874429313581,-0.0050000000000000044,0.004011675698249805,460,-0.19633715,3.6681385,0.0023880908,2.25,1.0,1.8441684120226586e-05,0.6945288
-49.75,1000,0.006424859393102196,-0.6897052615537979,0.7238799225140983,0.013382333454524659,0.06068855043931399,-1.9415361881256104,2.5358245372772217,0.39603003429303263,0.0,-2.975423547443988,4.994510045049732,0.9993960998428207,-0.11734594579798424,-0.2216874429313581,-0.0050000000000000044,0.004021733676019808,480,-0.19616133,3.6498325,0.004448663,2.25,1.0,1.2203419211931754e-05,0.69643915
-49.95,1000,-0.00028886444132203843,-0.5841638855477572,0.5454184106316247,0.014019481128432475,0.005173381525208242,-2.117555618286133,2.3557522296905518,0.3972763096713202,2.1316282072803006e-17,-2.324914596792377,4.196069313549342,0.9992387190876153,-0.11746228969026418,-0.2216874429313581,0.0,0.004072043230756499,500,-0.18899561,3.6599395,0.0036941508,2.25,1.0,6.996283042781807e-06,0.6762389
-50.0,1000,0.0017681375609275608,-0.5526682450748485,0.5450217849774672,0.010021235652329884,0.024895546908839605,-1.927256464958191,2.153323173522949,0.37812977143015425,4.4408920985006264e-17,-2.236193777583929,3.4481504147427766,0.9991671496523511,-0.11768397713319553,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,520,-0.19586991,3.6855688,0.0031058264,2.25,1.0,5.845781837338205e-06,0.7024121
-49.8,1000,-0.0061133037753944176,-0.6777393012684276,0.601644618477273,0.013659299452599857,0.03312986251502298,-2.9254887104034424,2.584962844848633,0.39777922394414267,2.1316282072803006e-17,-1.853985111499466,9.083759883265312,0.999250589618556,-0.11763422650882052,-0.2216874429313581,-0.0050000000000000044,0.004059841048697732,540,-0.19572109,3.6978173,0.003423919,2.25,1.0,1.0507866019050286e-05,0.70194906
-49.5,1000,0.008206273050625901,-0.7582107737122197,0.6564258333027068,0.012964554465852927,0.05851932342891814,-2.3075711727142334,3.2038395404815674,0.42347356900618344,1.4210854715202004e-17,-1.9677409248781883,7.989262745261615,0.9994123343392892,-0.11745721728837515,-0.2216874429313581,-0.0050000000000000044,0.004030262170919132,560,-0.19559555,3.7053943,0.0037312703,2.25,1.0,1.0071197032479153e-05,0.7012486
-49.7,1000,0.009845225510420493,-0.6316095836540798,0.5948623227876854,0.011830488054958326,0.03697086854709778,-2.3013598918914795,2.359816789627075,0.42105552868697166,2.842170943040401e-17,-1.5508033198156728,7.238852355608188,0.9994795268073687,-0.11719031808479738,-0.2216874429313581,-0.0050000000000000044,0.0040128821571430405,580,-0.19543618,3.7399793,0.009036478,3.375,1.0,1.7821265295596737e-05,0.70111537
-49.6,1000,-0.001553584468399843,-0.7019353141975266,0.46876860937853493,0.010479196277930255,0.022057976717245766,-2.817721366882324,2.1928083896636963,0.4113994479903967,0.0,-1.7805532199465266,8.420994330501673,0.999376369087947,-0.11732322552679082,-0.2216874429313581,-0.0050000000000000044,0.004021614725617003,600,-0.19526976,3.7546933,0.002227868,3.375,1.0,1.1089769932288916e-05,0.70152026
-49.65,1000,0.00560018018654974,-0.7817039441915019,0.5316348694583674,0.010371225029682263,0.03697693232051097,-2.3268134593963623,2.630337953567505,0.3933216372821281,-7.105427357601002e-18,-2.218753824676809,6.232092778685702,0.9992681902712856,-0.11753168075573281,-0.2216874429313581,-0.0050000000000000044,0.004042852801243688,620,-0.19513895,3.7487705,0.0019185679,3.375,1.0,7.672920290565103e-06,0.7021668
-49.7,1000,-0.0017149504965820604,-0.5060191773887045,0.5740030244381312,0.011098037071370437,0.04785175442020409,-2.209444522857666,2.4917004108428955,0.42177059171350983,1.4210854715202004e-17,-1.593532105754625,10.634281811632322,0.9992980368077464,-0.11757011966498626,-0.2216874429313581,-0.0050000000000000044,0.004049484158016759,640,-0.19502047,3.7584634,0.0020931056,3.375,1.0,7.870302404642113e-06,0.7027743
-49.95,1000,0.013178065606402296,-0.5818053009107989,0.5259049317419722,0.010982427253597363,0.07141750180721283,-1.9303622245788574,2.096641778945923,0.3994477716628686,-1.4210854715202004e-17,-1.951617723732344,3.8240693910028076,0.9991068262839307,-0.11767897713319553,-0.2216874429313581,-0.0050000000000000044,0.004068044518845014,660,-0.19487786,3.750749,0.0013481576,2.25,1.0,5.232774397182607e-06,0.7029271
-49.45,1000,-0.001832514877759068,-0.4991863329325882,0.41374877029173185,0.00954659912573685,0.03539760111249052,-2.296306848526001,2.217803955078125,0.41746198392290895,-5.684341886080802e-17,-1.5532922815402377,5.591245266441786,0.9994757351726777,-0.11688274167616466,-0.2216874429313581,-0.0050000000000000044,0.003986672086265359,680,-0.19473504,3.7466207,0.004492991,2.25,1.0,1.8665001187017175e-05,0.7029842
-49.2,1000,-0.005824678161525529,-0.5698705326550225,0.5297670431007273,0.011361095900246922,0.010249074016930535,-2.1838386058807373,2.183534860610962,0.4044018887775247,7.105427357601002e-18,-1.0745138437346826,11.709852492685272,0.999600100664027,-0.11716372401321769,-0.2216874429313581,-0.0050000000000000044,0.003996593887088133,700,-0.19459693,3.7317798,0.0019975065,2.25,1.0,2.802180809432496e-05,0.70291716
-49.2,1000,0.00076797467043565,-0.5395381280278803,0.5843527908989604,0.011007142505278579,0.03605735307990108,-2.5438711643218994,2.2358663082122803,0.39813761403049996,0.0,-1.1019785564876476,6.617814938148049,0.9996761907783764,-0.11615788268378845,-0.2216874429313581,-0.0050000000000000044,0.003989439864320757,720,-0.19445318,3.7260363,0.002183096,2.25,1.0,5.6149783738271446e-05,0.7030175
-49.45,1000,0.008949794324648212,-0.7250571126186754,0.6093488601928059,0.012490675963273593,0.02093233303911984,-2.3342766761779785,2.17527174949646,0.4050482674038264,-7.105427357601002e-18,-2.4478923161784154,6.011977023629785,0.9995016829870135,-0.11725040736292155,-0.2216874429313581,-0.0050000000000000044,0.004003876943857372,740,-0.19431984,3.718329,0.0034772991,2.25,1.0,3.2664785744963734e-05,0.70304275
-49.8,1000,-0.008169589457227223,-0.8069102110755974,0.5678278877294546,0.01380950939543089,0.04686727078392869,-2.3903372287750244,2.4087324142456055,0.41557922940875375,-5.329070518200751e-17,-2.6926694698319067,6.615640457569153,0.9994140937769079,-0.11756578413075351,-0.2216874429313581,-0.0050000000000000044,0.004049104602583791,760,-0.1941848,3.7345524,0.0033503606,2.25,1.0,1.0134359771910749e-05,0.7031194
