_max_obs,_mean_act,_min_act,_min_adv,_min_discrew,_max_adv,PolicyEntropy,_lr_multiplier,_MeanReward,_max_act,_mean_adv,_Episode,_max_discrew,_mean_obs,BaselineLoss,CriticLoss,_min_obs,_std_obs,KL,TotalPolicyLoss,_mean_discrew,_std_discrew,_std_adv,Steps,_std_act,Beta
0.7243346835569785,-0.06070190024276963,-2.264713764190674,-3.3686050805924816,-0.2216874429313581,3.285088667780317,3.6291661,1.0,-49.95,2.1189568042755127,-4.9737991503207014e-17,220,-0.0050000000000000044,0.010852865576059623,1.2575904100532044e-05,0.7154511,-0.6181015336103021,0.010634416313244296,0.00464937,-0.19756457,-0.1176255999401099,0.00405977942704082,0.9995515704012232,1000,0.3703599064984572,2.25
0.7722215382704645,-0.016605217398289823,-2.1993067264556885,-3.95588373909817,-0.2216874429313581,5.9653065079325325,3.6267915,1.0,-49.6,2.9325003623962402,0.0,240,-0.0050000000000000044,0.018818868058312923,3.957198229259913e-05,0.7172774,-0.4812995603355805,0.010102612053352071,0.003924488,-0.19727117,-0.11675991659433768,0.003999828741681082,0.9996447279080736,1000,0.3709145984769801,2.25
0.5332027856637872,-0.0210015295536723,-2.1996567249298096,-3.235191923959892,-0.2216874429313581,4.911855761582346,3.632945,1.0,-49.75,2.4727163314819336,0.0,260,-0.0050000000000000044,0.009511857446988903,1.5134603839973806e-05,0.7191771,-0.5033729101395594,0.011383888321732413,0.0017542593,-0.19707406,-0.11747158883275273,0.004038593412178009,0.9993920204025053,1000,0.3746684902933546,2.25
0.5804111866113396,-0.021805013424716888,-2.3742880821228027,-3.5979714272610726,-0.2216874429313581,2.9570722029019008,3.6233575,1.0,-49.75,2.3502590656280518,1.4210854715202004e-17,280,-0.0050000000000000044,0.014553399473535641,1.8817602223324888e-05,0.72112644,-0.5951402758337503,0.012394089065258159,0.0039484827,-0.19694622,-0.11708854694586142,0.0040163320030830755,0.9995564938884192,1000,0.3624087810900699,2.25
0.9196815924109271,-0.01264310001267586,-2.196906089782715,-3.716563146165236,-0.2216874429313581,2.7140914712586492,3.6354516,1.0,-50.0,2.5670535564422607,-1.3322676295501878e-17,300,-0.0050000000000000044,0.016217426422313438,1.244252575920125e-05,0.72149867,-0.5349673374762294,0.012384455188351894,0.004598591,-0.19667794,-0.11768397713319553,0.004069059578502995,0.9994401139088767,1000,0.3757793621084261,2.25
0.5677075454759207,-0.004531622017617337,-2.490941286087036,-1.442000090280073,-0.2216874429313581,6.620316563549215,3.6324635,1.0,-49.35,2.146885871887207,0.0,320,-0.0050000000000000044,0.006962311750468241,3.59921323232442e-05,0.7225974,-0.5208184341528085,0.009308122940512118,0.0031040648,-0.19656307,-0.11649304137614908,0.003960440280036572,0.9996164116811799,1000,0.3838813268229695,2.25
0.7025366662762803,-0.015089607709902338,-2.0777194499969482,-3.085084101616396,-0.2216874429313581,5.018987933685263,3.6238432,1.0,-49.45,2.6506636142730713,0.0,340,-0.0050000000000000044,0.010672697991277102,3.190597133318102e-05,0.72317445,-0.5469374705483661,0.011417451448262948,0.0023669377,-0.19640644,-0.116618958751315,0.0039866091578504926,0.9996023287012497,1000,0.35153458683859057,2.25
0.6182067614309005,-0.0077511731929844245,-2.2560763359069824,-5.532526681981433,-0.2216874429313581,4.693046932407902,3.6107087,1.0,-49.8,2.288485288619995,-3.552713678800501e-18,360,-0.0050000000000000044,0.016316066738981748,1.3849367779726017e-05,0.7228379,-0.6250915732653449,0.012300144011497502,0.0033816884,-0.19615301,-0.11747831511919112,0.004051267849476905,0.9995172901842675,1000,0.3709830255358745,2.25
0.5515904958393087,-0.058088963809015695,-2.2520713806152344,-1.6705883764142277,-0.2216874429313581,5.688513180165215,3.6037488,1.0,-48.3,2.110679864883423,0.0,380,0.0,0.003212376884746404,0.00011259475004049708,0.7231243,-0.5511134203822932,0.011660049696044303,0.003178019,-0.19601904,-0.11482898258365822,0.0038942858358804767,0.9997735626313501,1000,0.3657867884598868,2.25
0.56951019904496,-0.02545417939592153,-2.167609691619873,-2.2526188066625554,-0.2216874429313581,7.471383923018743,3.5919797,1.0,-49.3,1.7982912063598633,1.4210854715202004e-17,400,-0.0050000000000000044,0.014350430160390427,3.2429207503425254e-05,0.72317797,-0.7200047383487725,0.009352077978105377,0.0018945396,-0.19586653,-0.1171413842718336,0.0039905940072788295,0.9996240497860409,1000,0.3599797039359428,2.25
0.8251135753088651,-0.031965993574645836,-2.081221580505371,-4.774959914059041,-0.2216874429313581,5.283016023583952,3.5971951,1.0,-49.65,2.381887197494507,3.552713678800501e-18,420,-0.0050000000000000044,0.014875222834514897,2.1066080325912867e-05,0.7231077,-0.8906671762272467,0.01219019727050952,0.0035144025,-0.19572818,-0.11740530871978162,0.0040257641299413,0.9995713879460788,1000,0.370500291135322,2.25
0.5947197845298993,-0.02343956246221205,-2.463301658630371,-1.4327748053519214,-0.2216874429313581,5.799656520383949,3.5911078,1.0,-49.2,2.187122344970703,5.684341886080802e-17,440,-0.004925374375000005,-0.0010999179129675908,5.399552695533463e-05,0.7229612,-0.5494225682534797,0.010784451987216883,0.0018262563,-0.19556513,-0.11585784509497951,0.003996414698406911,0.9996462647212029,1000,0.3760156594075876,2.25
0.9034850758134293,-0.01784029468061635,-2.328991174697876,-4.076524388307101,-0.2216874429313581,4.718190724228196,3.5851514,1.0,-49.35,2.128568410873413,-2.4868995751603507e-17,460,-0.0050000000000000044,0.011895058180964459,3.4481685174318714e-05,0.7227704,-0.7464739056306992,0.013890729273410363,0.0021535556,-0.19543754,-0.11667275745185557,0.003947945020066569,0.9996286236432184,1000,0.359292551712539,2.25
0.6641950574280185,-0.028621208229567856,-2.2783212661743164,-1.1916520414019562,-0.2216874429313581,6.529616593009041,3.5907369,1.0,-48.05,2.1612536907196045,0.0,480,-0.0050000000000000044,0.006564912192954349,7.977776622247144e-05,0.7222198,-0.574888463455422,0.013737523041160122,0.0034881535,-0.19525386,-0.11526100087437145,0.0038111121306354757,0.9997596382263294,1000,0.3687057129544072,2.25
0.7674463177241992,-0.03926198175852187,-2.238642454147339,-0.9334263643140555,-0.2216874429313581,6.813205808700234,3.5666516,1.0,-48.05,2.220820665359497,2.1316282072803006e-17,500,-0.004950125000000005,0.006084910268488546,0.0001716474456164026,0.7217413,-0.46379583149066,0.010195215461135759,0.0015833421,-0.19509786,-0.11408698111118562,0.003891563995314309,0.9998190570389429,1000,0.38198270480219415,2.25
0.874903554975124,-0.036013830251293254,-2.066333055496216,-1.6869594385939686,-0.2216874429313581,7.216053654534372,3.5372415,1.0,-48.65,2.2420027256011963,0.0,520,-0.0050000000000000044,0.026205276598598386,6.990935597633792e-05,0.7211096,-0.49606765610058795,0.01441003204132752,0.0021727288,-0.19493487,-0.11625268943563657,0.003903817356909661,0.9997163314566804,1000,0.3822421861409916,2.25
0.8808820059876106,-0.011657597211829853,-2.3019824028015137,-2.098658788528758,-0.2216874429313581,5.9776914230663385,3.551158,1.0,-49.0,2.521049976348877,-1.4210854715202004e-17,540,-0.0050000000000000044,0.015136599401606027,3.110668411432288e-05,0.72085994,-0.4534686030617507,0.014726956162658024,0.0064720893,-0.19482423,-0.11629741837744967,0.003936646988650588,0.9996433176570638,1000,0.3699573814604706,3.375
0.8759473859490811,-0.029775604490248953,-2.1329102516174316,-1.729525233794266,-0.2216874429313581,8.217259162809963,3.5622768,1.0,-49.45,1.9747134447097778,1.4210854715202004e-17,560,-0.0050000000000000044,0.010103398220959618,1.691492843377541e-05,0.72026056,-0.4300021861337871,0.01222369685755538,0.0009852163,-0.19468352,-0.11714962834616062,0.003997707391875633,0.9994965917288823,1000,0.3587546541326204,2.25
0.6325552396434566,-0.028499717713333667,-2.2642617225646973,-1.0455581879958968,-0.2216874429313581,6.558295007465307,3.5724058,1.0,-48.2,2.064864158630371,-1.7763568394002505e-17,580,-0.0050000000000000044,0.009543738509893821,7.136354354261784e-05,0.7195081,-0.4578275480759509,0.009965091259030412,0.00297082,-0.19451222,-0.11551844444142635,0.003845879636046302,0.9997278720551647,1000,0.3564468675414665,2.25
0.6644364278769185,0.010536691185319797,-2.2240474224090576,-1.1396666673798894,-0.2216874429313581,5.921462713737683,3.5630372,1.0,-48.2,2.39139986038208,2.842170943040401e-17,600,-0.0050000000000000044,0.007800034286390187,0.00010258578816300344,0.7189678,-0.3329953911774297,0.011042518091982978,0.002574052,-0.19438794,-0.1144746824271036,0.003861634879349597,0.999767823053293,1000,0.3716406046165367,2.25
0.8499604508316023,-0.026050313613843173,-2.1938140392303467,-2.5574850118534567,-0.2216874429313581,4.489916827739853,3.5603888,1.0,-48.4,2.25481915473938,2.842170943040401e-17,620,0.0,0.014384731720101518,8.285502262161658e-05,0.6964595,-0.5664987512109828,0.01325854412585159,0.003021761,-0.18746953,-0.1147621810993164,0.003909006246321461,0.9997312128783894,1000,0.38032932907968414,2.25
0.7091214573950275,-0.017466272630146704,-2.083484411239624,-1.693274368793735,-0.2216874429313581,4.390549415223129,3.5615144,1.0,-48.15,2.1487977504730225,0.0,640,-0.0050000000000000044,0.01041520677320599,0.00010944381176947246,0.7209513,-0.3294528612260438,0.010179616957798275,0.0020400684,-0.19411011,-0.11311743182117519,0.003843775037800751,0.9997575164923547,1000,0.35907049991418316,2.25
0.8195338186678989,-0.0060851370092714204,-2.8420157432556152,-1.8029832556517258,-0.2216874429313581,5.123991949616888,3.5726628,1.0,-48.95,2.185058116912842,-2.1316282072803006e-17,660,-0.0050000000000000044,0.006589441257863553,4.010787982674346e-05,0.71883684,-0.3697218506175802,0.010827326953678456,0.003656007,-0.19400108,-0.11590156130617138,0.003883623025918213,0.9996726119457557,1000,0.3819280578133001,2.25
0.8189938611196846,-0.03912305305909831,-2.13488507270813,-1.9173423828346152,-0.2216874429313581,4.871854150877144,3.571351,1.0,-48.75,2.2764015197753906,2.842170943040401e-17,680,-0.0050000000000000044,0.006742530813553573,5.467434246994927e-05,0.71657985,-0.6690082835838778,0.012807808551784651,0.0030414215,-0.19385375,-0.11579622207980345,0.003863258446423746,0.9997239182377765,1000,0.38795218356914785,2.25
0.7890314009145812,0.004689470558194443,-2.692493438720703,-0.8528390801485891,-0.2216874429313581,4.759175277676932,3.579794,1.0,-46.45,2.6784653663635254,1.4210854715202004e-17,700,0.0,0.0029220456256588614,0.0002886090984228927,0.7157375,-0.4860436450896683,0.011650925927887093,0.0040713265,-0.19374876,-0.1100934398523695,0.0038303608881849996,0.9998636279056498,1000,0.3701604778818375,2.25
0.7417996754886006,-0.024061837642570028,-2.070244073867798,-2.0963032737691636,-0.2216874429313581,3.432635683624794,3.6034462,1.0,-48.65,2.3145382404327393,0.0,720,-0.0050000000000000044,0.003837892336633721,9.746622503615358e-05,0.7148837,-0.533810345294238,0.014221471102790942,0.007166482,-0.19361065,-0.1154493946734769,0.003845324940911703,0.9997808202990806,1000,0.3787149463811841,3.375
0.7930730747769491,-0.0270249627706944,-2.1988461017608643,-2.2935421857715963,-0.2216874429313581,4.173416932254856,3.607292,1.0,-47.5,2.0372796058654785,0.0,740,-0.004900747503125005,0.010414948368517586,0.00028057530509930593,0.71418864,-0.7938354401519288,0.012744248158247535,0.0014308152,-0.19347014,-0.11088088210065132,0.003949890373557827,0.9998378178409161,1000,0.38304743098518357,2.25
0.7994587820573559,-0.04922483665624168,-2.290153980255127,-1.981299274260779,-0.2216874429313581,3.946629257400132,3.6024275,1.0,-49.15,2.1286418437957764,1.0658141036401503e-17,760,-0.004975000000000005,0.0031035684002356334,3.947706539811216e-05,0.71357226,-0.5275682834150499,0.013996917219426721,0.0025791747,-0.1933605,-0.11614684856925123,0.003956311792746601,0.9996258485577156,1000,0.38413655414068737,2.25
0.7575045363145186,0.017718151408014818,-2.1562530994415283,-1.2444336693716875,-0.2216874429313581,4.503357102380541,3.5850756,1.0,-46.65,2.2159323692321777,0.0,780,-0.0050000000000000044,0.009244750148366634,0.00017213408254723085,0.7127852,-0.5494070732602544,0.012097133730442227,0.0024479497,-0.19322452,-0.11217691484726781,0.0035600631991995844,0.9998310957709541,1000,0.3805970310539077,2.25
0.6609358071905601,-0.027140884262509643,-2.1864185333251953,-1.3616361065642395,-0.2216874429313581,5.7673553190799876,3.5921474,1.0,-47.9,2.403876781463623,6.394884621840901e-17,800,-0.0050000000000000044,0.004673147661834754,7.885199679741826e-05,0.7123441,-0.5977895888255198,0.010929472875210677,0.0027892482,-0.19312215,-0.11422957245489117,0.003775296062836458,0.9997416720138099,1000,0.4007502750972215,2.25
0.7480462737489545,0.02273072513844818,-2.1043457984924316,-2.025986588237055,-0.2216874429313581,3.190145828919332,3.6072164,1.0,-47.65,2.423659086227417,1.4210854715202004e-17,820,-0.004975000000000005,0.008009028220747583,8.531174158907016e-05,0.71153307,-0.45044791175287674,0.013055367558162374,0.0039015792,-0.19298814,-0.11349553406701646,0.003724639529258936,0.9997550638326609,1000,0.3604774041935897,2.25
0.6325889252811926,-0.027270028047962115,-2.298046112060547,-0.7351447656089588,-0.2216874429313581,4.832360753468472,3.5842934,1.0,-45.2,2.0052945613861084,-2.842170943040401e-17,840,0.0,0.0137271319100936,0.000920778089116784,0.71057737,-0.532013278672015,0.010184614388796354,0.0016856716,-0.19284767,-0.10445499203053271,0.004262132297359093,0.9999109119946654,1000,0.3762169061797488,2.25
0.7643827132949786,0.041254685562336815,-2.0758216381073,-2.3119528613630966,-0.2216874429313581,4.7815308545805735,3.5594869,1.0,-48.15,2.1286025047302246,4.618527782440651e-17,860,-0.0050000000000000044,0.01828336953972843,0.00016341797443940903,0.7096144,-0.51260718542152,0.011759900748656989,0.004012786,-0.19270307,-0.11414334749765237,0.0038218237254852784,0.9997935010033332,1000,0.3763003531330515,2.25
0.525759457808502,-0.011315076657570899,-2.4910006523132324,-1.6116951205358512,-0.2216874429313581,4.036608582154602,3.5408087,1.0,-45.85,1.9389187097549438,1.4210854715202004e-17,880,-0.004975000000000005,0.0012798981467563783,0.000309101945304643,0.658686,-0.5460752054616315,0.011486146716822415,0.002395453,-0.17697692,-0.10902394437501667,0.0036222276481194414,0.9998751017470429,1000,0.3644019577811639,2.25
0.7679306691410889,-0.015261789930576924,-2.2095096111297607,-2.7957933262543198,-0.2216874429313581,4.567313071757387,3.5377111,1.0,-46.5,2.2770683765411377,-1.4210854715202004e-17,900,0.0,0.007690163474865439,0.00016720890074430956,0.715083,-0.825255633695084,0.015790244026469506,0.0037869513,-0.19244915,-0.11100901450494714,0.0036827250513034497,0.9998072843594522,1000,0.3851374238923483,2.25
0.6472606474771344,-0.002054845915234182,-2.118619918823242,-1.7217313890734114,-0.2216874429313581,3.786534354639564,3.5481172,1.0,-48.0,1.973189353942871,0.0,920,0.0,0.02097962549441072,8.406647042034541e-05,0.71085757,-0.502194145065329,0.011630217594642233,0.0021586781,-0.19232741,-0.11380394165913972,0.0037695489664098004,0.9997601396361995,1000,0.3735917981993088,2.25
0.6986948297687965,-0.00854894412541762,-2.1248538494110107,-1.0736675841082814,-0.2216874429313581,5.336106314852091,3.527812,1.0,-46.55,2.1738243103027344,-2.842170943040401e-17,940,-0.0050000000000000044,0.006653646846556921,0.0002305954141604066,0.7072742,-0.7327790061014551,0.014652959883965448,0.001399568,-0.19223392,-0.11039203138831831,0.0037767115853787787,0.9998509080455276,1000,0.3882329029112762,1.5
0.73672485541126,0.016036968521773814,-2.2302932739257812,-1.5308092144926249,-0.2216874429313581,5.174981346402793,3.5197697,1.0,-46.45,1.8847817182540894,7.105427357601002e-18,960,-0.0050000000000000044,0.004315666527702617,0.00031027216495166973,0.70545375,-0.516622851997008,0.012794385678360406,0.006679695,-0.19206904,-0.1107135450267217,0.003579618661106853,0.999848256461881,1000,0.3461786244664564,2.25
0.7294727205176108,-0.011269048302201554,-2.0190083980560303,-2.067744607967053,-0.2216874429313581,4.181657784862171,3.5200677,1.0,-47.0,2.293255090713501,0.0,980,0.0,0.0009807793227208528,0.00018651628906993136,0.7045731,-0.740302746523463,0.01531902128710372,0.0025452848,-0.19196036,-0.11033507524466588,0.0037409826715077586,0.999829968235677,1000,0.3790219516088304,2.25
0.6403223819057592,0.0015466740960837341,-2.3021304607391357,-1.7353875650312516,-0.2216874429313581,3.427265270098088,3.5208905,1.0,-46.55,2.0512990951538086,1.4210854715202004e-17,1000,0.0,-0.006241389424990374,0.00012857848646190655,0.703692,-0.5601615402534516,0.01222491039247775,0.0027005982,-0.19183452,-0.11095015392623836,0.003672485143480909,0.9997864284205159,1000,0.3617366730751049,2.25
0.667811871186026,0.028935923504148378,-2.2862048149108887,-1.7242426147558974,-0.2216874429313581,4.4980474125711725,3.5404735,1.0,-44.1,2.4894464015960693,2.1316282072803006e-17,1020,0.0,0.016388164967040812,0.0003211955504174086,0.70277697,-0.6226826101298757,0.010043715110721727,0.0029599539,-0.19171658,-0.10399372546954269,0.003388707167759592,0.9998573972509646,1000,0.3631932798468707,2.25
0.7099735419057703,-0.022348524751490913,-2.387833833694458,-1.473992222733571,-0.2216874429313581,3.450895566265869,3.5420518,1.0,-43.25,2.2688353061676025,-2.842170943040401e-17,1040,-0.004925374375000005,0.00032465935767836754,0.00035490472620035383,0.7020626,-0.5634500356857708,0.011839640223481785,0.0026880994,-0.19159622,-0.1031115822282736,0.0032524585797726897,0.9998703660025884,1000,0.3946791719151594,2.25
0.5530247785425119,-0.015300349756143987,-2.3756744861602783,-1.3237948062555034,-0.2216874429313581,3.6486421707904673,3.5310092,1.0,-40.95,1.9408435821533203,-7.105427357601002e-18,1060,0.0,-0.0005918364409720022,0.0006334877469100879,0.7012185,-0.7150031406356672,0.012757061145720427,0.0030531678,-0.19146207,-0.09741183328909903,0.0032892959009953016,0.9999127162081624,1000,0.3977403477608857,2.25
0.642521237612351,-0.015558287779043894,-2.1701035499572754,-1.9280381613958226,-0.2216874429313581,3.4190237731931554,3.5318935,1.0,-43.95,2.055837869644165,4.263256414560601e-17,1080,0.0,-0.008875027093350153,0.0004141632260088046,0.70056665,-0.6336419727595352,0.014488131544523861,0.004791035,-0.19134697,-0.10527570378559117,0.003396711432219444,0.9998636355960997,1000,0.37113934055196907,2.25
0.39779215176777327,-0.004638168275123462,-2.2260406017303467,-1.8993132104406552,-0.2216874429313581,2.7149982884263886,3.5355587,1.0,-41.0,2.537508964538574,7.105427357601002e-18,1100,0.0,0.007100436752403488,0.0004110537793196397,0.69964874,-0.4457343990426557,0.00980051134377779,0.00487308,-0.19122313,-0.09806496758624905,0.0028883229479139084,0.9998946082003297,1000,0.3689737218910665,2.25
0.43962932646090036,0.005731290125637315,-2.0760133266448975,-1.8193218707685397,-0.2216874429313581,2.6087130177828577,3.5198414,1.0,-37.4,2.453545570373535,-2.842170943040401e-17,1120,0.0,0.006362031052904877,0.000918923214555279,0.6989875,-0.5138158921200743,0.010634534824369768,0.0020852194,-0.19111712,-0.08645986254996106,0.0029209392034289117,0.9999160865623082,1000,0.35312413739206294,2.25
0.4759824140109475,0.03271416709484765,-2.3525779247283936,-1.560395388009366,-0.21261838136192893,2.9367801861010374,3.5248332,1.0,-40.25,2.0818519592285156,0.0,1140,0.0,0.005491868359423552,0.0005322651203325591,0.6978924,-0.3798920682988476,0.009844038622228433,0.0035418845,-0.19097544,-0.09781149223421362,0.003035665533903262,0.9998942767559454,1000,0.35889014851965206,2.25
0.4288102725682319,-0.027020153775345532,-2.1832830905914307,-1.6391822764164918,-0.2216874429313581,3.5439247687998807,3.524233,1.0,-37.0,2.0356740951538086,1.4210854715202004e-17,1160,0.0,-0.011150450240679012,0.0007140794398131185,0.69711024,-0.48576416521689497,0.008924210134997761,0.0041023865,-0.19085017,-0.08952477392156542,0.003047820155044495,0.9999160749968149,1000,0.37941367105116186,2.25
0.5331049757665858,0.008248697240371257,-2.270545721054077,-1.979642164512009,-0.2216874429313581,3.1759705430846537,3.5075846,1.0,-40.65,2.1493451595306396,4.263256414560601e-17,1180,0.0,0.0017448687533137394,0.0004924109982823403,0.6962378,-0.43157096360288083,0.009615228367170965,0.0037581683,-0.19072926,-0.09738596434127333,0.003136801820714631,0.9998908344824403,1000,0.35708614199733535,2.25
0.3700657857025615,-0.010995682019856758,-2.1938180923461914,-2.5268657857170576,-0.2216874429313581,3.1901869002958096,3.4916658,1.0,-39.0,2.0270943641662598,2.1316282072803006e-17,1200,0.0,0.007290567048417574,0.0007527393384169147,0.69570637,-0.31393056899344635,0.0099070504095272,0.0018220556,-0.19064474,-0.08910851524765162,0.0033362882359598577,0.9999172504484577,1000,0.3730991157140778,2.25
0.42147071527037794,0.012619043713435531,-2.0145397186279297,-2.0287045290453203,-0.2216874429313581,3.062349672835669,3.48101,1.0,-36.85,2.01820969581604,-2.1316282072803006e-17,1220,0.0,0.012615748751533595,0.0004542552801982686,0.6909674,-0.3318962081210382,0.009630799706124184,0.0033281227,-0.1892966,-0.08763958367088276,0.002556609072403501,0.9999046684358206,1000,0.369555285733145,2.25
0.5182761645110541,0.010306537424272393,-2.138676166534424,-1.9070095909638742,-0.2216874429313581,3.204204860466206,3.4761539,1.0,-36.05,2.2529256343841553,0.0,1240,0.0,-0.0038367617294726665,0.0008269818617101331,0.6904732,-0.4418983285503788,0.010295643003510628,0.004313165,-0.18915816,-0.0825986590906366,0.002850290558047158,0.9999153478257286,1000,0.3600190637168961,2.25
0.4627612941426087,0.026111123629263603,-2.262418508529663,-2.383241954932738,-0.2216874429313581,3.4517058561673046,3.472291,1.0,-35.4,2.4125449657440186,-1.4210854715202004e-17,1260,0.0,0.0024135063339611055,0.000446498179210758,0.6889681,-0.38062571692479163,0.011619961880007492,0.005104143,-0.1886529,-0.08433513628780626,0.002576786495369442,0.9998894863074138,1000,0.3879639468316241,2.25
0.489909542745981,-0.012257546585518867,-2.0433454513549805,-2.4237396994628373,-0.2128872960079438,2.569993882291683,3.4574075,1.0,-36.25,2.225242853164673,-1.4210854715202004e-17,1280,0.0,-0.010122039754051753,0.000705223362316514,0.6932262,-0.37820906179912533,0.009457270547150115,0.0043970556,-0.19012232,-0.0819850006025622,0.002991301985956597,0.99990762767243,1000,0.37761814028833707,2.25
0.4253231050139556,-0.0016652026945957914,-2.1481711864471436,-2.2144395072484837,-0.20768033345561757,3.13602586540275,3.4299486,1.0,-30.45,2.3764455318450928,7.815970093361102e-17,1300,0.0,-0.0011809079627383395,0.0007990700287568937,0.6869547,-0.37489859742398113,0.010612418066867255,0.0036555235,-0.18840767,-0.06693686300021141,0.002463290377807512,0.9999094974168777,1000,0.38359359232489176,2.25
0.5120494268379155,0.000781867474608589,-2.104600191116333,-2.2978863432482357,-0.20845402845543723,3.250323609008366,3.4253945,1.0,-35.0,2.0628037452697754,1.1368683772161603e-16,1320,0.0,0.001313156500120916,0.0005795853057244735,0.6898196,-0.3576244272493622,0.009973804034408952,0.004907591,-0.1894876,-0.08076199172905078,0.0026938707850818265,0.9998997778405128,1000,0.3627268240836795,2.25
0.3727678303458976,-0.011747963412664831,-2.335519790649414,-1.9901093965079701,-0.19279326962292612,3.1744763531357965,3.4092789,1.0,-29.45,2.5672497749328613,-1.4210854715202004e-17,1340,0.0,0.0005225004633577822,0.000829859927125431,0.69005287,-0.3764915299026182,0.008850728511571761,0.0045154435,-0.1897751,-0.0679305627344712,0.0022766032371015986,0.9999156356431158,1000,0.3781105307001039,2.25
